guid,location_name,coordinates,lat,lon,Dupe,,,,,Coord - Rounded1,Coord - Rounded2,lat - Rounded1,lat - Rounded2,Mismatch Check,,
095bca68c77c498b7964c6f7645f2069,"New York, NY, USA","40.7127753, -74.0059728",40.7127753,-74.0059728,1,,,,,40.713,-74.006,40.713,-74.006,Match,,
0971eb9961580c87ef52756e6a7df59c,"Singapore, Singapore","1.352083, 103.819836",1.352083,103.819836,1,,,,,1.352,103.82,1.352,103.82,Match,,
0980d1bd78bcef419b0db75f63304c5b,"Campbell Soup Company HQ, Camden, NJ, USA","39.9390315, -75.1080212",39.9390315,-75.1080212,1,,,,,39.939,-75.108,39.939,-75.108,Match,,
098937c0bddaf54cb89109630e4f105f,"Vancouver, British Columbia, Canada","49.2827291, -123.1207375",49.2827291,-123.1207375,1,,,,,49.283,-123.121,49.283,-123.121,Match,,
099450c73bb9fd69ce4f55952bb730b9,"New York, NY, USA","40.7127753, -74.0059728",40.7127753,-74.0059728,1,,,,,40.713,-74.006,40.713,-74.006,Match,,
09ab39943d7e4938d6f89198763166e3,"Las Vegas, NV, USA","36.1699412, -115.1398296",36.1699412,-115.1398296,1,,,,,36.17,-115.14,36.17,-115.14,Match,,
09c7363f4201d96ad060d555c40cc1e9,"Houston, Texas 77042","29.7426921, -95.55934889999999",29.7426921,-95.5593489,1,,,,,29.743,-95.559,29.743,-95.559,Match,,
09d373665dc8935b0ffe534daa573baf,"New York, NY, USA","40.7127753, -74.0059728",40.7127753,-74.0059728,1,,,,,40.713,-74.006,40.713,-74.006,Match,,
09d41a8d1b10655be7784cbf2b909c18,"Spartanburg, SC 29303","34.9889226, -81.9569763",34.9889226,-81.9569763,1,,,,,34.989,-81.957,34.989,-81.957,Match,,
09e13b84e1f6f7a1c34c6bad239e6e36,"Boston, MA, USA","42.3600825, -71.0588801",42.3600825,-71.0588801,1,,,,,42.36,-71.059,42.36,-71.059,Match,,
09e3e93ee7c42f8b08452a4bce2daf83,"Elgin, IL, USA","42.0354084, -88.2825668",42.0354084,-88.2825668,1,,,,,42.035,-88.283,42.035,-88.283,Match,,
09ea53b482f503d24aeb65db6d4df27d,"New York, NY, USA","40.7127753, -74.0059728",40.7127753,-74.0059728,1,,,,,40.713,-74.006,40.713,-74.006,Match,,
0a0332ce391c475642c8ddfc5ee401d1,"Hamilton, Bermuda","32.2945837, -64.7858887",32.2945837,-64.7858887,1,,,,,32.295,-64.786,32.295,-64.786,Match,,
0a055ff50c220beaed96b10728337ad1,"AMC Theatres HQ, Shawnee Mission, KS, USA","38.9196496, -94.6478164",38.9196496,-94.6478164,1,,,,,38.92,-94.648,38.92,-94.648,Match,,
0a22f6b71552279363b12c6754741536,"South San Francisco, CA, USA","37.654656, -122.4077498",37.654656,-122.4077498,1,,,,,37.655,-122.408,37.655,-122.408,Match,,
0a289613745ef9036a44d286e97be386,"Birmingham, AL, USA","33.5185892, -86.8103567",33.5185892,-86.8103567,1,,,,,33.519,-86.81,33.519,-86.81,Match,,
0a35837255a92fa6950dd8c35bf2eede,"Santa Clara, CA, USA","37.3541079, -121.9552356",37.3541079,-121.9552356,1,,,,,37.354,-121.955,37.354,-121.955,Match,,
0a38a68d321bb5bc1561ff025d61f571,"Fannie Mae HQ, Haymarket, VA, USA","38.8235869, -77.64207069999999",38.8235869,-77.6420707,1,,,,,38.824,-77.642,38.824,-77.642,Match,,
0a3cb240539178871ff4840ede568591,"South San Francisco, CA, USA","37.654656, -122.4077498",37.654656,-122.4077498,1,,,,,37.655,-122.408,37.655,-122.408,Match,,
0a3cf4b604c45466b3cf83ea8c3a8521,"Amesbury, MA, USA","42.8583925, -70.9300376",42.8583925,-70.9300376,1,,,,,42.858,-70.93,42.858,-70.93,Match,,
0a670c48f46e8c1cd45d8d029a932451,"Pembroke, Bermuda","32.3007672, -64.796263",32.3007672,-64.796263,1,,,,,32.301,-64.796,32.301,-64.796,Match,,
0a6faa7e69fed0c3d5baca719aadb932,"Burlingame, CA, USA","37.5778696, -122.34809",37.5778696,-122.34809,1,,,,,37.578,-122.348,37.578,-122.348,Match,,
0a7729d148f8a78440681f0f261f2021,"Overland Park, KS, USA","38.9822282, -94.6707917",38.9822282,-94.6707917,1,,,,,38.982,-94.671,38.982,-94.671,Match,,
0a7a87653c781ac2998a5d60c75a93bb,"Wilmington, MA, USA","42.5481714, -71.1724467",42.5481714,-71.1724467,1,,,,,42.548,-71.172,42.548,-71.172,Match,,
0a818c7d7194d2b5b0ec921063aa0d14,"Greensboro, NC, USA","36.0726354, -79.7919754",36.0726354,-79.7919754,1,,,,,36.073,-79.792,36.073,-79.792,Match,,
0a83692ffa77e3b43873fb69088cc890,"Santa Clara, CA, USA","37.3541079, -121.9552356",37.3541079,-121.9552356,1,,,,,37.354,-121.955,37.354,-121.955,Match,,
0a8d7a011856e06723f5df27f0788bd6,"Houston, TX, USA","29.7604267, -95.3698028",29.7604267,-95.3698028,1,,,,,29.76,-95.37,29.76,-95.37,Match,,
0a8e3a72b9d889c3e7eb2c94c45cae9c,"Rosh-Ha`Ayin, Israel","32.095838, 34.952177",32.095838,34.952177,1,,,,,32.096,34.952,32.096,34.952,Match,,
0a8ed32cc458065cac44df58899b6da3,"Kirkland, WA, USA","47.6768927, -122.2059833",47.6768927,-122.2059833,1,,,,,47.677,-122.206,47.677,-122.206,Match,,
0aacdfde3ce2451b767f5c5a95665578,"Austin, TX, USA","30.267153, -97.7430608",30.267153,-97.7430608,1,,,,,30.267,-97.743,30.267,-97.743,Match,,
0ab609f214a98c4c23c61918e12bfd4e,"The Woodlands, TX, USA","30.1658207, -95.4612625",30.1658207,-95.4612625,1,,,,,30.166,-95.461,30.166,-95.461,Match,,
0ab96b33d67cca9bf81b86ffb927c42f,"Changi South Lane, Singapore","1.333673, 103.950479",1.333673,103.950479,1,,,,,1.334,103.95,1.334,103.95,Match,,
0ad1389b761079e9663df65e059dbe31,"Los Angeles, CA, USA","34.0522342, -118.2436849",34.0522342,-118.2436849,1,,,,,34.052,-118.244,34.052,-118.244,Match,,
0ae860b4ad520bc4a6f55f44aa721b30,"Arlington, TX, USA","32.735687, -97.1080656",32.735687,-97.1080656,1,,,,,32.736,-97.108,32.736,-97.108,Match,,
0ae8c9a0389e37cd8bef6e62691e5161,"Cleveland, OH, USA","41.49932, -81.6943605",41.49932,-81.6943605,1,,,,,41.499,-81.694,41.499,-81.694,Match,,
0af4c9915ef92f2bac32cf75af1acc8f,"Hilton HQ, McLean, VA, USA","38.92809219999999, -77.2151232",38.9280922,-77.2151232,1,,,,,38.928,-77.215,38.928,-77.215,Match,,
0b270a34f1d312807045332280756f0a,"Marseille, France","43.296482, 5.36978",43.296482,5.36978,1,,,,,43.296,5.37,43.296,5.37,Match,,
be0d9160ee9bb48480b95d99cdf6ca7e,"Stockholm, Sweden","59.3309695,18.0680873",59.3309695,18.0680873,1,,,,,59.331,18.068,59.331,18.068,Match,,
0b300045ac31a3f38e27dd546289d2ec,"Unilever HQ, London, UK","51.5117419,-0.107247",51.5117419,-0.107247,1,,,,,51.512,-0.107,51.512,-0.107,Match,,
0b375df3670432913d8a141abcbe02f4,"Wilmington, DE, USA","39.744655, -75.5483909",39.744655,-75.5483909,1,,,,,39.745,-75.548,39.745,-75.548,Match,,
0b5f7c60eb507c2ac39576d4679fc24c,"Rosemont, IL, USA","41.9867507, -87.8721602",41.9867507,-87.8721602,1,,,,,41.987,-87.872,41.987,-87.872,Match,,
0b82c1a62b6bf4e07bde29e42024247f,"San Jose, CA, USA","37.3382082, -121.8863286",37.3382082,-121.8863286,1,,,,,37.338,-121.886,37.338,-121.886,Match,,
0b89186d624c9a106c72f3f34224c407,"Orlando, FL, USA","28.5383355, -81.3792365",28.5383355,-81.3792365,1,,,,,28.538,-81.379,28.538,-81.379,Match,,
0ba05cab8fdaf66c6c24000b8d89e9d0,"Richmond, VA, USA","37.5407246, -77.4360481",37.5407246,-77.4360481,1,,,,,37.541,-77.436,37.541,-77.436,Match,,
0ba64a1a3e18ae235be4e2a3aabdc323,"Burlington, MA, USA","42.5047161, -71.1956205",42.5047161,-71.1956205,1,,,,,42.505,-71.196,42.505,-71.196,Match,,
0bb5abcc90f15442dcdcc3c02bcbc1e5,"Monaco, Monaco","43.7384176, 7.4246158",43.7384176,7.4246158,1,,,,,43.738,7.425,43.738,7.425,Match,,
0bb983d6f8ff624263a9955ac3d08767,"Seattle, WA, USA","47.6062095, -122.3320708",47.6062095,-122.3320708,1,,,,,47.606,-122.332,47.606,-122.332,Match,,
0bc04c9674e8a18a21909a803cc0f8e8,"New York, NY, USA","40.7127753, -74.0059728",40.7127753,-74.0059728,1,,,,,40.713,-74.006,40.713,-74.006,Match,,
0bc11070409f84d2d11de2c82820334b,"Kennett Square, PA, USA","39.8467767, -75.7116032",39.8467767,-75.7116032,1,,,,,39.847,-75.712,39.847,-75.712,Match,,
0bc2edb870cfe79e48602927cbf36d93,"Mayfield Heights, OH, USA","41.5192189, -81.457896",41.5192189,-81.457896,1,,,,,41.519,-81.458,41.519,-81.458,Match,,
0be04bba13437140ca89cad51166743b,"Prudential Financial HQ, Newark, NJ, USA","40.7369358, -74.1720252",40.7369358,-74.1720252,1,,,,,40.737,-74.172,40.737,-74.172,Match,,
0c124ec27702caeb1aefaf32c9a732a1,"Fort Mill, SC, USA","35.0073697, -80.9450759",35.0073697,-80.9450759,1,,,,,35.007,-80.945,35.007,-80.945,Match,,
0c1b933090756feba2e78789b8e8a956,"Irvine, CA, USA","33.6845673, -117.8265049",33.6845673,-117.8265049,1,,,,,33.685,-117.827,33.685,-117.827,Match,,
0c1e1f00606b4c09a042b3371a8d18da,"Menlo Park, CA, USA","37.4529598, -122.1817252",37.4529598,-122.1817252,1,,,,,37.453,-122.182,37.453,-122.182,Match,,
0c309b70764a9075ee08efbc8d4c8c6b,"Pittsburgh, PA, USA","40.4406248, -79.9958864",40.4406248,-79.9958864,1,,,,,40.441,-79.996,40.441,-79.996,Match,,
0c3724fe27fc67303ad5d6738ba90330,"Morton Grove, IL, USA","42.0405852, -87.7825621",42.0405852,-87.7825621,1,,,,,42.041,-87.783,42.041,-87.783,Match,,
0c41a8ffd017cc702c77c4879fb77472,"Cambridge, MA, USA","42.3736158, -71.1097335",42.3736158,-71.1097335,1,,,,,42.374,-71.11,42.374,-71.11,Match,,
0c4eb1594c30e78b1597531864dbcb7a,"Parsippany, NJ, USA","40.8652865, -74.4173877",40.8652865,-74.4173877,1,,,,,40.865,-74.417,40.865,-74.417,Match,,
0c4fcc581544797df4a6ef6f9aa950f1,"Madrid, Madrid, Spain","40.4167754, -3.7037902",40.4167754,-3.7037902,1,,,,,40.417,-3.704,40.417,-3.704,Match,,
0c7ca1361fd30b560d0d2bfc8a4b0491,"Hamilton, Bermuda","32.2945837, -64.7858887",32.2945837,-64.7858887,1,,,,,32.295,-64.786,32.295,-64.786,Match,,
0c8d72f989770d090fe37347bd204a42,"Strawinskylaan 2555, Amsterdam 1070","52.34058169999999, 4.870327000000001",52.3405817,4.870327,1,,,,,52.341,4.87,52.341,4.87,Match,,
0cb30f7625ecfe6287d05a6d9b346bb2,"Torrance, CA, USA","33.8358492, -118.3406288",33.8358492,-118.3406288,1,,,,,33.836,-118.341,33.836,-118.341,Match,,
0cbc1ddc45aeb20fef919b6623d77cc8,"Melbourne, Florida 32919","28.0907781, -80.6385483",28.0907781,-80.6385483,1,,,,,28.091,-80.639,28.091,-80.639,Match,,
0cbc27b512826dcfd5f68b2876c6ff71,"Tysons, VA, USA","38.9187222, -77.2310925",38.9187222,-77.2310925,1,,,,,38.919,-77.231,38.919,-77.231,Match,,
0cc1b68fc6a0a0590554b3aef15b3ece,"Old Bethpage, NY, USA","40.7625993, -73.4531786",40.7625993,-73.4531786,1,,,,,40.763,-73.453,40.763,-73.453,Match,,
0cc715d2ded63ab34ee6b1d43830930f,"Hulu, LLC HQ, Santa Monica, CA, USA","34.0307009, -118.4739024",34.0307009,-118.4739024,1,,,,,34.031,-118.474,34.031,-118.474,Match,,
0cc772304f2d54598bf8ee412b2c69b5,"Enel Italia S.r.l HQ, Rome, Italy","41.9165476, 12.5024845",41.9165476,12.5024845,1,,,,,41.917,12.502,41.917,12.502,Match,,
0cd17c85048162226365e859724100de,"Midlothian, VA, USA","37.5061069, -77.6490005",37.5061069,-77.6490005,1,,,,,37.506,-77.649,37.506,-77.649,Match,,
0cd5168bfbabc846f8bc72b2b4005fde,"Houston, TX, USA","29.7604267, -95.3698028",29.7604267,-95.3698028,1,,,,,29.76,-95.37,29.76,-95.37,Match,,
0ceb12a796606f3ed50e0d24146d833d,"Denver, CO, USA","39.7392358, -104.990251",39.7392358,-104.990251,1,,,,,39.739,-104.99,39.739,-104.99,Match,,
0d010528f2adb8e6c54b6fa4fbd8f237,"Mettawa, IL, USA","42.2333571, -87.9259058",42.2333571,-87.9259058,1,,,,,42.233,-87.926,42.233,-87.926,Match,,
0d09fff54a04db854f64103be93a7c5d,"Matawan, NJ, USA","40.41483, -74.2295891",40.41483,-74.2295891,1,,,,,40.415,-74.23,40.415,-74.23,Match,,
0d0f42622c01a6f66be2491e033d16d0,"Madison Heights, MI,USA","42.4858692, -83.1052028",42.4858692,-83.1052028,1,,,,,42.486,-83.105,42.486,-83.105,Match,,
0d16650a8605b952ee316d913847eed5,"Ridgeland, MS, USA","32.4284761, -90.1323087",32.4284761,-90.1323087,1,,,,,32.428,-90.132,32.428,-90.132,Match,,
0d17aef50829a53369c643c6982e7a0d,"New York, NY, USA","40.7127753, -74.0059728",40.7127753,-74.0059728,1,,,,,40.713,-74.006,40.713,-74.006,Match,,
0d20f627eb7bd00f1d584e3ae4b49ca1,"Shanghai, China","31.230416, 121.473701",31.230416,121.473701,1,,,,,31.23,121.474,31.23,121.474,Match,,
0d297a226279aa80e71c08d3a6cdf605,"Houston, TX, USA","29.7604267, -95.3698028",29.7604267,-95.3698028,1,,,,,29.76,-95.37,29.76,-95.37,Match,,
0d5208cfd30b03ecb58fa3ad1259f65d,"Cambridge, MA, USA","42.3736158, -71.1097335",42.3736158,-71.1097335,1,,,,,42.374,-71.11,42.374,-71.11,Match,,
0d5c6ba0dc3142ab6a9807af4918f4f9,"Cupertino, CA, USA","37.3229978, -122.0321823",37.3229978,-122.0321823,1,,,,,37.323,-122.032,37.323,-122.032,Match,,
0d658983e897dcc83fc9c1e9494f1718,"Alachua, FL, USA","29.7938144, -82.4944226",29.7938144,-82.4944226,1,,,,,29.794,-82.494,29.794,-82.494,Match,,
0d742b93be0e9af29557d13a96096605,"Dallas, TX, USA","32.7766642, -96.7969879",32.7766642,-96.7969879,1,,,,,32.777,-96.797,32.777,-96.797,Match,,
0d81df4e42b18f35837691ab96ca4bdc,"West Conshohocken, PA, USA","40.0698321, -75.3162951",40.0698321,-75.3162951,1,,,,,40.07,-75.316,40.07,-75.316,Match,,
0d8a0aa28c5c03b76de74db2fdd6c4b3,"Emeryville, CA, USA","37.8395028, -122.2892278",37.8395028,-122.2892278,1,,,,,37.84,-122.289,37.84,-122.289,Match,,
0d8ca50747e087ade520c6bf2ded4a76,"Tampa, FL, USA","27.950575, -82.4571776",27.950575,-82.4571776,1,,,,,27.951,-82.457,27.951,-82.457,Match,,
0da5ad77a4b66bf80812259d05997efc,"Salt Lake City, Utah 84108","40.7645315, -111.8257421",40.7645315,-111.8257421,1,,,,,40.765,-111.826,40.765,-111.826,Match,,
0da8d49bf82a588b71353aa723b69290,"Wichita, Kansas 67220","37.7514329, -97.2879796",37.7514329,-97.2879796,1,,,,,37.751,-97.288,37.751,-97.288,Match,,
0dba347bf66c02d0d92cae47728fd3fa,"Orlando, FL, USA","28.5383355, -81.3792365",28.5383355,-81.3792365,1,,,,,28.538,-81.379,28.538,-81.379,Match,,
0dd54ad07f4dedfe124392682027fa04,"West Orange, NJ, USA","40.7985699, -74.2390828",40.7985699,-74.2390828,1,,,,,40.799,-74.239,40.799,-74.239,Match,,
0dd5bed7441d62cf71e9262203e71db6,"BJ's Wholesale Club HQ, Westborough, MA, USA","42.2872382, -71.5770683",42.2872382,-71.5770683,1,,,,,42.287,-71.577,42.287,-71.577,Match,,
0dee3347d1a8ed4e62eeef072d7fc8b6,"Washington, District Of Columbia, USA","38.9071923, -77.0368707",38.9071923,-77.0368707,1,,,,,38.907,-77.037,38.907,-77.037,Match,,
0dfe20d6ac9a9bf218cc2d6f883dd120,"Duluth, GA, USA","34.0028786, -84.1446376",34.0028786,-84.1446376,1,,,,,34.003,-84.145,34.003,-84.145,Match,,
0e2a1019d940b79454ac2618297a8dcd,"Shenzhen, Guangdong Province, China","22.543096, 114.057865",22.543096,114.057865,1,,,,,22.543,114.058,22.543,114.058,Match,,
0e2f1e7a4de39de1987731a4b8684e3e,"Reno, NV, USA","39.5296329, -119.8138027",39.5296329,-119.8138027,1,,,,,39.53,-119.814,39.53,-119.814,Match,,
0e3be804f379750d14f52fb8a7857b6d,"Atlanta, GA, USA","33.7489954, -84.3879824",33.7489954,-84.3879824,1,,,,,33.749,-84.388,33.749,-84.388,Match,,
0e3f83e9727f51c67df7f16b20c635f2,"Houston, TX, USA","29.7604267, -95.3698028",29.7604267,-95.3698028,1,,,,,29.76,-95.37,29.76,-95.37,Match,,
0e4d38dd8fff27dbc2ab186a693832b5,"Rockville, MD, USA","39.0839973, -77.1527578",39.0839973,-77.1527578,1,,,,,39.084,-77.153,39.084,-77.153,Match,,
0e4eda9d383987bd75f947982c37f95b,"Montreal, Quebec, Canada","45.5016889, -73.567256",45.5016889,-73.567256,1,,,,,45.502,-73.567,45.502,-73.567,Match,,
0e532503284921447ae301a1a6197941,"Austin, TX, USA","30.267153, -97.7430608",30.267153,-97.7430608,1,,,,,30.267,-97.743,30.267,-97.743,Match,,
0e56abbd6338d4292478c2ae408efc52,"Richmond, VA, USA","37.5407246, -77.4360481",37.5407246,-77.4360481,1,,,,,37.541,-77.436,37.541,-77.436,Match,,
0e7e3815e7b821dee2fd722115b788e0,"Plymouth Meeting, PA, USA","40.1023319, -75.2743467",40.1023319,-75.2743467,1,,,,,40.102,-75.274,40.102,-75.274,Match,,
0e92a3972d1f0353c5d8c1d16962004e,"Florham Park, NJ, USA","40.787878, -74.3882072",40.787878,-74.3882072,1,,,,,40.788,-74.388,40.788,-74.388,Match,,
0e9a644adb5292d148baedf43031b8cd,"Quincy, MA, USA","42.2528772, -71.0022705",42.2528772,-71.0022705,1,,,,,42.253,-71.002,42.253,-71.002,Match,,
0eab3c67ac9d6307f2d21b24699b812b,"Dun Laoghaire, Co. Dublin, Ireland","53.2943958, -6.1338666",53.2943958,-6.1338666,1,,,,,53.294,-6.134,53.294,-6.134,Match,,
0ec4d67254bbc53914d055086cf87a70,"Nashville, TN, USA","36.1626638, -86.7816016",36.1626638,-86.7816016,1,,,,,36.163,-86.782,36.163,-86.782,Match,,
0ec84baeea1864c70f2b8aeac473d389,"Westfield, MA, USA","42.1250929, -72.749538",42.1250929,-72.749538,1,,,,,42.125,-72.75,42.125,-72.75,Match,,
0ed1d5e637b9d53e935176c97796d03f,"New York, NY, USA","40.7127753, -74.0059728",40.7127753,-74.0059728,1,,,,,40.713,-74.006,40.713,-74.006,Match,,
0edc8610a926a0d22972ac16afacd796,"Macquarie Group HQ, Sydney, Australia","-33.8678447, 151.2077854",-33.8678447,151.2077854,1,,,,,-33.868,151.208,-33.868,151.208,Match,,
0ef21d01bd663d2e64315cbafdd54d71,"ACCO Brands Corporation HQ, Lake Zurich, IL, USA","42.1969689, -88.0934108",42.1969689,-88.0934108,1,,,,,42.197,-88.093,42.197,-88.093,Match,,
0f049c422ca335b9f50e51cf04bb356d,"Melville, NY, USA","40.7934322, -73.4151214",40.7934322,-73.4151214,1,,,,,40.793,-73.415,40.793,-73.415,Match,,
0f07a51b7a436aed1ebdc5b110f0b374,"Boston, MA, USA","42.3600825, -71.0588801",42.3600825,-71.0588801,1,,,,,42.36,-71.059,42.36,-71.059,Match,,
0f1adda690e0e9742e09a92029c33faf,"Bloomfield Hills, MI,USA","42.583645, -83.2454883",42.583645,-83.2454883,1,,,,,42.584,-83.245,42.584,-83.245,Match,,
0f6d184a3254c6bd862f4db453a39f2f,"Spokane, WA, USA","47.6587802, -117.4260465",47.6587802,-117.4260465,1,,,,,47.659,-117.426,47.659,-117.426,Match,,
0f79a30dc064cd7c257359889b7a4f96,"Pembroke, Bermuda","32.3007672, -64.796263",32.3007672,-64.796263,1,,,,,32.301,-64.796,32.301,-64.796,Match,,
0f7fc7ef23c8c922455a7790403f98a0,"Westlake, TX, USA","32.991235, -97.1950138",32.991235,-97.1950138,1,,,,,32.991,-97.195,32.991,-97.195,Match,,
0f93d94e5881c1cd2980335b76d28996,"Little Rock, AR, USA","34.7464809, -92.2895948",34.7464809,-92.2895948,1,,,,,34.746,-92.29,34.746,-92.29,Match,,
0f9bc5574bee4d49b27da0b3eb1bd1e5,"Long Island City, NY, USA","40.744679, -73.9485424",40.744679,-73.9485424,1,,,,,40.745,-73.949,40.745,-73.949,Match,,
0f9c7f9518c1c00e4b0ee6f3034a8898,"Las Vegas, NV, USA","36.1699412, -115.1398296",36.1699412,-115.1398296,1,,,,,36.17,-115.14,36.17,-115.14,Match,,
0faaa3c57500078892c24aafd0fcc2e1,"Evanston, IL, USA","42.0450722, -87.6876969",42.0450722,-87.6876969,1,,,,,42.045,-87.688,42.045,-87.688,Match,,
0fc3be1432e8ff0dc9a6d62551d62693,"Stamford, CT, USA","41.0534302, -73.5387341",41.0534302,-73.5387341,1,,,,,41.053,-73.539,41.053,-73.539,Match,,
0fce67801915253874a00c05b6351570,"Wanzhou, Chongqing Province, China","30.807667, 108.408661",30.807667,108.408661,1,,,,,30.808,108.409,30.808,108.409,Match,,
0fdd61f53dc73628d008f1b71ee793f0,"St. Louis, MO, USA","38.6270025, -90.1994042",38.6270025,-90.1994042,1,,,,,38.627,-90.199,38.627,-90.199,Match,,
0fe350102c70770dd1a81eda975c43f7,"Manchester, Greater Manchester, UK","53.4807593, -2.2426305",53.4807593,-2.2426305,1,,,,,53.481,-2.243,53.481,-2.243,Match,,
0feba2bedbb38d776136f7d136a56e47,"The Woodlands, TX, USA","30.1658207, -95.4612625",30.1658207,-95.4612625,1,,,,,30.166,-95.461,30.166,-95.461,Match,,
0ffc2e49cc2da2d72c5b37be8b3040d9,"Central, Hong Kong","22.2799907, 114.1587983",22.2799907,114.1587983,1,,,,,22.28,114.159,22.28,114.159,Match,,
100e97308e89cf0ec1ebbb299eede34e,"Houston, TX, USA","29.7604267, -95.3698028",29.7604267,-95.3698028,1,,,,,29.76,-95.37,29.76,-95.37,Match,,
101461f30169976519eed36452feb4a7,"Bellingham, WA, USA","48.7519112, -122.4786854",48.7519112,-122.4786854,1,,,,,48.752,-122.479,48.752,-122.479,Match,,
103a6d0f1e89de0ed8c8ea5f0b5b6549,"Shenzhen, Guangdong Province, China","22.543096, 114.057865",22.543096,114.057865,1,,,,,22.543,114.058,22.543,114.058,Match,,
1047f129b721083c1c409af94a59622f,"Montreal, Quebec, Canada","45.5016889, -73.567256",45.5016889,-73.567256,1,,,,,45.502,-73.567,45.502,-73.567,Match,,
105fc0e46fd1aa169c74ab0625653c4b,"Coles Group HQ, Melbourne, Australia","-37.8454605,145.046344",-37.8454605,145.046344,1,,,,,-37.845,145.046,-37.845,145.046,Match,,
1061803923fd88b95543e868e3b7eb1e,"Laredo, TX, USA","27.5035613, -99.5075519",27.5035613,-99.5075519,1,,,,,27.504,-99.508,27.504,-99.508,Match,,
1094f32cde500376689295aee2f511cc,"Dallas, TX, USA","32.7766642, -96.7969879",32.7766642,-96.7969879,1,,,,,32.777,-96.797,32.777,-96.797,Match,,
10a12a36b6a7ce038cc9b14992c5e98a,"Long Island City, NY, USA","40.744679, -73.9485424",40.744679,-73.9485424,1,,,,,40.745,-73.949,40.745,-73.949,Match,,
10c36e00c6bcb9ad0ced52a64ebd6101,"Ridgefield, CT, USA","41.2840635, -73.4975412",41.2840635,-73.4975412,1,,,,,41.284,-73.498,41.284,-73.498,Match,,
10d8be30dfadb9d4f09553e343b099b0,"New York, NY, USA","40.7127753, -74.0059728",40.7127753,-74.0059728,1,,,,,40.713,-74.006,40.713,-74.006,Match,,
10e1aeeec5bb1f17f664a1b59bbbd12e,"Houston, TX, USA","29.7604267, -95.3698028",29.7604267,-95.3698028,1,,,,,29.76,-95.37,29.76,-95.37,Match,,
110799c4caec30148250e77993767f1c,"Purchase, NY, USA","41.0400135, -73.7144477",41.0400135,-73.7144477,1,,,,,41.04,-73.714,41.04,-73.714,Match,,
1109e569ceb1dea83857e36be1d1f591,"Toronto, Ontario, Canada","43.653226, -79.3831843",43.653226,-79.3831843,1,,,,,43.653,-79.383,43.653,-79.383,Match,,
1110ce770279d333153bc4ebd7cb6eee,"Holland, MI,USA","42.7875235, -86.1089301",42.7875235,-86.1089301,1,,,,,42.788,-86.109,42.788,-86.109,Match,,
11120d273f604d2c319f018899837086,"Maynard, MA, USA","42.4334903, -71.4495058",42.4334903,-71.4495058,1,,,,,42.433,-71.45,42.433,-71.45,Match,,
111a756967043d3c09301270f7734a00,"Englewood, CO, USA","39.6477653, -104.9877597",39.6477653,-104.9877597,1,,,,,39.648,-104.988,39.648,-104.988,Match,,
11316d286a4c89c6b7b0d14f95b4b4f5,"Los Angeles, CA, USA","34.0522342, -118.2436849",34.0522342,-118.2436849,1,,,,,34.052,-118.244,34.052,-118.244,Match,,
113fde49b7fb5424ebe86907d8d08113,"Wilsonville, OR, USA","45.3029903, -122.7726501",45.3029903,-122.7726501,1,,,,,45.303,-122.773,45.303,-122.773,Match,,
1150051df0723467b62d7a37ba12bb5a,"Groupon HQ, Chicago, IL, USA","41.8975334, -87.64338579999999",41.8975334,-87.6433858,1,,,,,41.898,-87.643,41.898,-87.643,Match,,
1170f17f7e928cc551933b700017dc1d,"Houston, Texas 77042","29.7195378, -95.5607885",29.7195378,-95.5607885,1,,,,,29.72,-95.561,29.72,-95.561,Match,,
11716ea55891d17e531d8c3ce0f244b0,"Sunnyvale, CA, USA","37.36883, -122.0363496",37.36883,-122.0363496,1,,,,,37.369,-122.036,37.369,-122.036,Match,,
117dc6dc8dd69bea6f02db3daf3edd5c,"Chicago, IL, USA","41.8781136, -87.6297982",41.8781136,-87.6297982,1,,,,,41.878,-87.63,41.878,-87.63,Match,,
11a15878b8b8b4b13fc8246f628fa84b,"Capital One HQ, McLean, VA, USA","38.9245733, -77.21350629999999",38.9245733,-77.2135063,1,,,,,38.925,-77.214,38.925,-77.214,Match,,
11be9e9a9934018b0112145c8de21107,"Los Angeles, CA, USA","34.0522342, -118.2436849",34.0522342,-118.2436849,1,,,,,34.052,-118.244,34.052,-118.244,Match,,
