id,entity_type,relationship_type,relationship_self
1PJw9RX9tlQdSvAJ9B4jD7,Person,NameVariant,"{'type': 'Mention', 'id': 'fjoD6Dgi3dUc5Wm9YsxwTq', 'meta': {'mentionSupport': 45}}"
1QJQkszhXFNe0vOqLdxges,Person,NameVariant,"{'type': 'TwitterHandle', 'id': '9tVCntiiBiNaXmrKtrAKLz', 'meta': {}}"
1R4mr4yPMo1almNtQgBQgD,Person,NameVariant,"{'type': 'Mention', 'id': '1yJrcasy5kZbgbxnqUOYv4', 'meta': {'mentionSupport': 78}}"
1R4mr4yPMo1almNtQgBQgD,Person,NameVariant,"{'type': 'Mention', 'id': '9fcHA8GnbC7d6oBC6xZTn4', 'meta': {'mentionSupport': 2}}"
1R4mr4yPMo1almNtQgBQgD,Person,NameVariant,"{'type': 'Mention', 'id': 'AoWkjxtWP9ebm3K2iKwjHn', 'meta': {'mentionSupport': 1}}"
1R4mr4yPMo1almNtQgBQgD,Person,NameVariant,"{'type': 'Mention', 'id': 'aKCaj9lYIVkdXfzgn4simz', 'meta': {'mentionSupport': 1}}"
1R5oMeGkrnKevLdOI9GO6r,Person,NameVariant,"{'type': 'Mention', 'id': 'XustGXuhCEWcjGImCKCh1m', 'meta': {'mentionSupport': 22}}"
1R5oMeGkrnKevLdOI9GO6r,Person,NameVariant,"{'type': 'Mention', 'id': 'bVAgvTioSvWdjPiYEtWFDv', 'meta': {'mentionSupport': 1}}"
1SXbzqEQfksb7cVRoDZ9Z0,Person,NameVariant,"{'type': 'Mention', 'id': 'YnrxImeWNt6enQLp3Efa1Y', 'meta': {'mentionSupport': 1}}"
1SXbzqEQfksb7cVRoDZ9Z0,Person,NameVariant,"{'type': 'Mention', 'id': 'cH8CEfQa90LdMIFYF0RHTH', 'meta': {'mentionSupport': 54}}"
1TfDBEDlMsEbXW9luL0nbo,Person,NameVariant,"{'type': 'TwitterHandle', 'id': '4wnmndshxf1byRa4YFZjNE', 'meta': {}}"
1TfDBEDlMsEbXW9luL0nbo,Person,NameVariant,"{'type': 'Mention', 'id': 'aWTsdGFG16Te63Y3sD6y0p', 'meta': {'mentionSupport': 9}}"
1TfDBEDlMsEbXW9luL0nbo,Person,NameVariant,"{'type': 'Mention', 'id': 'd77xLge7j5BejZaZx9fTC3', 'meta': {'mentionSupport': 1}}"
1WIQRyYCFlZeItIKAAjcwk,Person,NameVariant,"{'type': 'Mention', 'id': '1ZeNSYEIrohbrKqq3dfF6r', 'meta': {'mentionSupport': 70}}"
1WIQRyYCFlZeItIKAAjcwk,Person,NameVariant,"{'type': 'Mention', 'id': '4gZys7wRWDTbsWEa6RRow7', 'meta': {'mentionSupport': 1}}"
1WIQRyYCFlZeItIKAAjcwk,Person,NameVariant,"{'type': 'TwitterHandle', 'id': '6CX07lpSq1XbPLTQooXjsU', 'meta': {}}"
1WIQRyYCFlZeItIKAAjcwk,Person,NameVariant,"{'type': 'Mention', 'id': '7v1nrn5lVkefoWvltL4uQg', 'meta': {'mentionSupport': 1}}"
1WIQRyYCFlZeItIKAAjcwk,Person,NameVariant,"{'type': 'Mention', 'id': 'bsU2H87BlqyfhVyFW3Tx1o', 'meta': {'mentionSupport': 3}}"
1Xejjby8ljAesFmYxfXCcb,Person,NameVariant,"{'type': 'Mention', 'id': 'WpXfjETOUvCdg23F1hnBfb', 'meta': {'mentionSupport': 5}}"
1Y6BcyrQtE2bRsXLSIUJms,Person,NameVariant,"{'type': 'Mention', 'id': 'dZY7Ba7T7rnakvxvYSOI62', 'meta': {'mentionSupport': 4}}"
1YipkVGcaFbc6IC5huADPR,Person,NameVariant,"{'type': 'Mention', 'id': '0g9MprRXLHud0hJgTaM5tz', 'meta': {'mentionSupport': 2}}"
1YipkVGcaFbc6IC5huADPR,Person,NameVariant,"{'type': 'Mention', 'id': '6yHoPqGP063feOACi2rDMV', 'meta': {'mentionSupport': 26}}"
1YipkVGcaFbc6IC5huADPR,Person,NameVariant,"{'type': 'Mention', 'id': 'a1fucT56PdGbM9ZEHbAZzi', 'meta': {'mentionSupport': 1}}"
1YipkVGcaFbc6IC5huADPR,Person,NameVariant,"{'type': 'Mention', 'id': 'fDFWl2G86xFe2PohEpSIBR', 'meta': {'mentionSupport': 1}}"
1ZPbQFPyudccCipDTKJnpN,Person,NameVariant,"{'type': 'Mention', 'id': 'ZSIPP2M0qeLaXkY91n1SZh', 'meta': {'mentionSupport': 4}}"
1ZXrlTINYLrap4DVj5gwDA,Person,NameVariant,"{'type': 'Mention', 'id': 'VJHJQA26r8Zb8IeDbBtuiK', 'meta': {'mentionSupport': 7}}"
1ZXrlTINYLrap4DVj5gwDA,Person,NameVariant,"{'type': 'TwitterHandle', 'id': 'epVCriQejrQf26ob6Pcfp8', 'meta': {}}"
1Zn0mxG3i3bceshiufn907,Person,NameVariant,"{'type': 'Mention', 'id': 'AXRUbb3Du0BdDGPKZmjlM8', 'meta': {'mentionSupport': 11}}"
1Zy9HqyvMfYfwRthqXkZuS,Person,NameVariant,"{'type': 'Mention', 'id': 'en4nejrLr9dd8MIx7irqbQ', 'meta': {'mentionSupport': 6}}"
1aYyp6ksvGzdy7ylN216yc,Person,NameVariant,"{'type': 'Mention', 'id': 'azbOGas3syWdZsfS4dWo8h', 'meta': {'mentionSupport': 1}}"
1aYyp6ksvGzdy7ylN216yc,Person,NameVariant,"{'type': 'Mention', 'id': 'd08pBuujarJbHSrbKxhmZm', 'meta': {'mentionSupport': 6}}"
1abV7iMPy9feCcKnYNmxRJ,Person,NameVariant,"{'type': 'Mention', 'id': '1aAgnAwJtYTeGjc6E4JU0Z', 'meta': {'mentionSupport': 162}}"
1bA1L6e7Yo9faeMeM7FxKt,Person,NameVariant,"{'type': 'Mention', 'id': 'eNebrv5MEfEfX5b3u1SRyc', 'meta': {'mentionSupport': 2}}"
1bYx3swkv8HdF2GsZfIqMK,Person,NameVariant,"{'type': 'Mention', 'id': '2CCdJrnOxdtfOLIcTrxPX5', 'meta': {'mentionSupport': 22}}"
1bYx3swkv8HdF2GsZfIqMK,Person,NameVariant,"{'type': 'Mention', 'id': '5Moxm8SChnRfwNwoXCZIPa', 'meta': {'mentionSupport': 1}}"
1bYx3swkv8HdF2GsZfIqMK,Person,NameVariant,"{'type': 'Mention', 'id': 'YgBQhgJYMSwcZyZ39CoJ2W', 'meta': {'mentionSupport': 1}}"
1fPNTPluXtFdU5pb89uVKS,Person,NameVariant,"{'type': 'Mention', 'id': 'cuB23M01672fG8CuUn4gyn', 'meta': {'mentionSupport': 3}}"
1gqRAAbI7EPfQug8HK4FVS,Person,NameVariant,"{'type': 'Mention', 'id': 'XGwLIFk4yDLarvlVLKtKCH', 'meta': {'mentionSupport': 16}}"
1gqRAAbI7EPfQug8HK4FVS,Person,NameVariant,"{'type': 'Mention', 'id': 'bqDotn3eUNCdtsrXlZ7llm', 'meta': {'mentionSupport': 1}}"
1gqRAAbI7EPfQug8HK4FVS,Person,NameVariant,"{'type': 'Mention', 'id': 'dJZH1JmtzY6ewjFbHn9SMs', 'meta': {'mentionSupport': 2}}"
1hFrLy96Wu2cxMDhz5JqUU,Person,NameVariant,"{'type': 'TwitterHandle', 'id': '4KQqGKxuTEud0VyZ2EPRTF', 'meta': {}}"
1hFrLy96Wu2cxMDhz5JqUU,Person,NameVariant,"{'type': 'Mention', 'id': 'cEpgVC6gGyTfJpjSklNCde', 'meta': {'mentionSupport': 28}}"
1imKNz5AyWlftJxUEH0NuS,Person,NameVariant,"{'type': 'Mention', 'id': '7FVc0tCzrryeRG6hoUZVaO', 'meta': {'mentionSupport': 1}}"
1imKNz5AyWlftJxUEH0NuS,Person,NameVariant,"{'type': 'Mention', 'id': 'dyrKkwj9O0Jc866gP0hH7z', 'meta': {'mentionSupport': 13}}"
1iwhTxgmcIxfku8W0YX6CD,Person,NameVariant,"{'type': 'Mention', 'id': '0exeeYLzI7UdMLCRZNILPU', 'meta': {'mentionSupport': 1}}"
1iwhTxgmcIxfku8W0YX6CD,Person,NameVariant,"{'type': 'Mention', 'id': '2Hv7dTjKIBvci7DMHl8Sw4', 'meta': {'mentionSupport': 49}}"
1iwhTxgmcIxfku8W0YX6CD,Person,NameVariant,"{'type': 'Mention', 'id': '8rowGHCwoH6diiLchjfRX2', 'meta': {'mentionSupport': 1}}"
1k4oPa3L7Mtbf7DoOFuO8s,Person,NameVariant,"{'type': 'Mention', 'id': '8etfO3M4krMer31wInstJZ', 'meta': {'mentionSupport': 1}}"
1k4oPa3L7Mtbf7DoOFuO8s,Person,NameVariant,"{'type': 'Mention', 'id': '8i1EzyUwaWOfFvCr90nQD9', 'meta': {'mentionSupport': 29}}"
1l0fATufLX7ffoG9mLyEWp,Person,NameVariant,"{'type': 'Mention', 'id': '9GXYtWIW51yfQFdjNy0FGE', 'meta': {'mentionSupport': 4}}"
1lLZnaSSGZNfXzwqRFXjde,Person,NameVariant,"{'type': 'Mention', 'id': '4kM8LddY84qc9Uymh3R4pR', 'meta': {'mentionSupport': 2}}"
1lLZnaSSGZNfXzwqRFXjde,Person,NameVariant,"{'type': 'TwitterHandle', 'id': 'dNQfm2GaO2XdXqsWamgugA', 'meta': {}}"
1mHMvIVdEgre80rIZzdC7r,Person,NameVariant,"{'type': 'TwitterHandle', 'id': '1Kh809TX8Cyc4stMENbxq8', 'meta': {}}"
1mHMvIVdEgre80rIZzdC7r,Person,NameVariant,"{'type': 'Mention', 'id': 'Z5cNq8wU1H0b7F9R0PqHXV', 'meta': {'mentionSupport': 9}}"
1oBBl2KfOGPbvahpQWC6fR,Person,NameVariant,"{'type': 'Mention', 'id': 'W0OHWlgV258dqpqX8Lko5B', 'meta': {'mentionSupport': 34}}"
1oBBl2KfOGPbvahpQWC6fR,Person,NameVariant,"{'type': 'TwitterHandle', 'id': 'XbhW4GceUzKb4EZ2Ur7gVD', 'meta': {}}"
1pOVNejmEoKeaj02eqlBpX,Person,NameVariant,"{'type': 'Mention', 'id': 'cVxnrOwJc1vcEsLLPzdYm5', 'meta': {'mentionSupport': 8}}"
1pOVNejmEoKeaj02eqlBpX,Person,NameVariant,"{'type': 'Mention', 'id': 'dFLMz8ia904clacEe9SG1X', 'meta': {'mentionSupport': 13}}"
1uDzMB9JHWbd8dpdZROUdI,Person,NameVariant,"{'type': 'TwitterHandle', 'id': 'aBpVY8FXGLHaei2Ke07GDm', 'meta': {}}"
1uDzMB9JHWbd8dpdZROUdI,Person,NameVariant,"{'type': 'Mention', 'id': 'cfVnEYiKDwXegnnc1RG1OA', 'meta': {'mentionSupport': 47}}"
1vCoXOBqB8ObiInOtycIiU,Person,NameVariant,"{'type': 'Mention', 'id': '6mzHxgcKqkmfSJBQSXn1cX', 'meta': {'mentionSupport': 17}}"
1wykUJuMEAmdmOJIqprAtn,Person,NameVariant,"{'type': 'Mention', 'id': '20n39n0HVFUf8L8wG1frdW', 'meta': {'mentionSupport': 30}}"
1yKfrR6pMaqflHLpqOrDq4,Person,NameVariant,"{'type': 'Mention', 'id': '4FInStA8MlnbigSTawjUfE', 'meta': {'mentionSupport': 48}}"
1yKfrR6pMaqflHLpqOrDq4,Person,NameVariant,"{'type': 'Mention', 'id': 'eRfKJ2QiMjVaX8sgSOFm7F', 'meta': {'mentionSupport': 2}}"
1ytV7ujsPhjc7TMKYhkbB3,Person,NameVariant,"{'type': 'Mention', 'id': '9WBm7P7bXetd8ZSdw6Yuqj', 'meta': {'mentionSupport': 51}}"
1ytV7ujsPhjc7TMKYhkbB3,Person,NameVariant,"{'type': 'Mention', 'id': 'VLpMvtauSSkd8oN4gC8T3P', 'meta': {'mentionSupport': 21}}"
1yzH8mI69jMfOXGYXz1lly,Person,NameVariant,"{'type': 'TwitterHandle', 'id': '7yHRnHPXF6mb3R0HuhGwlr', 'meta': {}}"
20xzJxwi2xQczkw7KTp5Zn,Person,NameVariant,"{'type': 'Mention', 'id': 'e58ukbVyWfkfoE4nEUJTzo', 'meta': {'mentionSupport': 1}}"
20xzJxwi2xQczkw7KTp5Zn,Person,NameVariant,"{'type': 'Mention', 'id': 'e93MpjG3NhUacNOiUySyI0', 'meta': {'mentionSupport': 40}}"
21aGzHOgozIco5lzhI3Jpp,Person,NameVariant,"{'type': 'Mention', 'id': '6n0zXXVwEdRbhSPGoxR974', 'meta': {'mentionSupport': 1}}"
21aGzHOgozIco5lzhI3Jpp,Person,NameVariant,"{'type': 'Mention', 'id': '9XwyfdWJd1eezQ75bU8aOj', 'meta': {'mentionSupport': 73}}"
22QYKQYpbBmdLyhjaluUKz,Person,NameVariant,"{'type': 'TwitterHandle', 'id': '9rPmIWQH2qOdwFw1gYzl0J', 'meta': {}}"
24AgQN0YeKnbN6bHxAMh4s,Person,NameVariant,"{'type': 'Mention', 'id': 'fyaxJJZDzAle3CKcScOrQl', 'meta': {'mentionSupport': 25}}"
26ZNAzHWwJqd8sIjcWHieI,Person,NameVariant,"{'type': 'Mention', 'id': '178Boa6U61pbuolf4PGGvn', 'meta': {'mentionSupport': 18}}"
26ZNAzHWwJqd8sIjcWHieI,Person,NameVariant,"{'type': 'TwitterHandle', 'id': 'ZAkxaxjw82Kaz4s899lM28', 'meta': {}}"
26ZNAzHWwJqd8sIjcWHieI,Person,NameVariant,"{'type': 'Mention', 'id': 'auOZ1Aq3VTIdM8OUn9EAAb', 'meta': {'mentionSupport': 1}}"
26ZNAzHWwJqd8sIjcWHieI,Person,NameVariant,"{'type': 'Mention', 'id': 'dhyUXHYbbKBavbX8WaX7du', 'meta': {'mentionSupport': 2}}"
27R7kGPj5ikbCCASx3LsDa,Person,NameVariant,"{'type': 'Mention', 'id': 'cjz6BoXf7G8bdkDfgCIjeh', 'meta': {'mentionSupport': 5}}"
27Vmr5SbMWBdpIQUzsyT60,Person,NameVariant,"{'type': 'Mention', 'id': 'YbtmIYB96rTaZHtvuCT4Os', 'meta': {'mentionSupport': 3}}"
27yaZABWmkwdouzICEiUkq,Person,NameVariant,"{'type': 'Mention', 'id': 'eM4bJqqNiMMfoBECjQBfRM', 'meta': {'mentionSupport': 14}}"
2AFyswTFYfBcnqTXVpQTaT,Person,NameVariant,"{'type': 'TwitterHandle', 'id': '0A66DpG0smdczcDJBea0gD', 'meta': {}}"
2AFyswTFYfBcnqTXVpQTaT,Person,NameVariant,"{'type': 'Mention', 'id': 'AfBpqS37yxqaWJzZjNZMuB', 'meta': {'mentionSupport': 4}}"
2AFyswTFYfBcnqTXVpQTaT,Person,NameVariant,"{'type': 'Mention', 'id': 'W4vVB2rz3RRdDeD3c00y8t', 'meta': {'mentionSupport': 1}}"
2AJGptHphisamn5SbniEJj,Person,NameVariant,"{'type': 'Mention', 'id': '5ff9J5eU8ThdK1dv97PNih', 'meta': {'mentionSupport': 17}}"
2AJGptHphisamn5SbniEJj,Person,NameVariant,"{'type': 'Mention', 'id': '60NzsliPNpRbHSNDOERwT1', 'meta': {'mentionSupport': 1}}"
2AJGptHphisamn5SbniEJj,Person,NameVariant,"{'type': 'Mention', 'id': 'ABX0EcLmQrOfsZwunAhKlh', 'meta': {'mentionSupport': 1}}"
2F0pSkTk3Lpc3jx2Wtm6rT,Person,NameVariant,"{'type': 'Mention', 'id': '28YYHXR1SOqbgGjA3lCE9H', 'meta': {'mentionSupport': 3}}"
2F0pSkTk3Lpc3jx2Wtm6rT,Person,NameVariant,"{'type': 'Mention', 'id': 'Z0EYpwDhvEIbdQBUhrmYhg', 'meta': {'mentionSupport': 26}}"
2F0pSkTk3Lpc3jx2Wtm6rT,Person,NameVariant,"{'type': 'Mention', 'id': 'aAUYDeFSTsueCn3jUEbmO3', 'meta': {'mentionSupport': 1}}"
2F7VfrrXkb6etqD9bxZHpd,Person,NameVariant,"{'type': 'Mention', 'id': 'asI7TblC5PfbnNsRnG4Vkc', 'meta': {'mentionSupport': 4}}"
2G9KSWlO11BdUxHBsPe0BU,Person,NameVariant,"{'type': 'TwitterHandle', 'id': 'Y50w23roSaBdXzE6gHYqTW', 'meta': {}}"
2Gsrd3SpPxiavw1rs9xzay,Person,NameVariant,"{'type': 'TwitterHandle', 'id': '90wv86Ay3c7bkrQV59Egw9', 'meta': {}}"
2Gsrd3SpPxiavw1rs9xzay,Person,NameVariant,"{'type': 'Mention', 'id': '9p0fneWcktvfOCkYlNjWvu', 'meta': {'mentionSupport': 3}}"
2Gsrd3SpPxiavw1rs9xzay,Person,NameVariant,"{'type': 'Mention', 'id': 'Xn2f8Gg6BPbfbWCYRWysGN', 'meta': {'mentionSupport': 2}}"
2GxjCrAzapGcjVeLOoEJU8,Person,NameVariant,"{'type': 'Mention', 'id': 'VpsDBo79imqcTxHr4mfS0r', 'meta': {'mentionSupport': 12}}"
2HlFUCNz890fCpvNiSxd0d,Person,NameVariant,"{'type': 'Mention', 'id': 'XfqxpKSxZvYfV2l8FCHw1h', 'meta': {'mentionSupport': 1}}"
2HlFUCNz890fCpvNiSxd0d,Person,NameVariant,"{'type': 'Mention', 'id': 'fTqkc8oeVHiad1PSIMb3oO', 'meta': {'mentionSupport': 13}}"
2HlFUCNz890fCpvNiSxd0d,Person,NameVariant,"{'type': 'Mention', 'id': 'fUMIwTwh5k8fXZHaGGS3zb', 'meta': {'mentionSupport': 1}}"
2K0aJZKzdhPc7WKZ7QVMi4,Person,NameVariant,"{'type': 'TwitterHandle', 'id': 'XUwgLcd6l23aWYGGBLllFq', 'meta': {}}"
2K0aJZKzdhPc7WKZ7QVMi4,Person,NameVariant,"{'type': 'Mention', 'id': 'dh8VSVYvKTVciR74B0u9si', 'meta': {'mentionSupport': 15}}"
2KIrvhQxDssdqGko0H5J2t,Person,NameVariant,"{'type': 'Mention', 'id': '0dmYGWFJ3Nrc4RegEIGfDG', 'meta': {'mentionSupport': 4}}"
2KIrvhQxDssdqGko0H5J2t,Person,NameVariant,"{'type': 'Mention', 'id': 'W8CiXBblQoQbcBAO9zzCnj', 'meta': {'mentionSupport': 2}}"
2L3fGTIeJ02eRtSVoIL0NX,Person,NameVariant,"{'type': 'Mention', 'id': 'XUQEmnenO1tcB9b2sAgsLg', 'meta': {'mentionSupport': 6}}"
2L3fGTIeJ02eRtSVoIL0NX,Person,NameVariant,"{'type': 'Mention', 'id': 'bamsKJtMRiDcB234eTOxnd', 'meta': {'mentionSupport': 1}}"
2LnXKnSULpNcZ727Ncqvja,Person,NameVariant,"{'type': 'Mention', 'id': '3NCGUZQl74GeguskNVoeNi', 'meta': {'mentionSupport': 8}}"
2LnXKnSULpNcZ727Ncqvja,Person,NameVariant,"{'type': 'Mention', 'id': 'aEQ2LQcSyVme5wRiZswL75', 'meta': {'mentionSupport': 1}}"
2LnXKnSULpNcZ727Ncqvja,Person,NameVariant,"{'type': 'TwitterHandle', 'id': 'fQORyMCNzj8cIpDGyUINRD', 'meta': {}}"
2MtlUOWvSDWbcHJvl3Cxgd,Person,NameVariant,"{'type': 'Mention', 'id': 'YDkb3VvTsgLaljTrR10iGu', 'meta': {'mentionSupport': 21}}"
2OKgRFgf26lbYf2gGiuIMi,Person,NameVariant,"{'type': 'Mention', 'id': '6ymUxftly1IekhuXSo1I1Z', 'meta': {'mentionSupport': 32}}"
2OKgRFgf26lbYf2gGiuIMi,Person,NameVariant,"{'type': 'Mention', 'id': 'WKQOm714Bije8aHGxkRJiv', 'meta': {'mentionSupport': 6}}"
2OOuEPkLSdzeqwn2CL5Nv5,Person,NameVariant,"{'type': 'Mention', 'id': 'VDIBRJOWRUBdzMnJ8Uiz4i', 'meta': {'mentionSupport': 7}}"
2Ozm9IsXLAoeE33EQG2hQp,Person,NameVariant,"{'type': 'Mention', 'id': 'V47LihW0x33cesMrA5Lrcj', 'meta': {'mentionSupport': 29}}"
2Q99d1x3ijTdbNJDMZBUY7,Person,NameVariant,"{'type': 'Mention', 'id': 'X91kaEsG9fjb1TKvheeMky', 'meta': {'mentionSupport': 1}}"
2Q99d1x3ijTdbNJDMZBUY7,Person,NameVariant,"{'type': 'Mention', 'id': 'fYfEWj2Is6rcSTi5E2hi23', 'meta': {'mentionSupport': 12}}"
2SeZG9xPDNkfIMPYjtXiOR,Person,NameVariant,"{'type': 'TwitterHandle', 'id': '1oaqFZC4LeLb1YGgCrvlxr', 'meta': {}}"
2SeZG9xPDNkfIMPYjtXiOR,Person,NameVariant,"{'type': 'Mention', 'id': '8awPyo15XXzcijqvdrKuTH', 'meta': {'mentionSupport': 2}}"
2SeZG9xPDNkfIMPYjtXiOR,Person,NameVariant,"{'type': 'Mention', 'id': '9fcHA8GnbC7d6oBC6xZTn4', 'meta': {'mentionSupport': 1}}"
2SeZG9xPDNkfIMPYjtXiOR,Person,NameVariant,"{'type': 'Mention', 'id': 'djik9eCrjajbcjdE7n540J', 'meta': {'mentionSupport': 81}}"
2SeZG9xPDNkfIMPYjtXiOR,Person,NameVariant,"{'type': 'Mention', 'id': 'eySJmlSqk82epJLrtQDnn4', 'meta': {'mentionSupport': 1}}"
2W3z5td9yKuat7wdPWlXCK,Person,NameVariant,"{'type': 'Mention', 'id': 'cPzalnS2JyHb4DuQsIBkbd', 'meta': {'mentionSupport': 5}}"
2W3z5td9yKuat7wdPWlXCK,Person,NameVariant,"{'type': 'Mention', 'id': 'dwSDhIuhU7DcpfhDTAChYw', 'meta': {'mentionSupport': 30}}"
2ZK1PQf89eRb4vEaBPqI0A,Person,NameVariant,"{'type': 'Mention', 'id': '4O7SFJaeasUaw6SloYEOFo', 'meta': {'mentionSupport': 1}}"
2ZK1PQf89eRb4vEaBPqI0A,Person,NameVariant,"{'type': 'Mention', 'id': '6BibT2LpJYKcUzdJFv5foF', 'meta': {'mentionSupport': 1}}"
2ZK1PQf89eRb4vEaBPqI0A,Person,NameVariant,"{'type': 'Mention', 'id': '6PZGZJ2DW8nb1x3vGwq3bN', 'meta': {'mentionSupport': 1}}"
2ZK1PQf89eRb4vEaBPqI0A,Person,NameVariant,"{'type': 'Mention', 'id': 'dzqjcoqT6NOfGOH9TlDj2a', 'meta': {'mentionSupport': 54}}"
2cTQCKUHeXUfZxMWx2wJLr,Person,NameVariant,"{'type': 'Mention', 'id': '28TQQABKYmmbUQXSS7pc56', 'meta': {'mentionSupport': 1}}"
2cTQCKUHeXUfZxMWx2wJLr,Person,NameVariant,"{'type': 'Mention', 'id': '2NVx5mURDUPc5Q71091eju', 'meta': {'mentionSupport': 7}}"
2cTQCKUHeXUfZxMWx2wJLr,Person,NameVariant,"{'type': 'Mention', 'id': 'X9lMIs11UEdeeP9sCIWzCL', 'meta': {'mentionSupport': 4}}"
2d1MoWlIQF5eyIIqshe5fa,Person,NameVariant,"{'type': 'Mention', 'id': '5jzH0Jr2YzjarvtxS1eIHQ', 'meta': {'mentionSupport': 20}}"
2d1MoWlIQF5eyIIqshe5fa,Person,NameVariant,"{'type': 'Mention', 'id': '6CKNVfSaknecmyYvkBJH3w', 'meta': {'mentionSupport': 1}}"
2d1MoWlIQF5eyIIqshe5fa,Person,NameVariant,"{'type': 'TwitterHandle', 'id': 'AxhOdCLLutEeTP3yty6p6r', 'meta': {}}"
2dia8vzaxPMb9isVEzM888,Person,NameVariant,"{'type': 'TwitterHandle', 'id': 'VqGqoE7yJqRfl3QMLliq7t', 'meta': {}}"
2dia8vzaxPMb9isVEzM888,Person,NameVariant,"{'type': 'Mention', 'id': 'ca97muOQiYRcEuhMQXWzXB', 'meta': {'mentionSupport': 17}}"
2exXzuhk9Xkfeu081vIq07,Person,NameVariant,"{'type': 'Mention', 'id': '0KmzV8yKXdpdu5y8dU94gY', 'meta': {'mentionSupport': 1}}"
2exXzuhk9Xkfeu081vIq07,Person,NameVariant,"{'type': 'Mention', 'id': '0Lj2vN6mipScuIHYOW8tyj', 'meta': {'mentionSupport': 1}}"
2exXzuhk9Xkfeu081vIq07,Person,NameVariant,"{'type': 'Mention', 'id': '0QDmXvcAQgFdB1VwMELSSG', 'meta': {'mentionSupport': 1}}"
2exXzuhk9Xkfeu081vIq07,Person,NameVariant,"{'type': 'Mention', 'id': '0a0orz33zPLbJ2NvFMJwT0', 'meta': {'mentionSupport': 2}}"
2exXzuhk9Xkfeu081vIq07,Person,NameVariant,"{'type': 'Mention', 'id': '11I5yI6h6SpddyjEjsNXzB', 'meta': {'mentionSupport': 1}}"
2exXzuhk9Xkfeu081vIq07,Person,NameVariant,"{'type': 'Mention', 'id': '1HGEwuPKYa9eQ8IW3PoGsT', 'meta': {'mentionSupport': 194}}"
2exXzuhk9Xkfeu081vIq07,Person,NameVariant,"{'type': 'Mention', 'id': '2xFqrOWFCQPejkimAnrGX6', 'meta': {'mentionSupport': 1}}"
2exXzuhk9Xkfeu081vIq07,Person,NameVariant,"{'type': 'Mention', 'id': '5ZaCUMFjzJZchLdndc6LHn', 'meta': {'mentionSupport': 1}}"
2exXzuhk9Xkfeu081vIq07,Person,NameVariant,"{'type': 'Mention', 'id': '5lh1fEA4PxdclONNQ0s9Dg', 'meta': {'mentionSupport': 14}}"
2exXzuhk9Xkfeu081vIq07,Person,NameVariant,"{'type': 'Mention', 'id': '6AJMXdcwx7xcjVLUZLnNBr', 'meta': {'mentionSupport': 1}}"
2exXzuhk9Xkfeu081vIq07,Person,NameVariant,"{'type': 'Mention', 'id': '7HKxkQU4tTofHNaxEqIg2M', 'meta': {'mentionSupport': 1}}"
2exXzuhk9Xkfeu081vIq07,Person,NameVariant,"{'type': 'Mention', 'id': '7UsQOyFyXE0ej9JEmGEJr9', 'meta': {'mentionSupport': 1}}"
2exXzuhk9Xkfeu081vIq07,Person,NameVariant,"{'type': 'Mention', 'id': '87o6Od3JRDuailUKgBfglX', 'meta': {'mentionSupport': 2}}"
2exXzuhk9Xkfeu081vIq07,Person,NameVariant,"{'type': 'Mention', 'id': '8DfHQrv39Gqe0p6QWeKFQv', 'meta': {'mentionSupport': 14}}"
2exXzuhk9Xkfeu081vIq07,Person,NameVariant,"{'type': 'Mention', 'id': 'VvVcIlDxLvIdakfWVmil78', 'meta': {'mentionSupport': 4}}"
2exXzuhk9Xkfeu081vIq07,Person,NameVariant,"{'type': 'Mention', 'id': 'WhTgcTUeat2dxW4FKihmuN', 'meta': {'mentionSupport': 2968}}"
2exXzuhk9Xkfeu081vIq07,Person,NameVariant,"{'type': 'Mention', 'id': 'YEZlgF3hQBzakZhEfS8HkE', 'meta': {'mentionSupport': 1}}"
2exXzuhk9Xkfeu081vIq07,Person,NameVariant,"{'type': 'Mention', 'id': 'YF9a45K2HMcchB544WS7wx', 'meta': {'mentionSupport': 1}}"
2exXzuhk9Xkfeu081vIq07,Person,NameVariant,"{'type': 'Mention', 'id': 'YaMcWNppJTQcZ6m1r1WE4N', 'meta': {'mentionSupport': 2}}"
2exXzuhk9Xkfeu081vIq07,Person,NameVariant,"{'type': 'Mention', 'id': 'ZNkG7JJdpU3fdMwdc4khzr', 'meta': {'mentionSupport': 1}}"
2exXzuhk9Xkfeu081vIq07,Person,NameVariant,"{'type': 'Mention', 'id': 'ZZH22z5h2iydCREyDEvu77', 'meta': {'mentionSupport': 1}}"
2exXzuhk9Xkfeu081vIq07,Person,NameVariant,"{'type': 'Mention', 'id': 'aJ7VOqfyPvGc0dY5YrCNes', 'meta': {'mentionSupport': 6}}"
2exXzuhk9Xkfeu081vIq07,Person,NameVariant,"{'type': 'Mention', 'id': 'bbmA0h2MET9crzZZImScIW', 'meta': {'mentionSupport': 1}}"
2exXzuhk9Xkfeu081vIq07,Person,NameVariant,"{'type': 'Mention', 'id': 'c9KTQpwA0dGb4ZGhmOEtp9', 'meta': {'mentionSupport': 1}}"
2exXzuhk9Xkfeu081vIq07,Person,NameVariant,"{'type': 'Mention', 'id': 'cK8veEn6gGwaotbR8QLt03', 'meta': {'mentionSupport': 1}}"
