keyword,caption_name,topic_id,guid,groups,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
mylan,Mylan,,8fc49fc4a1c567169f4d2092122c70b0,English,Refinery,Mylan,,dgm_crisk_variants,8b94de7669b3b2ef38c3f4637a78f8a8,dgm_crisk_variants__8b94de7669b3b2ef38c3f4637a78f8a8
nbn co,NBN Co,,fbc846794aa017f18d519376d869df92,English,Shipping,NBN Co,,dgm_crisk_variants,5f972489aadf5c5fed2749d8c857ba5e,dgm_crisk_variants__5f972489aadf5c5fed2749d8c857ba5e
netflix,Netflix,,1e8efb6d2c02a70af5041088361f83f3,English,ForeignMinister,Netflix,,dgm_crisk_variants,170b1d363bd8516fbf3a3eb05d4faff6,dgm_crisk_variants__170b1d363bd8516fbf3a3eb05d4faff6
estee lauder,Estee Lauder,,bc113e305ff83bc3cbb7587b490657fb,English,Media,Estee Lauder,,dgm_crisk_variants,4a2d1f22611ece06b70ee79b423d9991,dgm_crisk_variants__4a2d1f22611ece06b70ee79b423d9991
airbnb,Airbnb,,549f9e87cdd69547c3f20392345a00b5,English,Person,Airbnb,,dgm_crisk_variants,09e31a5bddc6d6628252a7bff57d5dce,dgm_crisk_variants__09e31a5bddc6d6628252a7bff57d5dce
albertsons,Albertsons,,949eebc349bda3ce68cb04fe43baa843,English,Consulates,Albertsons,,dgm_crisk_variants,767e924278099a2e4f3d05c5c2bf766a,dgm_crisk_variants__767e924278099a2e4f3d05c5c2bf766a
microsoft corporation,Microsoft Corporation,,3d1c91a37937505c39e43597605a2022,English,Media,Microsoft Corporation,,dgm_crisk_variants,237c2b0099548ddbfa5a37f07e0687ab,dgm_crisk_variants__237c2b0099548ddbfa5a37f07e0687ab
linkedin,Linkedin,,16f891d30be91a161149c66e4977802e,English,Shipping,Linkedin,,dgm_crisk_variants,44e2308cdc51a0a1a5350ba3937e0b5e,dgm_crisk_variants__44e2308cdc51a0a1a5350ba3937e0b5e
oxy inc,Oxy Inc,,947451a3db558bc8061d25e7e9a2c442,English,Exec,Oxy Inc,,dgm_crisk_variants,c2bced98d5f288e7879d5870dfa111fc,dgm_crisk_variants__c2bced98d5f288e7879d5870dfa111fc
paramount pictures,Paramount Pictures,,"376dfde5fb40599f89882a9df6dff121,71c960c4851148c0033b1de2a6297212",English,Wells,Paramount Pictures,,dgm_crisk_variants,a75f10836023198f24e0537ac859e1e1,dgm_crisk_variants__a75f10836023198f24e0537ac859e1e1
paypal,Paypal,,cb5aa0e62a22c02eea509f4ed369f97e,English,space,Paypal,,dgm_crisk_variants,9b88c95a15e018c3f8038a7d0160145c,dgm_crisk_variants__9b88c95a15e018c3f8038a7d0160145c
labcorp,Labcorp,,6d07a7d61ef94a40f23858b883636998,English,Legislator,Labcorp,,dgm_crisk_variants,0a7a192a6d0ce58e2badfd8b9fe2d6ed,dgm_crisk_variants__0a7a192a6d0ce58e2badfd8b9fe2d6ed
pnc,Pnc,,c897bccc1fc1b783c12539bccd3fdbeb,English,Shipping,Pnc,,dgm_crisk_variants,bba221261e1d0b69ed33bf563fb3669d,dgm_crisk_variants__bba221261e1d0b69ed33bf563fb3669d
prudential,Prudential,,0be04bba13437140ca89cad51166743b,English,Pipeline,Prudential,,dgm_crisk_variants,0e47426a39125895839d8272249bf33e,dgm_crisk_variants__0e47426a39125895839d8272249bf33e
regeneron,Regeneron,,ab013025a2c52e3e2b0d91fc18375db0,English,Organization,Regeneron,,dgm_crisk_variants,41353433ab39b5bce7e3b0ad1f652b4e,dgm_crisk_variants__41353433ab39b5bce7e3b0ad1f652b4e
republic airways,Republic Airways,,ec7be6dc9cfd62c057b97c2994d3f3e7,English,space,Republic Airways,,dgm_crisk_variants,41c7221b96cd31829e4664350d13b4c7,dgm_crisk_variants__41c7221b96cd31829e4664350d13b4c7
rock security,Rock Security,,5be2cffee73bfe53cbcaa8dfe7b18e84,English,News,Rock Security,,dgm_crisk_variants,1c6113175463de702c62ae8f8f2eaabe,dgm_crisk_variants__1c6113175463de702c62ae8f8f2eaabe
ross stores,Ross Stores,,9b9542770644c545d08e62bc83873c8c,English,IndustryTerm,Ross Stores,,dgm_crisk_variants,728b27218cc87e8d1c7a7a93f53080a9,dgm_crisk_variants__728b27218cc87e8d1c7a7a93f53080a9
salesforce,Salesforce,,bc273ac3c7f9d86a4d284fd11bfb0ce6,English,Pipeline,Salesforce,,dgm_crisk_variants,4a6dbb2ff650f82af801f71c3efd72c3,dgm_crisk_variants__4a6dbb2ff650f82af801f71c3efd72c3
samsung,Samsung,,e6b49ab6f111725be63675394a865818,English,Shipping,Samsung,,dgm_crisk_variants,3910b1e0ccab19bc46fd9db27cca49c9,dgm_crisk_variants__3910b1e0ccab19bc46fd9db27cca49c9
santander bank,Santander Bank,,f5e294ea83b3a023cb9f3af917f9041d,English,Media,Santander Bank,,dgm_crisk_variants,7d798e198436df181b8821779fc990c7,dgm_crisk_variants__7d798e198436df181b8821779fc990c7
sap,Sap,,c0411c9799fa3e1957878d3ce985eb21,English,Shipping,Sap,,dgm_crisk_variants,a5734424887783d782c4136b7aff71c5,dgm_crisk_variants__a5734424887783d782c4136b7aff71c5
walmart,Walmart,,343b1f841f2758ce00d11e5b07c3a2e9,English,Diplomat,Walmart,,dgm_crisk_variants,f1c768f1973bd404670d81a991ee6105,dgm_crisk_variants__f1c768f1973bd404670d81a991ee6105
scentre group,Scentre Group,,f30a09fc31bbf5e976706b2785316f28,English,LegislativeCommittee,Scentre Group,,dgm_crisk_variants,6880ec3374bf84b79af046ea9b625989,dgm_crisk_variants__6880ec3374bf84b79af046ea9b625989
mayo clinic,Mayo Clinic,,2f43eabee267f97ff078dcc7a69c82ce,English,space,Mayo Clinic,,dgm_crisk_variants,5471a71fa537c489e48d1bf84083eef2,dgm_crisk_variants__5471a71fa537c489e48d1bf84083eef2
u.s. bank,U.S. Bank,,22a70da6a5cc28f5f4da736e7a93ff08,English,space,U.S. Bank,,dgm_crisk_variants,97402387cb8cb57d1978b878240c462b,dgm_crisk_variants__97402387cb8cb57d1978b878240c462b
sempra,Sempra,,3dc5e343d2c49be0a1a07f43f5fcf287,English,IndustryTerm,Sempra,,dgm_crisk_variants,be3420315a360bb1beb1f9b29758f568,dgm_crisk_variants__be3420315a360bb1beb1f9b29758f568
shell international,Shell International,,a84d5d4f0b197b952d5e20e9f4af2165,English,DiplomaticFacilities,Shell International,,dgm_crisk_variants,367a899553660e544ecb75705cba59d7,dgm_crisk_variants__367a899553660e544ecb75705cba59d7
siemens,Siemens,,"964f1bace36f2c1c15fa5f051695f122,be5b19ab3dd584a8a156bd0de7506bee",English,Wells,Siemens,,dgm_crisk_variants,74993f42c49b81f3a77103bcbb247c2b,dgm_crisk_variants__74993f42c49b81f3a77103bcbb247c2b
citigroup,Citigroup,,eda335e4cc9dcfb9e0419735d0f597be,English,FTO,Citigroup,,dgm_crisk_variants,35b85f7fa633bdc479aa5da4f536c8e9,dgm_crisk_variants__35b85f7fa633bdc479aa5da4f536c8e9
starbucks,Starbucks,,4d5d540efa68f6e17b9f64d6b7e8ebc7,English,LegislativeCommittee,Starbucks,,dgm_crisk_variants,e486aeca0b12918313aba2cc445c5cb4,dgm_crisk_variants__e486aeca0b12918313aba2cc445c5cb4
stericycle,Stericycle,,e00f07eb07974b1ce687c155d987f665,English,space,Stericycle,,dgm_crisk_variants,e29147864ce0a1b5107c048901529f42,dgm_crisk_variants__e29147864ce0a1b5107c048901529f42
tcf national bank,TCF National Bank,,a6400ac89f9958fc48f31832def512c2,English,DiplomaticFacilities,TCF National Bank,,dgm_crisk_variants,e997b773e79f572bc730f39232cbb15a,dgm_crisk_variants__e997b773e79f572bc730f39232cbb15a
td bank,TD Bank,,7e1225c9ffc52feecd896f4060e5f217,English,Refinery,TD Bank,,dgm_crisk_variants,a270529277e11434ce7a40cff6c21217,dgm_crisk_variants__a270529277e11434ce7a40cff6c21217
technipfmc,Technipfmc,,c7d99fe5b4d68bb7fd64805577c04602,English,Diplomat,Technipfmc,,dgm_crisk_variants,2de7bdfe699df3a99d5f671f153ed8fe,dgm_crisk_variants__2de7bdfe699df3a99d5f671f153ed8fe
tesla,Tesla,,e53d433309d11e093f65fad899bcd69c,English,Consulates,Tesla,,dgm_crisk_variants,8f3182163857c5463c883017ff1cd3cc,dgm_crisk_variants__8f3182163857c5463c883017ff1cd3cc
boeing,Boeing,,fa7be71100c59377ed582e21587318d6,English,Organization,Boeing,,dgm_crisk_variants,44787ee9ad7082c7e379356589456000,dgm_crisk_variants__44787ee9ad7082c7e379356589456000
huntington national bank,Huntington National Bank,,bfd6a52584a73a0b3d90c4fd0a81cbb7,English,Media,Huntington National Bank,,dgm_crisk_variants,45a26fd248859336577dbd6fb5f58877,dgm_crisk_variants__45a26fd248859336577dbd6fb5f58877
the new york and presbyterian hospital,The New York And Presbyterian Hospital,,bd07e804a4c27189c0646e435c68d759,English,AAEntity,The New York And Presbyterian Hospital,,dgm_crisk_variants,4e29733a2becc1333549ddf9b17298bd,dgm_crisk_variants__4e29733a2becc1333549ddf9b17298bd
tripadvisor,TriPadvisor,,61b05c55f5c2708664bda58a68eed318,English,CompanyKeyword,TriPadvisor,,dgm_crisk_variants,6a954a4d8096a43015256171906c7c6d,dgm_crisk_variants__6a954a4d8096a43015256171906c7c6d
uber,Uber,,c0f40627427dacd06ff9438863c83be7,English,IndustryTerm,Uber,,dgm_crisk_variants,af00a7270cc3dc7b1bfd41fdb533f6e0,dgm_crisk_variants__af00a7270cc3dc7b1bfd41fdb533f6e0
ups,UPS,,9cbf31388531bdcb5e616f7a42f99574,English,DiplomaticFacilities,UPS,,dgm_crisk_variants,0e60ac85bc39f1e221d66a048ff164da,dgm_crisk_variants__0e60ac85bc39f1e221d66a048ff164da
verizon,Verizon,,5559b5eea076eae74a93a09af10cd9b7,English,space,Verizon,,dgm_crisk_variants,9ef23a446a119387586d089c425f2d55,dgm_crisk_variants__9ef23a446a119387586d089c425f2d55
visa,Visa,,acab4e59bb18181324d348ea9feb9ddc,English,News,Visa,,dgm_crisk_variants,89fc0d6fe12b0e0c1af5c7a0373435a6,dgm_crisk_variants__89fc0d6fe12b0e0c1af5c7a0373435a6
vodafone,Vodafone,,fb7930bf795fb75b9033712a5fcbda7e,English,DiplomaticFacilities,Vodafone,,dgm_crisk_variants,9fa79a022c25390f258d71886fc68e7d,dgm_crisk_variants__9fa79a022c25390f258d71886fc68e7d
autozone,Autozone,,a8aab37f3ec4d5cbc37ec5df7b1cb8a8,English,Wells,Autozone,,dgm_crisk_variants,4dc7ce0b3df303fe9aaea51b651fb954,dgm_crisk_variants__4dc7ce0b3df303fe9aaea51b651fb954
disney,Disney,,"cb1eabf6f10ada8ee69ccf5ad4705cc5,6eef59b51c9224808c07de857d2af840",English,Legislator,Disney,,dgm_crisk_variants,a77450f87def43cbe79f3f494d0c332a,dgm_crisk_variants__a77450f87def43cbe79f3f494d0c332a
lyft,Lyft,,c9744788bc700f942e4711689d8e3ea0,English,Refinery,Lyft,,dgm_crisk_variants,6fad50840dd41242695277924e4a6f16,dgm_crisk_variants__6fad50840dd41242695277924e4a6f16
wec energy group,Wec Energy Group,,a5d16dfd1401f7f1c168f582df3d049c,English,space,Wec Energy Group,,dgm_crisk_variants,4b06d523a30bc69a4505efa112fc1a35,dgm_crisk_variants__4b06d523a30bc69a4505efa112fc1a35
wells fargo,Wells Fargo,,d9d5c8ff5b1f43a93a3991d4472355af,English,AAEntity,Wells Fargo,,dgm_crisk_variants,db9756cc1ba8953cec0b0d95989cfe39,dgm_crisk_variants__db9756cc1ba8953cec0b0d95989cfe39
western union,Western Union,,b04eb4bb20dc1fdf663492c64f24e204,English,DiplomaticFacilities,Western Union,,dgm_crisk_variants,82a19c8382cf3b61e0f12f58489aa002,dgm_crisk_variants__82a19c8382cf3b61e0f12f58489aa002
westpac,Westpac,,"be092acf3bdd9edb18379fcff13bbb0d,66f3f385b2f3bf76d89d2eaeba5e300c",English,DiplomaticFacilities,Westpac,,dgm_crisk_variants,ce9633ac910f02f2f006f3846106bcc0,dgm_crisk_variants__ce9633ac910f02f2f006f3846106bcc0
american airlines,American Airlines,,4c0cfa29b24e5fb16b526d401bf15d77,English,DiplomaticFacilities,American Airlines,,dgm_crisk_variants,74c33d8b1535bdee3549ef38dfd12f62,dgm_crisk_variants__74c33d8b1535bdee3549ef38dfd12f62
wework,Wework,,5f43f664d6054e5b07dac51bcaf40706,English,AAEntity,Wework,,dgm_crisk_variants,e96f5b7f62eb350d3fe74ed3d74fe31b,dgm_crisk_variants__e96f5b7f62eb350d3fe74ed3d74fe31b
woodside energy,Woodside Energy,,1b2a1bccabfcc7bf71adcbdb34a4ecc2,English,Refinery,Woodside Energy,,dgm_crisk_variants,43dfdbfd27325bc7ea9a462b6e46296c,dgm_crisk_variants__43dfdbfd27325bc7ea9a462b6e46296c
dell,Dell,,172f134c7db3f3afed258f79968ffde0,English,Organization,Dell,,dgm_crisk_variants,ab2724d10b490217916b1bcc56aef48f,dgm_crisk_variants__ab2724d10b490217916b1bcc56aef48f
xcel energy,Xcel Energy,,7d35331757a145e41208c2275691fd8b,English,AAEntity,Xcel Energy,,dgm_crisk_variants,9b8f6bc38750b48b560c33cf56001a41,dgm_crisk_variants__9b8f6bc38750b48b560c33cf56001a41
zebra technologies,Zebra Technologies,,ff77d368bbc34c30cd1e171ac21ed848,English,Wells,Zebra Technologies,,dgm_crisk_variants,fbf886cf5ff4c45a4e06dc29f0bae04c,dgm_crisk_variants__fbf886cf5ff4c45a4e06dc29f0bae04c
truist,Truist,,"d40dbc4bd2cb221b6c8214ade7be1a01,2b6f4cda0b5cac5783edd79bc9596a70,2916b651bbc29138a226e7904de313ff",English,News,Truist,,dgm_crisk_variants,4fcf947459b92d320e761770e71d46fc,dgm_crisk_variants__4fcf947459b92d320e761770e71d46fc
booz allen hamilton,Booz Allen Hamilton,,fb39ab5b2d2020ac31120923f8cf5d07,English,Refinery,Booz Allen Hamilton,,dgm_crisk_variants,00a861641d84876df2b914533ee33a41,dgm_crisk_variants__00a861641d84876df2b914533ee33a41
equinor,Equinor,,180d0f07bea6e793d4e521fb3b247411,English,FTO,Equinor,,dgm_crisk_variants,142c6e03afef743822e44f0fb378533e,dgm_crisk_variants__142c6e03afef743822e44f0fb378533e
ioc,IOC,,24cce950dfc9dee004cb94f7be451e82,English,CompanyKeyword,IOC,,dgm_crisk_variants,7245a636843f38ae56d5862d502a4303,dgm_crisk_variants__7245a636843f38ae56d5862d502a4303
msc,MSC,,1859ca5b073e6c79fdd7973db99c796d,English,FTO,MSC,,dgm_crisk_variants,d6d3f15d5bf6480c19b6205bc27dccc3,dgm_crisk_variants__d6d3f15d5bf6480c19b6205bc27dccc3
nfl,Nfl,,e91833d83ab04011777fe55112e50674,English,AAEntity,Nfl,,dgm_crisk_variants,b4c489ea685e3f7d1c32123aa9e15abc,dgm_crisk_variants__b4c489ea685e3f7d1c32123aa9e15abc
twitter,Twitter,,d7e6c32993a18cd808bc47ac0af51f31,English,FTO,Twitter,,dgm_crisk_variants,2491bc9c7d8731e1ae33124093bc7026,dgm_crisk_variants__2491bc9c7d8731e1ae33124093bc7026
subway,Subway,,d233216e6356445c609b2c9d956ee7db,English,ForeignMinistry,Subway,,dgm_crisk_variants,59e6c9bc4380c7ff71a3cd3eb9515b30,dgm_crisk_variants__59e6c9bc4380c7ff71a3cd3eb9515b30
thermo fisher scientific,Thermo Fisher Scientific,,24635fab910d9bab148fdab719b9e8d8,English,ForeignMinister,Thermo Fisher Scientific,,dgm_crisk_variants,a029ee19405e2289d1999cc066f0e165,dgm_crisk_variants__a029ee19405e2289d1999cc066f0e165
fis company,FIS Company,,776e4467de3962f89c769e33c77235f9,English,Keyphrase,FIS Company,,dgm_crisk_variants,3a98cd3a96e1f063aaa0f5daca818096,dgm_crisk_variants__3a98cd3a96e1f063aaa0f5daca818096
planned parenthood,Planned Parenthood,,5bd919ada3b1587ca156fc1fc9b8b97a,English,space,Planned Parenthood,,dgm_crisk_variants,ce992da6345c524a22db401bc1a5d69a,dgm_crisk_variants__ce992da6345c524a22db401bc1a5d69a
zillow,Zillow,,75cbdcea128a2a0a5ffe4b7a889abef9,English,Consulates,Zillow,,dgm_crisk_variants,26f8915a28c09be64f13107ee33fc48f,dgm_crisk_variants__26f8915a28c09be64f13107ee33fc48f
weyerhaeuser,Weyerhaeuser,,ae1c699abcd9aa394e346e9bb2c1d470,English,Wells,Weyerhaeuser,,dgm_crisk_variants,445b95b36ec9218b61e0474ca590921c,dgm_crisk_variants__445b95b36ec9218b61e0474ca590921c
petronas,Petronas,,96a18c766c0e60a9b6f8b992d934875a,English,Keyphrase,Petronas,,dgm_crisk_variants,b4321c5b207b026711819d3c3fa6ab32,dgm_crisk_variants__b4321c5b207b026711819d3c3fa6ab32
advance auto business support,Advance Auto Business Support,,ed08dbd0692173ac9a5c41ccafe27878,English,Organization,Advance Auto Business Support,,dgm_crisk_variants,4189ef70a8cb2ca53eea33ee41fefc30,dgm_crisk_variants__4189ef70a8cb2ca53eea33ee41fefc30
harris teeter,Harris Teeter,,ff49a9b846f25b213ec65cdf4f3fafed,English,Organization,Harris Teeter,,dgm_crisk_variants,38e954fce9644794fff27906a0b9ab3e,dgm_crisk_variants__38e954fce9644794fff27906a0b9ab3e
take-two interactive software,Take-Two Interactive Software,,989a38bf2134eaf523c7899e1bc1905b,English,News,Take-Two Interactive Software,,dgm_crisk_variants,53d8dfeefbba7c502f22d5c13a2e3dd9,dgm_crisk_variants__53d8dfeefbba7c502f22d5c13a2e3dd9
qbe insurance,QBE Insurance,,d750b9095fa3da2801aa31bc0a30f79c,English,Legislator,QBE Insurance,,dgm_crisk_variants,9844f56098987d277d93d1f16d61be5f,dgm_crisk_variants__9844f56098987d277d93d1f16d61be5f
wakefern food,Wakefern Food,,4f2cdd9dbdc6d2e0246039992e2e8047,English,Shipping,Wakefern Food,,dgm_crisk_variants,04492c0aabde41841456f494134d03d5,dgm_crisk_variants__04492c0aabde41841456f494134d03d5
spacex,Spacex,,482d22ee391c96d95e6bd36732770175,English,Organization,Spacex,,dgm_crisk_variants,1a9f0ac686c8e0316db94240e58ffd2e,dgm_crisk_variants__1a9f0ac686c8e0316db94240e58ffd2e
abbott laboratories,Abbott Laboratories,,d625cbb483cc5cfc4cc85c88d86f34d3,English,Person,Abbott Laboratories,,dgm_crisk_variants,85f68b724587f17d75725f58db29012c,dgm_crisk_variants__85f68b724587f17d75725f58db29012c
viacom,Viacom,,376dfde5fb40599f89882a9df6dff121,English,Exec,Viacom,,dgm_crisk_variants,be91d258951b2b2f7355409fd031ddb7,dgm_crisk_variants__be91d258951b2b2f7355409fd031ddb7
deepmind,Deepmind,,29d99882da5223603d025ccb959dfcbf,English,Keyphrase,Deepmind,,dgm_crisk_variants,2901fb6e364a50a6403299fd62bccbfa,dgm_crisk_variants__2901fb6e364a50a6403299fd62bccbfa
roku,Roku,,f89af4ceae5be081915330396da1b796,English,space,Roku,,dgm_crisk_variants,292eebca0d5aa42928e07457ec8a22b3,dgm_crisk_variants__292eebca0d5aa42928e07457ec8a22b3
docusign,Docusign,,2ca393e84020afd3ca4e9081cc96e94f,English,AAEntity,Docusign,,dgm_crisk_variants,f13edbe504edc992acac48a0715758aa,dgm_crisk_variants__f13edbe504edc992acac48a0715758aa
warnermedia,Warnermedia,,68c99c18b04742addfac70889332fdcc,English,Diplomat,Warnermedia,,dgm_crisk_variants,e906d7c4a44de2d6b08ea7390215fbbb,dgm_crisk_variants__e906d7c4a44de2d6b08ea7390215fbbb
nisource,Nisource,,b47145e5f51bcae838fcf50f771d96d6,English,Organization,Nisource,,dgm_crisk_variants,37c0c54f888faf1d600d7c6f7e72a71d,dgm_crisk_variants__37c0c54f888faf1d600d7c6f7e72a71d
total,Total,,29d6c4447586ecf5ce4be918e9921324,English,AAEntity,Total,,dgm_crisk_variants,96b0141273eabab320119c467cdcaf17,dgm_crisk_variants__96b0141273eabab320119c467cdcaf17
ralph lauren,Ralph Lauren,,9cf3f3c0cbd7891c9e26553626249795,English,AAEntity,Ralph Lauren,,dgm_crisk_variants,790c6eabf25d3b854cd9c3ec7ead2fe5,dgm_crisk_variants__790c6eabf25d3b854cd9c3ec7ead2fe5
iac,IAC,,e5240bbc9432ee74c1233d72b69989f5,English,LegislativeCommittee,IAC,,dgm_crisk_variants,973ec353d1e7caeadedeecac026a80a3,dgm_crisk_variants__973ec353d1e7caeadedeecac026a80a3
exact sciences corporation,Exact Sciences Corporation,,c4c5f995d47d22d14f96d46049a19582,English,Organization,Exact Sciences Corporation,,dgm_crisk_variants,99f9c4a8601964a4d6c07dafe6f09659,dgm_crisk_variants__99f9c4a8601964a4d6c07dafe6f09659
michels corporation,Michels Corporation,,10bedc8f2ca351004c815fe8d89dcea5,English,Refinery,Michels Corporation,,dgm_crisk_variants,276ebab478ab3b1cb124aaafa0a139a0,dgm_crisk_variants__276ebab478ab3b1cb124aaafa0a139a0
national grid north america,National Grid North America,,bfb99fc7faca565dc0a19e635f45637e,English,Shipping,National Grid North America,,dgm_crisk_variants,d486e6dec2545218ad565e9b69933dd7,dgm_crisk_variants__d486e6dec2545218ad565e9b69933dd7
servicios falabella spa,Servicios Falabella Spa,,7bfa50137540a1e46fc406987999c9b7,English,ForeignMinistry,Servicios Falabella Spa,,dgm_crisk_variants,f13f457a920b8d80bc1c6d1a389b65aa,dgm_crisk_variants__f13f457a920b8d80bc1c6d1a389b65aa
organon pharmaceuticals,Organon Pharmaceuticals,,7fae85bad020e46faef8856025193a1e,English,ForeignMinistry,Organon Pharmaceuticals,,dgm_crisk_variants,aaba0bccc5169068ea1a9a22dc54db7f,dgm_crisk_variants__aaba0bccc5169068ea1a9a22dc54db7f
national fuel gas company,National Fuel Gas Company,,85d2cc3afcf9c005eee0f8d6704f508b,English,AAEntity,National Fuel Gas Company,,dgm_crisk_variants,11c39553d2448817d0207c1a35c6461c,dgm_crisk_variants__11c39553d2448817d0207c1a35c6461c
brightline,Brightline,,f6a05020141ab4c8a7a18ab7bfb929d5,English,Person,Brightline,,dgm_crisk_variants,6f0712fe3c0265f8d55695fd4061c48c,dgm_crisk_variants__6f0712fe3c0265f8d55695fd4061c48c
jane street group,Jane Street Group,,fd39ab0dd0553cf1e36a07ec8895a994,English,Consulates,Jane Street Group,,dgm_crisk_variants,b65e36be4370f84201aecf970e6df7b4,dgm_crisk_variants__b65e36be4370f84201aecf970e6df7b4
"acadia healthcare company, inc.","Acadia Healthcare Company, Inc.",,58f7727140d4d66b81ea3a7b413bec4e,English,Pipeline,"Acadia Healthcare Company, Inc.",,dgm_crisk_variants,a37fc70484751dcbfa865abb49eb1bfd,dgm_crisk_variants__a37fc70484751dcbfa865abb49eb1bfd
spotify,Spotify,,be0d9160ee9bb48480b95d99cdf6ca7e,English,Legislator,Spotify,,dgm_crisk_variants,fd539ca17a17132049c4fef4619df638,dgm_crisk_variants__fd539ca17a17132049c4fef4619df638
brookshire grocery company,Brookshire Grocery Company,,feb6bf7a1d9be9bd5e5f9123d8a38045,English,IndustryTerm,Brookshire Grocery Company,,dgm_crisk_variants,cb0b6ac32ab51c8ae8e56e30b5cdeb10,dgm_crisk_variants__cb0b6ac32ab51c8ae8e56e30b5cdeb10
national australia bank limited,National Australia Bank Limited,,d01937aa966f223b9f8a0ec89cc9ba13,English,Diplomat,National Australia Bank Limited,,dgm_crisk_variants,dfcca49462fd377c9c9f2802b7142eaa,dgm_crisk_variants__dfcca49462fd377c9c9f2802b7142eaa
gdc technics,GDC Technics,,d63db0c031d59cc6404fee09851eb16b,English,LegislativeCommittee,GDC Technics,,dgm_crisk_variants,de3392442f1ff44e5fe6eb31e5bea6e6,dgm_crisk_variants__de3392442f1ff44e5fe6eb31e5bea6e6
new balance,New Balance,,bcb07a4ccf2d06b1803afc107e46f4f0,English,FTO,New Balance,,dgm_crisk_variants,17d359918fd3a6a893423f72a0898e3f,dgm_crisk_variants__17d359918fd3a6a893423f72a0898e3f
sinai health system,Sinai Health System,,1bf72586fb6e5433da4eb06f58e988f3,English,Exec,Sinai Health System,,dgm_crisk_variants,bc862213353d0fc5faaebd38693b45af,dgm_crisk_variants__bc862213353d0fc5faaebd38693b45af
hsbc,HSBC,,914fc0ddfc7d82f93070dfc556c9b721,English,Person,HSBC,,dgm_crisk_variants,f8f8f7fcceffcd4c66e2e4f9670b27aa,dgm_crisk_variants__f8f8f7fcceffcd4c66e2e4f9670b27aa
peloton,Peloton,,a365212ba5ca63154de91381df90afe4,English,Consulates,Peloton,,dgm_crisk_variants,74bd6c409f5bfee0ba0d79b79d1408b3,dgm_crisk_variants__74bd6c409f5bfee0ba0d79b79d1408b3
primark stores,Primark Stores,,61eda585dc0bc5c52f5bce4895c65fcb,English,Person,Primark Stores,,dgm_crisk_variants,8fe1b0a6980b69a62f9116efe60bf062,dgm_crisk_variants__8fe1b0a6980b69a62f9116efe60bf062
uniper,Uniper,,"56681f81c157ef6aac909f5fac001644,b59cf8b79aecea9326ef4916ba09a45b",English,LegislativeCommittee,Uniper,,dgm_crisk_variants,df55bd694f6727e5bc6dd10a78ba16e6,dgm_crisk_variants__df55bd694f6727e5bc6dd10a78ba16e6
health care service corporation,Health Care Service Corporation,,d184f433776ecbd6d3b44a9b026f4049,English,FTO,Health Care Service Corporation,,dgm_crisk_variants,31fae8092eea86fa36ca2be62f997cdd,dgm_crisk_variants__31fae8092eea86fa36ca2be62f997cdd
shamrock foods company,Shamrock Foods Company,,d48a3e0e6b3edb7dda380a5861670e5c,English,Pipeline,Shamrock Foods Company,,dgm_crisk_variants,705f19824d7d0b8dbe654e6b722bf881,dgm_crisk_variants__705f19824d7d0b8dbe654e6b722bf881
jack in the box,Jack In The Box,,db38047578d3110af8de490f78c78bc0,English,space,Jack In The Box,,dgm_crisk_variants,f3973e668f10a466d68c57f40b508ed5,dgm_crisk_variants__f3973e668f10a466d68c57f40b508ed5
hca healthcare,HCA Healthcare,,28a9d91d97c1d4f1363ed7a237c972cb,English,ForeignMinister,HCA Healthcare,,dgm_crisk_variants,aadfbe01ebf203bd6a20535aac3b7f7a,dgm_crisk_variants__aadfbe01ebf203bd6a20535aac3b7f7a
united healthcare services,United Healthcare Services,,99aa9c11bdcea2b4a023466ccb364950,English,Organization,United Healthcare Services,,dgm_crisk_variants,6a868e60b911365738ab548dbe942173,dgm_crisk_variants__6a868e60b911365738ab548dbe942173
catalent,Catalent,,91e31d7af1bd3451cb93f8f38bf5e036,English,News,Catalent,,dgm_crisk_variants,d54f060c536527037a22f6a3be40f303,dgm_crisk_variants__d54f060c536527037a22f6a3be40f303
vimeo,Vimeo,,13a271cd4827b494e8f42a349e719d0b,English,Organization,Vimeo,,dgm_crisk_variants,15db599e0119be476d71bfc1fda72217,dgm_crisk_variants__15db599e0119be476d71bfc1fda72217
hubspot,Hubspot,,8739f41a02ccac6ed02c759956353739,English,Consulates,Hubspot,,dgm_crisk_variants,a43d8e9bf0ea7a9a5bb98b7da9833d11,dgm_crisk_variants__a43d8e9bf0ea7a9a5bb98b7da9833d11
peraton,Peraton,,abcd543389664f611f8aeb327d840802,English,Exec,Peraton,,dgm_crisk_variants,b06d42bf79f5ce333b372fad64078b93,dgm_crisk_variants__b06d42bf79f5ce333b372fad64078b93
jabil,Jabil,,4bbd0e83f690bf93ef526482f4e99f49,English,CompanyKeyword,Jabil,,dgm_crisk_variants,803cf016e27723fbdf1e0aa78e498ecd,dgm_crisk_variants__803cf016e27723fbdf1e0aa78e498ecd
palo alto networks,Palo Alto Networks,,0a83692ffa77e3b43873fb69088cc890,English,Keyphrase,Palo Alto Networks,,dgm_crisk_variants,e6f06fa461bc66fc445c237d2e7d9ed7,dgm_crisk_variants__e6f06fa461bc66fc445c237d2e7d9ed7
