handle,caption_name,location,type,location_lower,exclude_groups,.1,.2,.3,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
5328345103,Guangxi Politics and Law Commission,guangxi,,nanningguangxi,,,,,,Guangxi Politics and Law Commission,,dgm_weibo_government_mentioner,8be4b396bb63df7a656e57c5f5440237,dgm_weibo_government_mentioner__8be4b396bb63df7a656e57c5f5440237
1962888943,Guangxi Public Security Administration,guangxi,,nanningguangxi,,,,,,Guangxi Public Security Administration,,dgm_weibo_government_mentioner,8bc2e4465b968a90a0ea8c2935bac0c0,dgm_weibo_government_mentioner__8bc2e4465b968a90a0ea8c2935bac0c0
5968167237,Guangxi Sports Administration,guangxi,,nanningguangxi,,,,,,Guangxi Sports Administration,,dgm_weibo_government_mentioner,bcbc79e27f50a5a5b6f2687f4c64f345,dgm_weibo_government_mentioner__bcbc79e27f50a5a5b6f2687f4c64f345
3166469600,Guangyuan Market Supervision Administration,chengduSichuan,,chengdusichuan,,,,,,Guangyuan Market Supervision Administration,,dgm_weibo_government_mentioner,db012836459be12fc0e33fe1b238d405,dgm_weibo_government_mentioner__db012836459be12fc0e33fe1b238d405
3042569007,Guangzhou Prosecutor's Office,guangzhou,,guangzhouguangdong,,,,,,Guangzhou Prosecutor's Office,,dgm_weibo_government_mentioner,dcdd41fd7252e8d171d2c525707c7514,dgm_weibo_government_mentioner__dcdd41fd7252e8d171d2c525707c7514
2532579261,"Guangzhou Bureau of Culture, Radio, Television and Tourism",guangzhou,,guangzhouguangdong,,,,,,"Guangzhou Bureau of Culture, Radio, Television and Tourism",,dgm_weibo_government_mentioner,cda0c0cc53daf30a04d16513090b0eda,dgm_weibo_government_mentioner__cda0c0cc53daf30a04d16513090b0eda
2608649530,Guangzhou Education Administration,guangzhou,,guangzhouguangdong,,,,,,Guangzhou Education Administration,,dgm_weibo_government_mentioner,2eb28ac510861b7073560b98146a68b3,dgm_weibo_government_mentioner__2eb28ac510861b7073560b98146a68b3
3186551317,Guangzhou Health Commission,guangzhou,,guangzhouguangdong,,,,,,Guangzhou Health Commission,,dgm_weibo_government_mentioner,cb23371d407b4583a4454a624cd23097,dgm_weibo_government_mentioner__cb23371d407b4583a4454a624cd23097
2609712200,Guangzhou Judicial Administration,guangzhou,,guangzhouguangdong,,,,,,Guangzhou Judicial Administration,,dgm_weibo_government_mentioner,e1517d14c9e1c920734df46024f50e93,dgm_weibo_government_mentioner__e1517d14c9e1c920734df46024f50e93
2609712434,Guangzhou Market Supervision Administration,Guangdong,,guangzhouguangdong,,,,,,Guangzhou Market Supervision Administration,,dgm_weibo_government_mentioner,675ad056eb5ea27d29359426959c15e0,dgm_weibo_government_mentioner__675ad056eb5ea27d29359426959c15e0
2532700305,City of Guangzhou official account,guangzhou,,guangzhouguangdong,,,,,,City of Guangzhou official account,,dgm_weibo_government_mentioner,e6b7541f67eba63454916fb97396351b,dgm_weibo_government_mentioner__e6b7541f67eba63454916fb97396351b
2653640942,Guangzhou Passenger Transport Bureau,guangzhou,,guangzhouguangdong,,,,,,Guangzhou Passenger Transport Bureau,,dgm_weibo_government_mentioner,28dfa22b76cbc65357e06959bc18c9bf,dgm_weibo_government_mentioner__28dfa22b76cbc65357e06959bc18c9bf
6123193266,Guangzhou Politics and Law Administration,guangzhou,,guangzhouguangdong,,,,,,Guangzhou Politics and Law Administration,,dgm_weibo_government_mentioner,1d55fea6032016e6bc3e7f63b99d9c0c,dgm_weibo_government_mentioner__1d55fea6032016e6bc3e7f63b99d9c0c
2606568840,Guangzhou Transportation Administration,guangzhou,,guangzhouguangdong,,,,,,Guangzhou Transportation Administration,,dgm_weibo_government_mentioner,94b9eec20dd086d743459ed65107c62e,dgm_weibo_government_mentioner__94b9eec20dd086d743459ed65107c62e
6411652747,Guizhou Big Data Bureau,guizhou,,guiyangguizhou,,,,,,Guizhou Big Data Bureau,,dgm_weibo_government_mentioner,1e527f35147d77c5b48bbe888cf1652b,dgm_weibo_government_mentioner__1e527f35147d77c5b48bbe888cf1652b
3225494734,Guizhou Civil Affairs Administration,guizhou,,guiyangguizhou,,,,,,Guizhou Civil Affairs Administration,,dgm_weibo_government_mentioner,299727a0a3340d8c0e3d551eb7ab7c65,dgm_weibo_government_mentioner__299727a0a3340d8c0e3d551eb7ab7c65
3474738780,Guizhou Department of Justice,guizhou,,guiyangguizhou,,,,,,Guizhou Department of Justice,,dgm_weibo_government_mentioner,e8634facb199caaf28659c22cd95f255,dgm_weibo_government_mentioner__e8634facb199caaf28659c22cd95f255
6425346027,Guizhou Medical Products Administration,guizhou,,guiyangguizhou,,,,,,Guizhou Medical Products Administration,,dgm_weibo_government_mentioner,d8ce0b789dd8256794e71c4757ce85ec,dgm_weibo_government_mentioner__d8ce0b789dd8256794e71c4757ce85ec
7483647361,Guizhou Financial Supervision Bureau,Guizhou,,guiyangguizhou,,,,,,Guizhou Financial Supervision Bureau,,dgm_weibo_government_mentioner,9417c1064496fcedd842edf9203db53f,dgm_weibo_government_mentioner__9417c1064496fcedd842edf9203db53f
3224031832,Guizhou Market Supervision Administration,Guizhou,,guiyangguizhou,,,,,,Guizhou Market Supervision Administration,,dgm_weibo_government_mentioner,cd6a50691890ccb0507c39c5cccfc647,dgm_weibo_government_mentioner__cd6a50691890ccb0507c39c5cccfc647
5396375374,Guizhou Prosecutor's Office,guizhou,,guiyangguizhou,,,,,,Guizhou Prosecutor's Office,,dgm_weibo_government_mentioner,9677eaf80803519ecd445dbefd2c1ee4,dgm_weibo_government_mentioner__9677eaf80803519ecd445dbefd2c1ee4
1881270367,Guizhou Provincial Department of Culture and Tourism,guizhou,,guiyangguizhou,,,,,,Guizhou Provincial Department of Culture and Tourism,,dgm_weibo_government_mentioner,d945236c7eec674ef9958e3da0a1d7dc,dgm_weibo_government_mentioner__d945236c7eec674ef9958e3da0a1d7dc
5462005118,Guizhou Provincial Federation of Trade Unions,guizhou,,guiyangguizhou,,,,,,Guizhou Provincial Federation of Trade Unions,,dgm_weibo_government_mentioner,f51e8b38704e6c1c06678d12536fceb6,dgm_weibo_government_mentioner__f51e8b38704e6c1c06678d12536fceb6
3561600705,Guizhou Science and Technology Department,guizhou,,guiyangguizhou,,,,,,Guizhou Science and Technology Department,,dgm_weibo_government_mentioner,32befe8a604b0ca401b6d96b9a6bdb33,dgm_weibo_government_mentioner__32befe8a604b0ca401b6d96b9a6bdb33
2837053847,"Gulou District, Kaifeng Market Supervision Administration",zhengzhouHenan,,zhengzhouhenan,,,,,,"Gulou District, Kaifeng Market Supervision Administration",,dgm_weibo_government_mentioner,1d45c19cb69298f07b7166948686c9d9,dgm_weibo_government_mentioner__1d45c19cb69298f07b7166948686c9d9
3365657174,"Haidian District, Beijing Market Supervision Administration",Beijing,,beijingbeijing,,,,,,"Haidian District, Beijing Market Supervision Administration",,dgm_weibo_government_mentioner,4e6b76f9f4f7714766956478314f7a39,dgm_weibo_government_mentioner__4e6b76f9f4f7714766956478314f7a39
5360584156,Hainan Politics and Law Commission,haikouhainan,,haikouhainan,,,,,,Hainan Politics and Law Commission,,dgm_weibo_government_mentioner,e224b331c950307ff5b1fa4d15085af2,dgm_weibo_government_mentioner__e224b331c950307ff5b1fa4d15085af2
5098950029,"Haidian District, Beijing official account",,,,,,,,,"Haidian District, Beijing official account",,dgm_weibo_government_mentioner,af2f2ee307235dec1c7f2ac7bbc9d009,dgm_weibo_government_mentioner__af2f2ee307235dec1c7f2ac7bbc9d009
6234698993,Haiyuan Market Supervision Administration,yinchuanNingxia,,yinchuanningxia,,,,,,Haiyuan Market Supervision Administration,,dgm_weibo_government_mentioner,52f930ae3d91cf2f367ce7d96fd61923,dgm_weibo_government_mentioner__52f930ae3d91cf2f367ce7d96fd61923
2431096434,"Hangzhou Bay New Area, Ningbo official account",hangzhouZhejiang,,hangzhouzhejiang,,,,,,"Hangzhou Bay New Area, Ningbo official account",,dgm_weibo_government_mentioner,5e0dec462ba68529f00f64e9fb947cb5,dgm_weibo_government_mentioner__5e0dec462ba68529f00f64e9fb947cb5
2810632993,Hangzhou Prosecutor's Office,hangzhouzhejiang,,hangzhouzhejiang,,,,,,Hangzhou Prosecutor's Office,,dgm_weibo_government_mentioner,cbfd31b12f662ec68adf1df5912da582,dgm_weibo_government_mentioner__cbfd31b12f662ec68adf1df5912da582
2797466480,"Binjiang District, Hangzhou Market Supervision Administration",hangzhouZhejiang,,hangzhouzhejiang,,,,,,"Binjiang District, Hangzhou Market Supervision Administration",,dgm_weibo_government_mentioner,59a7ca932de8394347f31ee9c085fb8f,dgm_weibo_government_mentioner__59a7ca932de8394347f31ee9c085fb8f
2690476761,Hangzhou Communist Youth League,hangzhouzhejiang,,hangzhouzhejiang,,,,,,Hangzhou Communist Youth League,,dgm_weibo_government_mentioner,9335d318a4f899b06171b1f26c2b79d6,dgm_weibo_government_mentioner__9335d318a4f899b06171b1f26c2b79d6
5306974574,Hangzhou Cultural and Creative Industry Development Center,hangzhouzhejiang,,hangzhouzhejiang,,,,,,Hangzhou Cultural and Creative Industry Development Center,,dgm_weibo_government_mentioner,10ccce9934f558479dc4c8a4e4b3d857,dgm_weibo_government_mentioner__10ccce9934f558479dc4c8a4e4b3d857
3718026912,Hangzhou Education Bureau,hangzhouzhejiang,,hangzhouzhejiang,,,,,,Hangzhou Education Bureau,,dgm_weibo_government_mentioner,98d8e195cbc290a971c66522989a4450,dgm_weibo_government_mentioner__98d8e195cbc290a971c66522989a4450
5178204287,Hangzhou Finance Bureau,hangzhouzhejiang,,hangzhouzhejiang,,,,,,Hangzhou Finance Bureau,,dgm_weibo_government_mentioner,6e39ddd1de7bd0ae8adda72a16eb6aca,dgm_weibo_government_mentioner__6e39ddd1de7bd0ae8adda72a16eb6aca
5185568160,Hangzhou Local Finance Supervision Bureau,hangzhouZhejiang,,hangzhouzhejiang,,,,,,Hangzhou Local Finance Supervision Bureau,,dgm_weibo_government_mentioner,5d4eff6bb57641ae2be22f8efca6fe26,dgm_weibo_government_mentioner__5d4eff6bb57641ae2be22f8efca6fe26
2662494703,Hangzhou Public Security Administration,hangzhouzhejiang,,hangzhouzhejiang,,,,,,Hangzhou Public Security Administration,,dgm_weibo_government_mentioner,23bbca1722d1cfc60f41984fa08e5cb6,dgm_weibo_government_mentioner__23bbca1722d1cfc60f41984fa08e5cb6
3213011675,Hangzhou Urban Management Administration,hangzhouzhejiang,,hangzhouzhejiang,,,,,,Hangzhou Urban Management Administration,,dgm_weibo_government_mentioner,49dffebfc70aaf334d3ad4dfe55a551c,dgm_weibo_government_mentioner__49dffebfc70aaf334d3ad4dfe55a551c
3929828679,Hanzhong Market Supervision Administration,xianShaanxi,,xianshaanxi,,,,,,Hanzhong Market Supervision Administration,,dgm_weibo_government_mentioner,2a84d0240cca00a41269fe2bd00c25f9,dgm_weibo_government_mentioner__2a84d0240cca00a41269fe2bd00c25f9
5941374902,Harbin Market Supervision Administration,harbinHeilongjiang,,harbinheilongjiang,,,,,,Harbin Market Supervision Administration,,dgm_weibo_government_mentioner,411246e9cff89051faef2d61fadf538e,dgm_weibo_government_mentioner__411246e9cff89051faef2d61fadf538e
3309826382,Chengdu Health Commission,chengdusichuan,,chengdusichuan,,,,,,Chengdu Health Commission,,dgm_weibo_government_mentioner,da43a10c4f737d9846310c9054d835b9,dgm_weibo_government_mentioner__da43a10c4f737d9846310c9054d835b9
5594618028,Henan Health Commission,zhengzhouHenan,,zhengzhouhenan,,,,,,Henan Health Commission,,dgm_weibo_government_mentioner,ed4ce249e180615940b2a1fa83da8acb,dgm_weibo_government_mentioner__ed4ce249e180615940b2a1fa83da8acb
2818776475,Cangzhou Economic Development Zone,shijiazhuanghebei,,shijiazhuanghebei,,,,,,Cangzhou Economic Development Zone,,dgm_weibo_government_mentioner,accace162b12912a5835fe3b5af342f6,dgm_weibo_government_mentioner__accace162b12912a5835fe3b5af342f6
3928332403,Hebei Prosecutor's Office,shijiazhuanghebei,,shijiazhuanghebei,,,,,,Hebei Prosecutor's Office,,dgm_weibo_government_mentioner,4fe729a7d3e9bd53d30b5b8898f689f3,dgm_weibo_government_mentioner__4fe729a7d3e9bd53d30b5b8898f689f3
3002659365,"Hebei District, Tianjin official account",shijiazhuanghebei,,shijiazhuanghebei,,,,,,"Hebei District, Tianjin official account",,dgm_weibo_government_mentioner,84f51187dadf8c100a41e053919101a0,dgm_weibo_government_mentioner__84f51187dadf8c100a41e053919101a0
2427989561,Hebei Communist Youth League,shijiazhuanghebei,,shijiazhuanghebei,,,,,,Hebei Communist Youth League,,dgm_weibo_government_mentioner,795f9fc40a4c016e63090c21ea51f4bc,dgm_weibo_government_mentioner__795f9fc40a4c016e63090c21ea51f4bc
2110048113,Hebei Department of Culture and Tourism,shijiazhuanghebei,,shijiazhuanghebei,,,,,,Hebei Department of Culture and Tourism,,dgm_weibo_government_mentioner,293b5b56bc350208ae9076265bd6dc3e,dgm_weibo_government_mentioner__293b5b56bc350208ae9076265bd6dc3e
5890917366,Hebei Geological Disaster Department,shijiazhuanghebei,,shijiazhuanghebei,,,,,,Hebei Geological Disaster Department,,dgm_weibo_government_mentioner,85f4dd42842f5d6ab6526403102dbbfe,dgm_weibo_government_mentioner__85f4dd42842f5d6ab6526403102dbbfe
7505092576,Hebei Zanhuang Economic Development Zone,shijiazhuanghebei,,shijiazhuanghebei,,,,,,Hebei Zanhuang Economic Development Zone,,dgm_weibo_government_mentioner,c9cd481eea301ce758110b8db9875519,dgm_weibo_government_mentioner__c9cd481eea301ce758110b8db9875519
2206098942,Hechuan Bureau of Ecology and Environment,Chongqing,,chongqingchongqing,,,,,,Hechuan Bureau of Ecology and Environment,,dgm_weibo_government_mentioner,b14f62c716f4b6bd17afa5a2c8f4288d,dgm_weibo_government_mentioner__b14f62c716f4b6bd17afa5a2c8f4288d
3950759014,Heilongjiang Province official account,harbinHeilongjiang,,harbinheilongjiang,,,,,,Heilongjiang Province official account,,dgm_weibo_government_mentioner,d76fa4cc813583953f15edd7b21fbefc,dgm_weibo_government_mentioner__d76fa4cc813583953f15edd7b21fbefc
3767639145,Heilongjiang Justice Department,harbinHeilongjiang,,harbinheilongjiang,,,,,,Heilongjiang Justice Department,,dgm_weibo_government_mentioner,ea544c3cf9658eac46fc96af6ca59051,dgm_weibo_government_mentioner__ea544c3cf9658eac46fc96af6ca59051
3921950420,Heilongjiang Market Supervision Administration,harbinHeilongjiang,,harbinheilongjiang,,,,,,Heilongjiang Market Supervision Administration,,dgm_weibo_government_mentioner,1dad72195d9012420d16c3d7905233be,dgm_weibo_government_mentioner__1dad72195d9012420d16c3d7905233be
5607433524,Heilongjiang Provincial Department of Culture and Tourism,harbinHeilongjiang,,harbinheilongjiang,,,,,,Heilongjiang Provincial Department of Culture and Tourism,,dgm_weibo_government_mentioner,31280238a62732939135d91399c588cf,dgm_weibo_government_mentioner__31280238a62732939135d91399c588cf
1982753487,Henan Communist Youth League,zhengzhouHenan,,zhengzhouhenan,,,,,,Henan Communist Youth League,,dgm_weibo_government_mentioner,206ec6d0c6dd276b52cd94b26563c40f,dgm_weibo_government_mentioner__206ec6d0c6dd276b52cd94b26563c40f
6085950831,Henan Department of Natural Resources,zhengzhouHenan,,zhengzhouhenan,,,,,,Henan Department of Natural Resources,,dgm_weibo_government_mentioner,c4955ccf3b52551bbbd96ea0705b0dad,dgm_weibo_government_mentioner__c4955ccf3b52551bbbd96ea0705b0dad
3894391642,Henan Education Department,zhengzhouHenan,,zhengzhouhenan,,,,,,Henan Education Department,,dgm_weibo_government_mentioner,c24d03bbeedfa6560cdb840e8cdda2b9,dgm_weibo_government_mentioner__c24d03bbeedfa6560cdb840e8cdda2b9
5993629308,Henan Industry and IT Department,zhengzhouHenan,,zhengzhouhenan,,,,,,Henan Industry and IT Department,,dgm_weibo_government_mentioner,81c1b9a381f7b19b09f29f5df7df1924,dgm_weibo_government_mentioner__81c1b9a381f7b19b09f29f5df7df1924
2389369587,Henan Market Supervision Administration,zhengzhouHenan,,zhengzhouhenan,,,,,,Henan Market Supervision Administration,,dgm_weibo_government_mentioner,69a3ff4bda0969cc05ee7a2fa2141dd6,dgm_weibo_government_mentioner__69a3ff4bda0969cc05ee7a2fa2141dd6
5017073208,Henan People's Congress,zhengzhouHenan,,zhengzhouhenan,,,,,,Henan People's Congress,,dgm_weibo_government_mentioner,31b71b0c4a86c34a762ec0c7b32dc34c,dgm_weibo_government_mentioner__31b71b0c4a86c34a762ec0c7b32dc34c
5405801424,Henan Tax Administration,zhengzhouHenan,,zhengzhouhenan,,,,,,Henan Tax Administration,,dgm_weibo_government_mentioner,a844836ba563766187ef9d6a59865248,dgm_weibo_government_mentioner__a844836ba563766187ef9d6a59865248
2042602943,Henan Youth Federation,zhengzhouHenan,,zhengzhouhenan,,,,,,Henan Youth Federation,,dgm_weibo_government_mentioner,063c952688f21bfe580cbbb4a0ac010a,dgm_weibo_government_mentioner__063c952688f21bfe580cbbb4a0ac010a
5577890567,"Hengxian District, Nanning Market Supervision Administration",Guangxi,,nanningguangxi,,,,,,"Hengxian District, Nanning Market Supervision Administration",,dgm_weibo_government_mentioner,59bc5abab323af1e9d51255ff661956f,dgm_weibo_government_mentioner__59bc5abab323af1e9d51255ff661956f
3547967310,Hebei High Court,shijiazhuanghebei,,shijiazhuanghebei,,,,,,Hebei High Court,,dgm_weibo_government_mentioner,edc2f0a617e4a80150b942e1bf3e5c78,dgm_weibo_government_mentioner__edc2f0a617e4a80150b942e1bf3e5c78
3910972402,Heilongjiang High Court,harbinHeilongjiang,,harbinheilongjiang,,,,,,Heilongjiang High Court,,dgm_weibo_government_mentioner,9014f857065b4f18a24820fa9db4c99b,dgm_weibo_government_mentioner__9014f857065b4f18a24820fa9db4c99b
5111224510,Hohhot Market Supervision Administration,hohhotInnerMongolia,,hohhotinnermongolia,,,,,,Hohhot Market Supervision Administration,,dgm_weibo_government_mentioner,7d25c4798daae39b9368f26f58665595,dgm_weibo_government_mentioner__7d25c4798daae39b9368f26f58665595
5714496563,Hong Kong Customs and Excise Department,Hong Kong,,hong kong,,,,,,Hong Kong Customs and Excise Department,,dgm_weibo_government_mentioner,123d43f1299a78d767739e7f34af5a70,dgm_weibo_government_mentioner__123d43f1299a78d767739e7f34af5a70
2313391262,Hong Kong Independent Commission Against Corruption,Hong Kong,,hong kong,,,,,,Hong Kong Independent Commission Against Corruption,,dgm_weibo_government_mentioner,2cb164a01dab3144781c736ee9e030d7,dgm_weibo_government_mentioner__2cb164a01dab3144781c736ee9e030d7
5134607956,"Hongkou District, Shanghai Bureau of Ecology and Environment",Shanghaishanghai,,shanghaishanghai,,,,,,"Hongkou District, Shanghai Bureau of Ecology and Environment",,dgm_weibo_government_mentioner,fc299907822c5decad5be26451de25b5,dgm_weibo_government_mentioner__fc299907822c5decad5be26451de25b5
1896456970,"Hongkou District, Shanghai official account",Shanghaishanghai,,shanghaishanghai,,,,,,"Hongkou District, Shanghai official account",,dgm_weibo_government_mentioner,11c55e630e57aeb040fe695377f364fc,dgm_weibo_government_mentioner__11c55e630e57aeb040fe695377f364fc
3186551403,"Huadu District, Guangzhou official account",guangzhou,,guangzhouguangdong,,,,,,"Huadu District, Guangzhou official account",,dgm_weibo_government_mentioner,ed85d517ee272d4d7722ee34ce434bff,dgm_weibo_government_mentioner__ed85d517ee272d4d7722ee34ce434bff
1707016162,"Huairou District, Beijing Market Supervision Administration",Beijing,,beijingbeijing,,,,,,"Huairou District, Beijing Market Supervision Administration",,dgm_weibo_government_mentioner,c9065536550981d290c10e8cb6b95b52,dgm_weibo_government_mentioner__c9065536550981d290c10e8cb6b95b52
6419415796,"Huangpu District, Shanghai Bureau of Ecology and Environment",Shanghaishanghai,,shanghaishanghai,,,,,,"Huangpu District, Shanghai Bureau of Ecology and Environment",,dgm_weibo_government_mentioner,d29eff0d751ff7c5556ba9e7404e7900,dgm_weibo_government_mentioner__d29eff0d751ff7c5556ba9e7404e7900
2557155457,"Huangpu District, Shanghai official account",Shanghaishanghai,,shanghaishanghai,,,,,,"Huangpu District, Shanghai official account",,dgm_weibo_government_mentioner,669a202a6739d04fd51f23908ba4ed47,dgm_weibo_government_mentioner__669a202a6739d04fd51f23908ba4ed47
2706148431,Huangyan Market Supervision Administration,hangzhouZhejiang,,hangzhouzhejiang,,,,,,Huangyan Market Supervision Administration,,dgm_weibo_government_mentioner,e820f7fe4e8e9a2af5e55deec7b4d490,dgm_weibo_government_mentioner__e820f7fe4e8e9a2af5e55deec7b4d490
6027759083,Huayin Market Supervision Administration,xianShaanxi,,xianshaanxi,,,,,,Huayin Market Supervision Administration,,dgm_weibo_government_mentioner,601c795ddfe30b2d4abf6d86f2ca2246,dgm_weibo_government_mentioner__601c795ddfe30b2d4abf6d86f2ca2246
2607972104,Hubei Province information office,wuhanHubei,,wuhanhubei,,,,,,Hubei Province information office,,dgm_weibo_government_mentioner,8cb294d3f7e9a20b3d360e71f1ddada1,dgm_weibo_government_mentioner__8cb294d3f7e9a20b3d360e71f1ddada1
7200296055,Hubei Department of Agriculture and Rural Affairs,wuhanHubei,,wuhanhubei,,,,,,Hubei Department of Agriculture and Rural Affairs,,dgm_weibo_government_mentioner,f020cb1286ddb4394545c1fc9ffed9e5,dgm_weibo_government_mentioner__f020cb1286ddb4394545c1fc9ffed9e5
5455903429,Hubei Department of Justice,wuhanHubei,,wuhanhubei,,,,,,Hubei Department of Justice,,dgm_weibo_government_mentioner,976cd02575337918c47ec741a19d745d,dgm_weibo_government_mentioner__976cd02575337918c47ec741a19d745d
5385475335,Hubei Development and Reform Bureau,wuhanHubei,,wuhanhubei,,,,,,Hubei Development and Reform Bureau,,dgm_weibo_government_mentioner,d0deda2d10acbb2c22994e99ca568c76,dgm_weibo_government_mentioner__d0deda2d10acbb2c22994e99ca568c76
6058816447,Hubei Ecology and Environment Department,wuhanHubei,,wuhanhubei,,,,,,Hubei Ecology and Environment Department,,dgm_weibo_government_mentioner,8242de3948fcbfc3e80516ef84cc4710,dgm_weibo_government_mentioner__8242de3948fcbfc3e80516ef84cc4710
6079463584,Ezhou Science and Technology Department,wuhanHubei,,wuhanhubei,,,,,,Ezhou Science and Technology Department,,dgm_weibo_government_mentioner,517b41fa9383c6d3bcfd1972c8675621,dgm_weibo_government_mentioner__517b41fa9383c6d3bcfd1972c8675621
7182724743,Hubei Financial Supervision Bureau,wuhanHubei,,wuhanhubei,,,,,,Hubei Financial Supervision Bureau,,dgm_weibo_government_mentioner,990a575c18cb154b37813c75ee7c8176,dgm_weibo_government_mentioner__990a575c18cb154b37813c75ee7c8176
3902472629,Hubei High Court,wuhanHubei,,wuhanhubei,,,,,,Hubei High Court,,dgm_weibo_government_mentioner,67695d368eb0c66cf62c570931505396,dgm_weibo_government_mentioner__67695d368eb0c66cf62c570931505396
3854749805,Hubei Market Supervision Administration,wuhanHubei,,wuhanhubei,,,,,,Hubei Market Supervision Administration,,dgm_weibo_government_mentioner,b897f676dc0376ee21aae80bf051de96,dgm_weibo_government_mentioner__b897f676dc0376ee21aae80bf051de96
6187055303,Hubei Politics and Law Department,wuhanHubei,,wuhanhubei,,,,,,Hubei Politics and Law Department,,dgm_weibo_government_mentioner,791b262bc269c3cfe9adbe70a5a934b6,dgm_weibo_government_mentioner__791b262bc269c3cfe9adbe70a5a934b6
1269647104,Hubei Prosecutor's Office,wuhanHubei,,wuhanhubei,,,,,,Hubei Prosecutor's Office,,dgm_weibo_government_mentioner,20b064e22a88dd3533ffb93b69bdaa90,dgm_weibo_government_mentioner__20b064e22a88dd3533ffb93b69bdaa90
6913464395,Hubei Veterans Affairs Department,wuhanHubei,,wuhanhubei,,,,,,Hubei Veterans Affairs Department,,dgm_weibo_government_mentioner,51b3d26645b698dadd56a61fa4fc5e36,dgm_weibo_government_mentioner__51b3d26645b698dadd56a61fa4fc5e36
2651469145,"Huiji District, Zhengzhou official account",zhengzhouhenan,,zhengzhouhenan,,,,,,"Huiji District, Zhengzhou official account",,dgm_weibo_government_mentioner,bd15f31e7e32b5117480c8ced81ba4b7,dgm_weibo_government_mentioner__bd15f31e7e32b5117480c8ced81ba4b7
5230693996,Huimin Market Supervision Administration,hohhotInnerMongolia,,hohhotinnermongolia,,,,,,Huimin Market Supervision Administration,,dgm_weibo_government_mentioner,d6e78a17b6d50626a93cc56aab73a5c5,dgm_weibo_government_mentioner__d6e78a17b6d50626a93cc56aab73a5c5
3912252050,"Hui County, Longnan Market Supervision Administration",Gansu,,lanzhougansu,,,,,,"Hui County, Longnan Market Supervision Administration",,dgm_weibo_government_mentioner,bea9c2a3392da1cbf870e6eba861c447,dgm_weibo_government_mentioner__bea9c2a3392da1cbf870e6eba861c447
5536830778,Hunan Ecology and Environment Department,changshaHunan,,changshahunan,,,,,,Hunan Ecology and Environment Department,,dgm_weibo_government_mentioner,3e1084b641d2c82a66dc1f029d5bc506,dgm_weibo_government_mentioner__3e1084b641d2c82a66dc1f029d5bc506
3271857672,Hunan High Court,changshaHunan,,changshahunan,,,,,,Hunan High Court,,dgm_weibo_government_mentioner,a84d86f63a8634b4e105c648ade96128,dgm_weibo_government_mentioner__a84d86f63a8634b4e105c648ade96128
5873139785,Hunan Politics and Law Department,changshaHunan,,changshahunan,,,,,,Hunan Politics and Law Department,,dgm_weibo_government_mentioner,448ec5138bead67c73e2194c10e0b8a9,dgm_weibo_government_mentioner__448ec5138bead67c73e2194c10e0b8a9
5645893201,Hunan Public Security Administration,changshaHunan,,changshahunan,,,,,,Hunan Public Security Administration,,dgm_weibo_government_mentioner,db497c3b810d3aa7ef291488ce15c536,dgm_weibo_government_mentioner__db497c3b810d3aa7ef291488ce15c536
1793015671,Inner Mongolia Economic Investigation Corps,hohhotInnerMongolia,,hohhotinnermongolia,,,,,,Inner Mongolia Economic Investigation Corps,,dgm_weibo_government_mentioner,2c6595f3e4af370a425a81d48e13f107,dgm_weibo_government_mentioner__2c6595f3e4af370a425a81d48e13f107
7584048190,Inner Mongolia Education Department,hohhotInnerMongolia,,hohhotinnermongolia,,,,,,Inner Mongolia Education Department,,dgm_weibo_government_mentioner,e01357ae5c1d2c781a7b4355c1cea657,dgm_weibo_government_mentioner__e01357ae5c1d2c781a7b4355c1cea657
6187950290,Inner Mongolia Finance Bureau,hohhotInnerMongolia,,hohhotinnermongolia,,,,,,Inner Mongolia Finance Bureau,,dgm_weibo_government_mentioner,87746b85238ee504ed46545c737fc5c3,dgm_weibo_government_mentioner__87746b85238ee504ed46545c737fc5c3
6224426260,Inner Mongolia Market Supervision Administration,hohhotInnerMongolia,,hohhotinnermongolia,,,,,,Inner Mongolia Market Supervision Administration,,dgm_weibo_government_mentioner,b123b226177be9363ecb1195625edecd,dgm_weibo_government_mentioner__b123b226177be9363ecb1195625edecd
6051447367,Inner Mongolia State-owned Assets Management,hohhotInnerMongolia,,hohhotinnermongolia,,,,,,Inner Mongolia State-owned Assets Management,,dgm_weibo_government_mentioner,fbb65ed8c49816b1e14311587ad76222,dgm_weibo_government_mentioner__fbb65ed8c49816b1e14311587ad76222
2606426860,"Jiading District, Shanghai Bureau of Ecology and Environment",Shanghaishanghai,,shanghaishanghai,,,,,,"Jiading District, Shanghai Bureau of Ecology and Environment",,dgm_weibo_government_mentioner,ee0344d913cbe7d0ee9d8b9c48f0cce8,dgm_weibo_government_mentioner__ee0344d913cbe7d0ee9d8b9c48f0cce8
2559716940,"Jiading District, Shanghai official account",Shanghaishanghai,,shanghaishanghai,,,,,,"Jiading District, Shanghai official account",,dgm_weibo_government_mentioner,dd44e1d0af4d77c0854f29569471e84d,dgm_weibo_government_mentioner__dd44e1d0af4d77c0854f29569471e84d
