keyword,caption,topic,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
guardiansofpeace,North Korea-affiliated Guardians of Peace,188349,Organization,North Korea-affiliated Guardians of Peace,,IOC_Mapping_File_Hasthags_Keywords,19528f258a1676c547874e44c7ccebd2,IOC_Mapping_File_Hasthags_Keywords__19528f258a1676c547874e44c7ccebd2
guloader,Guloader trojan,188368,LegislativeCommittee,Guloader trojan,,IOC_Mapping_File_Hasthags_Keywords,85e84669be004bf2c3d655ae69aab912,IOC_Mapping_File_Hasthags_Keywords__85e84669be004bf2c3d655ae69aab912
habitsrat,Habits RAT,188368,AAEntity,Habits RAT,,IOC_Mapping_File_Hasthags_Keywords,f7b05d848a18d215abdf0d581d01945f,IOC_Mapping_File_Hasthags_Keywords__f7b05d848a18d215abdf0d581d01945f
hancitor,Hancitor,188368,CompanyKeyword,Hancitor,,IOC_Mapping_File_Hasthags_Keywords,d60579c28b4ac15d4cd347f7c3334b0a,IOC_Mapping_File_Hasthags_Keywords__d60579c28b4ac15d4cd347f7c3334b0a
hangover group,India-affiliated Hangover Group,188349,Person,India-affiliated Hangover Group,,IOC_Mapping_File_Hasthags_Keywords,c7cb688146e835957b69c2a0575a08e6,IOC_Mapping_File_Hasthags_Keywords__c7cb688146e835957b69c2a0575a08e6
hangovergroup,India-affiliated Hangover Group,188349,Refinery,India-affiliated Hangover Group,,IOC_Mapping_File_Hasthags_Keywords,c7cb688146e835957b69c2a0575a08e6,IOC_Mapping_File_Hasthags_Keywords__c7cb688146e835957b69c2a0575a08e6
hanta,Hanta ransomware,188366,Consulates,Hanta ransomware,,IOC_Mapping_File_Hasthags_Keywords,6216c4e742da60276b94fe0674faeb04,IOC_Mapping_File_Hasthags_Keywords__6216c4e742da60276b94fe0674faeb04
harma,Harma ransomware,188366,Refinery,Harma ransomware,,IOC_Mapping_File_Hasthags_Keywords,cdbb17f3cf60b2bd88828e1fdf083ee4,IOC_Mapping_File_Hasthags_Keywords__cdbb17f3cf60b2bd88828e1fdf083ee4
helix kitten,Iran-affiliated HELIX KITTEN,188349,ForeignMinistry,Iran-affiliated HELIX KITTEN,,IOC_Mapping_File_Hasthags_Keywords,20aa6d38272a456c28a902b01c5158bf,IOC_Mapping_File_Hasthags_Keywords__20aa6d38272a456c28a902b01c5158bf
helixkitten,Iran-affiliated HELIX KITTEN,188349,Diplomat,Iran-affiliated HELIX KITTEN,,IOC_Mapping_File_Hasthags_Keywords,20aa6d38272a456c28a902b01c5158bf,IOC_Mapping_File_Hasthags_Keywords__20aa6d38272a456c28a902b01c5158bf
hellokitty,HelloKitty ransomware,188366,Organization,HelloKitty ransomware,,IOC_Mapping_File_Hasthags_Keywords,693e3bbdd573a2e66440b1f7fb8c2742,IOC_Mapping_File_Hasthags_Keywords__693e3bbdd573a2e66440b1f7fb8c2742
hidden cobra,North Korea-affiliated HIDDEN COBRA,188349,Diplomat,North Korea-affiliated HIDDEN COBRA,,IOC_Mapping_File_Hasthags_Keywords,938f38363cb4d5f2a79e35b58c478449,IOC_Mapping_File_Hasthags_Keywords__938f38363cb4d5f2a79e35b58c478449
hiddencobra,North Korea-affiliated HIDDEN COBRA,188349,Organization,North Korea-affiliated HIDDEN COBRA,,IOC_Mapping_File_Hasthags_Keywords,938f38363cb4d5f2a79e35b58c478449,IOC_Mapping_File_Hasthags_Keywords__938f38363cb4d5f2a79e35b58c478449
hiddentear,HiddenTear ransomware,188366,Media,HiddenTear ransomware,,IOC_Mapping_File_Hasthags_Keywords,fd16a39ff93ad52a31e25f5983b37400,IOC_Mapping_File_Hasthags_Keywords__fd16a39ff93ad52a31e25f5983b37400
hydra,Hydra android banking trojan,188368,AAEntity,Hydra android banking trojan,,IOC_Mapping_File_Hasthags_Keywords,aaa072b53b2e56a65d8788f2bd260087,IOC_Mapping_File_Hasthags_Keywords__aaa072b53b2e56a65d8788f2bd260087
hive0065,Hive0065,188349,Pipeline,Hive0065,,IOC_Mapping_File_Hasthags_Keywords,6fa22f017ba1bad526631dea454102af,IOC_Mapping_File_Hasthags_Keywords__6fa22f017ba1bad526631dea454102af
hogfish,China-affiliated HOGFISH,188349,Consulates,China-affiliated HOGFISH,,IOC_Mapping_File_Hasthags_Keywords,10213bc0fb29980244d0c946d2fb754e,IOC_Mapping_File_Hasthags_Keywords__10213bc0fb29980244d0c946d2fb754e
holmium,Iran-affiliated HOLMIUM,188349,FTO,Iran-affiliated HOLMIUM,,IOC_Mapping_File_Hasthags_Keywords,0187df4a2bd0ed65d59d160c5442a7f1,IOC_Mapping_File_Hasthags_Keywords__0187df4a2bd0ed65d59d160c5442a7f1
honeybee,Honeybee,188349,ForeignMinistry,Honeybee,,IOC_Mapping_File_Hasthags_Keywords,02e3d688ab3848092bbbb3b81eaac7f7,IOC_Mapping_File_Hasthags_Keywords__02e3d688ab3848092bbbb3b81eaac7f7
icedid,IcedID banking trojan,188368,Refinery,IcedID banking trojan,,IOC_Mapping_File_Hasthags_Keywords,3b1753488bc54bfe20df84714a4405d5,IOC_Mapping_File_Hasthags_Keywords__3b1753488bc54bfe20df84714a4405d5
imminent,Imminent Monitor,188368,Wells,Imminent Monitor,,IOC_Mapping_File_Hasthags_Keywords,a51675a48ed4d699e7ff145f7c537bf5,IOC_Mapping_File_Hasthags_Keywords__a51675a48ed4d699e7ff145f7c537bf5
inception,Inception,188349,CompanyKeyword,Inception,,IOC_Mapping_File_Hasthags_Keywords,25bfef169eafddf29120cd78d9d4a66d,IOC_Mapping_File_Hasthags_Keywords__25bfef169eafddf29120cd78d9d4a66d
inception framework,Inception Framework,188349,Consulates,Inception Framework,,IOC_Mapping_File_Hasthags_Keywords,bb67db47108299bc3b84a0a56bdc6d65,IOC_Mapping_File_Hasthags_Keywords__bb67db47108299bc3b84a0a56bdc6d65
inceptionframework,Inception Framework,188349,Consulates,Inception Framework,,IOC_Mapping_File_Hasthags_Keywords,bb67db47108299bc3b84a0a56bdc6d65,IOC_Mapping_File_Hasthags_Keywords__bb67db47108299bc3b84a0a56bdc6d65
infinitylock,InfinityLock ransomware,188366,Refinery,InfinityLock ransomware,,IOC_Mapping_File_Hasthags_Keywords,1efbf073312e5dce4adf765bbb62e431,IOC_Mapping_File_Hasthags_Keywords__1efbf073312e5dce4adf765bbb62e431
infinitylocker,InfinityLocker ransomware,188366,Diplomat,InfinityLocker ransomware,,IOC_Mapping_File_Hasthags_Keywords,0db35c526a1733ffc8df63447ba751bf,IOC_Mapping_File_Hasthags_Keywords__0db35c526a1733ffc8df63447ba751bf
irn2,Iran-affiliated IRN2,188349,LegislativeCommittee,Iran-affiliated IRN2,,IOC_Mapping_File_Hasthags_Keywords,e44e4291953d54d813aece4a4aeb3fac,IOC_Mapping_File_Hasthags_Keywords__e44e4291953d54d813aece4a4aeb3fac
iron tiger,China-affiliated Iron Tiger,188349,Refinery,China-affiliated Iron Tiger,,IOC_Mapping_File_Hasthags_Keywords,6d97067396975343b2c33db1890f7874,IOC_Mapping_File_Hasthags_Keywords__6d97067396975343b2c33db1890f7874
iron viking,Russia-affiliated IRON VIKING,188349,Organization,Russia-affiliated IRON VIKING,,IOC_Mapping_File_Hasthags_Keywords,0d11a1485bac8ebce349a6d01b01552b,IOC_Mapping_File_Hasthags_Keywords__0d11a1485bac8ebce349a6d01b01552b
irontiger,China-affiliated Iron Tiger,188349,Wells,China-affiliated Iron Tiger,,IOC_Mapping_File_Hasthags_Keywords,6d97067396975343b2c33db1890f7874,IOC_Mapping_File_Hasthags_Keywords__6d97067396975343b2c33db1890f7874
ironviking,Russia-affiliated IRON VIKING,188349,Organization,Russia-affiliated IRON VIKING,,IOC_Mapping_File_Hasthags_Keywords,0d11a1485bac8ebce349a6d01b01552b,IOC_Mapping_File_Hasthags_Keywords__0d11a1485bac8ebce349a6d01b01552b
isfb,ISFB trojan,188368,Keyphrase,ISFB trojan,,IOC_Mapping_File_Hasthags_Keywords,e6efce4ecf9031281603558320ae6af1,IOC_Mapping_File_Hasthags_Keywords__e6efce4ecf9031281603558320ae6af1
itg08,ITG08,188349,ForeignMinistry,ITG08,,IOC_Mapping_File_Hasthags_Keywords,9828b7cce48ade864c5e8dee4d42781b,IOC_Mapping_File_Hasthags_Keywords__9828b7cce48ade864c5e8dee4d42781b
ixeshe,China-affiliated IXESHE,188349,Refinery,China-affiliated IXESHE,,IOC_Mapping_File_Hasthags_Keywords,cb6e023714274cd150f921aad3a35008,IOC_Mapping_File_Hasthags_Keywords__cb6e023714274cd150f921aad3a35008
jcrypt,JCrypt ransomware,188366,Media,JCrypt ransomware,,IOC_Mapping_File_Hasthags_Keywords,119227eb79cfaecd4558dd6f04cd64f6,IOC_Mapping_File_Hasthags_Keywords__119227eb79cfaecd4558dd6f04cd64f6
jester,Jester ransomware,188366,ForeignMinister,Jester ransomware,,IOC_Mapping_File_Hasthags_Keywords,d7f6e6ba39be3a4660db0eb474e2eba2,IOC_Mapping_File_Hasthags_Keywords__d7f6e6ba39be3a4660db0eb474e2eba2
joker,Joker android banking trojan,188368,IndustryTerm,Joker android banking trojan,,IOC_Mapping_File_Hasthags_Keywords,b9826b403215a20a2987d6361e9708be,IOC_Mapping_File_Hasthags_Keywords__b9826b403215a20a2987d6361e9708be
jrat,JRAT,188368,CompanyKeyword,JRAT,,IOC_Mapping_File_Hasthags_Keywords,37aa6b2e5deec31a5ebc0d27dd58cf19,IOC_Mapping_File_Hasthags_Keywords__37aa6b2e5deec31a5ebc0d27dd58cf19
jupyter,Jupyter stealer,188368,Media,Jupyter stealer,,IOC_Mapping_File_Hasthags_Keywords,97efded7f7eb6a2e8e664305678a0ad1,IOC_Mapping_File_Hasthags_Keywords__97efded7f7eb6a2e8e664305678a0ad1
karkoff,Karkoff implant,188368,space,Karkoff implant,,IOC_Mapping_File_Hasthags_Keywords,b974dbae7892e39e011bd733101d9f9f,IOC_Mapping_File_Hasthags_Keywords__b974dbae7892e39e011bd733101d9f9f
ke3chang,China-affiliated Ke3chang,188349,News,China-affiliated Ke3chang,,IOC_Mapping_File_Hasthags_Keywords,4243fea0dd1d12d7375dbf913e1fd5d8,IOC_Mapping_File_Hasthags_Keywords__4243fea0dd1d12d7375dbf913e1fd5d8
keyboy,KeyBoy,188349,Person,KeyBoy,,IOC_Mapping_File_Hasthags_Keywords,0bdf337f81a2ed1614dcaf448ab58753,IOC_Mapping_File_Hasthags_Keywords__0bdf337f81a2ed1614dcaf448ab58753
kimsuky,North Korea-affiliated Kimsuky,188349,LegislativeCommittee,North Korea-affiliated Kimsuky,,IOC_Mapping_File_Hasthags_Keywords,435349bb1c2a778cc99c830f17f2b144,IOC_Mapping_File_Hasthags_Keywords__435349bb1c2a778cc99c830f17f2b144
konni,North Korea-affiliated Konni,188349,AAEntity,North Korea-affiliated Konni,,IOC_Mapping_File_Hasthags_Keywords,d6727fd9d24c8b81027dcdd7247c793f,IOC_Mapping_File_Hasthags_Keywords__d6727fd9d24c8b81027dcdd7247c793f
krypton,Russia-affiliated Krypton,188349,Consulates,Russia-affiliated Krypton,,IOC_Mapping_File_Hasthags_Keywords,83b0bbced882d1aa3101bb489ec048d8,IOC_Mapping_File_Hasthags_Keywords__83b0bbced882d1aa3101bb489ec048d8
kungfu kittens,China-affiliated KungFu Kittens,188349,Exec,China-affiliated KungFu Kittens,,IOC_Mapping_File_Hasthags_Keywords,1ea1f33935ffa1a7d3e6a86b807dd44a,IOC_Mapping_File_Hasthags_Keywords__1ea1f33935ffa1a7d3e6a86b807dd44a
kungfukittens,China-affiliated KungFu Kittens,188349,Organization,China-affiliated KungFu Kittens,,IOC_Mapping_File_Hasthags_Keywords,1ea1f33935ffa1a7d3e6a86b807dd44a,IOC_Mapping_File_Hasthags_Keywords__1ea1f33935ffa1a7d3e6a86b807dd44a
lazarus,North Korea-affiliated Lazarus Group,188349,Media,North Korea-affiliated Lazarus Group,,IOC_Mapping_File_Hasthags_Keywords,855a9bbb41cdab25c37e1c3183ab2b19,IOC_Mapping_File_Hasthags_Keywords__855a9bbb41cdab25c37e1c3183ab2b19
lazarus group,North Korea-affiliated Lazarus Group,188349,Exec,North Korea-affiliated Lazarus Group,,IOC_Mapping_File_Hasthags_Keywords,855a9bbb41cdab25c37e1c3183ab2b19,IOC_Mapping_File_Hasthags_Keywords__855a9bbb41cdab25c37e1c3183ab2b19
lazarusgroup,North Korea-affiliated Lazarus Group,188349,Exec,North Korea-affiliated Lazarus Group,,IOC_Mapping_File_Hasthags_Keywords,855a9bbb41cdab25c37e1c3183ab2b19,IOC_Mapping_File_Hasthags_Keywords__855a9bbb41cdab25c37e1c3183ab2b19
leafminer,Iran-affiliated Leafminer,188349,space,Iran-affiliated Leafminer,,IOC_Mapping_File_Hasthags_Keywords,12dfee92ed2865f4fb9632ef56bfb23e,IOC_Mapping_File_Hasthags_Keywords__12dfee92ed2865f4fb9632ef56bfb23e
legion,LegionLocker ransomware,188366,Consulates,LegionLocker ransomware,,IOC_Mapping_File_Hasthags_Keywords,26dabfd349d58fab7e53bbf4502fffd1,IOC_Mapping_File_Hasthags_Keywords__26dabfd349d58fab7e53bbf4502fffd1
legionlocker,LegionLocker ransomware,188366,Wells,LegionLocker ransomware,,IOC_Mapping_File_Hasthags_Keywords,26dabfd349d58fab7e53bbf4502fffd1,IOC_Mapping_File_Hasthags_Keywords__26dabfd349d58fab7e53bbf4502fffd1
leviathan,Leviathan,188349,Consulates,Leviathan,,IOC_Mapping_File_Hasthags_Keywords,a91aae52cff9ef65932db06b150ffd47,IOC_Mapping_File_Hasthags_Keywords__a91aae52cff9ef65932db06b150ffd47
limerat,LimeRAT,188368,News,LimeRAT,,IOC_Mapping_File_Hasthags_Keywords,1d2498a6aeab16a720579f1c728afbd2,IOC_Mapping_File_Hasthags_Keywords__1d2498a6aeab16a720579f1c728afbd2
lockbit,LockBit ransomware,188366,ForeignMinistry,LockBit ransomware,,IOC_Mapping_File_Hasthags_Keywords,bb9bbee3a084fa22e0af403ca7570b8c,IOC_Mapping_File_Hasthags_Keywords__bb9bbee3a084fa22e0af403ca7570b8c
lockergoga,LockerGoga ransomware,188366,FTO,LockerGoga ransomware,,IOC_Mapping_File_Hasthags_Keywords,0fdd7d0e11702bc42c02cec11f9f3228,IOC_Mapping_File_Hasthags_Keywords__0fdd7d0e11702bc42c02cec11f9f3228
loda,Loda malware,188368,Media,Loda malware,,IOC_Mapping_File_Hasthags_Keywords,61f16b11c3f288bc2fb3e0433585a111,IOC_Mapping_File_Hasthags_Keywords__61f16b11c3f288bc2fb3e0433585a111
lokibot,Lokibot malware,188368,News,Lokibot malware,,IOC_Mapping_File_Hasthags_Keywords,1768e19a60436656a5d2a91eb9ee67bc,IOC_Mapping_File_Hasthags_Keywords__1768e19a60436656a5d2a91eb9ee67bc
lotus blossom,Lotus Blossom,188349,Shipping,Lotus Blossom,,IOC_Mapping_File_Hasthags_Keywords,a6a646d369239074475c6614e5be27e9,IOC_Mapping_File_Hasthags_Keywords__a6a646d369239074475c6614e5be27e9
lotusblossom,Lotus Blossom,188349,Person,Lotus Blossom,,IOC_Mapping_File_Hasthags_Keywords,a6a646d369239074475c6614e5be27e9,IOC_Mapping_File_Hasthags_Keywords__a6a646d369239074475c6614e5be27e9
luckymouse,China-affiliated LuckyMouse,188349,Keyphrase,China-affiliated LuckyMouse,,IOC_Mapping_File_Hasthags_Keywords,a0799ac8abd17aabe616b42d946016a2,IOC_Mapping_File_Hasthags_Keywords__a0799ac8abd17aabe616b42d946016a2
machete,Machete,188349,Wells,Machete,,IOC_Mapping_File_Hasthags_Keywords,883e080d18d9f405b9bd7c70d5f5fa23,IOC_Mapping_File_Hasthags_Keywords__883e080d18d9f405b9bd7c70d5f5fa23
magecart,Magecart,188349,Shipping,Magecart,,IOC_Mapping_File_Hasthags_Keywords,a85ef2fb27bb275fbbef4df21a3ad3b1,IOC_Mapping_File_Hasthags_Keywords__a85ef2fb27bb275fbbef4df21a3ad3b1
magic hound,Iran-affiliated Magic Hound,188349,IndustryTerm,Iran-affiliated Magic Hound,,IOC_Mapping_File_Hasthags_Keywords,aeaeab81de07081d61e2c314b01ae88d,IOC_Mapping_File_Hasthags_Keywords__aeaeab81de07081d61e2c314b01ae88d
magichound,Iran-affiliated Magic Hound,188349,News,Iran-affiliated Magic Hound,,IOC_Mapping_File_Hasthags_Keywords,aeaeab81de07081d61e2c314b01ae88d,IOC_Mapping_File_Hasthags_Keywords__aeaeab81de07081d61e2c314b01ae88d
makop,Makop ransomware,188366,News,Makop ransomware,,IOC_Mapping_File_Hasthags_Keywords,38b60aa783f6cf75a4a1014765da65b6,IOC_Mapping_File_Hasthags_Keywords__38b60aa783f6cf75a4a1014765da65b6
medusalocker,Medusa Locker ransomware,188366,ForeignMinister,Medusa Locker ransomware,,IOC_Mapping_File_Hasthags_Keywords,aeb1c7cfde943efa6fb18e69d3b96556,IOC_Mapping_File_Hasthags_Keywords__aeb1c7cfde943efa6fb18e69d3b96556
mekotio,Mekotio banking trojan,188368,IndustryTerm,Mekotio banking trojan,,IOC_Mapping_File_Hasthags_Keywords,7b4fd74d7c0be186052001ad0bc606ff,IOC_Mapping_File_Hasthags_Keywords__7b4fd74d7c0be186052001ad0bc606ff
menupass,China-affiliated menuPass,188349,Refinery,China-affiliated menuPass,,IOC_Mapping_File_Hasthags_Keywords,858f249c7a9fece6d75916b6ceacda9c,IOC_Mapping_File_Hasthags_Keywords__858f249c7a9fece6d75916b6ceacda9c
mimikatz,Mimikatz credential stealer,188368,DiplomaticFacilities,Mimikatz credential stealer,,IOC_Mapping_File_Hasthags_Keywords,47a1c4e4313c8b7b2856556bdc7002eb,IOC_Mapping_File_Hasthags_Keywords__47a1c4e4313c8b7b2856556bdc7002eb
mirage,China-affiliated Mirage,188349,LegislativeCommittee,China-affiliated Mirage,,IOC_Mapping_File_Hasthags_Keywords,6e6f60fcbb0d7a68635a1ace302c6021,IOC_Mapping_File_Hasthags_Keywords__6e6f60fcbb0d7a68635a1ace302c6021
mespinoza,Mespinoza ransomware,188366,CompanyKeyword,Mespinoza ransomware,,IOC_Mapping_File_Hasthags_Keywords,c5139074572281d96588ab71abcf1e7f,IOC_Mapping_File_Hasthags_Keywords__c5139074572281d96588ab71abcf1e7f
moafee,China-affiliated Moafee,188349,Refinery,China-affiliated Moafee,,IOC_Mapping_File_Hasthags_Keywords,3600062b4ba674b68970b571d8580708,IOC_Mapping_File_Hasthags_Keywords__3600062b4ba674b68970b571d8580708
mofang,China-affiliated Mofang,188349,Exec,China-affiliated Mofang,,IOC_Mapping_File_Hasthags_Keywords,adc2e9b61f3f82d39969d09c13957463,IOC_Mapping_File_Hasthags_Keywords__adc2e9b61f3f82d39969d09c13957463
molerats,Palestine-affiliated Molerats,188349,Exec,Palestine-affiliated Molerats,,IOC_Mapping_File_Hasthags_Keywords,42e7f23ccb994ed6ca8577365b520834,IOC_Mapping_File_Hasthags_Keywords__42e7f23ccb994ed6ca8577365b520834
monsoon,India-affiliated MONSOON,188349,Pipeline,India-affiliated MONSOON,,IOC_Mapping_File_Hasthags_Keywords,9d268f0bda1f28e5188548a8c0b919f4,IOC_Mapping_File_Hasthags_Keywords__9d268f0bda1f28e5188548a8c0b919f4
moqhao,MoqHao android banking trojan,188368,AAEntity,MoqHao android banking trojan,,IOC_Mapping_File_Hasthags_Keywords,7b918f757ad721938cae0bde1ce69d5f,IOC_Mapping_File_Hasthags_Keywords__7b918f757ad721938cae0bde1ce69d5f
mount locker,MountLocker ransomware,188366,DiplomaticFacilities,MountLocker ransomware,,IOC_Mapping_File_Hasthags_Keywords,d40620ecb3f5fe13768fe927ca74fd7e,IOC_Mapping_File_Hasthags_Keywords__d40620ecb3f5fe13768fe927ca74fd7e
mountlocker,MountLocker ransomware,188366,LegislativeCommittee,MountLocker ransomware,,IOC_Mapping_File_Hasthags_Keywords,d40620ecb3f5fe13768fe927ca74fd7e,IOC_Mapping_File_Hasthags_Keywords__d40620ecb3f5fe13768fe927ca74fd7e
msupdater,China-affiliated MSUpdater,188349,Organization,China-affiliated MSUpdater,,IOC_Mapping_File_Hasthags_Keywords,2a055e1e888bd9ab24bb1e33d0207b2c,IOC_Mapping_File_Hasthags_Keywords__2a055e1e888bd9ab24bb1e33d0207b2c
muddywater,Iran-affiliated Muddy Water,188349,IndustryTerm,Iran-affiliated Muddy Water,,IOC_Mapping_File_Hasthags_Keywords,ee13b1b7d6a71979996d1dd072947dbe,IOC_Mapping_File_Hasthags_Keywords__ee13b1b7d6a71979996d1dd072947dbe
naikon,China-affiliated Naikon,188349,FTO,China-affiliated Naikon,,IOC_Mapping_File_Hasthags_Keywords,cca6691857a0e6e66ea9918bacc483ee,IOC_Mapping_File_Hasthags_Keywords__cca6691857a0e6e66ea9918bacc483ee
nanocore,NanoCore trojan,188368,CompanyKeyword,NanoCore trojan,,IOC_Mapping_File_Hasthags_Keywords,537b200c560edf2e4403e4fb46c6df18,IOC_Mapping_File_Hasthags_Keywords__537b200c560edf2e4403e4fb46c6df18
necro,Necro botnet,188368,Diplomat,Necro botnet,,IOC_Mapping_File_Hasthags_Keywords,0ae923d35978a2fef7a327b19c8141a2,IOC_Mapping_File_Hasthags_Keywords__0ae923d35978a2fef7a327b19c8141a2
nefilim,Nefilim ransomware,188366,Person,Nefilim ransomware,,IOC_Mapping_File_Hasthags_Keywords,b0aef8b7bca933c65c00a91c68ad4af9,IOC_Mapping_File_Hasthags_Keywords__b0aef8b7bca933c65c00a91c68ad4af9
neodymium,NEODYMIUM,188349,Person,NEODYMIUM,,IOC_Mapping_File_Hasthags_Keywords,654e3965d81987c2334e1555dae4088a,IOC_Mapping_File_Hasthags_Keywords__654e3965d81987c2334e1555dae4088a
netwalker,NetWalker ransomware,188366,ForeignMinistry,NetWalker ransomware,,IOC_Mapping_File_Hasthags_Keywords,0b21fe845bfb617dd38979a1031c42ff,IOC_Mapping_File_Hasthags_Keywords__0b21fe845bfb617dd38979a1031c42ff
netwire,Netwire trojan,188368,Person,Netwire trojan,,IOC_Mapping_File_Hasthags_Keywords,e7c69d594de3a2febc9a2902b117bf95,IOC_Mapping_File_Hasthags_Keywords__e7c69d594de3a2febc9a2902b117bf95
networm,Networm ransomware,188366,IndustryTerm,Networm ransomware,,IOC_Mapping_File_Hasthags_Keywords,452e3d1d95b37e735cd81dac3486548b,IOC_Mapping_File_Hasthags_Keywords__452e3d1d95b37e735cd81dac3486548b
n3tw0rm,Networm ransomware,188366,AAEntity,Networm ransomware,,IOC_Mapping_File_Hasthags_Keywords,452e3d1d95b37e735cd81dac3486548b,IOC_Mapping_File_Hasthags_Keywords__452e3d1d95b37e735cd81dac3486548b
neshta,Neshta virus,188368,Legislator,Neshta virus,,IOC_Mapping_File_Hasthags_Keywords,3815bc1c02955e953dc23a2b1e261a27,IOC_Mapping_File_Hasthags_Keywords__3815bc1c02955e953dc23a2b1e261a27
newscaster,Iran-affiliated Newscaster,188349,DiplomaticFacilities,Iran-affiliated Newscaster,,IOC_Mapping_File_Hasthags_Keywords,c81b71492d18203d5c524a8a708fc4e5,IOC_Mapping_File_Hasthags_Keywords__c81b71492d18203d5c524a8a708fc4e5
nickel academy,North Korea-affiliated NICKEL ACADEMY,188349,ForeignMinister,North Korea-affiliated NICKEL ACADEMY,,IOC_Mapping_File_Hasthags_Keywords,e11ea81299d4f9bd0ef9696ca087f739,IOC_Mapping_File_Hasthags_Keywords__e11ea81299d4f9bd0ef9696ca087f739
nickelacademy,North Korea-affiliated NICKEL ACADEMY,188349,Refinery,North Korea-affiliated NICKEL ACADEMY,,IOC_Mapping_File_Hasthags_Keywords,e11ea81299d4f9bd0ef9696ca087f739,IOC_Mapping_File_Hasthags_Keywords__e11ea81299d4f9bd0ef9696ca087f739
night dragon,China-affiliated Night Dragon,188349,Pipeline,China-affiliated Night Dragon,,IOC_Mapping_File_Hasthags_Keywords,bfd5ca74067bc95395450969802c4b1c,IOC_Mapping_File_Hasthags_Keywords__bfd5ca74067bc95395450969802c4b1c
nightdragon,China-affiliated Night Dragon,188349,LegislativeCommittee,China-affiliated Night Dragon,,IOC_Mapping_File_Hasthags_Keywords,bfd5ca74067bc95395450969802c4b1c,IOC_Mapping_File_Hasthags_Keywords__bfd5ca74067bc95395450969802c4b1c
nitro,Nitro ransomware,188366,ForeignMinister,Nitro ransomware,,IOC_Mapping_File_Hasthags_Keywords,afdbee5ffb1788745459e1e15eee60e6,IOC_Mapping_File_Hasthags_Keywords__afdbee5ffb1788745459e1e15eee60e6
njrat,Nj RAT,188368,Legislator,Nj RAT,,IOC_Mapping_File_Hasthags_Keywords,d4476a9f9a9d7a2b5cf3b8563fca2d03,IOC_Mapping_File_Hasthags_Keywords__d4476a9f9a9d7a2b5cf3b8563fca2d03
numbered panda,China-affiliated Numbered Panda,188349,News,China-affiliated Numbered Panda,,IOC_Mapping_File_Hasthags_Keywords,dc7f886190361c0691a57cb5ecac1eef,IOC_Mapping_File_Hasthags_Keywords__dc7f886190361c0691a57cb5ecac1eef
numberedpanda,China-affiliated Numbered Panda,188349,Person,China-affiliated Numbered Panda,,IOC_Mapping_File_Hasthags_Keywords,dc7f886190361c0691a57cb5ecac1eef,IOC_Mapping_File_Hasthags_Keywords__dc7f886190361c0691a57cb5ecac1eef
ocean lotus,Vietnam-affiliated Ocean Lotus,188349,Shipping,Vietnam-affiliated Ocean Lotus,,IOC_Mapping_File_Hasthags_Keywords,e11f6d81812842c2aa3d5b51158f786c,IOC_Mapping_File_Hasthags_Keywords__e11f6d81812842c2aa3d5b51158f786c
oceanlotus,Vietnam-affiliated Ocean Lotus,188349,Diplomat,Vietnam-affiliated Ocean Lotus,,IOC_Mapping_File_Hasthags_Keywords,e11f6d81812842c2aa3d5b51158f786c,IOC_Mapping_File_Hasthags_Keywords__e11f6d81812842c2aa3d5b51158f786c
oilrig,Iran-affiliated OilRig,188349,Legislator,Iran-affiliated OilRig,,IOC_Mapping_File_Hasthags_Keywords,efd3be29424ca55e66235e4d0c8d4858,IOC_Mapping_File_Hasthags_Keywords__efd3be29424ca55e66235e4d0c8d4858
operation hangover,India-affiliated Operation Hangover,188349,ForeignMinistry,India-affiliated Operation Hangover,,IOC_Mapping_File_Hasthags_Keywords,9293cfa9fcc5c145266df59a12cfcff2,IOC_Mapping_File_Hasthags_Keywords__9293cfa9fcc5c145266df59a12cfcff2
operation molerats,Palestine-affiliated Operation Molerats,188349,Media,Palestine-affiliated Operation Molerats,,IOC_Mapping_File_Hasthags_Keywords,23632192cac735adf12507a5830497e5,IOC_Mapping_File_Hasthags_Keywords__23632192cac735adf12507a5830497e5
operation saffron rose,Iran-affiliated Operation Saffron Rose,188349,Wells,Iran-affiliated Operation Saffron Rose,,IOC_Mapping_File_Hasthags_Keywords,b57791ec5399dffd8454e01cebd1be23,IOC_Mapping_File_Hasthags_Keywords__b57791ec5399dffd8454e01cebd1be23
operation woolen goldfish,Iran-affiliated Operation Woolen-Goldfish,188349,CompanyKeyword,Iran-affiliated Operation Woolen-Goldfish,,IOC_Mapping_File_Hasthags_Keywords,c1ffa6441b98583c395b850a98181495,IOC_Mapping_File_Hasthags_Keywords__c1ffa6441b98583c395b850a98181495
operationhangover,India-affiliated Operation Hangover,188349,Diplomat,India-affiliated Operation Hangover,,IOC_Mapping_File_Hasthags_Keywords,9293cfa9fcc5c145266df59a12cfcff2,IOC_Mapping_File_Hasthags_Keywords__9293cfa9fcc5c145266df59a12cfcff2
operationmolerats,Palestine-affiliated Operation Molerats,188349,Refinery,Palestine-affiliated Operation Molerats,,IOC_Mapping_File_Hasthags_Keywords,23632192cac735adf12507a5830497e5,IOC_Mapping_File_Hasthags_Keywords__23632192cac735adf12507a5830497e5
