keyword,guid,caption_name,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
disney worldwide services,6eef59b51c9224808c07de857d2af840,,Media,,,company_to_guid_court_listener,d41d8cd98f00b204e9800998ecf8427e,company_to_guid_court_listener__d41d8cd98f00b204e9800998ecf8427e
dole food company,53705ccab03999844e330b99eed3056a,53705ccab03999844e330b99eed3056a,Exec,53705ccab03999844e330b99eed3056a,,company_to_guid_court_listener,066b9f6b78e32c40613cc148f708720d,company_to_guid_court_listener__066b9f6b78e32c40613cc148f708720d
dollar general,7146feb175b29dd9c9e794cae6a40461,7146feb175b29dd9c9e794cae6a40461,ForeignMinistry,7146feb175b29dd9c9e794cae6a40461,,company_to_guid_court_listener,5487750f0f1203bebe5321e542f64f12,company_to_guid_court_listener__5487750f0f1203bebe5321e542f64f12
dollar tree stores,ab2d38473c67e7e13c2dc33e1ae5efce,ab2d38473c67e7e13c2dc33e1ae5efce,ForeignMinistry,ab2d38473c67e7e13c2dc33e1ae5efce,,company_to_guid_court_listener,5f541ba7239d6208c115b0a4d2816b45,company_to_guid_court_listener__5f541ba7239d6208c115b0a4d2816b45
dominion energy,bf26669d9b6a391452db87b69ae4843d,bf26669d9b6a391452db87b69ae4843d,ForeignMinistry,bf26669d9b6a391452db87b69ae4843d,,company_to_guid_court_listener,f241d8b418f50534475bf2f1424ab057,company_to_guid_court_listener__f241d8b418f50534475bf2f1424ab057
domino's pizza,4a5cb00a637bc5e0ebadbef1c40d429b,4a5cb00a637bc5e0ebadbef1c40d429b,Person,4a5cb00a637bc5e0ebadbef1c40d429b,,company_to_guid_court_listener,decb1b209588f89ffa193bbdaeefa311,company_to_guid_court_listener__decb1b209588f89ffa193bbdaeefa311
dow chemical,6126506d0c8e7cb895ed4acce9127b14,6126506d0c8e7cb895ed4acce9127b14,News,6126506d0c8e7cb895ed4acce9127b14,,company_to_guid_court_listener,6c2244e0e304b8d1f171eb663caa7d43,company_to_guid_court_listener__6c2244e0e304b8d1f171eb663caa7d43
dropbox,75a6131f845974797c5c2823b234ec0f,75a6131f845974797c5c2823b234ec0f,space,75a6131f845974797c5c2823b234ec0f,,company_to_guid_court_listener,79d568f1eaee391f0e9943d868c861f5,company_to_guid_court_listener__79d568f1eaee391f0e9943d868c861f5
dte energy,2130ef9a7cb5ef3066f4df2cc794a5db,2130ef9a7cb5ef3066f4df2cc794a5db,space,2130ef9a7cb5ef3066f4df2cc794a5db,,company_to_guid_court_listener,1c9cccdb3f21552772d2d9cdeb990fcf,company_to_guid_court_listener__1c9cccdb3f21552772d2d9cdeb990fcf
duke energy,794cbab05fc1f2c570713e090fe21da8,794cbab05fc1f2c570713e090fe21da8,Organization,794cbab05fc1f2c570713e090fe21da8,,company_to_guid_court_listener,f5a24cfafc67d43f6daace430a6233ba,company_to_guid_court_listener__f5a24cfafc67d43f6daace430a6233ba
dunkin brands,ffa95754b44e9f8c2d7c84b68cdeeca1,ffa95754b44e9f8c2d7c84b68cdeeca1,ForeignMinister,ffa95754b44e9f8c2d7c84b68cdeeca1,,company_to_guid_court_listener,e3b435552a247e791a35fb62618cc84b,company_to_guid_court_listener__e3b435552a247e791a35fb62618cc84b
dupont,6130f2e02f74ce48a72b9cd8eaa023f2,6130f2e02f74ce48a72b9cd8eaa023f2,Refinery,6130f2e02f74ce48a72b9cd8eaa023f2,,company_to_guid_court_listener,18504b028721c9bf74f68cc6a275f398,company_to_guid_court_listener__18504b028721c9bf74f68cc6a275f398
dyson ltd,1cb134be4c341441d394951c92b6f997,1cb134be4c341441d394951c92b6f997,Keyphrase,1cb134be4c341441d394951c92b6f997,,company_to_guid_court_listener,fff3f52eef257514256686ac56d22b56,company_to_guid_court_listener__fff3f52eef257514256686ac56d22b56
e*trade,e60e5fb06a885699004eacf835d6621d,e60e5fb06a885699004eacf835d6621d,space,e60e5fb06a885699004eacf835d6621d,,company_to_guid_court_listener,0ff47efa42903922e2a8eba3752906c1,company_to_guid_court_listener__0ff47efa42903922e2a8eba3752906c1
east west bancorp,984d8d09a5449a6a8e277202fb4b0d7a,984d8d09a5449a6a8e277202fb4b0d7a,Diplomat,984d8d09a5449a6a8e277202fb4b0d7a,,company_to_guid_court_listener,eca14404e8ffd451c4331e2d4c35e031,company_to_guid_court_listener__eca14404e8ffd451c4331e2d4c35e031
eastern bank,5fb4d853a7a36126527694f6b7f4c12a,5fb4d853a7a36126527694f6b7f4c12a,DiplomaticFacilities,5fb4d853a7a36126527694f6b7f4c12a,,company_to_guid_court_listener,fce021a95a47e2c97dad09c18496371e,company_to_guid_court_listener__fce021a95a47e2c97dad09c18496371e
ebay,851b6c64aa05d22a543ccf1201bfb12a,,space,,,company_to_guid_court_listener,d41d8cd98f00b204e9800998ecf8427e,company_to_guid_court_listener__d41d8cd98f00b204e9800998ecf8427e
edf energy,cffd794770c077a0cc3eb93d50c86ad6,cffd794770c077a0cc3eb93d50c86ad6,Person,cffd794770c077a0cc3eb93d50c86ad6,,company_to_guid_court_listener,f94f215311a4097e9c4e00c499ac4382,company_to_guid_court_listener__f94f215311a4097e9c4e00c499ac4382
electronic arts,8418b27bbef61aa2e8c7f980c41d1c1c,8418b27bbef61aa2e8c7f980c41d1c1c,space,8418b27bbef61aa2e8c7f980c41d1c1c,,company_to_guid_court_listener,337c0bf912f35e33e92099c0f75aa591,company_to_guid_court_listener__337c0bf912f35e33e92099c0f75aa591
eli lilly,983075ff5a8bc75efd71ee52017cb8c1,983075ff5a8bc75efd71ee52017cb8c1,LegislativeCommittee,983075ff5a8bc75efd71ee52017cb8c1,,company_to_guid_court_listener,409bbb795f854846104b31523ab3f85c,company_to_guid_court_listener__409bbb795f854846104b31523ab3f85c
embraer,16b700c4e72fcc12cf67d0fe981fa9f1,16b700c4e72fcc12cf67d0fe981fa9f1,Pipeline,16b700c4e72fcc12cf67d0fe981fa9f1,,company_to_guid_court_listener,d1ee661b52352d4ff0269b262db3ab66,company_to_guid_court_listener__d1ee661b52352d4ff0269b262db3ab66
enbridge,eecb6c43a82fbbcb5050b5ebcfcf5e40,eecb6c43a82fbbcb5050b5ebcfcf5e40,Consulates,eecb6c43a82fbbcb5050b5ebcfcf5e40,,company_to_guid_court_listener,b79827c1b619382ef71cb21f2e66d9ca,company_to_guid_court_listener__b79827c1b619382ef71cb21f2e66d9ca
enel italia,0cc772304f2d54598bf8ee412b2c69b5,,DiplomaticFacilities,,,company_to_guid_court_listener,d41d8cd98f00b204e9800998ecf8427e,company_to_guid_court_listener__d41d8cd98f00b204e9800998ecf8427e
equinor,180d0f07bea6e793d4e521fb3b247411,180d0f07bea6e793d4e521fb3b247411,space,180d0f07bea6e793d4e521fb3b247411,,company_to_guid_court_listener,1cd3256a65d46836fff1d46dcef1ac6d,company_to_guid_court_listener__1cd3256a65d46836fff1d46dcef1ac6d
ernst & young,41391478fdd5214ae264b0f5d5f3096f,41391478fdd5214ae264b0f5d5f3096f,Wells,41391478fdd5214ae264b0f5d5f3096f,,company_to_guid_court_listener,ee8aba3fafc01c7a7cfddb7fc7f815b2,company_to_guid_court_listener__ee8aba3fafc01c7a7cfddb7fc7f815b2
ernst and young,41391478fdd5214ae264b0f5d5f3096f,41391478fdd5214ae264b0f5d5f3096f,ForeignMinistry,41391478fdd5214ae264b0f5d5f3096f,,company_to_guid_court_listener,ee8aba3fafc01c7a7cfddb7fc7f815b2,company_to_guid_court_listener__ee8aba3fafc01c7a7cfddb7fc7f815b2
estee lauder companies,bc113e305ff83bc3cbb7587b490657fb,,Person,,,company_to_guid_court_listener,d41d8cd98f00b204e9800998ecf8427e,company_to_guid_court_listener__d41d8cd98f00b204e9800998ecf8427e
etrade financial,e60e5fb06a885699004eacf835d6621d,,Pipeline,,,company_to_guid_court_listener,d41d8cd98f00b204e9800998ecf8427e,company_to_guid_court_listener__d41d8cd98f00b204e9800998ecf8427e
expedia,ecc351a5977ac42e2e6c1b982bc09077,ecc351a5977ac42e2e6c1b982bc09077,Exec,ecc351a5977ac42e2e6c1b982bc09077,,company_to_guid_court_listener,881f8a3f64ee20e741a8b4d79acf17f1,company_to_guid_court_listener__881f8a3f64ee20e741a8b4d79acf17f1
express scripts,f01df6e351759c2407d26853b97c6e87,f01df6e351759c2407d26853b97c6e87,DiplomaticFacilities,f01df6e351759c2407d26853b97c6e87,,company_to_guid_court_listener,6ea27b699e9e98c1b069990ed284139d,company_to_guid_court_listener__6ea27b699e9e98c1b069990ed284139d
exxon,ca7e1e10c738703f369aafb8278af324,ca7e1e10c738703f369aafb8278af324,CompanyKeyword,ca7e1e10c738703f369aafb8278af324,,company_to_guid_court_listener,ca535bded9b04e4e72c3441237472e80,company_to_guid_court_listener__ca535bded9b04e4e72c3441237472e80
f.n.b. corporation,1b76a1b4e1f3c485fa6ed2a845814345,,Organization,,,company_to_guid_court_listener,d41d8cd98f00b204e9800998ecf8427e,company_to_guid_court_listener__d41d8cd98f00b204e9800998ecf8427e
family dollar,13cdbaba35be462d0092f544f704baf4,13cdbaba35be462d0092f544f704baf4,Pipeline,13cdbaba35be462d0092f544f704baf4,,company_to_guid_court_listener,05f22a65220163ecb8a62ed94836aa4d,company_to_guid_court_listener__05f22a65220163ecb8a62ed94836aa4d
fannie mae,0a38a68d321bb5bc1561ff025d61f571,0a38a68d321bb5bc1561ff025d61f571,ForeignMinister,0a38a68d321bb5bc1561ff025d61f571,,company_to_guid_court_listener,f2599aedec4a461db19692eb4af2e417,company_to_guid_court_listener__f2599aedec4a461db19692eb4af2e417
fedex,7e37b4390d0cefb5819d047e9cd91fe2,7e37b4390d0cefb5819d047e9cd91fe2,Consulates,7e37b4390d0cefb5819d047e9cd91fe2,,company_to_guid_court_listener,08a25b75a215cf212566cf83942ddfc4,company_to_guid_court_listener__08a25b75a215cf212566cf83942ddfc4
fedex services,7e37b4390d0cefb5819d047e9cd91fe2,,Organization,,,company_to_guid_court_listener,d41d8cd98f00b204e9800998ecf8427e,company_to_guid_court_listener__d41d8cd98f00b204e9800998ecf8427e
ferrero international,a67b76d0e3fda90530db658a226461af,,Wells,,,company_to_guid_court_listener,d41d8cd98f00b204e9800998ecf8427e,company_to_guid_court_listener__d41d8cd98f00b204e9800998ecf8427e
fiat chrysler,06a3a77c3f4a0c4da81dff406a3261cb,06a3a77c3f4a0c4da81dff406a3261cb,ForeignMinistry,06a3a77c3f4a0c4da81dff406a3261cb,,company_to_guid_court_listener,84867f2c2363f5bc7053d47d41cb6c7f,company_to_guid_court_listener__84867f2c2363f5bc7053d47d41cb6c7f
fidelity investments,e9afa108b7b5298d3e935f63fb4a0d98,e9afa108b7b5298d3e935f63fb4a0d98,AAEntity,e9afa108b7b5298d3e935f63fb4a0d98,,company_to_guid_court_listener,3a59bfd1b47e09582831ed5c8fe2bc22,company_to_guid_court_listener__3a59bfd1b47e09582831ed5c8fe2bc22
fifth third bancorp,c6b3ea2fcdd38d874c0925cae90557d4,c6b3ea2fcdd38d874c0925cae90557d4,DiplomaticFacilities,c6b3ea2fcdd38d874c0925cae90557d4,,company_to_guid_court_listener,43293293ee6ca369d09959d69454687e,company_to_guid_court_listener__43293293ee6ca369d09959d69454687e
first citizens bancshares,f7a996476e2bdb65643f6859e1ed290b,f7a996476e2bdb65643f6859e1ed290b,LegislativeCommittee,f7a996476e2bdb65643f6859e1ed290b,,company_to_guid_court_listener,3a7d6c2dac889b75e9de9d44541bf07f,company_to_guid_court_listener__3a7d6c2dac889b75e9de9d44541bf07f
first republic bank,b64a8f29446c604eb1fe4a637634888f,b64a8f29446c604eb1fe4a637634888f,ForeignMinistry,b64a8f29446c604eb1fe4a637634888f,,company_to_guid_court_listener,1c2ce6e02ee4640f0cbd97ef35965787,company_to_guid_court_listener__1c2ce6e02ee4640f0cbd97ef35965787
fis company,776e4467de3962f89c769e33c77235f9,776e4467de3962f89c769e33c77235f9,CompanyKeyword,776e4467de3962f89c769e33c77235f9,,company_to_guid_court_listener,f7de834b9f17baebf3d1e13164c221d9,company_to_guid_court_listener__f7de834b9f17baebf3d1e13164c221d9
florida power & light,9188cd2741b61eb36426558160faf62e,9188cd2741b61eb36426558160faf62e,space,9188cd2741b61eb36426558160faf62e,,company_to_guid_court_listener,36fcc957ddb6cb527a8c0f87f1339a3b,company_to_guid_court_listener__36fcc957ddb6cb527a8c0f87f1339a3b
florida power and light,9188cd2741b61eb36426558160faf62e,9188cd2741b61eb36426558160faf62e,Person,9188cd2741b61eb36426558160faf62e,,company_to_guid_court_listener,36fcc957ddb6cb527a8c0f87f1339a3b,company_to_guid_court_listener__36fcc957ddb6cb527a8c0f87f1339a3b
fnb corporation,1b76a1b4e1f3c485fa6ed2a845814345,1b76a1b4e1f3c485fa6ed2a845814345,Wells,1b76a1b4e1f3c485fa6ed2a845814345,,company_to_guid_court_listener,3b026a57dc7f5b043d9d1c9160210b6f,company_to_guid_court_listener__3b026a57dc7f5b043d9d1c9160210b6f
ford motors,81942bef7df5d8a6537067008763ab73,81942bef7df5d8a6537067008763ab73,Pipeline,81942bef7df5d8a6537067008763ab73,,company_to_guid_court_listener,5683a133961ed4e25978bea8f361d265,company_to_guid_court_listener__5683a133961ed4e25978bea8f361d265
four seasons hotels,cd8a808d2865f863f64493fa06fd2a32,cd8a808d2865f863f64493fa06fd2a32,Consulates,cd8a808d2865f863f64493fa06fd2a32,,company_to_guid_court_listener,e1a3d8361e1f0fd348d9326d2366edc4,company_to_guid_court_listener__e1a3d8361e1f0fd348d9326d2366edc4
fox entertainment group,4fbd9c00729d921b7f27a605eff996b1,4fbd9c00729d921b7f27a605eff996b1,DiplomaticFacilities,4fbd9c00729d921b7f27a605eff996b1,,company_to_guid_court_listener,c184380dc21a956f18788ba14ed3b4da,company_to_guid_court_listener__c184380dc21a956f18788ba14ed3b4da
freddie mac,2f73a63fa56565bb8209179dfe056f48,2f73a63fa56565bb8209179dfe056f48,Person,2f73a63fa56565bb8209179dfe056f48,,company_to_guid_court_listener,1ab83dac48f06cf929d90e21e90c7408,company_to_guid_court_listener__1ab83dac48f06cf929d90e21e90c7408
gap inc,daef6dfb678d3400a5a397629c7b8f98,,Diplomat,,,company_to_guid_court_listener,d41d8cd98f00b204e9800998ecf8427e,company_to_guid_court_listener__d41d8cd98f00b204e9800998ecf8427e
garmin,f9681217db048aeac14997eb4ddff580,f9681217db048aeac14997eb4ddff580,FTO,f9681217db048aeac14997eb4ddff580,,company_to_guid_court_listener,527084f455352875d04cef265907c94d,company_to_guid_court_listener__527084f455352875d04cef265907c94d
geico,e01ba01b14e78ae340f567b451aefdac,a5d91bcc184582038da424d86dbfb176,Person,a5d91bcc184582038da424d86dbfb176,,company_to_guid_court_listener,ef1b3f4616d050e2ba593a0f209a465c,company_to_guid_court_listener__ef1b3f4616d050e2ba593a0f209a465c
general dynamics,4e34f68f89a934e735968cf6c317e2c0,4e34f68f89a934e735968cf6c317e2c0,Shipping,4e34f68f89a934e735968cf6c317e2c0,,company_to_guid_court_listener,7bef7966590a1b3de53505071a4ab6c4,company_to_guid_court_listener__7bef7966590a1b3de53505071a4ab6c4
general electric,322ac38925c136d0cdf64421568a1bf7,322ac38925c136d0cdf64421568a1bf7,Keyphrase,322ac38925c136d0cdf64421568a1bf7,,company_to_guid_court_listener,28f5e8a9610efebeac3141055e53a449,company_to_guid_court_listener__28f5e8a9610efebeac3141055e53a449
general mills,fe47aefd5c175efa966d0552d2d2ba9b,fe47aefd5c175efa966d0552d2d2ba9b,IndustryTerm,fe47aefd5c175efa966d0552d2d2ba9b,,company_to_guid_court_listener,98980560c1f7129279f807c268105f74,company_to_guid_court_listener__98980560c1f7129279f807c268105f74
general motors,4f3a5401356d3635af2b59a80cdd44ea,4f3a5401356d3635af2b59a80cdd44ea,Refinery,4f3a5401356d3635af2b59a80cdd44ea,,company_to_guid_court_listener,e2f9aab818a9c909ee51a3ec69f901f9,company_to_guid_court_listener__e2f9aab818a9c909ee51a3ec69f901f9
george western foods,3c82c045db43107f6234cd5d1a2a7e50,3c82c045db43107f6234cd5d1a2a7e50,space,3c82c045db43107f6234cd5d1a2a7e50,,company_to_guid_court_listener,f9e8b7bfcb905600c8ee1c9609fdc359,company_to_guid_court_listener__f9e8b7bfcb905600c8ee1c9609fdc359
giant eagle,18ebf39e7a5d74193e68b641c23a4f92,18ebf39e7a5d74193e68b641c23a4f92,Refinery,18ebf39e7a5d74193e68b641c23a4f92,,company_to_guid_court_listener,2a33be9007f9d64948eff2796b69fa96,company_to_guid_court_listener__2a33be9007f9d64948eff2796b69fa96
gilead sciences,fa31335c9e0edfbf6b853437b0f165e1,fa31335c9e0edfbf6b853437b0f165e1,ForeignMinister,fa31335c9e0edfbf6b853437b0f165e1,,company_to_guid_court_listener,dece71a8da438add310c0082c0582105,company_to_guid_court_listener__dece71a8da438add310c0082c0582105
glencore,040559f34c661c456471bc6e9f9a5d12,040559f34c661c456471bc6e9f9a5d12,Pipeline,040559f34c661c456471bc6e9f9a5d12,,company_to_guid_court_listener,53d52c8c6b9c2238f7c1a3da2b3b1804,company_to_guid_court_listener__53d52c8c6b9c2238f7c1a3da2b3b1804
gnc corporation,3d9a3b26a95d4f13333499903fb9429e,3d9a3b26a95d4f13333499903fb9429e,ForeignMinistry,3d9a3b26a95d4f13333499903fb9429e,,company_to_guid_court_listener,033b3091675c24266a38e1866016865c,company_to_guid_court_listener__033b3091675c24266a38e1866016865c
godaddy,c407145ea7561588c511449dcc0c3f07,c407145ea7561588c511449dcc0c3f07,IndustryTerm,c407145ea7561588c511449dcc0c3f07,,company_to_guid_court_listener,a41c3d66a002eee86bf6a2c0605dd75f,company_to_guid_court_listener__a41c3d66a002eee86bf6a2c0605dd75f
goldman sachs,d7da147afcfd4a6f38e43898c7054765,d7da147afcfd4a6f38e43898c7054765,Pipeline,d7da147afcfd4a6f38e43898c7054765,,company_to_guid_court_listener,f2f370f56848076fc53857dfeb4acb4c,company_to_guid_court_listener__f2f370f56848076fc53857dfeb4acb4c
goldman sachs,d7da147afcfd4a6f38e43898c7054765,d7da147afcfd4a6f38e43898c7054765,Consulates,d7da147afcfd4a6f38e43898c7054765,,company_to_guid_court_listener,f2f370f56848076fc53857dfeb4acb4c,company_to_guid_court_listener__f2f370f56848076fc53857dfeb4acb4c
goodyear,1696c53ecc92210b1ff1a4621136c2f4,1696c53ecc92210b1ff1a4621136c2f4,FTO,1696c53ecc92210b1ff1a4621136c2f4,,company_to_guid_court_listener,b752da062fcc32c04bf9f1dde93e49d2,company_to_guid_court_listener__b752da062fcc32c04bf9f1dde93e49d2
google,69bb2b0e88234d04213412ad72e44ee5,,ForeignMinister,,,company_to_guid_court_listener,d41d8cd98f00b204e9800998ecf8427e,company_to_guid_court_listener__d41d8cd98f00b204e9800998ecf8427e
gordon food service,ebf13ebde167e1d591e6f216166295a2,ebf13ebde167e1d591e6f216166295a2,Exec,ebf13ebde167e1d591e6f216166295a2,,company_to_guid_court_listener,be0e00b7b330f2c2de31acea86542900,company_to_guid_court_listener__be0e00b7b330f2c2de31acea86542900
greyhound,e3ab0c8cd9af08bc75a37f8cb179a385,e3ab0c8cd9af08bc75a37f8cb179a385,DiplomaticFacilities,e3ab0c8cd9af08bc75a37f8cb179a385,,company_to_guid_court_listener,158cd5f60af80d8a61fefa323d696076,company_to_guid_court_listener__158cd5f60af80d8a61fefa323d696076
groupon,1150051df0723467b62d7a37ba12bb5a,1150051df0723467b62d7a37ba12bb5a,Shipping,1150051df0723467b62d7a37ba12bb5a,,company_to_guid_court_listener,96f0cc70b74edac1520fa0e9c5b45d27,company_to_guid_court_listener__96f0cc70b74edac1520fa0e9c5b45d27
h-e-b,dfcab08a746591ba1ef594ef3c15a602,dfcab08a746591ba1ef594ef3c15a602,Refinery,dfcab08a746591ba1ef594ef3c15a602,,company_to_guid_court_listener,78b13d6f65d7442d6adcb06568286910,company_to_guid_court_listener__78b13d6f65d7442d6adcb06568286910
h.e.b,dfcab08a746591ba1ef594ef3c15a602,,Diplomat,,,company_to_guid_court_listener,d41d8cd98f00b204e9800998ecf8427e,company_to_guid_court_listener__d41d8cd98f00b204e9800998ecf8427e
h&m,fcfd36eea63fcca53799442c33157972,,Shipping,,,company_to_guid_court_listener,d41d8cd98f00b204e9800998ecf8427e,company_to_guid_court_listener__d41d8cd98f00b204e9800998ecf8427e
halliburton company,83a6d68ef3070e05df03aead11ce0a63,83a6d68ef3070e05df03aead11ce0a63,DiplomaticFacilities,83a6d68ef3070e05df03aead11ce0a63,,company_to_guid_court_listener,1352a1e32379538eafdb5ba333cc6e72,company_to_guid_court_listener__1352a1e32379538eafdb5ba333cc6e72
hanesbrands,ee8c9dd9e69bb23c69f36aeaad4c99ea,ee8c9dd9e69bb23c69f36aeaad4c99ea,Wells,ee8c9dd9e69bb23c69f36aeaad4c99ea,,company_to_guid_court_listener,b22473249aafa70c5d2bd97cfc2cd492,company_to_guid_court_listener__b22473249aafa70c5d2bd97cfc2cd492
harris teeter,ff49a9b846f25b213ec65cdf4f3fafed; 96c5491f68b8c88a7d3fc6fb0f101410,ff49a9b846f25b213ec65cdf4f3fafed; 96c5491f68b8c88a7d3fc6fb0f101410,Wells,ff49a9b846f25b213ec65cdf4f3fafed; 96c5491f68b8c88a7d3fc6fb0f101410,,company_to_guid_court_listener,e01ad823e3628123f53bae27f606c482,company_to_guid_court_listener__e01ad823e3628123f53bae27f606c482
hawaiian airlines,fb36eac52897dd93c2420e35dd27f618,fb36eac52897dd93c2420e35dd27f618,ForeignMinister,fb36eac52897dd93c2420e35dd27f618,,company_to_guid_court_listener,0da066d7085d7700b06a6ba83b88434a,company_to_guid_court_listener__0da066d7085d7700b06a6ba83b88434a
hbo,eb4c37efac8ef073aaf6d5e9f4120e0a,eb4c37efac8ef073aaf6d5e9f4120e0a,Wells,eb4c37efac8ef073aaf6d5e9f4120e0a,,company_to_guid_court_listener,6968a280ecde422f462597bbd8cc15cf,company_to_guid_court_listener__6968a280ecde422f462597bbd8cc15cf
hca - information technology & services,dbe089b0d2c2e279343b29e31b355e50,dbe089b0d2c2e279343b29e31b355e50,CompanyKeyword,dbe089b0d2c2e279343b29e31b355e50,,company_to_guid_court_listener,d3353e96670985bb5e67e16ef1289d6b,company_to_guid_court_listener__d3353e96670985bb5e67e16ef1289d6b
heb,dfcab08a746591ba1ef594ef3c15a602,dfcab08a746591ba1ef594ef3c15a602,Refinery,dfcab08a746591ba1ef594ef3c15a602,,company_to_guid_court_listener,78b13d6f65d7442d6adcb06568286910,company_to_guid_court_listener__78b13d6f65d7442d6adcb06568286910
hennes & mauritz,fcfd36eea63fcca53799442c33157972,,FTO,,,company_to_guid_court_listener,d41d8cd98f00b204e9800998ecf8427e,company_to_guid_court_listener__d41d8cd98f00b204e9800998ecf8427e
hertz,9f2f35fb4820d32eb80c8152961ce5ae,9f2f35fb4820d32eb80c8152961ce5ae,Pipeline,9f2f35fb4820d32eb80c8152961ce5ae,,company_to_guid_court_listener,880d8ad11941f828521eef31da99cb5a,company_to_guid_court_listener__880d8ad11941f828521eef31da99cb5a
hess corporation,1a3f2b131daa5ad6f5d96d78768e9162,1a3f2b131daa5ad6f5d96d78768e9162,ForeignMinistry,1a3f2b131daa5ad6f5d96d78768e9162,,company_to_guid_court_listener,da1a816db796bca654ec093d1e0d6830,company_to_guid_court_listener__da1a816db796bca654ec093d1e0d6830
hewlett packard,f99bb7d9876d8ba22d4bca8445c60697,f99bb7d9876d8ba22d4bca8445c60697,LegislativeCommittee,f99bb7d9876d8ba22d4bca8445c60697,,company_to_guid_court_listener,ea3ce2dfe5e091305168d5ec9218bb10,company_to_guid_court_listener__ea3ce2dfe5e091305168d5ec9218bb10
hewlett packard,f99bb7d9876d8ba22d4bca8445c60697,f99bb7d9876d8ba22d4bca8445c60697,News,f99bb7d9876d8ba22d4bca8445c60697,,company_to_guid_court_listener,ea3ce2dfe5e091305168d5ec9218bb10,company_to_guid_court_listener__ea3ce2dfe5e091305168d5ec9218bb10
hewlett-packard,f99bb7d9876d8ba22d4bca8445c60697,f99bb7d9876d8ba22d4bca8445c60697,Wells,f99bb7d9876d8ba22d4bca8445c60697,,company_to_guid_court_listener,ea3ce2dfe5e091305168d5ec9218bb10,company_to_guid_court_listener__ea3ce2dfe5e091305168d5ec9218bb10
hilton,0af4c9915ef92f2bac32cf75af1acc8f,0af4c9915ef92f2bac32cf75af1acc8f,Legislator,0af4c9915ef92f2bac32cf75af1acc8f,,company_to_guid_court_listener,617e98cbb0e2eb2a33f7300ac7b83d27,company_to_guid_court_listener__617e98cbb0e2eb2a33f7300ac7b83d27
home depot,b0bc77bc4da0f4941a2f120f71ed7008,b0bc77bc4da0f4941a2f120f71ed7008,space,b0bc77bc4da0f4941a2f120f71ed7008,,company_to_guid_court_listener,251b8c4acf6b52837a55e7295c0384fb,company_to_guid_court_listener__251b8c4acf6b52837a55e7295c0384fb
honda,79ed95e684c151c6032dbc1780f1a652,,Shipping,,,company_to_guid_court_listener,d41d8cd98f00b204e9800998ecf8427e,company_to_guid_court_listener__d41d8cd98f00b204e9800998ecf8427e
honeywell,7395326a8ed236e596b882d5e0ea7828,7395326a8ed236e596b882d5e0ea7828,LegislativeCommittee,7395326a8ed236e596b882d5e0ea7828,,company_to_guid_court_listener,8d2676a6a92ae376b0bbde164f4f634b,company_to_guid_court_listener__8d2676a6a92ae376b0bbde164f4f634b
hormel foods,1c3b377c794fc0cafc087346d01d0a13,1c3b377c794fc0cafc087346d01d0a13,Consulates,1c3b377c794fc0cafc087346d01d0a13,,company_to_guid_court_listener,13c3409b25da3d68981d59f5a1a7ad12,company_to_guid_court_listener__13c3409b25da3d68981d59f5a1a7ad12
hudson's bay company,54d009016821319aec0f45ec59800d89,54d009016821319aec0f45ec59800d89,ForeignMinister,54d009016821319aec0f45ec59800d89,,company_to_guid_court_listener,9b722007fe2449d0d000c51d75723883,company_to_guid_court_listener__9b722007fe2449d0d000c51d75723883
hulu,0cc715d2ded63ab34ee6b1d43830930f,0cc715d2ded63ab34ee6b1d43830930f,Legislator,0cc715d2ded63ab34ee6b1d43830930f,,company_to_guid_court_listener,7da73f081e8d558a9b3809b2c9aed476,company_to_guid_court_listener__7da73f081e8d558a9b3809b2c9aed476
humana,4fa6274524c79e61a5b4d71265ed34b3,,News,,,company_to_guid_court_listener,d41d8cd98f00b204e9800998ecf8427e,company_to_guid_court_listener__d41d8cd98f00b204e9800998ecf8427e
hy-vee,93463256c2d9023847b09fba9c188734,93463256c2d9023847b09fba9c188734,Refinery,93463256c2d9023847b09fba9c188734,,company_to_guid_court_listener,9bfcbd8bd8650f8aba26b0e8ecef70cc,company_to_guid_court_listener__9bfcbd8bd8650f8aba26b0e8ecef70cc
hyatt hotels,97330640744feddc52f9fecbf39e3cd9,97330640744feddc52f9fecbf39e3cd9,Refinery,97330640744feddc52f9fecbf39e3cd9,,company_to_guid_court_listener,21226287a3f4fbf97323ac4d0d9f0b6f,company_to_guid_court_listener__21226287a3f4fbf97323ac4d0d9f0b6f
hyundai motor,b36f08d725750bf9032b433745f72d34,,Pipeline,,,company_to_guid_court_listener,d41d8cd98f00b204e9800998ecf8427e,company_to_guid_court_listener__d41d8cd98f00b204e9800998ecf8427e
ibm,c23e4ad3ad3f861e1c83270299273139,c23e4ad3ad3f861e1c83270299273139,space,c23e4ad3ad3f861e1c83270299273139,,company_to_guid_court_listener,2aa2a75a79beb52b6d2412a14b19493e,company_to_guid_court_listener__2aa2a75a79beb52b6d2412a14b19493e
iga inc,be0e954d83b991ebc047cffee70a3a02,be0e954d83b991ebc047cffee70a3a02,News,be0e954d83b991ebc047cffee70a3a02,,company_to_guid_court_listener,2ae8fb57bb99e8f0c80bf091570dc879,company_to_guid_court_listener__2ae8fb57bb99e8f0c80bf091570dc879
