german_text,caption_text,lat,lon,ranking,default location,default_lat,default_lon,.1,.2,.3,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
ziegelhutte,"Ziegelhutte in Eppelborn, Germany",49.4155007,7.0192997,1,,,,,,,Wells,"Ziegelhutte in Eppelborn, Germany",,german_fires_eppelborn_locations,2c41608cfb3380328056a29941895337,german_fires_eppelborn_locations__2c41608cfb3380328056a29941895337
zu den eichenstangen,"Zu den Eichenstangen in Eppelborn, Germany",49.3839494,6.9513584,1,,,,,,,LegislativeCommittee,"Zu den Eichenstangen in Eppelborn, Germany",,german_fires_eppelborn_locations,28a6e1da7b4a31d8daa231d1103c7874,german_fires_eppelborn_locations__28a6e1da7b4a31d8daa231d1103c7874
zum bach,"Zum Bach in Eppelborn, Germany",49.3847677,6.9626969,1,,,,,,,News,"Zum Bach in Eppelborn, Germany",,german_fires_eppelborn_locations,0f906f8305646cbf4f1d972e410fdee1,german_fires_eppelborn_locations__0f906f8305646cbf4f1d972e410fdee1
zum hettelwald,"Zum Hettelwald in Eppelborn, Germany",49.3799518,6.9548014,1,,,,,,,space,"Zum Hettelwald in Eppelborn, Germany",,german_fires_eppelborn_locations,c61594d11567c84221950d1d190a7430,german_fires_eppelborn_locations__c61594d11567c84221950d1d190a7430
zum hirschberg,"Zum Hirschberg in Eppelborn, Germany",49.4068316,6.9446717,1,,,,,,,ForeignMinistry,"Zum Hirschberg in Eppelborn, Germany",,german_fires_eppelborn_locations,ec7f1d20837b986053e7266b448157f5,german_fires_eppelborn_locations__ec7f1d20837b986053e7266b448157f5
zum hirtenbrunnen,"Zum Hirtenbrunnen in Eppelborn, Germany",49.3915714,6.9954649,1,,,,,,,Refinery,"Zum Hirtenbrunnen in Eppelborn, Germany",,german_fires_eppelborn_locations,c6fe85558520c9e390ace0bb10723560,german_fires_eppelborn_locations__c6fe85558520c9e390ace0bb10723560
zum muhlenberg,"Zum Muhlenberg in Eppelborn, Germany",49.4159667,7.0104988,1,,,,,,,space,"Zum Muhlenberg in Eppelborn, Germany",,german_fires_eppelborn_locations,d39b70dbf81dc270f8a4a9640997b909,german_fires_eppelborn_locations__d39b70dbf81dc270f8a4a9640997b909
zum spatzenberg,"Zum Spatzenberg in Eppelborn, Germany",49.3746151,6.9771005,1,,,,,,,Wells,"Zum Spatzenberg in Eppelborn, Germany",,german_fires_eppelborn_locations,24218eea28fba5fd3572c4f0ebe24e2b,german_fires_eppelborn_locations__24218eea28fba5fd3572c4f0ebe24e2b
zum steinhaus,"Zum Steinhaus in Eppelborn, Germany",49.3823466,6.9522021,1,,,,,,,LegislativeCommittee,"Zum Steinhaus in Eppelborn, Germany",,german_fires_eppelborn_locations,ea35d28aa189e4ddfcf866e8118d480d,german_fires_eppelborn_locations__ea35d28aa189e4ddfcf866e8118d480d
zur alten muhle,"Zur Alten Muhle in Eppelborn, Germany",49.416266,7.0123471,1,,,,,,,Wells,"Zur Alten Muhle in Eppelborn, Germany",,german_fires_eppelborn_locations,9e23b2c83a26976b5fb0557a6a93ac77,german_fires_eppelborn_locations__9e23b2c83a26976b5fb0557a6a93ac77
zur sandkaul,"Zur Sandkaul in Eppelborn, Germany",49.4049019,6.9557144,1,,,,,,,Exec,"Zur Sandkaul in Eppelborn, Germany",,german_fires_eppelborn_locations,1e024ca12aadcb4b0d4764d87bba33da,german_fires_eppelborn_locations__1e024ca12aadcb4b0d4764d87bba33da
zur steinrausche,"Zur Steinrausche in Eppelborn, Germany",49.3988428,6.9859637,1,,,,,,,Keyphrase,"Zur Steinrausche in Eppelborn, Germany",,german_fires_eppelborn_locations,27fa2dea65e4a965e72c6b0c0b4afc0b,german_fires_eppelborn_locations__27fa2dea65e4a965e72c6b0c0b4afc0b
fweppelborn,"Eppelborn, Germany",49.40806042,6.967210068,,,,,,,,Legislator,"Eppelborn, Germany",,german_fires_eppelborn_locations,53265c940b2c8e32bde9752853159679,german_fires_eppelborn_locations__53265c940b2c8e32bde9752853159679
