Keyword,caption_name,guid,org_name,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
duke-energy.com,Duke Energy Corporation domain duke-energy.com,794cbab05fc1f2c570713e090fe21da8,Duke Energy Corporation,News,Duke Energy Corporation domain duke-energy.com,,corp_domain_mention,d78595505cbf31791131636486537829,corp_domain_mention__d78595505cbf31791131636486537829
www.dupont.com,DuPont domain www.dupont.com,6130f2e02f74ce48a72b9cd8eaa023f2,DuPont,LegislativeCommittee,DuPont domain www.dupont.com,,corp_domain_mention,38f67245c2861c95f80960a7b17f9f5b,corp_domain_mention__38f67245c2861c95f80960a7b17f9f5b
dupont.com,DuPont domain dupont.com,6130f2e02f74ce48a72b9cd8eaa023f2,DuPont,AAEntity,DuPont domain dupont.com,,corp_domain_mention,fddec081297db34ba9c92e7886c553f7,corp_domain_mention__fddec081297db34ba9c92e7886c553f7
www.dyson.com,Dyson Ltd domain www.dyson.com,1cb134be4c341441d394951c92b6f997,Dyson Ltd,LegislativeCommittee,Dyson Ltd domain www.dyson.com,,corp_domain_mention,a3cfaa47a76f31e598a34422e4c043cc,corp_domain_mention__a3cfaa47a76f31e598a34422e4c043cc
www.ea.com,Electronic Arts (EA) domain www.ea.com,8418b27bbef61aa2e8c7f980c41d1c1c,Electronic Arts (EA),ForeignMinistry,Electronic Arts (EA) domain www.ea.com,,corp_domain_mention,29a01b9bdd1c42fefb8922c670a9f81e,corp_domain_mention__29a01b9bdd1c42fefb8922c670a9f81e
enbridge.com,"Enbridge, Inc. domain enbridge.com",eecb6c43a82fbbcb5050b5ebcfcf5e40,"Enbridge, Inc.",IndustryTerm,"Enbridge, Inc. domain enbridge.com",,corp_domain_mention,54ad62b90ff8925c930b84df6b5a05e4,corp_domain_mention__54ad62b90ff8925c930b84df6b5a05e4
uniongas.com,"Enbridge, Inc. domain uniongas.com",eecb6c43a82fbbcb5050b5ebcfcf5e40,"Enbridge, Inc.",AAEntity,"Enbridge, Inc. domain uniongas.com",,corp_domain_mention,d09921b21ee9e8c73622ee137a444767,corp_domain_mention__d09921b21ee9e8c73622ee137a444767
spectraenergy.com,"Enbridge, Inc. domain spectraenergy.com",eecb6c43a82fbbcb5050b5ebcfcf5e40,"Enbridge, Inc.",LegislativeCommittee,"Enbridge, Inc. domain spectraenergy.com",,corp_domain_mention,481054d7f60503181677be34e05ed3b7,corp_domain_mention__481054d7f60503181677be34e05ed3b7
equinor.com,Equinor ASA domain equinor.com,180d0f07bea6e793d4e521fb3b247411,Equinor ASA,Media,Equinor ASA domain equinor.com,,corp_domain_mention,b3b5c5f8c03548b938452bcf9ce601cd,corp_domain_mention__b3b5c5f8c03548b938452bcf9ce601cd
exxonmobil.com,Exxon domain exxonmobil.com,ca7e1e10c738703f369aafb8278af324,Exxon,LegislativeCommittee,Exxon domain exxonmobil.com,,corp_domain_mention,532cb646167e09b4993205ab922c86b6,corp_domain_mention__532cb646167e09b4993205ab922c86b6
mobil.com,Exxon domain mobil.com,ca7e1e10c738703f369aafb8278af324,Exxon,Media,Exxon domain mobil.com,,corp_domain_mention,689fa65b991d120b00b944a62e3e6199,corp_domain_mention__689fa65b991d120b00b944a62e3e6199
esso.com,Exxon domain esso.com,ca7e1e10c738703f369aafb8278af324,Exxon,IndustryTerm,Exxon domain esso.com,,corp_domain_mention,34e50187f9fd3d93dc09e5aaa51fcb16,corp_domain_mention__34e50187f9fd3d93dc09e5aaa51fcb16
xtoenergy.com,Exxon domain xtoenergy.com,ca7e1e10c738703f369aafb8278af324,Exxon,Wells,Exxon domain xtoenergy.com,,corp_domain_mention,19ddf67e3451afc11c2cc24fd7a653d4,corp_domain_mention__19ddf67e3451afc11c2cc24fd7a653d4
imperialoil.ca,Exxon domain imperialoil.ca,ca7e1e10c738703f369aafb8278af324,Exxon,Keyphrase,Exxon domain imperialoil.ca,,corp_domain_mention,27c8ac0f7ca209d73e2745b4254363b9,corp_domain_mention__27c8ac0f7ca209d73e2745b4254363b9
fedex.com,FedEx domain fedex.com,7e37b4390d0cefb5819d047e9cd91fe2,FedEx,AAEntity,FedEx domain fedex.com,,corp_domain_mention,d1d85e8a58c5c5d53b9d1924bbe0f2b5,corp_domain_mention__d1d85e8a58c5c5d53b9d1924bbe0f2b5
tnt.com,FedEx domain tnt.com,7e37b4390d0cefb5819d047e9cd91fe2,FedEx,Keyphrase,FedEx domain tnt.com,,corp_domain_mention,11123a0eb5bf2866e7f63f05eb3e4351,corp_domain_mention__11123a0eb5bf2866e7f63f05eb3e4351
www.ferrero.com,Ferrero International S.A. domain www.ferrero.com,a67b76d0e3fda90530db658a226461af,Ferrero International S.A.,DiplomaticFacilities,Ferrero International S.A. domain www.ferrero.com,,corp_domain_mention,2dc6bdad92b0fb83e3154b1b7ccaed4f,corp_domain_mention__2dc6bdad92b0fb83e3154b1b7ccaed4f
www.53.com,Fifth Third Bancorp domain www.53.com,c6b3ea2fcdd38d874c0925cae90557d4,Fifth Third Bancorp,Shipping,Fifth Third Bancorp domain www.53.com,,corp_domain_mention,f9f436b633f10575ad28367ea98b094d,corp_domain_mention__f9f436b633f10575ad28367ea98b094d
www.fisglobal.com,FIS Company domain www.fisglobal.com,776e4467de3962f89c769e33c77235f9,FIS Company,CompanyKeyword,FIS Company domain www.fisglobal.com,,corp_domain_mention,722950a032dd3e692756f3027000d640,corp_domain_mention__722950a032dd3e692756f3027000d640
worldpay.com,FIS Company domain worldpay.com,776e4467de3962f89c769e33c77235f9,FIS Company,space,FIS Company domain worldpay.com,,corp_domain_mention,467d878efd774af29c1f2ed4c391d4a5,corp_domain_mention__467d878efd774af29c1f2ed4c391d4a5
freddiemac.com,Freddie Mac domain freddiemac.com,2f73a63fa56565bb8209179dfe056f48,Freddie Mac,Media,Freddie Mac domain freddiemac.com,,corp_domain_mention,f8288a5b98253090495603b9182455bd,corp_domain_mention__f8288a5b98253090495603b9182455bd
www.ge.com,General Electric domain www.ge.com,322ac38925c136d0cdf64421568a1bf7,General Electric,CompanyKeyword,General Electric domain www.ge.com,,corp_domain_mention,51387e12c925e126b46db0b32cc52875,corp_domain_mention__51387e12c925e126b46db0b32cc52875
goldmansachs.com,"Goldman Sachs Group, Inc. domain goldmansachs.com",d7da147afcfd4a6f38e43898c7054765,"Goldman Sachs Group, Inc.",Shipping,"Goldman Sachs Group, Inc. domain goldmansachs.com",,corp_domain_mention,49a1891aeaf68f3f0fe84f14abb3990f,corp_domain_mention__49a1891aeaf68f3f0fe84f14abb3990f
marcus.com,"Goldman Sachs Group, Inc. domain marcus.com",d7da147afcfd4a6f38e43898c7054765,"Goldman Sachs Group, Inc.",Refinery,"Goldman Sachs Group, Inc. domain marcus.com",,corp_domain_mention,8fe0ebf20c33b6e9827c31e4404e8c5b,corp_domain_mention__8fe0ebf20c33b6e9827c31e4404e8c5b
gmail.com,Google domain gmail.com,69bb2b0e88234d04213412ad72e44ee5;29d99882da5223603d025ccb959dfcbf;422fa12f23e9d8325787f49af1efba4a,Google,Exec,Google domain gmail.com,,corp_domain_mention,1a6bb37f93bd073904f66286ba82ad3c,corp_domain_mention__1a6bb37f93bd073904f66286ba82ad3c
youtube.com,Google domain youtube.com,69bb2b0e88234d04213412ad72e44ee5;29d99882da5223603d025ccb959dfcbf;422fa12f23e9d8325787f49af1efba4a,Google,Refinery,Google domain youtube.com,,corp_domain_mention,d826935a1dbb007d3f095b2a7d8a75c8,corp_domain_mention__d826935a1dbb007d3f095b2a7d8a75c8
google.com,Google domain google.com,69bb2b0e88234d04213412ad72e44ee5;29d99882da5223603d025ccb959dfcbf;422fa12f23e9d8325787f49af1efba4a,Google,Person,Google domain google.com,,corp_domain_mention,0eb0a611d08ebf5a27f7bf510f9693eb,corp_domain_mention__0eb0a611d08ebf5a27f7bf510f9693eb
nest.com,Google domain nest.com,69bb2b0e88234d04213412ad72e44ee5;29d99882da5223603d025ccb959dfcbf;422fa12f23e9d8325787f49af1efba4a,Google,FTO,Google domain nest.com,,corp_domain_mention,ac44cd13504b1f4d7a3dcf2d773da218,corp_domain_mention__ac44cd13504b1f4d7a3dcf2d773da218
abc.xyz,Google domain abc.xyz,69bb2b0e88234d04213412ad72e44ee5;29d99882da5223603d025ccb959dfcbf;422fa12f23e9d8325787f49af1efba4a,Google,Person,Google domain abc.xyz,,corp_domain_mention,cbfbc22f3a1899b25470c36784ff7728,corp_domain_mention__cbfbc22f3a1899b25470c36784ff7728
deepmind.com,Google domain deepmind.com,69bb2b0e88234d04213412ad72e44ee5;29d99882da5223603d025ccb959dfcbf;422fa12f23e9d8325787f49af1efba4a,Google,Pipeline,Google domain deepmind.com,,corp_domain_mention,874956b562bbf377203ce12a5e826101,corp_domain_mention__874956b562bbf377203ce12a5e826101
Waymo.com,Google domain Waymo.com,69bb2b0e88234d04213412ad72e44ee5;29d99882da5223603d025ccb959dfcbf;422fa12f23e9d8325787f49af1efba4a,Google,ForeignMinistry,Google domain Waymo.com,,corp_domain_mention,c99b13ea398d7455b2c3f5e254208645,corp_domain_mention__c99b13ea398d7455b2c3f5e254208645
harristeeter.com,Harris Teeter Inc domain harristeeter.com,ff49a9b846f25b213ec65cdf4f3fafed,Harris Teeter Inc,Refinery,Harris Teeter Inc domain harristeeter.com,,corp_domain_mention,d89628e14bfd90d45250044aca5ee5ad,corp_domain_mention__d89628e14bfd90d45250044aca5ee5ad
www.hertz.com,Hertz domain www.hertz.com,9f2f35fb4820d32eb80c8152961ce5ae,Hertz,ForeignMinister,Hertz domain www.hertz.com,,corp_domain_mention,f076ffbdd0799124711a7ea9bb008d03,corp_domain_mention__f076ffbdd0799124711a7ea9bb008d03
hilton.com,Hilton domain hilton.com,0af4c9915ef92f2bac32cf75af1acc8f,Hilton,Exec,Hilton domain hilton.com,,corp_domain_mention,2b3aac33cc0c2ce1e84ecafc52a868cc,corp_domain_mention__2b3aac33cc0c2ce1e84ecafc52a868cc
embassysuites3.hilton.com,Hilton domain embassysuites3.hilton.com,0af4c9915ef92f2bac32cf75af1acc8f,Hilton,space,Hilton domain embassysuites3.hilton.com,,corp_domain_mention,d39654f1bdf3e4baf5e87ca24161e860,corp_domain_mention__d39654f1bdf3e4baf5e87ca24161e860
doubletree3.hilton.com,Hilton domain doubletree3.hilton.com,0af4c9915ef92f2bac32cf75af1acc8f,Hilton,News,Hilton domain doubletree3.hilton.com,,corp_domain_mention,3ec010e8eebc5bdfea5b02ecc6c8f46b,corp_domain_mention__3ec010e8eebc5bdfea5b02ecc6c8f46b
hiltongrandvacations.com,Hilton domain hiltongrandvacations.com,0af4c9915ef92f2bac32cf75af1acc8f,Hilton,Pipeline,Hilton domain hiltongrandvacations.com,,corp_domain_mention,2e10e53b78341504cabef84003862791,corp_domain_mention__2e10e53b78341504cabef84003862791
stayhgv.com,Hilton domain stayhgv.com,0af4c9915ef92f2bac32cf75af1acc8f,Hilton,Exec,Hilton domain stayhgv.com,,corp_domain_mention,729a404b0e9fb2dadfbdcea8331498dd,corp_domain_mention__729a404b0e9fb2dadfbdcea8331498dd
waldorfastoria3.hilton.com,Hilton domain waldorfastoria3.hilton.com,0af4c9915ef92f2bac32cf75af1acc8f,Hilton,Exec,Hilton domain waldorfastoria3.hilton.com,,corp_domain_mention,981fe0bcc4eed7dc0ab419501736642e,corp_domain_mention__981fe0bcc4eed7dc0ab419501736642e
homedepot.com,"Home Depot Store Support, Inc. domain homedepot.com",b0bc77bc4da0f4941a2f120f71ed7008,"Home Depot Store Support, Inc.",Consulates,"Home Depot Store Support, Inc. domain homedepot.com",,corp_domain_mention,2c6a3c7519df84a6f50dbe4768307d61,corp_domain_mention__2c6a3c7519df84a6f50dbe4768307d61
www.intel.com,Intel Corporation domain www.intel.com,79d16ab7312c744ea3cb3560c99820b7,Intel Corporation,AAEntity,Intel Corporation domain www.intel.com,,corp_domain_mention,87a8ece1961c2062c99b189abf8deeba,corp_domain_mention__87a8ece1961c2062c99b189abf8deeba
chase.com,JPMorgan Chase Bank domain chase.com,966191f75ef9ac701462a3d71cb0811c,JPMorgan Chase Bank,Legislator,JPMorgan Chase Bank domain chase.com,,corp_domain_mention,e3cdcf406be9f90c41b1fd7785d89494,corp_domain_mention__e3cdcf406be9f90c41b1fd7785d89494
jpmorgan.com,JPMorgan Chase Bank domain jpmorgan.com,966191f75ef9ac701462a3d71cb0811c,JPMorgan Chase Bank,Keyphrase,JPMorgan Chase Bank domain jpmorgan.com,,corp_domain_mention,df258243480419735455f60b63c10bfc,corp_domain_mention__df258243480419735455f60b63c10bfc
www.kohls.com,Kohl's domain www.kohls.com,bebe2053a8d82be1e8c0986f277a27ba,Kohl's,LegislativeCommittee,Kohl's domain www.kohls.com,,corp_domain_mention,1cf75e41d770a545158e41050bd246b1,corp_domain_mention__1cf75e41d770a545158e41050bd246b1
leidos.com,"Leidos, Inc domain leidos.com",35dc6a4ae7eafabfc7f83b96160c3ca4,"Leidos, Inc",Media,"Leidos, Inc domain leidos.com",,corp_domain_mention,916ca697812a3b05365fca4e3191c581,corp_domain_mention__916ca697812a3b05365fca4e3191c581
www.linkedin.com,LinkedIn domain www.linkedin.com,16f891d30be91a161149c66e4977802e,LinkedIn,Legislator,LinkedIn domain www.linkedin.com,,corp_domain_mention,b24619369f8f167feb5cbd76d90e09a4,corp_domain_mention__b24619369f8f167feb5cbd76d90e09a4
livenation.com,"Live Nation Entertainment, Inc. domain livenation.com",7f8dc2fc9426e0d0ead8e972defd5df1,"Live Nation Entertainment, Inc.",Keyphrase,"Live Nation Entertainment, Inc. domain livenation.com",,corp_domain_mention,dd1cf17496d689ad80ee06001eb244bc,corp_domain_mention__dd1cf17496d689ad80ee06001eb244bc
Ticketmaster.com,"Live Nation Entertainment, Inc. domain Ticketmaster.com",7f8dc2fc9426e0d0ead8e972defd5df1,"Live Nation Entertainment, Inc.",ForeignMinistry,"Live Nation Entertainment, Inc. domain Ticketmaster.com",,corp_domain_mention,e229f9f911b31a9b866d106a2a995a0d,corp_domain_mention__e229f9f911b31a9b866d106a2a995a0d
livenation.com,"Live Nation Entertainment, Inc. domain livenation.com",7f8dc2fc9426e0d0ead8e972defd5df1,"Live Nation Entertainment, Inc.",Shipping,"Live Nation Entertainment, Inc. domain livenation.com",,corp_domain_mention,dd1cf17496d689ad80ee06001eb244bc,corp_domain_mention__dd1cf17496d689ad80ee06001eb244bc
shop.lululemon.com,Lululemon Athletica Inc domain shop.lululemon.com,dcf18aebf1671864220c4f5042abbeb0,Lululemon Athletica Inc,Diplomat,Lululemon Athletica Inc domain shop.lululemon.com,,corp_domain_mention,bc035bf7da1d26a992364c231539dc58,corp_domain_mention__bc035bf7da1d26a992364c231539dc58
lyft.com,Lyft domain lyft.com,c9744788bc700f942e4711689d8e3ea0,Lyft,space,Lyft domain lyft.com,,corp_domain_mention,b20c3eba669bb26b44d12d7d9fe5f2f2,corp_domain_mention__b20c3eba669bb26b44d12d7d9fe5f2f2
www.macquarie.com,Macquarie Group domain www.macquarie.com,0edc8610a926a0d22972ac16afacd796,Macquarie Group,Consulates,Macquarie Group domain www.macquarie.com,,corp_domain_mention,138a8084664d6ce98ffce245d3af17e7,corp_domain_mention__138a8084664d6ce98ffce245d3af17e7
www.marathonpetroleum.com,Marathon Petroleum Company LP domain www.marathonpetroleum.com,3745c7565cb8b13605bb3d4d3ba65aab,Marathon Petroleum Company LP,Wells,Marathon Petroleum Company LP domain www.marathonpetroleum.com,,corp_domain_mention,40a9fab1ce710dcba4dfd7c228af0ee2,corp_domain_mention__40a9fab1ce710dcba4dfd7c228af0ee2
www.massmutual.com,MassMutual domain www.massmutual.com,9840d12d7106af14a89ac2210a37d90f,MassMutual,News,MassMutual domain www.massmutual.com,,corp_domain_mention,54d27dc6f379b420b03fbbc59f7142f2,corp_domain_mention__54d27dc6f379b420b03fbbc59f7142f2
massmutual.com,MassMutual domain massmutual.com,9840d12d7106af14a89ac2210a37d90f,MassMutual,Media,MassMutual domain massmutual.com,,corp_domain_mention,d3d0a2c1fcc87a082f0ec4253a5e1fd6,corp_domain_mention__d3d0a2c1fcc87a082f0ec4253a5e1fd6
mastercard.com,Mastercard domain mastercard.com,2d896a0b81c537e9b9ea0713628560f2,Mastercard,AAEntity,Mastercard domain mastercard.com,,corp_domain_mention,da8fc706f45068e534e29281717ce66e,corp_domain_mention__da8fc706f45068e534e29281717ce66e
kochind.com,Matador Security Inc. domain kochind.com,0da8d49bf82a588b71353aa723b69290,Matador Security Inc.,CompanyKeyword,Matador Security Inc. domain kochind.com,,corp_domain_mention,ad517a8f9f6b7fa546022e3bdfb1b106,corp_domain_mention__ad517a8f9f6b7fa546022e3bdfb1b106
mayoclinic.org,Mayo Clinic domain mayoclinic.org,2f43eabee267f97ff078dcc7a69c82ce,Mayo Clinic,Keyphrase,Mayo Clinic domain mayoclinic.org,,corp_domain_mention,789b013b37fa7ced2f656a46018173c6,corp_domain_mention__789b013b37fa7ced2f656a46018173c6
mcdonalds.com,McDonald's Corporation domain mcdonalds.com,ce93c4a9ef56bba5fbc32da77fd5d371,McDonald's Corporation,ForeignMinister,McDonald's Corporation domain mcdonalds.com,,corp_domain_mention,12b58193905f29188a49df984381a6d0,corp_domain_mention__12b58193905f29188a49df984381a6d0
www.medtronic.com,"Medtronic, Inc domain www.medtronic.com",b8f579288955ba089b210daf4bb0b5bb,"Medtronic, Inc",Exec,"Medtronic, Inc domain www.medtronic.com",,corp_domain_mention,d533fca8012fed34782506e81f010b83,corp_domain_mention__d533fca8012fed34782506e81f010b83
merck.com,Merck & Co. domain merck.com,ad092289f2b0ad35e50c00b62dbb7885,Merck & Co.,Exec,Merck & Co. domain merck.com,,corp_domain_mention,29ead7c95c2f001997106813be9794c2,corp_domain_mention__29ead7c95c2f001997106813be9794c2
mgmresorts.com,MGM Resorts International domain mgmresorts.com,7afe2fa0360fc52fbf602c89787e893d,MGM Resorts International,Organization,MGM Resorts International domain mgmresorts.com,,corp_domain_mention,2c8bed55a6ff263f3ff1855805297fa9,corp_domain_mention__2c8bed55a6ff263f3ff1855805297fa9
microsoft.com,Microsoft Corporation domain microsoft.com,3d1c91a37937505c39e43597605a2022,Microsoft Corporation,Wells,Microsoft Corporation domain microsoft.com,,corp_domain_mention,bf832e7022f71ca60a640d8a6c3cc849,corp_domain_mention__bf832e7022f71ca60a640d8a6c3cc849
linkedin.com,Microsoft Corporation domain linkedin.com,3d1c91a37937505c39e43597605a2022,Microsoft Corporation,Consulates,Microsoft Corporation domain linkedin.com,,corp_domain_mention,b4b69983672a7a1892d14ee79ebbbe9b,corp_domain_mention__b4b69983672a7a1892d14ee79ebbbe9b
skype.com,Microsoft Corporation domain skype.com,3d1c91a37937505c39e43597605a2022,Microsoft Corporation,FTO,Microsoft Corporation domain skype.com,,corp_domain_mention,3c4bdabf53bd89ba42452352fe7414f6,corp_domain_mention__3c4bdabf53bd89ba42452352fe7414f6
office.com,Microsoft Corporation domain office.com,3d1c91a37937505c39e43597605a2022,Microsoft Corporation,Keyphrase,Microsoft Corporation domain office.com,,corp_domain_mention,98372df2237623f919dcb82809c9559a,corp_domain_mention__98372df2237623f919dcb82809c9559a
xbox.com,Microsoft Corporation domain xbox.com,3d1c91a37937505c39e43597605a2022,Microsoft Corporation,Person,Microsoft Corporation domain xbox.com,,corp_domain_mention,6c0d3cf4b1531ab319668e19dd560b2d,corp_domain_mention__6c0d3cf4b1531ab319668e19dd560b2d
minecraft.net,Microsoft Corporation domain minecraft.net,3d1c91a37937505c39e43597605a2022,Microsoft Corporation,DiplomaticFacilities,Microsoft Corporation domain minecraft.net,,corp_domain_mention,2e056b215f63125418a6018048a694e3,corp_domain_mention__2e056b215f63125418a6018048a694e3
molsoncoors.com,Molson Coors Brewing domain molsoncoors.com,49cfc3783b7905abaebdc749346ba24a,Molson Coors Brewing,Consulates,Molson Coors Brewing domain molsoncoors.com,,corp_domain_mention,9d91987e06f57b928cf70be5ee5e0c4a,corp_domain_mention__9d91987e06f57b928cf70be5ee5e0c4a
morganstanley.com,Morgan Stanley domain morganstanley.com,9597f9cbacb1485175682349860da818,Morgan Stanley,Media,Morgan Stanley domain morganstanley.com,,corp_domain_mention,80bf736afb4b7876041e92a4e1ed1d44,corp_domain_mention__80bf736afb4b7876041e92a4e1ed1d44
morganstanley.co.uk,Morgan Stanley domain morganstanley.co.uk,9597f9cbacb1485175682349860da818,Morgan Stanley,space,Morgan Stanley domain morganstanley.co.uk,,corp_domain_mention,56c5f049bf0db3cb308ad16586443b1a,corp_domain_mention__56c5f049bf0db3cb308ad16586443b1a
morganstanley.biz,Morgan Stanley domain morganstanley.biz,9597f9cbacb1485175682349860da818,Morgan Stanley,Person,Morgan Stanley domain morganstanley.biz,,corp_domain_mention,397bbd2623e91c7294442c85dad6a246,corp_domain_mention__397bbd2623e91c7294442c85dad6a246
morganstanley.info,Morgan Stanley domain morganstanley.info,9597f9cbacb1485175682349860da818,Morgan Stanley,Exec,Morgan Stanley domain morganstanley.info,,corp_domain_mention,ea6ffe3b815c06f2471d5deaf0cb294b,corp_domain_mention__ea6ffe3b815c06f2471d5deaf0cb294b
morganstanley.net,Morgan Stanley domain morganstanley.net,9597f9cbacb1485175682349860da818,Morgan Stanley,IndustryTerm,Morgan Stanley domain morganstanley.net,,corp_domain_mention,80bae76e5af8ae65f9bd5ebbd63f2282,corp_domain_mention__80bae76e5af8ae65f9bd5ebbd63f2282
morganstanleysecurities.biz,Morgan Stanley domain morganstanleysecurities.biz,9597f9cbacb1485175682349860da818,Morgan Stanley,Media,Morgan Stanley domain morganstanleysecurities.biz,,corp_domain_mention,5fa96d95db58cedb88a7720bff6e9568,corp_domain_mention__5fa96d95db58cedb88a7720bff6e9568
morganstanleysecurities.com,Morgan Stanley domain morganstanleysecurities.com,9597f9cbacb1485175682349860da818,Morgan Stanley,ForeignMinister,Morgan Stanley domain morganstanleysecurities.com,,corp_domain_mention,95cbacf5e2dc233f77f6f21adb907074,corp_domain_mention__95cbacf5e2dc233f77f6f21adb907074
morganstanleysecurities.info,Morgan Stanley domain morganstanleysecurities.info,9597f9cbacb1485175682349860da818,Morgan Stanley,Shipping,Morgan Stanley domain morganstanleysecurities.info,,corp_domain_mention,ae72299c436ee03507d5c6e65ccb0e4e,corp_domain_mention__ae72299c436ee03507d5c6e65ccb0e4e
morganstanleysecurities.net,Morgan Stanley domain morganstanleysecurities.net,9597f9cbacb1485175682349860da818,Morgan Stanley,Legislator,Morgan Stanley domain morganstanleysecurities.net,,corp_domain_mention,91124513da5682cd76735e5818bf799b,corp_domain_mention__91124513da5682cd76735e5818bf799b
ms.biz,Morgan Stanley domain ms.biz,9597f9cbacb1485175682349860da818,Morgan Stanley,Refinery,Morgan Stanley domain ms.biz,,corp_domain_mention,41e5c799ecd35417ee99ff996570775c,corp_domain_mention__41e5c799ecd35417ee99ff996570775c
ms.com,Morgan Stanley domain ms.com,9597f9cbacb1485175682349860da818,Morgan Stanley,News,Morgan Stanley domain ms.com,,corp_domain_mention,ed1db86d18356bd8db3b3df9936a9772,corp_domain_mention__ed1db86d18356bd8db3b3df9936a9772
ms.info,Morgan Stanley domain ms.info,9597f9cbacb1485175682349860da818,Morgan Stanley,FTO,Morgan Stanley domain ms.info,,corp_domain_mention,5c2ceca81f599dbeb6e7fdea17ec796a,corp_domain_mention__5c2ceca81f599dbeb6e7fdea17ec796a
ms.net,Morgan Stanley domain ms.net,9597f9cbacb1485175682349860da818,Morgan Stanley,ForeignMinistry,Morgan Stanley domain ms.net,,corp_domain_mention,70e581c960a2e40c72de8c73df7e2b99,corp_domain_mention__70e581c960a2e40c72de8c73df7e2b99
ms.co.uk,Morgan Stanley domain ms.co.uk,9597f9cbacb1485175682349860da818,Morgan Stanley,Wells,Morgan Stanley domain ms.co.uk,,corp_domain_mention,987369a13f3de188fac22e057e5ad1c0,corp_domain_mention__987369a13f3de188fac22e057e5ad1c0
m0rganstanley.com,Morgan Stanley domain m0rganstanley.com,9597f9cbacb1485175682349860da818,Morgan Stanley,Diplomat,Morgan Stanley domain m0rganstanley.com,,corp_domain_mention,054df012cdabfedfb2ac8bfe44712252,corp_domain_mention__054df012cdabfedfb2ac8bfe44712252
m0rganstanley.co.uk,Morgan Stanley domain m0rganstanley.co.uk,9597f9cbacb1485175682349860da818,Morgan Stanley,Wells,Morgan Stanley domain m0rganstanley.co.uk,,corp_domain_mention,5ac8fd67c9efde744d1731100b19fcda,corp_domain_mention__5ac8fd67c9efde744d1731100b19fcda
opensourcemorganstanley.com,Morgan Stanley domain opensourcemorganstanley.com,9597f9cbacb1485175682349860da818,Morgan Stanley,Exec,Morgan Stanley domain opensourcemorganstanley.com,,corp_domain_mention,939eafe1f272858d52892c01560c6ee7,corp_domain_mention__939eafe1f272858d52892c01560c6ee7
morgan-and-stanley.co.uk,Morgan Stanley domain morgan-and-stanley.co.uk,9597f9cbacb1485175682349860da818,Morgan Stanley,DiplomaticFacilities,Morgan Stanley domain morgan-and-stanley.co.uk,,corp_domain_mention,3f0d6c7a546f79aa5e9b7d6e3f2b1b1b,corp_domain_mention__3f0d6c7a546f79aa5e9b7d6e3f2b1b1b
morgansanley.com,Morgan Stanley domain morgansanley.com,9597f9cbacb1485175682349860da818,Morgan Stanley,Organization,Morgan Stanley domain morgansanley.com,,corp_domain_mention,85b3ae3c410f6179bad1c8d223721daf,corp_domain_mention__85b3ae3c410f6179bad1c8d223721daf
morgansstanley.com,Morgan Stanley domain morgansstanley.com,9597f9cbacb1485175682349860da818,Morgan Stanley,space,Morgan Stanley domain morgansstanley.com,,corp_domain_mention,aa8fcaff68c8425074a1917790528929,corp_domain_mention__aa8fcaff68c8425074a1917790528929
morganstaley.co.uk,Morgan Stanley domain morganstaley.co.uk,9597f9cbacb1485175682349860da818,Morgan Stanley,Pipeline,Morgan Stanley domain morganstaley.co.uk,,corp_domain_mention,2db35c461e6696e0571e25ae74bade13,corp_domain_mention__2db35c461e6696e0571e25ae74bade13
morganstalney.com,Morgan Stanley domain morganstalney.com,9597f9cbacb1485175682349860da818,Morgan Stanley,Media,Morgan Stanley domain morganstalney.com,,corp_domain_mention,69860437eb89e6352cd72d9609b9debd,corp_domain_mention__69860437eb89e6352cd72d9609b9debd
morganstandly.com,Morgan Stanley domain morganstandly.com,9597f9cbacb1485175682349860da818,Morgan Stanley,Diplomat,Morgan Stanley domain morganstandly.com,,corp_domain_mention,1b7fe1f87d02e244eda2f3faa08fee68,corp_domain_mention__1b7fe1f87d02e244eda2f3faa08fee68
morganstanely.co,Morgan Stanley domain morganstanely.co,9597f9cbacb1485175682349860da818,Morgan Stanley,CompanyKeyword,Morgan Stanley domain morganstanely.co,,corp_domain_mention,faa5dfe470196539a63b974e72b39047,corp_domain_mention__faa5dfe470196539a63b974e72b39047
morganstanely.com,Morgan Stanley domain morganstanely.com,9597f9cbacb1485175682349860da818,Morgan Stanley,IndustryTerm,Morgan Stanley domain morganstanely.com,,corp_domain_mention,d60e2db27c6bcb3f0e74bbcfae9a2207,corp_domain_mention__d60e2db27c6bcb3f0e74bbcfae9a2207
morgan-stanely.com,Morgan Stanley domain morgan-stanely.com,9597f9cbacb1485175682349860da818,Morgan Stanley,Wells,Morgan Stanley domain morgan-stanely.com,,corp_domain_mention,4bebfbf64440899ca7404517fe007a24,corp_domain_mention__4bebfbf64440899ca7404517fe007a24
msccruises.com,MSC Cruise Management (UK) Limited domain msccruises.com,1859ca5b073e6c79fdd7973db99c796d,MSC Cruise Management (UK) Limited,DiplomaticFacilities,MSC Cruise Management (UK) Limited domain msccruises.com,,corp_domain_mention,2455f0981c6b98d4180bbf0ce351f4d7,corp_domain_mention__2455f0981c6b98d4180bbf0ce351f4d7
