german_text,caption_text,lat,lon,.1,default location,default_lat,default_lon,.2,handle:einszweizweibot,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
brandstatt,"Brandstatt, Austria",48.33351,14.02029,,,,,,,Organization,"Brandstatt, Austria",,upper_austria_locations,18663d919710971aad31d1f0e57e064b,upper_austria_locations__18663d919710971aad31d1f0e57e064b
brandstatten,"Brandstatten, Austria",48.27852,13.5398101,,,,,,,Organization,"Brandstatten, Austria",,upper_austria_locations,64ad4f20f191f83af7c96307ecd1bede,upper_austria_locations__64ad4f20f191f83af7c96307ecd1bede
brauchsdorf,"Brauchsdorf, Austria",48.43027,13.54772,,,,,,,AAEntity,"Brauchsdorf, Austria",,upper_austria_locations,d57996f7869672dd689f1d28ce4a1de3,upper_austria_locations__d57996f7869672dd689f1d28ce4a1de3
braunau am inn,"Braunau am Inn, Austria",48.25573,13.04432,,,,,,,Media,"Braunau am Inn, Austria",,upper_austria_locations,f696f7842eea7d1ddfed69d5f18be87d,upper_austria_locations__f696f7842eea7d1ddfed69d5f18be87d
brawinkl,"Brawinkl, Austria",48.3256,14.67047,,,,,,,AAEntity,"Brawinkl, Austria",,upper_austria_locations,eb9989c5aa9009c2e0cfb1a775ea56a0,upper_austria_locations__eb9989c5aa9009c2e0cfb1a775ea56a0
breiningsdorf,"Breiningsdorf, Austria",48.30812,13.55591,,,,,,,Media,"Breiningsdorf, Austria",,upper_austria_locations,6cf2969fece646fa97aeb203a73f10dd,upper_austria_locations__6cf2969fece646fa97aeb203a73f10dd
breitenau,"Breitenau, Austria",47.7336489,16.1424177,,,,,,,Wells,"Breitenau, Austria",,upper_austria_locations,5e402021854b7fed6f40f70490c4b83e,upper_austria_locations__5e402021854b7fed6f40f70490c4b83e
breitenried,"Breitenried, Austria",48.28237,13.60736,,,,,,,Shipping,"Breitenried, Austria",,upper_austria_locations,1d89c1a00d2f1fa7ac045b3e6a897679,upper_austria_locations__1d89c1a00d2f1fa7ac045b3e6a897679
brenning,"Brenning, Austria",48.24743627,13.5314658,,,,,,,Legislator,"Brenning, Austria",,upper_austria_locations,0557fd3e60f5dc892e3290cad6d384ec,upper_austria_locations__0557fd3e60f5dc892e3290cad6d384ec
bruck,"Bruck, Austria",47.40993,15.26861,,,,,,,AAEntity,"Bruck, Austria",,upper_austria_locations,031240b557810d39db6bb11e87689dd4,upper_austria_locations__031240b557810d39db6bb11e87689dd4
bruckmuhl,"Bruckmuhl, Austria",48.10495,13.6281,,,,,,,Organization,"Bruckmuhl, Austria",,upper_austria_locations,4c50feaa1bcbb21a4c2601a877de7b6f,upper_austria_locations__4c50feaa1bcbb21a4c2601a877de7b6f
brunnenthal,"Brunnenthal, Austria",48.4686381,13.4596532,,,,,,,ForeignMinistry,"Brunnenthal, Austria",,upper_austria_locations,087529742b71d6fb00364bc084242f45,upper_austria_locations__087529742b71d6fb00364bc084242f45
buchkirchen,"Buchkirchen, Austria",48.224177,14.0230975,,,,,,,FTO,"Buchkirchen, Austria",,upper_austria_locations,40d9a25b632cfa03869ed40a251c48a9,upper_austria_locations__40d9a25b632cfa03869ed40a251c48a9
buchschachen,"Buchschachen, Austria",47.31861,16.10203,,,,,,,Person,"Buchschachen, Austria",,upper_austria_locations,7e26b9d962ffbd960c9e53dfda9b2ea0,upper_austria_locations__7e26b9d962ffbd960c9e53dfda9b2ea0
burg,"Burg, Austria",47.482932,13.1889589,,,,,,,AAEntity,"Burg, Austria",,upper_austria_locations,65233f093bbeb370be07bb6cb6232e2e,upper_austria_locations__65233f093bbeb370be07bb6cb6232e2e
burgerding,"Burgerding, Austria",48.34544,13.59443,,,,,,,space,"Burgerding, Austria",,upper_austria_locations,d5af08f992c279e282277ed46f7a2376,upper_austria_locations__d5af08f992c279e282277ed46f7a2376
burgkirchen,"Burgkirchen, Austria",48.2028906,13.1008827,,,,,,,CompanyKeyword,"Burgkirchen, Austria",,upper_austria_locations,98d06bf5ae93fafb565166f8a3247141,upper_austria_locations__98d06bf5ae93fafb565166f8a3247141
christkindl,"Christkindl, Austria",48.032491,14.3817132,,,,,,,IndustryTerm,"Christkindl, Austria",,upper_austria_locations,19d9f699cf205251422bdeb3a56693ae,upper_austria_locations__19d9f699cf205251422bdeb3a56693ae
dachsberg,"Dachsberg, Austria",48.2950395,13.930455,,,,,,,News,"Dachsberg, Austria",,upper_austria_locations,1e4fc743e4a669fbcae3ac166e5ed43e,upper_austria_locations__1e4fc743e4a669fbcae3ac166e5ed43e
dambach,"Dambach, Austria",48.1462272,14.2188936,,,,,,,Organization,"Dambach, Austria",,upper_austria_locations,0eaa83aca9536ec24c4f3201c2cca548,upper_austria_locations__0eaa83aca9536ec24c4f3201c2cca548
damberg,"Damberg, Austria",48.26647,13.70827,,,,,,,News,"Damberg, Austria",,upper_austria_locations,277445ba94e3dd43cf22fcb552682cc2,upper_austria_locations__277445ba94e3dd43cf22fcb552682cc2
dauersdorf,"Dauersdorf, Austria",47.96107,14.13588,,,,,,,IndustryTerm,"Dauersdorf, Austria",,upper_austria_locations,5d1b91be766bd655c3bb0835eeedc8a9,upper_austria_locations__5d1b91be766bd655c3bb0835eeedc8a9
deising,"Deising, Austria",48.03347,13.85508,,,,,,,Refinery,"Deising, Austria",,upper_austria_locations,576e887acb25a647dc63d35f71d7aeeb,upper_austria_locations__576e887acb25a647dc63d35f71d7aeeb
desselbrunn,"Desselbrunn, Austria",48.0218958,13.7705842,,,,,,,ForeignMinister,"Desselbrunn, Austria",,upper_austria_locations,e7aa70050e4694e7dd12908af2c5d50a,upper_austria_locations__e7aa70050e4694e7dd12908af2c5d50a
diersbach,"Diersbach, Austria",48.4134258,13.5718146,,,,,,,Keyphrase,"Diersbach, Austria",,upper_austria_locations,e20a1eaa746ba47a9e8c032593189f6c,upper_austria_locations__e20a1eaa746ba47a9e8c032593189f6c
dietach,"Dietach, Austria",48.09029,14.4179105,,,,,,,LegislativeCommittee,"Dietach, Austria",,upper_austria_locations,9de03987c51a998a56fd7d3752f5aa26,upper_austria_locations__9de03987c51a998a56fd7d3752f5aa26
diethaming,"Diethaming, Austria",47.98536,13.85822,,,,,,,LegislativeCommittee,"Diethaming, Austria",,upper_austria_locations,b32129d8f812602884c690eb3cab7572,upper_austria_locations__b32129d8f812602884c690eb3cab7572
dietrichschlag,"Dietrichschlag, Austria",48.49513,14.2814101,,,,,,,space,"Dietrichschlag, Austria",,upper_austria_locations,56eac03f125575c9fbb010816682106d,upper_austria_locations__56eac03f125575c9fbb010816682106d
dietrichshofen,"Dietrichshofen, Austria",48.37291,13.4210101,,,,,,,ForeignMinistry,"Dietrichshofen, Austria",,upper_austria_locations,678f91dae6040c30ca7d80b9f3e46314,upper_austria_locations__678f91dae6040c30ca7d80b9f3e46314
dimbach,"Dimbach, Austria",48.3059518,14.90794,,,,,,,CompanyKeyword,"Dimbach, Austria",,upper_austria_locations,693b34d3285e235849f8b8ee4e6fbae9,upper_austria_locations__693b34d3285e235849f8b8ee4e6fbae9
dipersdorf,"Dipersdorf, Austria",47.99536,14.13298,,,,,,,Exec,"Dipersdorf, Austria",,upper_austria_locations,8d037f85946a5678dd1d940ac3cd7228,upper_austria_locations__8d037f85946a5678dd1d940ac3cd7228
dirisam,"Dirisam, Austria",48.19957,13.71316,,,,,,,Media,"Dirisam, Austria",,upper_austria_locations,de8bdcbbafe1171721cb0396edc2d6c1,upper_austria_locations__de8bdcbbafe1171721cb0396edc2d6c1
dirnberg,"Dirnberg, Austria",48.05439,14.07376,,,,,,,DiplomaticFacilities,"Dirnberg, Austria",,upper_austria_locations,b6155eec49b5f883cafcbf11f60c980c,upper_austria_locations__b6155eec49b5f883cafcbf11f60c980c
dorf,"Dorf, Austria",48.2789178,13.6286295,,,,,,,Refinery,"Dorf, Austria",,upper_austria_locations,3e8714f325b3badaac33d9404c304a5f,upper_austria_locations__3e8714f325b3badaac33d9404c304a5f
dorf an der pram,"Dorf an der Pram, Austria",48.2789178,13.6286295,,,,,,,Exec,"Dorf an der Pram, Austria",,upper_austria_locations,15138b3e00ad728875ca9a1e619b9928,upper_austria_locations__15138b3e00ad728875ca9a1e619b9928
dorfl,"Dorfl, Austria",46.79309,12.66624,,,,,,,IndustryTerm,"Dorfl, Austria",,upper_austria_locations,16b5267f1eeade720c7020bc183cc600,upper_austria_locations__16b5267f1eeade720c7020bc183cc600
dornbach,"Dornbach, Austria",48.231272,16.2804609,,,,,,,AAEntity,"Dornbach, Austria",,upper_austria_locations,acc5250d1d5bebcb4f3e6c3a511ef45f,upper_austria_locations__acc5250d1d5bebcb4f3e6c3a511ef45f
drautendorf,"Drautendorf, Austria",48.4436904,14.0545971,,,,,,,DiplomaticFacilities,"Drautendorf, Austria",,upper_austria_locations,68116e6f0f1df156731bfbff05030677,upper_austria_locations__68116e6f0f1df156731bfbff05030677
dreissgen,"Dreissgen, Austria",48.53008,14.48807,,,,,,,space,"Dreissgen, Austria",,upper_austria_locations,6569155c0e5fa0656c8ed54ed40b94ab,upper_austria_locations__6569155c0e5fa0656c8ed54ed40b94ab
droissendorf,"Droissendorf, Austria",48.07953,14.29788,,,,,,,Wells,"Droissendorf, Austria",,upper_austria_locations,92f3739e2da9210c4a8b9793930a5d60,upper_austria_locations__92f3739e2da9210c4a8b9793930a5d60
dulmeding,"Dulmeding, Austria",48.25831,13.46155,,,,,,,Exec,"Dulmeding, Austria",,upper_austria_locations,5324580c6c6e9083fa60de3fe83da847,upper_austria_locations__5324580c6c6e9083fa60de3fe83da847
ebelsberg,"Ebelsberg, Austria",48.2494492,14.3652037,,,,,,,LegislativeCommittee,"Ebelsberg, Austria",,upper_austria_locations,0e0f9a141d24b2ffd224a6cb24fd029c,upper_austria_locations__0e0f9a141d24b2ffd224a6cb24fd029c
eben,"Eben, Austria",47.4112642,13.394953,,,,,,,Organization,"Eben, Austria",,upper_austria_locations,f3d70123fe2ab85e3f5c500a4535f068,upper_austria_locations__f3d70123fe2ab85e3f5c500a4535f068
ebensee am traunsee,"Ebensee am Traunsee, Austria",47.8071383,13.779037,,,,,,,News,"Ebensee am Traunsee, Austria",,upper_austria_locations,f6c867752a665e8a7282067a772a2108,upper_austria_locations__f6c867752a665e8a7282067a772a2108
ebenzweier,"Ebenzweier, Austria",47.8949194,13.7614535,,,,,,,space,"Ebenzweier, Austria",,upper_austria_locations,55ade63e90740d2ad9bd26dd225c660c,upper_austria_locations__55ade63e90740d2ad9bd26dd225c660c
eberschwang,"Eberschwang, Austria",48.1545798,13.5613273,,,,,,,Wells,"Eberschwang, Austria",,upper_austria_locations,22beeafa973e1126d357b3532b2b1681,upper_austria_locations__22beeafa973e1126d357b3532b2b1681
eberstalzell,"Eberstalzell, Austria",48.0439107,13.9815714,,,,,,,IndustryTerm,"Eberstalzell, Austria",,upper_austria_locations,0ef5eba3991b9fa533b0318124cab93b,upper_austria_locations__0ef5eba3991b9fa533b0318124cab93b
eckerstorf,"Eckerstorf, Austria",48.51928,14.09914,,,,,,,Legislator,"Eckerstorf, Austria",,upper_austria_locations,05164bc5713ba8bbeeb6665c0d7e7bbb,upper_austria_locations__05164bc5713ba8bbeeb6665c0d7e7bbb
edermaning,"Edermaning, Austria",48.44903,13.50993,,,,,,,Consulates,"Edermaning, Austria",,upper_austria_locations,b690423e8c918d5c2f5630346d40fd29,upper_austria_locations__b690423e8c918d5c2f5630346d40fd29
edlbach,"Edlbach, Austria",47.7147796,14.3443193,,,,,,,Exec,"Edlbach, Austria",,upper_austria_locations,3f8616ad0748c127e13a8c366e566941,upper_austria_locations__3f8616ad0748c127e13a8c366e566941
edt,"Edt, Austria",48.1091883,13.8751081,,,,,,,Keyphrase,"Edt, Austria",,upper_austria_locations,faf5ed25f965262042699974c0c3ac8a,upper_austria_locations__faf5ed25f965262042699974c0c3ac8a
edt bei lambach,"Edt bei Lambach, Austria",48.10917,13.87512,,,,,,,space,"Edt bei Lambach, Austria",,upper_austria_locations,8d7457ee2817982cf7956a30e875f66b,upper_austria_locations__8d7457ee2817982cf7956a30e875f66b
eferding,"Eferding, Austria",48.30879,14.02023,,,,,,,Media,"Eferding, Austria",,upper_austria_locations,ebad01809b72ba17acce121479c4bf35,upper_austria_locations__ebad01809b72ba17acce121479c4bf35
eggelsberg,"Eggelsberg, Austria",48.07912,12.99091,,,,,,,Person,"Eggelsberg, Austria",,upper_austria_locations,482e7658685aadbc2e9dd87a4a5e24fb,upper_austria_locations__482e7658685aadbc2e9dd87a4a5e24fb
eggenberg,"Eggenberg, Austria",47.0688649,15.3920879,,,,,,,AAEntity,"Eggenberg, Austria",,upper_austria_locations,3628f72844be162601f72f2ed02f13b1,upper_austria_locations__3628f72844be162601f72f2ed02f13b1
eggendorf im traunkreis,"Eggendorf im Traunkreis, Austria",48.130452,14.1443761,,,,,,,DiplomaticFacilities,"Eggendorf im Traunkreis, Austria",,upper_austria_locations,ddb735ccfca1d1b446c0108c9f88c645,upper_austria_locations__ddb735ccfca1d1b446c0108c9f88c645
eggenham,"Eggenham, Austria",48.04533,12.92825,,,,,,,Wells,"Eggenham, Austria",,upper_austria_locations,1201eff8167d0b9ba1f90530c1aacc5f,upper_austria_locations__1201eff8167d0b9ba1f90530c1aacc5f
eggerding,"Eggerding, Austria",48.3479343,13.4774817,,,,,,,Keyphrase,"Eggerding, Austria",,upper_austria_locations,b303bb621c04f9815fc9b66e1b834036,upper_austria_locations__b303bb621c04f9815fc9b66e1b834036
eggersham,"Eggersham, Austria",48.48499,13.4890199,,,,,,,Exec,"Eggersham, Austria",,upper_austria_locations,b96a7414ef8ee02e59717927187fd333,upper_austria_locations__b96a7414ef8ee02e59717927187fd333
eggmair,"Eggmair, Austria",48.0231856,14.2385279,,,,,,,Legislator,"Eggmair, Austria",,upper_austria_locations,848250a394f6c8ec81807d7c364aecb3,upper_austria_locations__848250a394f6c8ec81807d7c364aecb3
ehrendorf,"Ehrendorf, Austria",48.7571517,14.9638573,,,,,,,CompanyKeyword,"Ehrendorf, Austria",,upper_austria_locations,55e979b4f55d4787c1eb10e439ca3028,upper_austria_locations__55e979b4f55d4787c1eb10e439ca3028
ehrenfeld,"Ehrenfeld, Austria",47.98991,13.7925499,,,,,,,space,"Ehrenfeld, Austria",,upper_austria_locations,a4ce7211d1635bf35c763f7c89997f58,upper_austria_locations__a4ce7211d1635bf35c763f7c89997f58
eibenstein,"Eibenstein, Austria",48.84612,15.5799,,,,,,,Consulates,"Eibenstein, Austria",,upper_austria_locations,a294e23da72aa3d50bcb0f23c56058a4,upper_austria_locations__a294e23da72aa3d50bcb0f23c56058a4
eichbichl,"Eichbichl, Austria",48.0904602,12.8057946,,,,,,,FTO,"Eichbichl, Austria",,upper_austria_locations,6cb74aedb8cc19e92f8e3a6090d56412,upper_austria_locations__6cb74aedb8cc19e92f8e3a6090d56412
eidenberg,"Eidenberg, Austria",48.39489,14.2334901,,,,,,,Person,"Eidenberg, Austria",,upper_austria_locations,2b0afec0cb8090485bd59a1d04c1eb4a,upper_austria_locations__2b0afec0cb8090485bd59a1d04c1eb4a
eidendorf,"Eidendorf, Austria",48.42746,14.13143,,,,,,,Shipping,"Eidendorf, Austria",,upper_austria_locations,4dea8ae5ebb0d4741d16c8af83b6ff11,upper_austria_locations__4dea8ae5ebb0d4741d16c8af83b6ff11
einsiedling,"Einsiedling, Austria",47.97838,13.94134,,,,,,,space,"Einsiedling, Austria",,upper_austria_locations,1fe298dc82740df45601bda0ffe1e03a,upper_austria_locations__1fe298dc82740df45601bda0ffe1e03a
eisenbirn,"Eisenbirn, Austria",48.4758,13.56041,,,,,,,CompanyKeyword,"Eisenbirn, Austria",,upper_austria_locations,c1fb32fe1791fa8c3d1983ef9fc2379b,upper_austria_locations__c1fb32fe1791fa8c3d1983ef9fc2379b
eitzing,"Eitzing, Austria",48.2403426,13.4298894,,,,,,,ForeignMinister,"Eitzing, Austria",,upper_austria_locations,899fa0fb4262499a368776b08a88486d,upper_austria_locations__899fa0fb4262499a368776b08a88486d
eizendorf,"Eizendorf, Austria",48.1949846,14.7722646,,,,,,,Exec,"Eizendorf, Austria",,upper_austria_locations,7a8163be023a1cb193b8c4d2b82717f0,upper_austria_locations__7a8163be023a1cb193b8c4d2b82717f0
ellreching,"Ellreching, Austria",48.251,13.28995,,,,,,,Wells,"Ellreching, Austria",,upper_austria_locations,065349d9739150e8923a43b620a0fd31,upper_austria_locations__065349d9739150e8923a43b620a0fd31
emprechting,"Emprechting, Austria",48.2107,13.5255,,,,,,,Media,"Emprechting, Austria",,upper_austria_locations,186a375f807423b314c1ccb514b121cd,upper_austria_locations__186a375f807423b314c1ccb514b121cd
emsenhub,"Emsenhub, Austria",47.98774,14.2274,,,,,,,Legislator,"Emsenhub, Austria",,upper_austria_locations,10d6929a28269a0e901deb98a22c99ea,upper_austria_locations__10d6929a28269a0e901deb98a22c99ea
engelhartszell,"Engelhartszell, Austria",48.5070212,13.7320782,,,,,,,LegislativeCommittee,"Engelhartszell, Austria",,upper_austria_locations,3b3722a5176975e249fe4d5ba487dafc,upper_austria_locations__3b3722a5176975e249fe4d5ba487dafc
engerwitzdorf,"Engerwitzdorf, Austria",48.3443226,14.442712,,,,,,,Diplomat,"Engerwitzdorf, Austria",,upper_austria_locations,6dd9484626a7a6cce6634f65536b29ba,upper_austria_locations__6dd9484626a7a6cce6634f65536b29ba
enns,"Enns, Austria",48.2130899,14.4752222,,,,,,,Organization,"Enns, Austria",,upper_austria_locations,e87937d1651ad9b2640d3ad9800bddd8,upper_austria_locations__e87937d1651ad9b2640d3ad9800bddd8
entholz,"Entholz, Austria",48.42512,13.68177,,,,,,,CompanyKeyword,"Entholz, Austria",,upper_austria_locations,08a07c022691f0b9815905c6a56bd449,upper_austria_locations__08a07c022691f0b9815905c6a56bd449
enzendorf,"Enzendorf, Austria",47.30473,15.97192,,,,,,,News,"Enzendorf, Austria",,upper_austria_locations,6025b1de56943a7a7c6ca182f7e4829f,upper_austria_locations__6025b1de56943a7a7c6ca182f7e4829f
enzenkirchen,"Enzenkirchen, Austria",48.3884056,13.6432509,,,,,,,Diplomat,"Enzenkirchen, Austria",,upper_austria_locations,7ccd35e10927e195364f8d63e8f301ce,upper_austria_locations__7ccd35e10927e195364f8d63e8f301ce
enzing,"Enzing, Austria",48.33928,13.74669,,,,,,,DiplomaticFacilities,"Enzing, Austria",,upper_austria_locations,7fda07ac73ae1a0719dc4f633b1bafe9,upper_austria_locations__7fda07ac73ae1a0719dc4f633b1bafe9
erdmannsdorf,"Erdmannsdorf, Austria",48.44266,14.61069,,,,,,,ForeignMinistry,"Erdmannsdorf, Austria",,upper_austria_locations,f1a491a422bb4d1378faeddc8f94bd3a,upper_austria_locations__f1a491a422bb4d1378faeddc8f94bd3a
erlach,"Erlach, Austria",47.7272183,16.2144358,,,,,,,Wells,"Erlach, Austria",,upper_austria_locations,b034d62c33a0ec5f4f1ed72c888f674e,upper_austria_locations__b034d62c33a0ec5f4f1ed72c888f674e
ernsting,"Ernsting, Austria",48.05134,12.85298,,,,,,,ForeignMinistry,"Ernsting, Austria",,upper_austria_locations,f168beedb20368daae92d1568fbd1a88,upper_austria_locations__f168beedb20368daae92d1568fbd1a88
eschenau im hausruckkreis,"Eschenau im Hausruckkreis, Austria",48.3891202,13.8217718,,,,,,,IndustryTerm,"Eschenau im Hausruckkreis, Austria",,upper_austria_locations,e9c5204b867ddce62f8fb1df3b67285e,upper_austria_locations__e9c5204b867ddce62f8fb1df3b67285e
esternberg,"Esternberg, Austria",48.5437126,13.5720844,,,,,,,Legislator,"Esternberg, Austria",,upper_austria_locations,985f7822b94de6f0cddc4dffcdb8f146,upper_austria_locations__985f7822b94de6f0cddc4dffcdb8f146
ettenau,"Ettenau, Austria",48.0779613,12.7876663,,,,,,,Shipping,"Ettenau, Austria",,upper_austria_locations,8a9b123cce23902827d663eff91d5c2d,upper_austria_locations__8a9b123cce23902827d663eff91d5c2d
fading,"Fading, Austria",46.92895,15.38877,,,,,,,IndustryTerm,"Fading, Austria",,upper_austria_locations,3a2881e942ba3ea6fa03ad6621872bdf,upper_austria_locations__3a2881e942ba3ea6fa03ad6621872bdf
fahrenberg,"Fahrenberg, Austria",47.6961449,14.3757695,,,,,,,space,"Fahrenberg, Austria",,upper_austria_locations,a7312d31f3340da05bac7d4659b9e09c,upper_austria_locations__a7312d31f3340da05bac7d4659b9e09c
fallsbach,"Fallsbach, Austria",48.15019,13.93452,,,,,,,DiplomaticFacilities,"Fallsbach, Austria",,upper_austria_locations,2689b3f8523f1bb59e71710ad3cb0c34,upper_austria_locations__2689b3f8523f1bb59e71710ad3cb0c34
fantaberg,"Fantaberg, Austria",47.94531,13.62203,,,,,,,Media,"Fantaberg, Austria",,upper_austria_locations,27f26319d4e186dbfdd06cb6429ad4de,upper_austria_locations__27f26319d4e186dbfdd06cb6429ad4de
feichta,"Feichta, Austria",48.15071,13.26799,,,,,,,News,"Feichta, Austria",,upper_austria_locations,d107eaa203c51ff69a2091fbd837601e,upper_austria_locations__d107eaa203c51ff69a2091fbd837601e
feichtenberg,"Feichtenberg, Austria",47.95221,13.94035,,,,,,,Organization,"Feichtenberg, Austria",,upper_austria_locations,f32fbf634cb2ddf2806ec249405122e4,upper_austria_locations__f32fbf634cb2ddf2806ec249405122e4
feldegg,"Feldegg, Austria",48.23664,13.59536,,,,,,,ForeignMinistry,"Feldegg, Austria",,upper_austria_locations,4b055dc83731b5ccee27eba0dd2adfa4,upper_austria_locations__4b055dc83731b5ccee27eba0dd2adfa4
feldham,"Feldham, Austria",48.01236,13.91479,,,,,,,Pipeline,"Feldham, Austria",,upper_austria_locations,307e53be1c19fbb912188222866c6088,upper_austria_locations__307e53be1c19fbb912188222866c6088
feldkirchen an der donau,"Feldkirchen an der Donau, Austria",48.3442573,14.0522349,,,,,,,ForeignMinister,"Feldkirchen an der Donau, Austria",,upper_austria_locations,f771dd8adf40b59e62bb63fea38c7389,upper_austria_locations__f771dd8adf40b59e62bb63fea38c7389
feldkirchen bei mattighofen,"Feldkirchen bei Mattighofen, Austria",48.0690066,13.0451531,,,,,,,Keyphrase,"Feldkirchen bei Mattighofen, Austria",,upper_austria_locations,9eb0dd6d451a532c5f82c3b24f91ff48,upper_austria_locations__9eb0dd6d451a532c5f82c3b24f91ff48
feldsdorf,"Feldsdorf, Austria",48.40823,14.17394,,,,,,,ForeignMinister,"Feldsdorf, Austria",,upper_austria_locations,af7993176c24f080d50ba34adc424c66,upper_austria_locations__af7993176c24f080d50ba34adc424c66
