german_text,caption_text,lat,lon,ranking,default location,default_lat,default_lon,,ss,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
romerberg,"Romerberg in Wiesbaden, Germany",50.0866303,8.2378951,1,,,,,,Organization,"Romerberg in Wiesbaden, Germany",,german_fires_wiesbaden_locations,404f36184eea09a97ffb4c36c4dfef02,german_fires_wiesbaden_locations__404f36184eea09a97ffb4c36c4dfef02
romerfeld,"Romerfeld in Wiesbaden, Germany",50.0125686,8.3005133,1,,,,,,Consulates,"Romerfeld in Wiesbaden, Germany",,german_fires_wiesbaden_locations,3053f2f64b27073827b814f375e54fdf,german_fires_wiesbaden_locations__3053f2f64b27073827b814f375e54fdf
romergasse,"Romergasse in Wiesbaden, Germany",50.0734707,8.1935782,1,,,,,,Shipping,"Romergasse in Wiesbaden, Germany",,german_fires_wiesbaden_locations,1effa105e84327a885f3be9f8298a051,german_fires_wiesbaden_locations__1effa105e84327a885f3be9f8298a051
romerstrasse,"Romerstrasse in Wiesbaden, Germany",50.0385862,8.3612147,1,,,,,,space,"Romerstrasse in Wiesbaden, Germany",,german_fires_wiesbaden_locations,2b6c40cfea839e2dbba5fa0331ca862c,german_fires_wiesbaden_locations__2b6c40cfea839e2dbba5fa0331ca862c
romerstrasse,"Romerstrasse  in Wiesbaden, Germany",50.0385862,8.3612147,1,,,,,,ForeignMinistry,"Romerstrasse  in Wiesbaden, Germany",,german_fires_wiesbaden_locations,7b485bdf4b9fda0ebb60525fc510df9a,german_fires_wiesbaden_locations__7b485bdf4b9fda0ebb60525fc510df9a
romertor,"Romertor in Wiesbaden, Germany",50.084241,8.2392167,1,,,,,,IndustryTerm,"Romertor in Wiesbaden, Germany",,german_fires_wiesbaden_locations,387b404fd5c077db41d935a56b2bc706,german_fires_wiesbaden_locations__387b404fd5c077db41d935a56b2bc706
romerweg,"Romerweg in Wiesbaden, Germany",50.0578095,8.2408935,1,,,,,,DiplomaticFacilities,"Romerweg in Wiesbaden, Germany",,german_fires_wiesbaden_locations,8c1d7e73db555c6800dafb8e04730cf3,german_fires_wiesbaden_locations__8c1d7e73db555c6800dafb8e04730cf3
rontgenstrasse,"Rontgenstrasse in Wiesbaden, Germany",50.0464794,8.2328041,1,,,,,,Diplomat,"Rontgenstrasse in Wiesbaden, Germany",,german_fires_wiesbaden_locations,3956319cacecf44818ec4002a683a28f,german_fires_wiesbaden_locations__3956319cacecf44818ec4002a683a28f
roonstrasse,"Roonstrasse in Wiesbaden, Germany",50.0824912,8.2275875,1,,,,,,IndustryTerm,"Roonstrasse in Wiesbaden, Germany",,german_fires_wiesbaden_locations,6f086cde789199b20617db4298719c19,german_fires_wiesbaden_locations__6f086cde789199b20617db4298719c19
roseggerstrasse,"Roseggerstrasse in Wiesbaden, Germany",50.0681338,8.2343107,1,,,,,,Legislator,"Roseggerstrasse in Wiesbaden, Germany",,german_fires_wiesbaden_locations,aa8b877b3133a69d830159452750eb60,german_fires_wiesbaden_locations__aa8b877b3133a69d830159452750eb60
rosengasse,"Rosengasse in Wiesbaden, Germany",50.0012442,8.3102569,1,,,,,,Keyphrase,"Rosengasse in Wiesbaden, Germany",,german_fires_wiesbaden_locations,41844a16fa17e792e17eae8fdf1cf065,german_fires_wiesbaden_locations__41844a16fa17e792e17eae8fdf1cf065
rosenheimer strasse,"Rosenheimer Strasse in Wiesbaden, Germany",50.0377281,8.3577554,1,,,,,,Media,"Rosenheimer Strasse in Wiesbaden, Germany",,german_fires_wiesbaden_locations,c6544004a4191c06abd49a46e963beae,german_fires_wiesbaden_locations__c6544004a4191c06abd49a46e963beae
rosenstrasse,"Rosenstrasse in Wiesbaden, Germany",50.0814686,8.2495226,1,,,,,,IndustryTerm,"Rosenstrasse in Wiesbaden, Germany",,german_fires_wiesbaden_locations,fbc665a71bd028925b062abd0b06c2c3,german_fires_wiesbaden_locations__fbc665a71bd028925b062abd0b06c2c3
rosenthalstrasse,"Rosenthalstrasse in Wiesbaden, Germany",50.0571149,8.218194,1,,,,,,space,"Rosenthalstrasse in Wiesbaden, Germany",,german_fires_wiesbaden_locations,c4bc3fd46cb61a237941180b849b39f0,german_fires_wiesbaden_locations__c4bc3fd46cb61a237941180b849b39f0
rosslerstrasse,"Rosslerstrasse in Wiesbaden, Germany",50.086498,8.2486411,1,,,,,,Media,"Rosslerstrasse in Wiesbaden, Germany",,german_fires_wiesbaden_locations,e47d7fec8123d02435017bf51390d0ef,german_fires_wiesbaden_locations__e47d7fec8123d02435017bf51390d0ef
rosmarinweg,"Rosmarinweg in Wiesbaden, Germany",50.0965729,8.2712842,1,,,,,,Consulates,"Rosmarinweg in Wiesbaden, Germany",,german_fires_wiesbaden_locations,aa2b584ba3b89a9a85597b3b4d89e889,german_fires_wiesbaden_locations__aa2b584ba3b89a9a85597b3b4d89e889
rosselstrasse,"Rosselstrasse in Wiesbaden, Germany",50.0926439,8.2432215,1,,,,,,LegislativeCommittee,"Rosselstrasse in Wiesbaden, Germany",,german_fires_wiesbaden_locations,25948efc573041639aaa6bf6dc024e0a,german_fires_wiesbaden_locations__25948efc573041639aaa6bf6dc024e0a
rossertstrasse,"Rossertstrasse in Wiesbaden, Germany",50.1127449,8.3389917,1,,,,,,ForeignMinister,"Rossertstrasse in Wiesbaden, Germany",,german_fires_wiesbaden_locations,3e45497c93240e09ca332fb2bfad0d24,german_fires_wiesbaden_locations__3e45497c93240e09ca332fb2bfad0d24
rostocker strasse,"Rostocker Strasse in Wiesbaden, Germany",50.0889936,8.2899316,1,,,,,,space,"Rostocker Strasse in Wiesbaden, Germany",,german_fires_wiesbaden_locations,7ff232c9c3a783b2b36cea6a766bf1bc,german_fires_wiesbaden_locations__7ff232c9c3a783b2b36cea6a766bf1bc
rothenbergstrasse,"Rothenbergstrasse in Wiesbaden, Germany",50.0819876,8.3677589,1,,,,,,Media,"Rothenbergstrasse in Wiesbaden, Germany",,german_fires_wiesbaden_locations,3d3e530e87f9831e2e152cc0bcb4653f,german_fires_wiesbaden_locations__3d3e530e87f9831e2e152cc0bcb4653f
rothstrasse,"Rothstrasse in Wiesbaden, Germany",50.0873257,8.229821,1,,,,,,FTO,"Rothstrasse in Wiesbaden, Germany",,german_fires_wiesbaden_locations,8564ed0f7a72f201bda5f8e5df1181ee,german_fires_wiesbaden_locations__8564ed0f7a72f201bda5f8e5df1181ee
rotkappchenplatz,"Rotkappchenplatz in Wiesbaden, Germany",50.0702584,8.1820572,1,,,,,,Legislator,"Rotkappchenplatz in Wiesbaden, Germany",,german_fires_wiesbaden_locations,cc022d8b0131b2d6905b4208d10850ae,german_fires_wiesbaden_locations__cc022d8b0131b2d6905b4208d10850ae
rotkappchenweg,"Rotkappchenweg in Wiesbaden, Germany",50.0708014,8.1816313,1,,,,,,Consulates,"Rotkappchenweg in Wiesbaden, Germany",,german_fires_wiesbaden_locations,ae2494477f13779b10fdc169852591ae,german_fires_wiesbaden_locations__ae2494477f13779b10fdc169852591ae
rotkehlchenweg,"Rotkehlchenweg in Wiesbaden, Germany",50.0619588,8.3342408,1,,,,,,LegislativeCommittee,"Rotkehlchenweg in Wiesbaden, Germany",,german_fires_wiesbaden_locations,fbafece290a70bdf02fead10eb744faa,german_fires_wiesbaden_locations__fbafece290a70bdf02fead10eb744faa
rubensstrasse,"Rubensstrasse in Wiesbaden, Germany",50.087276,8.2223095,1,,,,,,Wells,"Rubensstrasse in Wiesbaden, Germany",,german_fires_wiesbaden_locations,82d3b03dda80b3aa5b6e319f9556f91d,german_fires_wiesbaden_locations__82d3b03dda80b3aa5b6e319f9556f91d
ruckertstrasse,"Ruckertstrasse in Wiesbaden, Germany",50.0697392,8.2344419,1,,,,,,Organization,"Ruckertstrasse in Wiesbaden, Germany",,german_fires_wiesbaden_locations,bbe55298a0ad3014f635dc23fc9c8efd,german_fires_wiesbaden_locations__bbe55298a0ad3014f635dc23fc9c8efd
rudesheimer strasse,"Rudesheimer Strasse in Wiesbaden, Germany",50.0753951,8.2272527,1,,,,,,News,"Rudesheimer Strasse in Wiesbaden, Germany",,german_fires_wiesbaden_locations,4a5166abee785f34aac5d5e63a5d94b9,german_fires_wiesbaden_locations__4a5166abee785f34aac5d5e63a5d94b9
rudigerstrasse,"Rudigerstrasse in Wiesbaden, Germany",50.061339,8.2628787,1,,,,,,Legislator,"Rudigerstrasse in Wiesbaden, Germany",,german_fires_wiesbaden_locations,800a7a18eb7e3eada6651ffac242caef,german_fires_wiesbaden_locations__800a7a18eb7e3eada6651ffac242caef
rudolf-dietz-strasse,"Rudolf-Dietz-Strasse in Wiesbaden, Germany",50.1363558,8.3083552,1,,,,,,Exec,"Rudolf-Dietz-Strasse in Wiesbaden, Germany",,german_fires_wiesbaden_locations,3adabbc9e3447781e55bec62223c68b7,german_fires_wiesbaden_locations__3adabbc9e3447781e55bec62223c68b7
rudolf-dietz-weg,"Rudolf-Dietz-Weg in Wiesbaden, Germany",50.1363558,8.3083552,1,,,,,,Keyphrase,"Rudolf-Dietz-Weg in Wiesbaden, Germany",,german_fires_wiesbaden_locations,473823a9425693c2604aa0836ee607a9,german_fires_wiesbaden_locations__473823a9425693c2604aa0836ee607a9
rudolf-dyckerhoff-strasse,"Rudolf-Dyckerhoff-Strasse in Wiesbaden, Germany",50.0440541,8.2447686,1,,,,,,Pipeline,"Rudolf-Dyckerhoff-Strasse in Wiesbaden, Germany",,german_fires_wiesbaden_locations,823a35868a4fd40156edb6d098c28140,german_fires_wiesbaden_locations__823a35868a4fd40156edb6d098c28140
rudolf-vogt-strasse,"Rudolf-Vogt-Strasse in Wiesbaden, Germany",50.0555725,8.2463029,1,,,,,,Wells,"Rudolf-Vogt-Strasse in Wiesbaden, Germany",,german_fires_wiesbaden_locations,73c9580a4ad8032b5aa430d23f08de64,german_fires_wiesbaden_locations__73c9580a4ad8032b5aa430d23f08de64
rudolfstrasse,"Rudolfstrasse in Wiesbaden, Germany",50.0772422,8.2039589,1,,,,,,CompanyKeyword,"Rudolfstrasse in Wiesbaden, Germany",,german_fires_wiesbaden_locations,2c72acfd88afbbbf53f56095e1e35838,german_fires_wiesbaden_locations__2c72acfd88afbbbf53f56095e1e35838
ruhbergstrasse,"Ruhbergstrasse in Wiesbaden, Germany",50.0921661,8.2284713,1,,,,,,Organization,"Ruhbergstrasse in Wiesbaden, Germany",,german_fires_wiesbaden_locations,18647ffb5a751b1a8f5c0a26a3852663,german_fires_wiesbaden_locations__18647ffb5a751b1a8f5c0a26a3852663
rumpelstilzchenweg,"Rumpelstilzchenweg in Wiesbaden, Germany",50.0693507,8.183061,1,,,,,,ForeignMinistry,"Rumpelstilzchenweg in Wiesbaden, Germany",,german_fires_wiesbaden_locations,82bdc413bc058e3bad65aa2bbd5b4def,german_fires_wiesbaden_locations__82bdc413bc058e3bad65aa2bbd5b4def
russelgasse,"Russelgasse in Wiesbaden, Germany",50.0655901,8.3385209,1,,,,,,Person,"Russelgasse in Wiesbaden, Germany",,german_fires_wiesbaden_locations,32c9f2c72d84318f18d900bd28a1e8f3,german_fires_wiesbaden_locations__32c9f2c72d84318f18d900bd28a1e8f3
russelsheimer strasse,"Russelsheimer Strasse in Wiesbaden, Germany",50.0065387,8.2996765,1,,,,,,Person,"Russelsheimer Strasse in Wiesbaden, Germany",,german_fires_wiesbaden_locations,187ad55baa6a36735cb0002e1c6f490e,german_fires_wiesbaden_locations__187ad55baa6a36735cb0002e1c6f490e
ruthstrasse,"Ruthstrasse in Wiesbaden, Germany",50.0643445,8.2623982,1,,,,,,Shipping,"Ruthstrasse in Wiesbaden, Germany",,german_fires_wiesbaden_locations,5e7d8b94b09a111bbb2da21e69ed2907,german_fires_wiesbaden_locations__5e7d8b94b09a111bbb2da21e69ed2907
saalgasse,"Saalgasse in Wiesbaden, Germany",50.0863541,8.2411796,1,,,,,,Consulates,"Saalgasse in Wiesbaden, Germany",,german_fires_wiesbaden_locations,235d0dbbb8c7ece33966fece543298c3,german_fires_wiesbaden_locations__235d0dbbb8c7ece33966fece543298c3
saarbrucker allee,"Saarbrucker Allee in Wiesbaden, Germany",50.0457058,8.2045846,1,,,,,,Pipeline,"Saarbrucker Allee in Wiesbaden, Germany",,german_fires_wiesbaden_locations,7987deba572c7621033136ed602bce24,german_fires_wiesbaden_locations__7987deba572c7621033136ed602bce24
saarburger strasse,"Saarburger Strasse in Wiesbaden, Germany",50.0453546,8.226883,1,,,,,,space,"Saarburger Strasse in Wiesbaden, Germany",,german_fires_wiesbaden_locations,0a3292ebab1f287fc228534e44d6f015,german_fires_wiesbaden_locations__0a3292ebab1f287fc228534e44d6f015
saarstr.,"Saarstr. in Wiesbaden, Germany",50.0559107,8.2092419,1,,,,,,ForeignMinistry,"Saarstr. in Wiesbaden, Germany",,german_fires_wiesbaden_locations,6e732bf8adadf11be566fd41fb1e1168,german_fires_wiesbaden_locations__6e732bf8adadf11be566fd41fb1e1168
saarstrasse,"Saarstrasse in Wiesbaden, Germany",50.0559107,8.2092419,1,,,,,,Exec,"Saarstrasse in Wiesbaden, Germany",,german_fires_wiesbaden_locations,9d938e974bb62ed70ab62cbb70c0eebc,german_fires_wiesbaden_locations__9d938e974bb62ed70ab62cbb70c0eebc
sachsenstrasse,"Sachsenstrasse in Wiesbaden, Germany",50.0671574,8.3385416,1,,,,,,ForeignMinister,"Sachsenstrasse in Wiesbaden, Germany",,german_fires_wiesbaden_locations,4e097496d5c22e40ee8501677f396076,german_fires_wiesbaden_locations__4e097496d5c22e40ee8501677f396076
sackgasse,"Sackgasse in Wiesbaden, Germany",50.0473202,8.2384596,1,,,,,,Keyphrase,"Sackgasse in Wiesbaden, Germany",,german_fires_wiesbaden_locations,ef3be900c6ec0b2dc8896f31811dd119,german_fires_wiesbaden_locations__ef3be900c6ec0b2dc8896f31811dd119
salbeiweg,"Salbeiweg in Wiesbaden, Germany",50.0971381,8.2717487,1,,,,,,ForeignMinister,"Salbeiweg in Wiesbaden, Germany",,german_fires_wiesbaden_locations,fab69824499842bfdbdac597a24047ed,german_fires_wiesbaden_locations__fab69824499842bfdbdac597a24047ed
salierstrasse,"Salierstrasse in Wiesbaden, Germany",50.069458,8.2538326,1,,,,,,ForeignMinistry,"Salierstrasse in Wiesbaden, Germany",,german_fires_wiesbaden_locations,b9b3398488bf6d2e45ce587afd12ee2b,german_fires_wiesbaden_locations__b9b3398488bf6d2e45ce587afd12ee2b
salizéstrasse,"Salizéstrasse in Wiesbaden, Germany",50.0417075,8.2425595,1,,,,,,ForeignMinistry,"Salizéstrasse in Wiesbaden, Germany",,german_fires_wiesbaden_locations,0e8586e4959ff44ccd1bf8ea6067102c,german_fires_wiesbaden_locations__0e8586e4959ff44ccd1bf8ea6067102c
salzbachstrasse,"Salzbachstrasse in Wiesbaden, Germany",50.0710814,8.2452814,1,,,,,,Wells,"Salzbachstrasse in Wiesbaden, Germany",,german_fires_wiesbaden_locations,8b5138b5146bdfa7da3caa09471e0e3d,german_fires_wiesbaden_locations__8b5138b5146bdfa7da3caa09471e0e3d
salzburger strasse,"Salzburger Strasse in Wiesbaden, Germany",50.0067746,8.2922404,1,,,,,,DiplomaticFacilities,"Salzburger Strasse in Wiesbaden, Germany",,german_fires_wiesbaden_locations,c345bc57ac8ee78ce3a07856d7c38a24,german_fires_wiesbaden_locations__c345bc57ac8ee78ce3a07856d7c38a24
salzstrasse,"Salzstrasse in Wiesbaden, Germany",50.0366914,8.2438766,1,,,,,,IndustryTerm,"Salzstrasse in Wiesbaden, Germany",,german_fires_wiesbaden_locations,9a1b7bc53e723c685aafc6f36dbebfbe,german_fires_wiesbaden_locations__9a1b7bc53e723c685aafc6f36dbebfbe
san-sebastian-platz,"San-Sebastian-Platz in Wiesbaden, Germany",50.0599998,8.3428559,1,,,,,,ForeignMinistry,"San-Sebastian-Platz in Wiesbaden, Germany",,german_fires_wiesbaden_locations,f8d2986cbd8e1a3762d0c1d681b13d85,german_fires_wiesbaden_locations__f8d2986cbd8e1a3762d0c1d681b13d85
sandbachstrasse,"Sandbachstrasse in Wiesbaden, Germany",50.0852234,8.2860499,1,,,,,,Refinery,"Sandbachstrasse in Wiesbaden, Germany",,german_fires_wiesbaden_locations,c853b2babf682cebfd97df16119718af,german_fires_wiesbaden_locations__c853b2babf682cebfd97df16119718af
sandbornstrasse,"Sandbornstrasse in Wiesbaden, Germany",50.0766353,8.2046492,1,,,,,,DiplomaticFacilities,"Sandbornstrasse in Wiesbaden, Germany",,german_fires_wiesbaden_locations,c4d5ad52c309bb85a53c541eff614407,german_fires_wiesbaden_locations__c4d5ad52c309bb85a53c541eff614407
sandhasenweg,"Sandhasenweg in Wiesbaden, Germany",50.1096642,8.2966672,1,,,,,,Legislator,"Sandhasenweg in Wiesbaden, Germany",,german_fires_wiesbaden_locations,2eae91d2ab32b9c531e32d0afc93584c,german_fires_wiesbaden_locations__2eae91d2ab32b9c531e32d0afc93584c
sandweg,"Sandweg in Wiesbaden, Germany",50.0974015,8.2677209,1,,,,,,AAEntity,"Sandweg in Wiesbaden, Germany",,german_fires_wiesbaden_locations,5502807eaad8a70eb2e4b927cdd45b34,german_fires_wiesbaden_locations__5502807eaad8a70eb2e4b927cdd45b34
sankt-florian-strasse,"Sankt-Florian-Strasse  in Wiesbaden, Germany",50.0238336,8.2714989,1,,,,,,Shipping,"Sankt-Florian-Strasse  in Wiesbaden, Germany",,german_fires_wiesbaden_locations,9aa1082d8bd61e50004d64e069a148c2,german_fires_wiesbaden_locations__9aa1082d8bd61e50004d64e069a148c2
sartoriusstrasse,"Sartoriusstrasse in Wiesbaden, Germany",50.0702579,8.2384012,1,,,,,,Exec,"Sartoriusstrasse in Wiesbaden, Germany",,german_fires_wiesbaden_locations,1c89e6b0ef751fbf8af9c61792bebe62,german_fires_wiesbaden_locations__1c89e6b0ef751fbf8af9c61792bebe62
saturnstrasse,"Saturnstrasse in Wiesbaden, Germany",50.0842671,8.2723958,1,,,,,,Consulates,"Saturnstrasse in Wiesbaden, Germany",,german_fires_wiesbaden_locations,b9da3996ddf395f928dd8ee8aafc37c0,german_fires_wiesbaden_locations__b9da3996ddf395f928dd8ee8aafc37c0
sauerbruchstrasse,"Sauerbruchstrasse in Wiesbaden, Germany",50.0390171,8.2308435,1,,,,,,FTO,"Sauerbruchstrasse in Wiesbaden, Germany",,german_fires_wiesbaden_locations,aa168230dc614cd8427648dcb133f51f,german_fires_wiesbaden_locations__aa168230dc614cd8427648dcb133f51f
sauerlandstrasse,"Sauerlandstrasse in Wiesbaden, Germany",50.0468291,8.3714678,1,,,,,,IndustryTerm,"Sauerlandstrasse in Wiesbaden, Germany",,german_fires_wiesbaden_locations,930f890a968830dc3a59d20aa4485fa2,german_fires_wiesbaden_locations__930f890a968830dc3a59d20aa4485fa2
sauerwiesweg,"Sauerwiesweg in Wiesbaden, Germany",50.0640373,8.223128,1,,,,,,Person,"Sauerwiesweg in Wiesbaden, Germany",,german_fires_wiesbaden_locations,0ae2e1a0b94d593e3474eddf35876b83,german_fires_wiesbaden_locations__0ae2e1a0b94d593e3474eddf35876b83
sausulchweg,"Sausulchweg in Wiesbaden, Germany",50.0942476,8.2312261,1,,,,,,AAEntity,"Sausulchweg in Wiesbaden, Germany",,german_fires_wiesbaden_locations,3f6c0c66454fe0fd0c34a0edd541ab5a,german_fires_wiesbaden_locations__3f6c0c66454fe0fd0c34a0edd541ab5a
schachtstrasse,"Schachtstrasse in Wiesbaden, Germany",50.086135,8.2371289,1,,,,,,IndustryTerm,"Schachtstrasse in Wiesbaden, Germany",,german_fires_wiesbaden_locations,4fe578345fdcd46f3dc922ee5af5305d,german_fires_wiesbaden_locations__4fe578345fdcd46f3dc922ee5af5305d
schafergasse,"Schafergasse in Wiesbaden, Germany",50.1168567,8.2748506,1,,,,,,Shipping,"Schafergasse in Wiesbaden, Germany",,german_fires_wiesbaden_locations,4c307024564f806d39b3be7de7c51a94,german_fires_wiesbaden_locations__4c307024564f806d39b3be7de7c51a94
schaferskopf,"Schaferskopf in Wiesbaden, Germany",50.1091653,8.1661721,1,,,,,,CompanyKeyword,"Schaferskopf in Wiesbaden, Germany",,german_fires_wiesbaden_locations,24f1e7351f06952dfc42134588b60258,german_fires_wiesbaden_locations__24f1e7351f06952dfc42134588b60258
schaferweg,"Schaferweg in Wiesbaden, Germany",50.1313731,8.3028503,1,,,,,,Keyphrase,"Schaferweg in Wiesbaden, Germany",,german_fires_wiesbaden_locations,ae5e2ae43dc839898193be50fe8ef134,german_fires_wiesbaden_locations__ae5e2ae43dc839898193be50fe8ef134
schallesbuchstrasse,"Schallesbuchstrasse in Wiesbaden, Germany",50.1115654,8.3397375,1,,,,,,Pipeline,"Schallesbuchstrasse in Wiesbaden, Germany",,german_fires_wiesbaden_locations,6af7a39388ec8bfdfa7e727aa623aa04,german_fires_wiesbaden_locations__6af7a39388ec8bfdfa7e727aa623aa04
schaperstrasse,"Schaperstrasse in Wiesbaden, Germany",50.0879042,8.2271118,1,,,,,,Diplomat,"Schaperstrasse in Wiesbaden, Germany",,german_fires_wiesbaden_locations,81b64964f3c16b23a28de58a3bf0ae1d,german_fires_wiesbaden_locations__81b64964f3c16b23a28de58a3bf0ae1d
scharfensteiner strasse,"Scharfensteiner Strasse in Wiesbaden, Germany",50.0614443,8.2340232,1,,,,,,ForeignMinister,"Scharfensteiner Strasse in Wiesbaden, Germany",,german_fires_wiesbaden_locations,afd99e7ab9b7422c0e641517ffcb0de2,german_fires_wiesbaden_locations__afd99e7ab9b7422c0e641517ffcb0de2
scharnhorststrasse,"Scharnhorststrasse in Wiesbaden, Germany",50.0807105,8.2260982,1,,,,,,DiplomaticFacilities,"Scharnhorststrasse in Wiesbaden, Germany",,german_fires_wiesbaden_locations,15e3de90e2190cb3695642f6244a86e5,german_fires_wiesbaden_locations__15e3de90e2190cb3695642f6244a86e5
schau-ins-land,"Schau-ins-Land in Wiesbaden, Germany",50.0772135,8.2643944,1,,,,,,Consulates,"Schau-ins-Land in Wiesbaden, Germany",,german_fires_wiesbaden_locations,5bf5b4e182db73ade65c00aa0607ace6,german_fires_wiesbaden_locations__5bf5b4e182db73ade65c00aa0607ace6
scheffelstrasse,"Scheffelstrasse in Wiesbaden, Germany",50.0714151,8.2347114,1,,,,,,CompanyKeyword,"Scheffelstrasse in Wiesbaden, Germany",,german_fires_wiesbaden_locations,0b2d0238be36148514b4182b1865ba45,german_fires_wiesbaden_locations__0b2d0238be36148514b4182b1865ba45
schellenbergpassage,"Schellenbergpassage in Wiesbaden, Germany",50.0841319,8.2421227,1,,,,,,IndustryTerm,"Schellenbergpassage in Wiesbaden, Germany",,german_fires_wiesbaden_locations,9fde5ae84605b68487b096e789627f5f,german_fires_wiesbaden_locations__9fde5ae84605b68487b096e789627f5f
schellingstrasse,"Schellingstrasse in Wiesbaden, Germany",50.0895524,8.2615631,1,,,,,,ForeignMinister,"Schellingstrasse in Wiesbaden, Germany",,german_fires_wiesbaden_locations,a24b5102fe8edd607defa91d4660dbd9,german_fires_wiesbaden_locations__a24b5102fe8edd607defa91d4660dbd9
schenkendorfstrasse,"Schenkendorfstrasse in Wiesbaden, Germany",50.0712157,8.2358581,1,,,,,,Diplomat,"Schenkendorfstrasse in Wiesbaden, Germany",,german_fires_wiesbaden_locations,3fff0952fc9bdb0b46bf1327e4cce03c,german_fires_wiesbaden_locations__3fff0952fc9bdb0b46bf1327e4cce03c
schiefersteinstrasse,"Schiefersteinstrasse in Wiesbaden, Germany",50.0672351,8.2070166,1,,,,,,IndustryTerm,"Schiefersteinstrasse in Wiesbaden, Germany",,german_fires_wiesbaden_locations,2a8fafe526f9426e912218b0d542c527,german_fires_wiesbaden_locations__2a8fafe526f9426e912218b0d542c527
schiersteiner strasse,"Schiersteiner Strasse in Wiesbaden, Germany",50.0707225,8.2273528,1,,,,,,Organization,"Schiersteiner Strasse in Wiesbaden, Germany",,german_fires_wiesbaden_locations,75f05d7af04d6a2ce0b8acf5d0e24d8c,german_fires_wiesbaden_locations__75f05d7af04d6a2ce0b8acf5d0e24d8c
schiffergasse,"Schiffergasse in Wiesbaden, Germany",50.0435171,8.1973299,1,,,,,,Legislator,"Schiffergasse in Wiesbaden, Germany",,german_fires_wiesbaden_locations,01bb3ea2d07fc9ef02aaca235801e79b,german_fires_wiesbaden_locations__01bb3ea2d07fc9ef02aaca235801e79b
schillerplatz,"Schillerplatz in Wiesbaden, Germany",50.0803389,8.2418915,1,,,,,,Organization,"Schillerplatz in Wiesbaden, Germany",,german_fires_wiesbaden_locations,f98ae16d7e2a767b1733342ecac0b529,german_fires_wiesbaden_locations__f98ae16d7e2a767b1733342ecac0b529
schillerstrasse,"Schillerstrasse in Wiesbaden, Germany",50.1365081,8.306618,1,,,,,,Consulates,"Schillerstrasse in Wiesbaden, Germany",,german_fires_wiesbaden_locations,735480f4864302310bdbeb8cf56586cd,german_fires_wiesbaden_locations__735480f4864302310bdbeb8cf56586cd
schillingstrasse,"Schillingstrasse in Wiesbaden, Germany",50.0907957,8.2218483,1,,,,,,News,"Schillingstrasse in Wiesbaden, Germany",,german_fires_wiesbaden_locations,e41f8aa813d0f3ae1f0de7b71708625f,german_fires_wiesbaden_locations__e41f8aa813d0f3ae1f0de7b71708625f
schillstrasse,"Schillstrasse in Wiesbaden, Germany",50.0604935,8.2184846,1,,,,,,FTO,"Schillstrasse in Wiesbaden, Germany",,german_fires_wiesbaden_locations,061e86150d2ddb55df88faf868d311d6,german_fires_wiesbaden_locations__061e86150d2ddb55df88faf868d311d6
schinkelstrasse,"Schinkelstrasse in Wiesbaden, Germany",50.0635674,8.2628912,1,,,,,,Keyphrase,"Schinkelstrasse in Wiesbaden, Germany",,german_fires_wiesbaden_locations,e0579dc45eb8eea49f2accdee07f7c74,german_fires_wiesbaden_locations__e0579dc45eb8eea49f2accdee07f7c74
schlaferskopf,"Schlaferskopf in Wiesbaden, Germany",50.108056,8.166944,1,,,,,,Pipeline,"Schlaferskopf in Wiesbaden, Germany",,german_fires_wiesbaden_locations,24a7660b031488ce3daa03be8e52303c,german_fires_wiesbaden_locations__24a7660b031488ce3daa03be8e52303c
schlagstrasse,"Schlagstrasse in Wiesbaden, Germany",50.1036736,8.2647468,1,,,,,,Pipeline,"Schlagstrasse in Wiesbaden, Germany",,german_fires_wiesbaden_locations,c0a4a47670bab69054e81a69dcf9005b,german_fires_wiesbaden_locations__c0a4a47670bab69054e81a69dcf9005b
schlangenbader strasse,"Schlangenbader Strasse in Wiesbaden, Germany",50.0749448,8.2115789,1,,,,,,News,"Schlangenbader Strasse in Wiesbaden, Germany",,german_fires_wiesbaden_locations,d9ceede2fcecb62a9591c3261e90ccc9,german_fires_wiesbaden_locations__d9ceede2fcecb62a9591c3261e90ccc9
schlehdornstrasse,"Schlehdornstrasse in Wiesbaden, Germany",50.0755428,8.1965129,1,,,,,,Exec,"Schlehdornstrasse in Wiesbaden, Germany",,german_fires_wiesbaden_locations,0f71b66492d92b48c80d6dd9842605ce,german_fires_wiesbaden_locations__0f71b66492d92b48c80d6dd9842605ce
schlehenweg,"Schlehenweg in Wiesbaden, Germany",50.1205366,8.332141,1,,,,,,Diplomat,"Schlehenweg in Wiesbaden, Germany",,german_fires_wiesbaden_locations,b88c2fd9ba7390e00c177c4efce85f3f,german_fires_wiesbaden_locations__b88c2fd9ba7390e00c177c4efce85f3f
schleiergewannweg,"Schleiergewannweg in Wiesbaden, Germany",50.0060309,8.3046067,1,,,,,,Pipeline,"Schleiergewannweg in Wiesbaden, Germany",,german_fires_wiesbaden_locations,1b2b0bb79954cd20d562894120ba6e1a,german_fires_wiesbaden_locations__1b2b0bb79954cd20d562894120ba6e1a
