keyword,caption_name,topic_id,guid,keyword type,groups,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
national australia bank,National Australia Bank,188134,d01937aa966f223b9f8a0ec89cc9ba13,company,,LegislativeCommittee,National Australia Bank,,dgm_chinesepsentities,c0f59bea6b656966a053cd62e7dd3f74,dgm_chinesepsentities__c0f59bea6b656966a053cd62e7dd3f74
national football league,National Football League,188134,e91833d83ab04011777fe55112e50674,company,,Person,National Football League,,dgm_chinesepsentities,e72acfa13b3ce446f0b4de755a381d30,dgm_chinesepsentities__e72acfa13b3ce446f0b4de755a381d30
national grid north america,National Grid North America,188134,bfb99fc7faca565dc0a19e635f45637e,company,,Diplomat,National Grid North America,,dgm_chinesepsentities,9848a5acb90295137382a20a4db92cb7,dgm_chinesepsentities__9848a5acb90295137382a20a4db92cb7
navient,Navient,188134,22fc522a03ce4b1748be2b0075e26551,company,,Refinery,Navient,,dgm_chinesepsentities,d4239082d45c1449b729bba3b64601da,dgm_chinesepsentities__d4239082d45c1449b729bba3b64601da
navistar,Navistar,188134,3689a9ae344a6c02287f4cdb4e310ac1,company,,Legislator,Navistar,,dgm_chinesepsentities,993635a8fdd2d02ade87390608e03ac2,dgm_chinesepsentities__993635a8fdd2d02ade87390608e03ac2
navy federal credit union,Navy Federal Credit Union,188134,f6c0b7ed8c390c61c664644ca5307bb9,company,,Organization,Navy Federal Credit Union,,dgm_chinesepsentities,fa405a994b92c2888dc0ad559fdccfb1,dgm_chinesepsentities__fa405a994b92c2888dc0ad559fdccfb1
nba,NBA,188134,f1a5d824d231d6bdf8e04fe30dba6630,company,,Legislator,NBA,,dgm_chinesepsentities,0b78226a3dea6f3a5a3ad1e19c9df36d,dgm_chinesepsentities__0b78226a3dea6f3a5a3ad1e19c9df36d
nbcuniversal,"NBCUniversal Media, LLC",188134,cfcf7aea6487efa1474d5c8bb0bbf24b,company,,Refinery,"NBCUniversal Media, LLC",,dgm_chinesepsentities,1fd1edc75d9bd6cf16a97f15f7776858,dgm_chinesepsentities__1fd1edc75d9bd6cf16a97f15f7776858
nbn co,NBN Co,188134,fbc846794aa017f18d519376d869df92,company,,AAEntity,NBN Co,,dgm_chinesepsentities,7cf33d469965621158005bf31d3b94de,dgm_chinesepsentities__7cf33d469965621158005bf31d3b94de
ncaa,NCAA,188134,2a6c45c8b36cfce7f9199cb81c39a0aa,company,,Person,NCAA,,dgm_chinesepsentities,f5520825b4804e9dc67be9384e38408f,dgm_chinesepsentities__f5520825b4804e9dc67be9384e38408f
neiman marcus group inc,Neiman Marcus Group,188134,74f02ce2713f10171752ff04d1a3f97b,company,,IndustryTerm,Neiman Marcus Group,,dgm_chinesepsentities,49c9b74781c2301ef6ddca683a45c646,dgm_chinesepsentities__49c9b74781c2301ef6ddca683a45c646
neste,Neste,188134,4b21e07ce935c1004ced5bd63cad17a4,company,,CompanyKeyword,Neste,,dgm_chinesepsentities,dbcd94f1fd6a1a060d22dd1f546ef77b,dgm_chinesepsentities__dbcd94f1fd6a1a060d22dd1f546ef77b
netapp,NetApp,188134,11716ea55891d17e531d8c3ce0f244b0,company,,CompanyKeyword,NetApp,,dgm_chinesepsentities,4ec21011ccd10943f505dd4852b1462b,dgm_chinesepsentities__4ec21011ccd10943f505dd4852b1462b
netflix,Netflix,188134,1e8efb6d2c02a70af5041088361f83f3,company,,FTO,Netflix,,dgm_chinesepsentities,ca9799be27ae160749b52bedac03d6bc,dgm_chinesepsentities__ca9799be27ae160749b52bedac03d6bc
netgear,Netgear,188134,ddf9aaa7e76a51a558ce47955aeae4c1,company,,Refinery,Netgear,,dgm_chinesepsentities,c94baa0c479c5406b2ca1999cb0c6e45,dgm_chinesepsentities__c94baa0c479c5406b2ca1999cb0c6e45
new balance,New Balance,188134,bcb07a4ccf2d06b1803afc107e46f4f0,company,,Shipping,New Balance,,dgm_chinesepsentities,0f5064f1ef00fdb6ea87a4392ee16ba8,dgm_chinesepsentities__0f5064f1ef00fdb6ea87a4392ee16ba8
new york community bancorp inc,New York Community Bancorp,188134,4f503fd8c163649e9ab417c689c09fff,company,,ForeignMinistry,New York Community Bancorp,,dgm_chinesepsentities,1469ff19fc26332799033a2881ce2cdf,dgm_chinesepsentities__1469ff19fc26332799033a2881ce2cdf
new york life,New York Life,188134,9d4ff3389cca711c339b9e7f35b229fc,company,,LegislativeCommittee,New York Life,,dgm_chinesepsentities,0c5c1ac934aaa3f86e4972ac4871146c,dgm_chinesepsentities__0c5c1ac934aaa3f86e4972ac4871146c
newcrest mining,Newcrest Mining,188134,9fa78520fae586d4a51de7253bde497a,company,,ForeignMinister,Newcrest Mining,,dgm_chinesepsentities,39fa91f5241026c9f10951f591aef3ed,dgm_chinesepsentities__39fa91f5241026c9f10951f591aef3ed
newell brands,Newell Brands,188134,80ab05c7c9b9a841b807cd36eb09e521,company,,FTO,Newell Brands,,dgm_chinesepsentities,973cc26d1b0178a93e8d71181fa01946,dgm_chinesepsentities__973cc26d1b0178a93e8d71181fa01946
newmont mining corporation,Newmont Mining Corporation,188134,3be2e4e4d26c6a680f547df2b0634017,company,,CompanyKeyword,Newmont Mining Corporation,,dgm_chinesepsentities,e970c51a6a5c588f53c4e5a55bf2229a,dgm_chinesepsentities__e970c51a6a5c588f53c4e5a55bf2229a
news corp,News Corporation,188134,cd2caf1143876745f0c62e83f7f49b74,company,,Exec,News Corporation,,dgm_chinesepsentities,d5aa055bc767158867d0df3ddc7b2bee,dgm_chinesepsentities__d5aa055bc767158867d0df3ddc7b2bee
nextera energy,NextEra Energy,188134,9188cd2741b61eb36426558160faf62e,company,,AAEntity,NextEra Energy,,dgm_chinesepsentities,632e042ee036f44d7097cd8ad57b626c,dgm_chinesepsentities__632e042ee036f44d7097cd8ad57b626c
nfl,NFL,188134,e91833d83ab04011777fe55112e50674,company,,LegislativeCommittee,NFL,,dgm_chinesepsentities,fe8a785a8ecfbb5c4c50c94eee3d5949,dgm_chinesepsentities__fe8a785a8ecfbb5c4c50c94eee3d5949
ngl energy partners,NGL Energy Partners,188134,e8294779b5025d2e98f24b5df3747f2c,company,,DiplomaticFacilities,NGL Energy Partners,,dgm_chinesepsentities,5bf90f10696be91367d2aa8c9195286f,dgm_chinesepsentities__5bf90f10696be91367d2aa8c9195286f
nielsen holdings,Nielsen Holdings,188134,359709fddbbb6282773bf1f358e00901,company,,ForeignMinister,Nielsen Holdings,,dgm_chinesepsentities,8540c0bd2f01d0c155b64c5705b6c01e,dgm_chinesepsentities__8540c0bd2f01d0c155b64c5705b6c01e
nike,Nike,188134,799aec4551fa7bb5dbeedb55ae5199cc,company,,LegislativeCommittee,Nike,,dgm_chinesepsentities,2dfa1a5961c0949d8399bc5f70a98f32,dgm_chinesepsentities__2dfa1a5961c0949d8399bc5f70a98f32
nisource,NiSource,188134,b47145e5f51bcae838fcf50f771d96d6,company,,Keyphrase,NiSource,,dgm_chinesepsentities,4e6851d5ffa49694a89c816ab8b93917,dgm_chinesepsentities__4e6851d5ffa49694a89c816ab8b93917
nisource inc,NiSource Inc.,188134,b47145e5f51bcae838fcf50f771d96d6,company,,Shipping,NiSource Inc.,,dgm_chinesepsentities,e88260ec3abbd2bf412e4a3db657b1c5,dgm_chinesepsentities__e88260ec3abbd2bf412e4a3db657b1c5
nordstrom,Nordstrom,188134,a83049de7caf09a57e3028506b11c25b,company,,space,Nordstrom,,dgm_chinesepsentities,8bf3c79b414db9cd78d17c9cab0eaae1,dgm_chinesepsentities__8bf3c79b414db9cd78d17c9cab0eaae1
norsk hydro,Norsk Hydro,188134,925cdbd6b30a1bbd26aad2ba4920447f,company,,Exec,Norsk Hydro,,dgm_chinesepsentities,9e3f90b8639f60ab40b90d1d85aa2716,dgm_chinesepsentities__9e3f90b8639f60ab40b90d1d85aa2716
northern trust corporation,Northern Trust Corporation,188134,294158ff630088c242d608f367335863,company,,Exec,Northern Trust Corporation,,dgm_chinesepsentities,7dbfa8f6019148f965b7f392137ac22a,dgm_chinesepsentities__7dbfa8f6019148f965b7f392137ac22a
northrop grumman,Northrop Grumman,188134,1612f1e2222175272d23e3a7ba3b0bc9,company,,News,Northrop Grumman,,dgm_chinesepsentities,35037e89335e58bade32e6a94ac19d02,dgm_chinesepsentities__35037e89335e58bade32e6a94ac19d02
norwegian cruise line,Norwegian Cruise Line,188134,3b73e2655985a7e2b4e111a6bf187d38,company,,Media,Norwegian Cruise Line,,dgm_chinesepsentities,68b4fdbee0b8798a2b9dff1a185b4110,dgm_chinesepsentities__68b4fdbee0b8798a2b9dff1a185b4110
novartis,Novartis,188134,acccf8b7824ee83b2d614c5dc3f526a2,company,,LegislativeCommittee,Novartis,,dgm_chinesepsentities,1d2a7cb51e92837c4c65e7b22fbe7524,dgm_chinesepsentities__1d2a7cb51e92837c4c65e7b22fbe7524
novo nordisk,Novo Nordisk,188134,f7d4808638e036ff019e94474b602855,company,,FTO,Novo Nordisk,,dgm_chinesepsentities,4ffb564ed48f059683ed6c06ab45ac70,dgm_chinesepsentities__4ffb564ed48f059683ed6c06ab45ac70
nrg energy,NRG Energy,188134,33b4b27839283b33cb4125177c86498a,company,,Media,NRG Energy,,dgm_chinesepsentities,a307fd2f348fb5fc95033318eabf4b46,dgm_chinesepsentities__a307fd2f348fb5fc95033318eabf4b46
nrg能源,NRG Energy,188134,33b4b27839283b33cb4125177c86498a,company,,Legislator,NRG Energy,,dgm_chinesepsentities,8357224c61e38e2c4501332a44d5b1f4,dgm_chinesepsentities__8357224c61e38e2c4501332a44d5b1f4
nutanix,Nutanix,188134,c8d411e4d664f1f9ff9fdadd1c1e88ee,company,,IndustryTerm,Nutanix,,dgm_chinesepsentities,4d1e1ac4c0ef5798e5788b8a002a3ffc,dgm_chinesepsentities__4d1e1ac4c0ef5798e5788b8a002a3ffc
nutrien,Nutrien,188134,18ded85669bebe634210cc13f4f3cec9,company,,CompanyKeyword,Nutrien,,dgm_chinesepsentities,5b4a73b8b90a5d08e9f9fc609d83fb8b,dgm_chinesepsentities__5b4a73b8b90a5d08e9f9fc609d83fb8b
nvidia,Nvidia,188134,3726d07b4ac6b2c2b4d9812a7b7a31b5,company,,Exec,Nvidia,,dgm_chinesepsentities,423ca6f590f5a09e9546fa0f14c5618e,dgm_chinesepsentities__423ca6f590f5a09e9546fa0f14c5618e
nxp semiconductors nv,NXP Semiconductors NV,188134,e643b21bb9c4d92b2287ec10d6418a50,company,,ForeignMinister,NXP Semiconductors NV,,dgm_chinesepsentities,1b3b49fffbd7db1fef7e67d14667cb14,dgm_chinesepsentities__1b3b49fffbd7db1fef7e67d14667cb14
o'reilly automotive,O'Reilly Automotive,188134,065f743e7fa46722c9c17924b59189de,company,,LegislativeCommittee,O'Reilly Automotive,,dgm_chinesepsentities,efe0e824b965f1e53655e06501cd45af,dgm_chinesepsentities__efe0e824b965f1e53655e06501cd45af
ocbc bank singapore,OCBC Bank Singapore,188134,d89e75d6d3cd318c88c2cc7945507f8c,company,,Consulates,OCBC Bank Singapore,,dgm_chinesepsentities,52dc8e39960e61ac53b341958dd64b31,dgm_chinesepsentities__52dc8e39960e61ac53b341958dd64b31
occidental petroleum,Occidental Petroleum,188134,947451a3db558bc8061d25e7e9a2c442,company,,Exec,Occidental Petroleum,,dgm_chinesepsentities,f8e332d4f90bd02ad9d31bf52b50540c,dgm_chinesepsentities__f8e332d4f90bd02ad9d31bf52b50540c
oceaneering international,Oceaneering International,188134,0d297a226279aa80e71c08d3a6cdf605,company,,Media,Oceaneering International,,dgm_chinesepsentities,5531251ad71d1c53b14f7938c9d124aa,dgm_chinesepsentities__5531251ad71d1c53b14f7938c9d124aa
office depot,Office Depot,188134,dd340d6b52f2d35adc3b65bf38dfa433,company,,Keyphrase,Office Depot,,dgm_chinesepsentities,8e69ee066bf4dfcea2e7d817f9cf8b6d,dgm_chinesepsentities__8e69ee066bf4dfcea2e7d817f9cf8b6d
og&e energy corp,OG&E Energy Corp,188134,e7064aeccfd6439e412eedc66d1e1891,company,,Legislator,OG&E Energy Corp,,dgm_chinesepsentities,2a3524cca29d205a58c4095972d268a3,dgm_chinesepsentities__2a3524cca29d205a58c4095972d268a3
olam international ltd,Olam International Ltd,188134,5ab32320663b2d750cec50d2be187961,company,,Pipeline,Olam International Ltd,,dgm_chinesepsentities,804b9bf553d3f39f8d15f1fa44fa0362,dgm_chinesepsentities__804b9bf553d3f39f8d15f1fa44fa0362
old dominion freight line inc,Old Dominion Freight Line Inc,188134,c0f87f61ed4ffd8a7e54d61f70e0a275,company,,Pipeline,Old Dominion Freight Line Inc,,dgm_chinesepsentities,12d8bd74744001612f7023cae5ac2d45,dgm_chinesepsentities__12d8bd74744001612f7023cae5ac2d45
olin corporation,Olin Corporation,188134,33e71755161bf7368006629037810f69,company,,Wells,Olin Corporation,,dgm_chinesepsentities,88bcab13e2fa09a92fcc285c4377bf88,dgm_chinesepsentities__88bcab13e2fa09a92fcc285c4377bf88
omni hotels,Omni Hotels,188134,bd5a7cf674e5545b6885bdf2413633ab,company,,ForeignMinister,Omni Hotels,,dgm_chinesepsentities,877feaf908b435b21a4f165de21dbbff,dgm_chinesepsentities__877feaf908b435b21a4f165de21dbbff
omnicom group,Omnicom Group,188134,ea6062468947f07f14275affdc354f27,company,,DiplomaticFacilities,Omnicom Group,,dgm_chinesepsentities,e2d7d21cf14de80d400bca22248657f7,dgm_chinesepsentities__e2d7d21cf14de80d400bca22248657f7
omv,OMV,188134,c4e87e10b5ec7f7b018a9035f13a27a6,company,,Media,OMV,,dgm_chinesepsentities,c93b726bfaf222cb289e59b0606c34d5,dgm_chinesepsentities__c93b726bfaf222cb289e59b0606c34d5
optus,Optus,188134,8867e6c3bbde342f28f26556f8826924,company,,Media,Optus,,dgm_chinesepsentities,4c6970f28bf8467479e9d3784eed98a6,dgm_chinesepsentities__4c6970f28bf8467479e9d3784eed98a6
oracle,Oracle,188134,8fe63e6ff302dc0387483ac34b96b4bd,company,,DiplomaticFacilities,Oracle,,dgm_chinesepsentities,0ce630e18abe630c7104cf0cf7b3a819,dgm_chinesepsentities__0ce630e18abe630c7104cf0cf7b3a819
organon pharmaceuticals,Organon Pharmaceuticals,188134,7fae85bad020e46faef8856025193a1e,company,,Wells,Organon Pharmaceuticals,,dgm_chinesepsentities,9b9e87d4af68766de80e01940f259055,dgm_chinesepsentities__9b9e87d4af68766de80e01940f259055
orsted a/s,Orsted A/S,188134,49e09944cf6637d736531d765b890d80,company,,Pipeline,Orsted A/S,,dgm_chinesepsentities,75f47e3ba95a875e5c47640f52689ef1,dgm_chinesepsentities__75f47e3ba95a875e5c47640f52689ef1
oshkosh,Oshkosh,188134,3f765a010672514b9d236805f3b71f0c,company,,Organization,Oshkosh,,dgm_chinesepsentities,c36337fa19859c92eb8f192f0ddf1e15,dgm_chinesepsentities__c36337fa19859c92eb8f192f0ddf1e15
otp banka hrvatska,OTP banka Hrvatska,188134,0418a0a4e040c32094e32322b411955d,company,,Wells,OTP banka Hrvatska,,dgm_chinesepsentities,6dd953b26ea39ce5868cf42b1d6e6180,dgm_chinesepsentities__6dd953b26ea39ce5868cf42b1d6e6180
owens & minor,Owens & Minor,188134,34b00aea22a92204b2fa9dbb56ae59ae,company,,ForeignMinister,Owens & Minor,,dgm_chinesepsentities,8bca9c4090a991ced9a4474f34d7e8a0,dgm_chinesepsentities__8bca9c4090a991ced9a4474f34d7e8a0
owens corning,Owens Corning,188134,003479fc399388aad462f50fe8fb6932,company,,DiplomaticFacilities,Owens Corning,,dgm_chinesepsentities,14f6dd73a60ca536459bf9b2a1938889,dgm_chinesepsentities__14f6dd73a60ca536459bf9b2a1938889
oxy inc,OXY Inc.,188134,947451a3db558bc8061d25e7e9a2c442,company,,DiplomaticFacilities,OXY Inc.,,dgm_chinesepsentities,96da010e2604713c2043b5266b496589,dgm_chinesepsentities__96da010e2604713c2043b5266b496589
p f chang's china bistro inc,P.F. Chang's China Bistro Inc,188134,4ec07afd73775885134db42da4751e28,company,,CompanyKeyword,P.F. Chang's China Bistro Inc,,dgm_chinesepsentities,508871aec81308d775d406748f7fdf59,dgm_chinesepsentities__508871aec81308d775d406748f7fdf59
paccar,Paccar,188134,2947d847677ea38759f28fd47447f368,company,,Pipeline,Paccar,,dgm_chinesepsentities,1b6b87e2f44997bc0cbe3d1931825613,dgm_chinesepsentities__1b6b87e2f44997bc0cbe3d1931825613
pacific western bank,Pacific Western Bank,188134,a245fb70da8b67a707e864a5126fe06f,company,,Person,Pacific Western Bank,,dgm_chinesepsentities,bdd6859b814b96c17b440a6991c2ded7,dgm_chinesepsentities__bdd6859b814b96c17b440a6991c2ded7
packaging corp of america,Packaging Corp Of America,188134,52bf6d10f604b8d2dec3623dfcc2e167,company,,Pipeline,Packaging Corp Of America,,dgm_chinesepsentities,d050732fd15ac3cf50ee451c4ea9c767,dgm_chinesepsentities__d050732fd15ac3cf50ee451c4ea9c767
palo alto networks,Palo Alto Networks,188134,0a83692ffa77e3b43873fb69088cc890,company,,Keyphrase,Palo Alto Networks,,dgm_chinesepsentities,07d96a547a348733ae6f092f52a8a69d,dgm_chinesepsentities__07d96a547a348733ae6f092f52a8a69d
palo alto networks inc,Palo Alto Networks Inc.,188134,0a83692ffa77e3b43873fb69088cc890,company,,Keyphrase,Palo Alto Networks Inc.,,dgm_chinesepsentities,fe0dbb8248623a1e06249a8889a3e5e8,dgm_chinesepsentities__fe0dbb8248623a1e06249a8889a3e5e8
panasonic,Panasonic,188134,300414e91c9cf1d0de9a668688a8db4b,company,,IndustryTerm,Panasonic,,dgm_chinesepsentities,d42a0acb222d2fcfa52e4272131888a1,dgm_chinesepsentities__d42a0acb222d2fcfa52e4272131888a1
panda restaurant group inc,Panda Restaurant Group,188134,5ab33eea346c08c56b6645c64f119019,company,,Exec,Panda Restaurant Group,,dgm_chinesepsentities,e6979f8db4d139a80ad048029f745bd7,dgm_chinesepsentities__e6979f8db4d139a80ad048029f745bd7
panera bread,Panera Bread,188134,162b2a1e7d5d771d2e4aa4fed1555877,company,,Keyphrase,Panera Bread,,dgm_chinesepsentities,1627212e54975cb4e743a7ae2f614c62,dgm_chinesepsentities__1627212e54975cb4e743a7ae2f614c62
papa john's,Papa John's,188134,9fdc1f9c5d94c5f0e69e2d9a59996cfe,company,,Keyphrase,Papa John's,,dgm_chinesepsentities,3184138ebd03e054e8205b7078f62fb2,dgm_chinesepsentities__3184138ebd03e054e8205b7078f62fb2
par pacific holdings inc,Par Pacific Holdings,188134,3164b293327cb5ba53f6a5b1bded5acb,company,,Keyphrase,Par Pacific Holdings,,dgm_chinesepsentities,2c24fd76f7a8a5d09abda088975cf7f9,dgm_chinesepsentities__2c24fd76f7a8a5d09abda088975cf7f9
paramount pictures,Paramount Pictures,188134,376dfde5fb40599f89882a9df6dff121;71c960c4851148c0033b1de2a6297212,company,,Refinery,Paramount Pictures,,dgm_chinesepsentities,5e1d8e023c145aef2aac6ab485e1ec19,dgm_chinesepsentities__5e1d8e023c145aef2aac6ab485e1ec19
parker-hannifin corporation,Parker-Hannifin Corporation,188134,3719e1e75d086619716e7f0bc8ee9f8a,company,,space,Parker-Hannifin Corporation,,dgm_chinesepsentities,999e4ade54f356f14cba6638d8c0d25b,dgm_chinesepsentities__999e4ade54f356f14cba6638d8c0d25b
parsons,Parsons,188134,2a5e8ea83a1901558bdc4b02222668a3,company,,Media,Parsons,,dgm_chinesepsentities,af6bae4873e1f84136d1062e7960c33c,dgm_chinesepsentities__af6bae4873e1f84136d1062e7960c33c
patterson companies inc,Patterson Companies Inc,188134,12784246a88ebdd4bb6e30e0c0f88973,company,,Refinery,Patterson Companies Inc,,dgm_chinesepsentities,a46757ebc365851afa4965be7d38edeb,dgm_chinesepsentities__a46757ebc365851afa4965be7d38edeb
paychex inc,Paychex,188134,cbb1d5cbd04c32df3b63943db3497d6f,company,,FTO,Paychex,,dgm_chinesepsentities,8beb43c62fa3e993e8d9d2bba8c415e2,dgm_chinesepsentities__8beb43c62fa3e993e8d9d2bba8c415e2
paypal,Paypal,188134,cb5aa0e62a22c02eea509f4ed369f97e,company,,Keyphrase,Paypal,,dgm_chinesepsentities,313824fb0e066828142668fc23cb9523,dgm_chinesepsentities__313824fb0e066828142668fc23cb9523
pbf energy,PBF Energy,188134,2033112339ca9f92c198e156f2fbe9da,company,,Consulates,PBF Energy,,dgm_chinesepsentities,29f113701c4eb639e8cd5a6b2c33c715,dgm_chinesepsentities__29f113701c4eb639e8cd5a6b2c33c715
pbf能源[,PBF Energy,188134,2033112339ca9f92c198e156f2fbe9da,company,,Wells,PBF Energy,,dgm_chinesepsentities,498309f58122ab70e5d1b4c61af111db,dgm_chinesepsentities__498309f58122ab70e5d1b4c61af111db
peleton,Peleton,188134,a365212ba5ca63154de91381df90afe4,company,,IndustryTerm,Peleton,,dgm_chinesepsentities,a0cba808b03bf15378d1319ccf0b79de,dgm_chinesepsentities__a0cba808b03bf15378d1319ccf0b79de
peloton interactive inc,"Peloton Interactive, Inc",188134,a365212ba5ca63154de91381df90afe4,company,,Pipeline,"Peloton Interactive, Inc",,dgm_chinesepsentities,76f4cc50286526eaecd8f2cae526c44f,dgm_chinesepsentities__76f4cc50286526eaecd8f2cae526c44f
penn national gaming inc,Penn National Gaming,188134,ee69389eb3b3638d7ccbd2375c7cec70,company,,FTO,Penn National Gaming,,dgm_chinesepsentities,312a6ed6568ee6b5fd831440b08ea318,dgm_chinesepsentities__312a6ed6568ee6b5fd831440b08ea318
penske automotive group,Penske Automotive Group,188134,1cde8845056166585630cec21d7f84aa,company,,DiplomaticFacilities,Penske Automotive Group,,dgm_chinesepsentities,0c01b3a1616f07d249989d98fca1ddea,dgm_chinesepsentities__0c01b3a1616f07d249989d98fca1ddea
people's united bank,People's United Bank,188134,91cedb76d35b7b42fcae7e5f1d21cd2f,company,,AAEntity,People's United Bank,,dgm_chinesepsentities,8780e674715381bca1d59c8b6eac8ca3,dgm_chinesepsentities__8780e674715381bca1d59c8b6eac8ca3
pepsico,PepsiCo,188134,6cc774f389cfb7ea5b8a9c706a03f400,company,,News,PepsiCo,,dgm_chinesepsentities,a10b1b224960efd202fb7eee169a53f7,dgm_chinesepsentities__a10b1b224960efd202fb7eee169a53f7
peraton,Peraton,188134,abcd543389664f611f8aeb327d840802,company,,Consulates,Peraton,,dgm_chinesepsentities,5638c346e4c4208707bb2d7e375f511f,dgm_chinesepsentities__5638c346e4c4208707bb2d7e375f511f
perdue farms incorporated,"Perdue Farms, Incorporated",188134,6905782ab488605ee134faaf605214fa,company,,Wells,"Perdue Farms, Incorporated",,dgm_chinesepsentities,79e2f7178dbad89fe921a69584c6da5d,dgm_chinesepsentities__79e2f7178dbad89fe921a69584c6da5d
petronas,Petronas,188134,96a18c766c0e60a9b6f8b992d934875a,company,,News,Petronas,,dgm_chinesepsentities,036324b1d0cd3eabeb5123dd52e8ce04,dgm_chinesepsentities__036324b1d0cd3eabeb5123dd52e8ce04
pfizer,Pfizer,188134,a35666db9cb5e8fe11e739d1a73da288,company,,Wells,Pfizer,,dgm_chinesepsentities,6d2f0a4ad1fc38743189f24c41eee24d,dgm_chinesepsentities__6d2f0a4ad1fc38743189f24c41eee24d
pg&e,PG&E,188134,22897ee652ef305ea8454b1c48a93534,company,,Exec,PG&E,,dgm_chinesepsentities,7cab30a405e39c253dad40ab43ebd9db,dgm_chinesepsentities__7cab30a405e39c253dad40ab43ebd9db
philip morris international,Philip Morris International,188134,87c65b13c24b3bc82295d935918a9ba1,company,,Refinery,Philip Morris International,,dgm_chinesepsentities,526838bdaa2d0f3fbfe54fa331315671,dgm_chinesepsentities__526838bdaa2d0f3fbfe54fa331315671
phillips 66,Phillips 66,188134,5496eaaf1e8bc00526cbf0a29f55ce62,company,,AAEntity,Phillips 66,,dgm_chinesepsentities,62022883318766aba60b1b37dbcb7af2,dgm_chinesepsentities__62022883318766aba60b1b37dbcb7af2
piedmont natural gas company inc,Piedmont Natural Gas Company Inc,188134,1ff17b627afea818098df1ff4fd2526a,company,,Wells,Piedmont Natural Gas Company Inc,,dgm_chinesepsentities,6539b5520ac9ec73b9a7d9106b87e0c3,dgm_chinesepsentities__6539b5520ac9ec73b9a7d9106b87e0c3
pilgrim's pride corporation,Pilgrim's Pride Corporation,188134,d44440bec188a1d91a4a4544297ac811,company,,Media,Pilgrim's Pride Corporation,,dgm_chinesepsentities,6c6c001b8cb4dbc3e4b7333f1a53649d,dgm_chinesepsentities__6c6c001b8cb4dbc3e4b7333f1a53649d
pioneer natural resources,Pioneer Natural Resources,188134,4da1d74b6c7115e01d5d898dade8431f,company,,Wells,Pioneer Natural Resources,,dgm_chinesepsentities,a9f4d691860480e80521e1b831f1aa19,dgm_chinesepsentities__a9f4d691860480e80521e1b831f1aa19
plains all american pipeline,Plains All American Pipeline,188134,17c26583cd92c95c289249b489765b9e,company,,LegislativeCommittee,Plains All American Pipeline,,dgm_chinesepsentities,10d4d4582f4dfc88ab45c9f33227e9cc,dgm_chinesepsentities__10d4d4582f4dfc88ab45c9f33227e9cc
plains gp holdings,Plains GP Holdings,188134,8b427bfcbebc3da9dfaffc5bab77e72c,company,,Media,Plains GP Holdings,,dgm_chinesepsentities,6819f8b9fe248c6c0dfb7c4e0663312e,dgm_chinesepsentities__6819f8b9fe248c6c0dfb7c4e0663312e
planned parenthood,Planned Parenthood,188134,5bd919ada3b1587ca156fc1fc9b8b97a,company,,FTO,Planned Parenthood,,dgm_chinesepsentities,782f48d9f0c88ce7a9b34b73c0fea523,dgm_chinesepsentities__782f48d9f0c88ce7a9b34b73c0fea523
planned parenthood federation of america,Planned Parenthood Federation of America,188134,5bd919ada3b1587ca156fc1fc9b8b97a,company,,FTO,Planned Parenthood Federation of America,,dgm_chinesepsentities,93080101f36ce4113416cfcaf892c088,dgm_chinesepsentities__93080101f36ce4113416cfcaf892c088
pnc,PNC,188134,c897bccc1fc1b783c12539bccd3fdbeb,company,,Wells,PNC,,dgm_chinesepsentities,aa4aeddcf1ba9605c8846c4d1c1b8abb,dgm_chinesepsentities__aa4aeddcf1ba9605c8846c4d1c1b8abb
pnc金融服务集团,PNC,188134,c897bccc1fc1b783c12539bccd3fdbeb,company,,Wells,PNC,,dgm_chinesepsentities,db620e1e14c2afd33e81de044201c0b4,dgm_chinesepsentities__db620e1e14c2afd33e81de044201c0b4
polycom inc,Polycom,188134,cab64876fb63117bdf8acf253f13166b,company,,Consulates,Polycom,,dgm_chinesepsentities,7b45f5605f7ac9a03f6b1fe345a26d78,dgm_chinesepsentities__7b45f5605f7ac9a03f6b1fe345a26d78
portland general electric co,Portland General Electric Co,188134,7ab1c4817f5debaa7232de0d6754290b,company,,Person,Portland General Electric Co,,dgm_chinesepsentities,5e98ea088086babcdc7f5e3e60c3f161,dgm_chinesepsentities__5e98ea088086babcdc7f5e3e60c3f161
ppg industries,PPG Industries,188134,e6c474ee2ffefd876a7648da663ed3c1,company,,ForeignMinistry,PPG Industries,,dgm_chinesepsentities,9dc39e232edf72536f63e008c41a8594,dgm_chinesepsentities__9dc39e232edf72536f63e008c41a8594
ppg工业集团,PPG Industries,188134,e6c474ee2ffefd876a7648da663ed3c1,company,,Wells,PPG Industries,,dgm_chinesepsentities,ea557ca6f0c165eb581f8f47ece32cf2,dgm_chinesepsentities__ea557ca6f0c165eb581f8f47ece32cf2
ppl,PPL,188134,708a9152b20dc2db2e2156970a4d6a28,company,,space,PPL,,dgm_chinesepsentities,38b98317ea41057710a1aa089f014361,dgm_chinesepsentities__38b98317ea41057710a1aa089f014361
ppl宾州电力,PPL,188134,708a9152b20dc2db2e2156970a4d6a28,company,,ForeignMinister,PPL,,dgm_chinesepsentities,0b3058d549b529080c0da290816faac7,dgm_chinesepsentities__0b3058d549b529080c0da290816faac7
