keyword,caption_name,groups,topic_id,entity_type,guid,Lat,Lon,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
(tsa; william weinberg),TSA Assistant Administrator Weinberg,agency leadership,,agency leadership,,,,AgencyLeadership,TSA Assistant Administrator Weinberg,,dgm_tsa_mentioned_entities,baa8ed6fe0e7eb1647f3cf17429a619f,dgm_tsa_mentioned_entities__baa8ed6fe0e7eb1647f3cf17429a619f
(tsa; bill weinberg),TSA Assistant Administrator Weinberg,agency leadership,,agency leadership,,,,AgencyLeadership,TSA Assistant Administrator Weinberg,,dgm_tsa_mentioned_entities,1360b21b051526145e7e3416d611661e,dgm_tsa_mentioned_entities__1360b21b051526145e7e3416d611661e
patricia bradshaw,TSA Assistant Administrator Bradshaw,agency leadership,,agency leadership,,,,AgencyLeadership,TSA Assistant Administrator Bradshaw,,dgm_tsa_mentioned_entities,767dda5c899f42d15275e9a630d48ed8,dgm_tsa_mentioned_entities__767dda5c899f42d15275e9a630d48ed8
patriciabradshaw,TSA Assistant Administrator Bradshaw,agency leadership,,agency leadership,,,,AgencyLeadership,TSA Assistant Administrator Bradshaw,,dgm_tsa_mentioned_entities,3ee42311936ffe6a148bf616cf70a6f0,dgm_tsa_mentioned_entities__3ee42311936ffe6a148bf616cf70a6f0
(tsa; patricia bradshaw),TSA Assistant Administrator Bradshaw,agency leadership,,agency leadership,,,,AgencyLeadership,TSA Assistant Administrator Bradshaw,,dgm_tsa_mentioned_entities,8c790cc1b27703d041db7f4cbad7d1a1,dgm_tsa_mentioned_entities__8c790cc1b27703d041db7f4cbad7d1a1
russell roberts,TSA Chief Information Officer Roberts,agency leadership,,agency leadership,,,,AgencyLeadership,TSA Chief Information Officer Roberts,,dgm_tsa_mentioned_entities,d030ad50e864c9c4ab87e94994eaffec,dgm_tsa_mentioned_entities__d030ad50e864c9c4ab87e94994eaffec
russellroberts,TSA Chief Information Officer Roberts,agency leadership,,agency leadership,,,,AgencyLeadership,TSA Chief Information Officer Roberts,,dgm_tsa_mentioned_entities,670ce5f85102fd2350dfacf2a65ef250,dgm_tsa_mentioned_entities__670ce5f85102fd2350dfacf2a65ef250
(tsa; russell roberts),TSA Chief Information Officer Roberts,agency leadership,,agency leadership,,,,AgencyLeadership,TSA Chief Information Officer Roberts,,dgm_tsa_mentioned_entities,b5f2094c59883c60b1cd93c84cb89ee4,dgm_tsa_mentioned_entities__b5f2094c59883c60b1cd93c84cb89ee4
larry smith,TSA Assistant Administrator Smith,agency leadership,,agency leadership,,,,AgencyLeadership,TSA Assistant Administrator Smith,,dgm_tsa_mentioned_entities,a70f47f422b59ead0acc8507a22a720f,dgm_tsa_mentioned_entities__a70f47f422b59ead0acc8507a22a720f
larrysmith,TSA Assistant Administrator Smith,agency leadership,,agency leadership,,,,AgencyLeadership,TSA Assistant Administrator Smith,,dgm_tsa_mentioned_entities,46f6eecf35bc0ca098dcbb793a271a78,dgm_tsa_mentioned_entities__46f6eecf35bc0ca098dcbb793a271a78
(tsa; larry smith),TSA Assistant Administrator Smith,agency leadership,,agency leadership,,,,AgencyLeadership,TSA Assistant Administrator Smith,,dgm_tsa_mentioned_entities,9bc03c451b6a51336c0e19ee6caaee3a,dgm_tsa_mentioned_entities__9bc03c451b6a51336c0e19ee6caaee3a
kim hutchinson,TSA Assistant Administrator Hutchinson,agency leadership,,agency leadership,,,,AgencyLeadership,TSA Assistant Administrator Hutchinson,,dgm_tsa_mentioned_entities,4570644fbc6de3e0b37bb766d04715bb,dgm_tsa_mentioned_entities__4570644fbc6de3e0b37bb766d04715bb
kimhutchinson,TSA Assistant Administrator Hutchinson,agency leadership,,agency leadership,,,,AgencyLeadership,TSA Assistant Administrator Hutchinson,,dgm_tsa_mentioned_entities,e66807860be7ee0929b27ee84de243cc,dgm_tsa_mentioned_entities__e66807860be7ee0929b27ee84de243cc
(tsa; kim hutchinson),TSA Assistant Administrator Hutchinson,agency leadership,,agency leadership,,,,AgencyLeadership,TSA Assistant Administrator Hutchinson,,dgm_tsa_mentioned_entities,ffcb012e3ddb210e88dbd7c3249279b7,dgm_tsa_mentioned_entities__ffcb012e3ddb210e88dbd7c3249279b7
kevin o’hare,TSA Director O'Hare,agency leadership,,agency leadership,,,,AgencyLeadership,TSA Director O'Hare,,dgm_tsa_mentioned_entities,557e4f694b023214e38850f68d463c76,dgm_tsa_mentioned_entities__557e4f694b023214e38850f68d463c76
kevino’hare,TSA Director O'Hare,agency leadership,,agency leadership,,,,AgencyLeadership,TSA Director O'Hare,,dgm_tsa_mentioned_entities,63516d493deb411d7e2fe3ac1d58f830,dgm_tsa_mentioned_entities__63516d493deb411d7e2fe3ac1d58f830
(tsa; kevin o’hare),TSA Director O'Hare,agency leadership,,agency leadership,,,,AgencyLeadership,TSA Director O'Hare,,dgm_tsa_mentioned_entities,7f4005293be5362923f9cde0d368ad0e,dgm_tsa_mentioned_entities__7f4005293be5362923f9cde0d368ad0e
norm robinson,TSA Assistant Administrator Robinson,agency leadership,,agency leadership,,,,AgencyLeadership,TSA Assistant Administrator Robinson,,dgm_tsa_mentioned_entities,20aae7260b906a10001f5af7265c5d13,dgm_tsa_mentioned_entities__20aae7260b906a10001f5af7265c5d13
normrobinson,TSA Assistant Administrator Robinson,agency leadership,,agency leadership,,,,AgencyLeadership,TSA Assistant Administrator Robinson,,dgm_tsa_mentioned_entities,8fff5c265756d48777e3e29217d9d8d0,dgm_tsa_mentioned_entities__8fff5c265756d48777e3e29217d9d8d0
(tsa; norm robinson),TSA Assistant Administrator Robinson,agency leadership,,agency leadership,,,,AgencyLeadership,TSA Assistant Administrator Robinson,,dgm_tsa_mentioned_entities,997402c31aa5cc863445e006cfa1d4eb,dgm_tsa_mentioned_entities__997402c31aa5cc863445e006cfa1d4eb
scott mcshaffrey,TSA Assistant Administrator McShaffrey,agency leadership,,agency leadership,,,,AgencyLeadership,TSA Assistant Administrator McShaffrey,,dgm_tsa_mentioned_entities,9dc1d7bb4f8b6752d0aaf8a77ce5d74b,dgm_tsa_mentioned_entities__9dc1d7bb4f8b6752d0aaf8a77ce5d74b
scottmcshaffrey,TSA Assistant Administrator McShaffrey,agency leadership,,agency leadership,,,,AgencyLeadership,TSA Assistant Administrator McShaffrey,,dgm_tsa_mentioned_entities,e26f4ab2e737a22ddf9d596ff8a77646,dgm_tsa_mentioned_entities__e26f4ab2e737a22ddf9d596ff8a77646
(tsa; scott mcshaffrey),TSA Assistant Administrator McShaffrey,agency leadership,,agency leadership,,,,AgencyLeadership,TSA Assistant Administrator McShaffrey,,dgm_tsa_mentioned_entities,b8d7b692245e51bbeb3cb376d67901c6,dgm_tsa_mentioned_entities__b8d7b692245e51bbeb3cb376d67901c6
rana khan,TSA Assistant Administrator Khan,agency leadership,,agency leadership,,,,AgencyLeadership,TSA Assistant Administrator Khan,,dgm_tsa_mentioned_entities,171200de01d7eabac660d71545f355bf,dgm_tsa_mentioned_entities__171200de01d7eabac660d71545f355bf
ranakhan,TSA Assistant Administrator Khan,agency leadership,,agency leadership,,,,AgencyLeadership,TSA Assistant Administrator Khan,,dgm_tsa_mentioned_entities,16cbda0b25867d037eda620b96bf1229,dgm_tsa_mentioned_entities__16cbda0b25867d037eda620b96bf1229
(tsa; rana khan),TSA Assistant Administrator Khan,agency leadership,,agency leadership,,,,AgencyLeadership,TSA Assistant Administrator Khan,,dgm_tsa_mentioned_entities,d702a3bdde2a062e2153550ead6c0d3c,dgm_tsa_mentioned_entities__d702a3bdde2a062e2153550ead6c0d3c
kelli ann burriesci,TSA Assistant Administrator Burriesci,agency leadership,,agency leadership,,,,AgencyLeadership,TSA Assistant Administrator Burriesci,,dgm_tsa_mentioned_entities,dae5e6a9445cbecb53fad44209aa045a,dgm_tsa_mentioned_entities__dae5e6a9445cbecb53fad44209aa045a
kelli-ann burriesci,TSA Assistant Administrator Burriesci,agency leadership,,agency leadership,,,,AgencyLeadership,TSA Assistant Administrator Burriesci,,dgm_tsa_mentioned_entities,c87fa56cba956cc3d65d972466f58972,dgm_tsa_mentioned_entities__c87fa56cba956cc3d65d972466f58972
kelliann burriesci,TSA Assistant Administrator Burriesci,agency leadership,,agency leadership,,,,AgencyLeadership,TSA Assistant Administrator Burriesci,,dgm_tsa_mentioned_entities,32a6a6650f3c0f386668689c07380858,dgm_tsa_mentioned_entities__32a6a6650f3c0f386668689c07380858
kelliannburriesci,TSA Assistant Administrator Burriesci,agency leadership,,agency leadership,,,,AgencyLeadership,TSA Assistant Administrator Burriesci,,dgm_tsa_mentioned_entities,8576937d3e9979d9fdcefa76d8c03e7e,dgm_tsa_mentioned_entities__8576937d3e9979d9fdcefa76d8c03e7e
ka burriesci,TSA Assistant Administrator Burriesci,agency leadership,,agency leadership,,,,AgencyLeadership,TSA Assistant Administrator Burriesci,,dgm_tsa_mentioned_entities,6e8633808f122a4b8d9ac3f52c18e78c,dgm_tsa_mentioned_entities__6e8633808f122a4b8d9ac3f52c18e78c
k-a burriesci,TSA Assistant Administrator Burriesci,agency leadership,,agency leadership,,,,AgencyLeadership,TSA Assistant Administrator Burriesci,,dgm_tsa_mentioned_entities,4908386b605b92b58c2407b67f7726b9,dgm_tsa_mentioned_entities__4908386b605b92b58c2407b67f7726b9
k.a. burriesci,TSA Assistant Administrator Burriesci,agency leadership,,agency leadership,,,,AgencyLeadership,TSA Assistant Administrator Burriesci,,dgm_tsa_mentioned_entities,18a4b866fc6e841889b7d7390db77e27,dgm_tsa_mentioned_entities__18a4b866fc6e841889b7d7390db77e27
(tsa; kelli ann burriesci),TSA Assistant Administrator Burriesci,agency leadership,,agency leadership,,,,AgencyLeadership,TSA Assistant Administrator Burriesci,,dgm_tsa_mentioned_entities,521debe233ed7adbbe64aba1910c922f,dgm_tsa_mentioned_entities__521debe233ed7adbbe64aba1910c922f
nancy nykamp,TSA Assistant Administrator Nykamp,agency leadership,,agency leadership,,,,AgencyLeadership,TSA Assistant Administrator Nykamp,,dgm_tsa_mentioned_entities,8b955a2f51fbe5724bdbc37050ab2dc4,dgm_tsa_mentioned_entities__8b955a2f51fbe5724bdbc37050ab2dc4
nancynykamp,TSA Assistant Administrator Nykamp,agency leadership,,agency leadership,,,,AgencyLeadership,TSA Assistant Administrator Nykamp,,dgm_tsa_mentioned_entities,14bed5e5db8b737d6e9663ef11f1ba26,dgm_tsa_mentioned_entities__14bed5e5db8b737d6e9663ef11f1ba26
(tsa; nancy nykamp),TSA Assistant Administrator Nykamp,agency leadership,,agency leadership,,,,AgencyLeadership,TSA Assistant Administrator Nykamp,,dgm_tsa_mentioned_entities,9e4a337cd95edf0d62e9e37784d664e3,dgm_tsa_mentioned_entities__9e4a337cd95edf0d62e9e37784d664e3
eddie mayenschein,TSA Assistant Administrator Mayenschein,agency leadership,,agency leadership,,,,AgencyLeadership,TSA Assistant Administrator Mayenschein,,dgm_tsa_mentioned_entities,9a07c55469a11dfc210b09b1816d7dd5,dgm_tsa_mentioned_entities__9a07c55469a11dfc210b09b1816d7dd5
eddiemayenschein,TSA Assistant Administrator Mayenschein,agency leadership,,agency leadership,,,,AgencyLeadership,TSA Assistant Administrator Mayenschein,,dgm_tsa_mentioned_entities,2d0e3f7977758f56071bb4c8d7c36578,dgm_tsa_mentioned_entities__2d0e3f7977758f56071bb4c8d7c36578
(tsa; eddie mayenschein),TSA Assistant Administrator Mayenschein,agency leadership,,agency leadership,,,,AgencyLeadership,TSA Assistant Administrator Mayenschein,,dgm_tsa_mentioned_entities,f578d5303579d1b571053b7638f3fd49,dgm_tsa_mentioned_entities__f578d5303579d1b571053b7638f3fd49
austin gould,TSA Assistant Administrator Gould,agency leadership,,agency leadership,,,,AgencyLeadership,TSA Assistant Administrator Gould,,dgm_tsa_mentioned_entities,8f9ce5d26eef8145966e60f94f395cae,dgm_tsa_mentioned_entities__8f9ce5d26eef8145966e60f94f395cae
austingould,TSA Assistant Administrator Gould,agency leadership,,agency leadership,,,,AgencyLeadership,TSA Assistant Administrator Gould,,dgm_tsa_mentioned_entities,bdd0ddaf82a950b1877a4d62b9b86889,dgm_tsa_mentioned_entities__bdd0ddaf82a950b1877a4d62b9b86889
(tsa; austin gould),TSA Assistant Administrator Gould,agency leadership,,agency leadership,,,,AgencyLeadership,TSA Assistant Administrator Gould,,dgm_tsa_mentioned_entities,f2012c27b34088c765734bc9547fc0b0,dgm_tsa_mentioned_entities__f2012c27b34088c765734bc9547fc0b0
susan tashiro,TSA Assistant Administrator Tashiro,agency leadership,,agency leadership,,,,AgencyLeadership,TSA Assistant Administrator Tashiro,,dgm_tsa_mentioned_entities,a47b8cc3c4690a5be44ffa243139cb6b,dgm_tsa_mentioned_entities__a47b8cc3c4690a5be44ffa243139cb6b
susantashiro,TSA Assistant Administrator Tashiro,agency leadership,,agency leadership,,,,AgencyLeadership,TSA Assistant Administrator Tashiro,,dgm_tsa_mentioned_entities,7ed7d7547b25fd437e1a8f24a408d7ae,dgm_tsa_mentioned_entities__7ed7d7547b25fd437e1a8f24a408d7ae
(tsa; susan tashiro),TSA Assistant Administrator Tashiro,agency leadership,,agency leadership,,,,AgencyLeadership,TSA Assistant Administrator Tashiro,,dgm_tsa_mentioned_entities,73cb12ac9e2dbed06f892bc0cc9b7da9,dgm_tsa_mentioned_entities__73cb12ac9e2dbed06f892bc0cc9b7da9
gary renfrow,TSA Assistant Administrator Renfrow,agency leadership,,agency leadership,,,,AgencyLeadership,TSA Assistant Administrator Renfrow,,dgm_tsa_mentioned_entities,1cf247c72b589ea198c10dbfee5caca4,dgm_tsa_mentioned_entities__1cf247c72b589ea198c10dbfee5caca4
garyrenfrow,TSA Assistant Administrator Renfrow,agency leadership,,agency leadership,,,,AgencyLeadership,TSA Assistant Administrator Renfrow,,dgm_tsa_mentioned_entities,b05a225a09569a2bf7b686496552f830,dgm_tsa_mentioned_entities__b05a225a09569a2bf7b686496552f830
(tsa; gary renfrow),TSA Assistant Administrator Renfrow,agency leadership,,agency leadership,,,,AgencyLeadership,TSA Assistant Administrator Renfrow,,dgm_tsa_mentioned_entities,7478ff4518f149e261f4247d9d25bb09,dgm_tsa_mentioned_entities__7478ff4518f149e261f4247d9d25bb09
julie scanlon,TSA Assistant Administrator Scanlon,agency leadership,,agency leadership,,,,AgencyLeadership,TSA Assistant Administrator Scanlon,,dgm_tsa_mentioned_entities,30c1887c90644921b758cc16bbdec7d2,dgm_tsa_mentioned_entities__30c1887c90644921b758cc16bbdec7d2
juliescanlon,TSA Assistant Administrator Scanlon,agency leadership,,agency leadership,,,,AgencyLeadership,TSA Assistant Administrator Scanlon,,dgm_tsa_mentioned_entities,9678c109a41aa61b68cf01c21c0772bf,dgm_tsa_mentioned_entities__9678c109a41aa61b68cf01c21c0772bf
(tsa; julie scanlon),TSA Assistant Administrator Scanlon,agency leadership,,agency leadership,,,,AgencyLeadership,TSA Assistant Administrator Scanlon,,dgm_tsa_mentioned_entities,a4ec5740748089946e505c9dbcdfbed8,dgm_tsa_mentioned_entities__a4ec5740748089946e505c9dbcdfbed8
sonya proctor,TSA Assistant Administrator Proctor,agency leadership,,agency leadership,,,,AgencyLeadership,TSA Assistant Administrator Proctor,,dgm_tsa_mentioned_entities,117384401658fc8e296d4d08c5ce5e7c,dgm_tsa_mentioned_entities__117384401658fc8e296d4d08c5ce5e7c
sonyaproctor,TSA Assistant Administrator Proctor,agency leadership,,agency leadership,,,,AgencyLeadership,TSA Assistant Administrator Proctor,,dgm_tsa_mentioned_entities,25c8ebbfa33cda84aa383330ae17ec06,dgm_tsa_mentioned_entities__25c8ebbfa33cda84aa383330ae17ec06
(tsa; sonya proctor),TSA Assistant Administrator Proctor,agency leadership,,agency leadership,,,,AgencyLeadership,TSA Assistant Administrator Proctor,,dgm_tsa_mentioned_entities,7a4c26e2c254b0bbaba15cc11724038e,dgm_tsa_mentioned_entities__7a4c26e2c254b0bbaba15cc11724038e
demetrios lambropoulos,TSA Assistant Administrator Lambropoulos,agency leadership,,agency leadership,,,,AgencyLeadership,TSA Assistant Administrator Lambropoulos,,dgm_tsa_mentioned_entities,acd1275fb47ff213c3328fd4dace0bee,dgm_tsa_mentioned_entities__acd1275fb47ff213c3328fd4dace0bee
demetrioslambropoulos,TSA Assistant Administrator Lambropoulos,agency leadership,,agency leadership,,,,AgencyLeadership,TSA Assistant Administrator Lambropoulos,,dgm_tsa_mentioned_entities,49f430080f0f4f254fadd84c4a3fa1af,dgm_tsa_mentioned_entities__49f430080f0f4f254fadd84c4a3fa1af
(tsa; lambropoulos),TSA Assistant Administrator Lambropoulos,agency leadership,,agency leadership,,,,AgencyLeadership,TSA Assistant Administrator Lambropoulos,,dgm_tsa_mentioned_entities,9dca1a0ccfa0462df0008818809a664b,dgm_tsa_mentioned_entities__9dca1a0ccfa0462df0008818809a664b
brett gunter,TSA Assistant Administrator Gunter,agency leadership,,agency leadership,,,,AgencyLeadership,TSA Assistant Administrator Gunter,,dgm_tsa_mentioned_entities,dcc966885e04605ccf737ac49c8b26b0,dgm_tsa_mentioned_entities__dcc966885e04605ccf737ac49c8b26b0
brettgunter,TSA Assistant Administrator Gunter,agency leadership,,agency leadership,,,,AgencyLeadership,TSA Assistant Administrator Gunter,,dgm_tsa_mentioned_entities,9bf3a25401c696a999d9e30e57b72f91,dgm_tsa_mentioned_entities__9bf3a25401c696a999d9e30e57b72f91
(tsa; brett gunter),TSA Assistant Administrator Gunter,agency leadership,,agency leadership,,,,AgencyLeadership,TSA Assistant Administrator Gunter,,dgm_tsa_mentioned_entities,14d76cddf2d5bf3d1c8752e4eb1907f2,dgm_tsa_mentioned_entities__14d76cddf2d5bf3d1c8752e4eb1907f2
policía de seguridad aeroportuaria,Argentina Security Police,tsa international equivalents,,tsa international equivalents,,,,TsaInternationalEquivalents,Argentina Security Police,,dgm_tsa_mentioned_entities,495df0e47eaed3497f696292192ec122,dgm_tsa_mentioned_entities__495df0e47eaed3497f696292192ec122
afp airport operations,Australian Federal Police Airport Operations,tsa international equivalents,,tsa international equivalents,,,,TsaInternationalEquivalents,Australian Federal Police Airport Operations,,dgm_tsa_mentioned_entities,402295ea627796c710803d50eb06a5b3,dgm_tsa_mentioned_entities__402295ea627796c710803d50eb06a5b3
(australian federal police; airport operations),Australian Federal Police Airport Operations,tsa international equivalents,,tsa international equivalents,,,,TsaInternationalEquivalents,Australian Federal Police Airport Operations,,dgm_tsa_mentioned_entities,d1dc60d2afda8dfb5a826f096e372371,dgm_tsa_mentioned_entities__d1dc60d2afda8dfb5a826f096e372371
aviasiya təhlükəsizliyi i̇darəsi,Azerbaijan General Directorate of Aviation Security,tsa international equivalents,,tsa international equivalents,,,,TsaInternationalEquivalents,Azerbaijan General Directorate of Aviation Security,,dgm_tsa_mentioned_entities,b7e962b7ca4beda99340b1cdbe601842,dgm_tsa_mentioned_entities__b7e962b7ca4beda99340b1cdbe601842
(azerbaijan; directorate of aviation security),Azerbaijan General Directorate of Aviation Security,tsa international equivalents,,tsa international equivalents,,,,TsaInternationalEquivalents,Azerbaijan General Directorate of Aviation Security,,dgm_tsa_mentioned_entities,b221c429780c19292dda3bf4b97a8080,dgm_tsa_mentioned_entities__b221c429780c19292dda3bf4b97a8080
(bahamas; airport authority),Bahamas Airport Authority,tsa international equivalents,,tsa international equivalents,,,,TsaInternationalEquivalents,Bahamas Airport Authority,,dgm_tsa_mentioned_entities,1e7dde58c78f28569bd614e3f758d6b2,dgm_tsa_mentioned_entities__1e7dde58c78f28569bd614e3f758d6b2
grenscontrole,Belgium Federal Police Border Control,tsa international equivalents,,tsa international equivalents,,,,TsaInternationalEquivalents,Belgium Federal Police Border Control,,dgm_tsa_mentioned_entities,6b6e2307799fd40ef5d55a2e866cb94e,dgm_tsa_mentioned_entities__6b6e2307799fd40ef5d55a2e866cb94e
controle frontalier,Belgium Federal Police Border Control,tsa international equivalents,,tsa international equivalents,,,,TsaInternationalEquivalents,Belgium Federal Police Border Control,,dgm_tsa_mentioned_entities,839ddd63a24001e2653d6aa2644697fd,dgm_tsa_mentioned_entities__839ddd63a24001e2653d6aa2644697fd
