keyword,caption_name,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
alert poway,Poway,News,Poway,,dgm_catown,e81fabe19064bd5916a6d95c7720bf74,dgm_catown__e81fabe19064bd5916a6d95c7720bf74
alert rancho cordova,Rancho Cordova,Legislator,Rancho Cordova,,dgm_catown,691083ab081b189f52a9e732c9e32437,dgm_catown__691083ab081b189f52a9e732c9e32437
alert rancho cucamonga,Rancho Cucamonga,Shipping,Rancho Cucamonga,,dgm_catown,d5cb50186978e403027b0486049b4db5,dgm_catown__d5cb50186978e403027b0486049b4db5
alert rancho mirage,Rancho Mirage,Exec,Rancho Mirage,,dgm_catown,8e6da01a1171666b20f96f24ba128ef1,dgm_catown__8e6da01a1171666b20f96f24ba128ef1
alert rancho palos verdes,Rancho Palos Verdes,space,Rancho Palos Verdes,,dgm_catown,7844c70ae46fa196305d7ae9556b6cda,dgm_catown__7844c70ae46fa196305d7ae9556b6cda
alert rancho santa margarita,Rancho Santa Margarita,LegislativeCommittee,Rancho Santa Margarita,,dgm_catown,de6bb8f44582d91abe3087c374b7cca7,dgm_catown__de6bb8f44582d91abe3087c374b7cca7
alert red bluff,Red Bluff,Legislator,Red Bluff,,dgm_catown,85cbbc2f42d8725a3030e934c5903b92,dgm_catown__85cbbc2f42d8725a3030e934c5903b92
alert redding,Redding,Shipping,Redding,,dgm_catown,7d0f675b8517f3e36eae076fd1d91f25,dgm_catown__7d0f675b8517f3e36eae076fd1d91f25
alert redlands,Redlands,Consulates,Redlands,,dgm_catown,4a11c1f760be520cf466377c9e3c77d4,dgm_catown__4a11c1f760be520cf466377c9e3c77d4
alert redondo beach,Redondo Beach,FTO,Redondo Beach,,dgm_catown,550f44f3ed7032de5983627dde7ceecf,dgm_catown__550f44f3ed7032de5983627dde7ceecf
alert redwood city,Redwood City,Organization,Redwood City,,dgm_catown,cb803b6363175708d2ea88c6c1eb50aa,dgm_catown__cb803b6363175708d2ea88c6c1eb50aa
alert reedley,Reedley,Organization,Reedley,,dgm_catown,d08a0d9cfdfedbe9b681c673dcad1c10,dgm_catown__d08a0d9cfdfedbe9b681c673dcad1c10
alert rialto,Rialto,Diplomat,Rialto,,dgm_catown,0eb891cc6f9761e00ea26eb429897a8f,dgm_catown__0eb891cc6f9761e00ea26eb429897a8f
alert richmond,Richmond,Pipeline,Richmond,,dgm_catown,d4af3c71a62137f3070aacc8834ded1b,dgm_catown__d4af3c71a62137f3070aacc8834ded1b
alert ridgecrest,Ridgecrest,CompanyKeyword,Ridgecrest,,dgm_catown,f69e3cbc1304a4d0dfc0d6b511f9cfb4,dgm_catown__f69e3cbc1304a4d0dfc0d6b511f9cfb4
alert rio dell,Rio Dell,Person,Rio Dell,,dgm_catown,dc244ccab339e3d65e7fcea7ebc54602,dgm_catown__dc244ccab339e3d65e7fcea7ebc54602
alert rio vista,Rio Vista,Pipeline,Rio Vista,,dgm_catown,6265b591710bb9b5c8d41d973f932484,dgm_catown__6265b591710bb9b5c8d41d973f932484
alert ripon,Ripon,LegislativeCommittee,Ripon,,dgm_catown,7bf90021897b9d7a2f2f3712c846b2cc,dgm_catown__7bf90021897b9d7a2f2f3712c846b2cc
alert riverbank,Riverbank,space,Riverbank,,dgm_catown,fe0154c7a4e8de35062b89cbe595f723,dgm_catown__fe0154c7a4e8de35062b89cbe595f723
alert riverside,Riverside,space,Riverside,,dgm_catown,335fdb83bb546d226c01a8911b94f647,dgm_catown__335fdb83bb546d226c01a8911b94f647
alert rocklin,Rocklin,AAEntity,Rocklin,,dgm_catown,392275fad622f2ee952fc2fe4e82e46e,dgm_catown__392275fad622f2ee952fc2fe4e82e46e
alert rohnert park,Rohnert Park,Wells,Rohnert Park,,dgm_catown,b5682a2be723199c12f0056f76944b25,dgm_catown__b5682a2be723199c12f0056f76944b25
alert rolling hills,Rolling Hills,ForeignMinistry,Rolling Hills,,dgm_catown,aeac6a70bb68a5c8cc39c1091f2992e7,dgm_catown__aeac6a70bb68a5c8cc39c1091f2992e7
alert rolling hills estates,Rolling Hills Estates,DiplomaticFacilities,Rolling Hills Estates,,dgm_catown,df0c11d16b2964609a67d778205c645f,dgm_catown__df0c11d16b2964609a67d778205c645f
alert rosemead,Rosemead,Shipping,Rosemead,,dgm_catown,71873fa45f9f5f4dd37f0e2bd4fd6437,dgm_catown__71873fa45f9f5f4dd37f0e2bd4fd6437
alert roseville,Roseville,Keyphrase,Roseville,,dgm_catown,a940ddf782c01ed9e821834494eeb8cd,dgm_catown__a940ddf782c01ed9e821834494eeb8cd
alert ross,Ross,space,Ross,,dgm_catown,7fd9a94f143d2bd19e98b3844a45d3ac,dgm_catown__7fd9a94f143d2bd19e98b3844a45d3ac
alert sacramento,Sacramento,IndustryTerm,Sacramento,,dgm_catown,2ff4bdbec0419eb92d7fada8b262b480,dgm_catown__2ff4bdbec0419eb92d7fada8b262b480
alert st. helena,St. Helena,ForeignMinister,St. Helena,,dgm_catown,b0acc606f94ea667fef19d3b63d2cd51,dgm_catown__b0acc606f94ea667fef19d3b63d2cd51
alert salinas,Salinas,LegislativeCommittee,Salinas,,dgm_catown,f3afa7e65135419e841ee5f5082cc1bf,dgm_catown__f3afa7e65135419e841ee5f5082cc1bf
alert san anselmo,San Anselmo,Refinery,San Anselmo,,dgm_catown,8b3d44322c7140bef1f030701733ec4e,dgm_catown__8b3d44322c7140bef1f030701733ec4e
alert san bernardino,San Bernardino,Diplomat,San Bernardino,,dgm_catown,02f2ee81a58d82c1830cacff754a2e91,dgm_catown__02f2ee81a58d82c1830cacff754a2e91
alert san bruno,San Bruno,Person,San Bruno,,dgm_catown,d261d2a3f9e9999491a7aaa08ab2ca2c,dgm_catown__d261d2a3f9e9999491a7aaa08ab2ca2c
alert san carlos,San Carlos,News,San Carlos,,dgm_catown,43447d12c8b15790956a4ec2746d724b,dgm_catown__43447d12c8b15790956a4ec2746d724b
alert san clemente,San Clemente,Refinery,San Clemente,,dgm_catown,0ec9b4ed9d8b36b0a75aa83dff284c11,dgm_catown__0ec9b4ed9d8b36b0a75aa83dff284c11
alert san diego,San Diego,Media,San Diego,,dgm_catown,a1edff17ec0464c4c048d25d25bce75a,dgm_catown__a1edff17ec0464c4c048d25d25bce75a
alert san dimas,San Dimas,CompanyKeyword,San Dimas,,dgm_catown,d8401459c399cab9aaf71bb53ce3f871,dgm_catown__d8401459c399cab9aaf71bb53ce3f871
alert san fernando,San Fernando,Organization,San Fernando,,dgm_catown,3460c86d05894167ef04035d46aea24f,dgm_catown__3460c86d05894167ef04035d46aea24f
alert san francisco,San Francisco,ForeignMinister,San Francisco,,dgm_catown,f4334fdfa1c728eae375fe781e2e2d9d,dgm_catown__f4334fdfa1c728eae375fe781e2e2d9d
alert san gabriel,San Gabriel,Keyphrase,San Gabriel,,dgm_catown,339922a2b927f78afaae1cfec08d8d89,dgm_catown__339922a2b927f78afaae1cfec08d8d89
alert san jacinto,San Jacinto,AAEntity,San Jacinto,,dgm_catown,5e625a0ff2f133ceebf6a5e62e816166,dgm_catown__5e625a0ff2f133ceebf6a5e62e816166
alert san joaquin,San Joaquin,Refinery,San Joaquin,,dgm_catown,ebba99e57a93df98bee075799680cb6b,dgm_catown__ebba99e57a93df98bee075799680cb6b
alert san jose,San Jose,Organization,San Jose,,dgm_catown,fd9338593b1a5ec176616b8ebbb90d2c,dgm_catown__fd9338593b1a5ec176616b8ebbb90d2c
alert san juan bautista,San Juan Bautista,space,San Juan Bautista,,dgm_catown,838f9f7a12a72b8bc523dca3fe06c0e2,dgm_catown__838f9f7a12a72b8bc523dca3fe06c0e2
alert san juan capistrano,San Juan Capistrano,ForeignMinister,San Juan Capistrano,,dgm_catown,6d4f49e0bd9395701f77e91fa44832db,dgm_catown__6d4f49e0bd9395701f77e91fa44832db
alert san leandro,San Leandro,News,San Leandro,,dgm_catown,6a01e42f0b9900809ecf2ca4c0e0d2f2,dgm_catown__6a01e42f0b9900809ecf2ca4c0e0d2f2
alert san luis obispo,San Luis Obispo,Refinery,San Luis Obispo,,dgm_catown,7ce648909618f7c2cda67811af537294,dgm_catown__7ce648909618f7c2cda67811af537294
alert san marcos,San Marcos,Keyphrase,San Marcos,,dgm_catown,94afbe00c46ca07b903bf38abe7ecb54,dgm_catown__94afbe00c46ca07b903bf38abe7ecb54
alert san marino,San Marino,Wells,San Marino,,dgm_catown,a7db85742c67a70f8764c4d9c53bdb36,dgm_catown__a7db85742c67a70f8764c4d9c53bdb36
alert san mateo,San Mateo,FTO,San Mateo,,dgm_catown,7b638611c44945ecf3458feacb974b67,dgm_catown__7b638611c44945ecf3458feacb974b67
alert san pablo,San Pablo,ForeignMinister,San Pablo,,dgm_catown,359f4e0ae29d7fb7af480e4e87ced439,dgm_catown__359f4e0ae29d7fb7af480e4e87ced439
alert san rafael,San Rafael,Legislator,San Rafael,,dgm_catown,9b3894a85dae668a72321c933f638d3d,dgm_catown__9b3894a85dae668a72321c933f638d3d
alert san ramon,San Ramon,Organization,San Ramon,,dgm_catown,3925aa71ee4eff703b46803725cebe00,dgm_catown__3925aa71ee4eff703b46803725cebe00
alert sand city,Sand City,AAEntity,Sand City,,dgm_catown,3d55c0ecec4f26dc6dac9f77acd3a5ac,dgm_catown__3d55c0ecec4f26dc6dac9f77acd3a5ac
alert sanger,Sanger,space,Sanger,,dgm_catown,669e3264d575dc9c862a823e06152a69,dgm_catown__669e3264d575dc9c862a823e06152a69
alert santa ana,Santa Ana,Pipeline,Santa Ana,,dgm_catown,7286620f917ec65ca888c8a3fd593129,dgm_catown__7286620f917ec65ca888c8a3fd593129
alert santa barbara,Santa Barbara,Refinery,Santa Barbara,,dgm_catown,ce896907ef849c99898b8b2043f88366,dgm_catown__ce896907ef849c99898b8b2043f88366
alert santa clara,Santa Clara,CompanyKeyword,Santa Clara,,dgm_catown,24c53cacba758b4fee3bebc22d9a63d3,dgm_catown__24c53cacba758b4fee3bebc22d9a63d3
alert santa clarita,Santa Clarita,Exec,Santa Clarita,,dgm_catown,f57157cdd608ba39acd721f189d7fb75,dgm_catown__f57157cdd608ba39acd721f189d7fb75
alert santa cruz,Santa Cruz,AAEntity,Santa Cruz,,dgm_catown,90038187f82b3d6923ec6401ceb3b74a,dgm_catown__90038187f82b3d6923ec6401ceb3b74a
alert santa fe springs,Santa Fe Springs,News,Santa Fe Springs,,dgm_catown,5f5559bba2e131956872a7a040c33560,dgm_catown__5f5559bba2e131956872a7a040c33560
alert santa maria,Santa Maria,Diplomat,Santa Maria,,dgm_catown,56b76a63e5267423fd5266cba254de06,dgm_catown__56b76a63e5267423fd5266cba254de06
alert santa monica,Santa Monica,Exec,Santa Monica,,dgm_catown,b8ed1ef341171d89a884ad87d2ca885f,dgm_catown__b8ed1ef341171d89a884ad87d2ca885f
alert santa paula,Santa Paula,FTO,Santa Paula,,dgm_catown,94f298e2fac4d290122b8aa852011057,dgm_catown__94f298e2fac4d290122b8aa852011057
alert santa rosa,Santa Rosa,Shipping,Santa Rosa,,dgm_catown,42bc6c2c3512654af8e0cdbdd15938cf,dgm_catown__42bc6c2c3512654af8e0cdbdd15938cf
alert santee,Santee,Pipeline,Santee,,dgm_catown,66ba126410c15903a53907d043138d1e,dgm_catown__66ba126410c15903a53907d043138d1e
alert saratoga,Saratoga,Diplomat,Saratoga,,dgm_catown,0615e041331efd8734b11411057e604b,dgm_catown__0615e041331efd8734b11411057e604b
alert sausalito,Sausalito,Media,Sausalito,,dgm_catown,6acb1b64ffe9d73ffad4fa4589122888,dgm_catown__6acb1b64ffe9d73ffad4fa4589122888
alert scotts valley,Scotts Valley,Legislator,Scotts Valley,,dgm_catown,93aac05a5b0052a8fb67d9af1cb10e16,dgm_catown__93aac05a5b0052a8fb67d9af1cb10e16
alert seal beach,Seal Beach,Exec,Seal Beach,,dgm_catown,ff8e640e7c809c90518ca15b353ffbcf,dgm_catown__ff8e640e7c809c90518ca15b353ffbcf
alert seaside,Seaside,Consulates,Seaside,,dgm_catown,b7ef96e933f1cf65df90b57a72f045bc,dgm_catown__b7ef96e933f1cf65df90b57a72f045bc
alert sebastopol,Sebastopol,ForeignMinister,Sebastopol,,dgm_catown,67c2f82ee7d003513171393b1cbc079d,dgm_catown__67c2f82ee7d003513171393b1cbc079d
alert selma,Selma,Exec,Selma,,dgm_catown,9c40b571a45a4530d52529b72bce9ca7,dgm_catown__9c40b571a45a4530d52529b72bce9ca7
alert shafter,Shafter,ForeignMinistry,Shafter,,dgm_catown,2c3c8f39400be2a933d3c489a1f41d2a,dgm_catown__2c3c8f39400be2a933d3c489a1f41d2a
alert shasta lake,Shasta Lake,Consulates,Shasta Lake,,dgm_catown,dd7d39986c5d807a0248838b12acc7f3,dgm_catown__dd7d39986c5d807a0248838b12acc7f3
alert sierra madre,Sierra Madre,CompanyKeyword,Sierra Madre,,dgm_catown,1af48a23765de5c382afd3696375d0dd,dgm_catown__1af48a23765de5c382afd3696375d0dd
alert signal hill,Signal Hill,IndustryTerm,Signal Hill,,dgm_catown,9ccab036295bce854abf384cd1d1ede1,dgm_catown__9ccab036295bce854abf384cd1d1ede1
alert simi valley,Simi Valley,FTO,Simi Valley,,dgm_catown,12665f863d118780c873f3581579fd83,dgm_catown__12665f863d118780c873f3581579fd83
alert solana beach,Solana Beach,ForeignMinistry,Solana Beach,,dgm_catown,b2cc5973d75d5b151edf6bcd3ddf7eed,dgm_catown__b2cc5973d75d5b151edf6bcd3ddf7eed
alert soledad,Soledad,Diplomat,Soledad,,dgm_catown,d3f78b26c2d11c99230171cc6378d06e,dgm_catown__d3f78b26c2d11c99230171cc6378d06e
alert solvang,Solvang,Shipping,Solvang,,dgm_catown,d69a3bbfd0bd68d73f30fefde8a9f636,dgm_catown__d69a3bbfd0bd68d73f30fefde8a9f636
alert sonoma,Sonoma,FTO,Sonoma,,dgm_catown,b73ce88c401b572b86dd76733a13ded9,dgm_catown__b73ce88c401b572b86dd76733a13ded9
alert sonora,Sonora,AAEntity,Sonora,,dgm_catown,9ca026435afe27d222207843c77b5f32,dgm_catown__9ca026435afe27d222207843c77b5f32
alert south el monte,South El Monte,Refinery,South El Monte,,dgm_catown,1264472411aa0cc311fc8bdb732924a4,dgm_catown__1264472411aa0cc311fc8bdb732924a4
alert south gate,South Gate,News,South Gate,,dgm_catown,d6ca7153c2002f37d11ddd1602fe9988,dgm_catown__d6ca7153c2002f37d11ddd1602fe9988
alert south lake tahoe,South Lake Tahoe,AAEntity,South Lake Tahoe,,dgm_catown,02392d95874c6d8013ed1634593eb087,dgm_catown__02392d95874c6d8013ed1634593eb087
alert south pasadena,South Pasadena,Refinery,South Pasadena,,dgm_catown,4bf40a59c421cfaecd717d3308e023e4,dgm_catown__4bf40a59c421cfaecd717d3308e023e4
alert south san francisco,South San Francisco,space,South San Francisco,,dgm_catown,c88d904e07a787cad1074ff5e3050b24,dgm_catown__c88d904e07a787cad1074ff5e3050b24
alert stanton,Stanton,CompanyKeyword,Stanton,,dgm_catown,e518dd61489a203496f3555e22cdabd0,dgm_catown__e518dd61489a203496f3555e22cdabd0
alert stockton,Stockton,DiplomaticFacilities,Stockton,,dgm_catown,8aadca6455bdaa80ca151e7aed07d390,dgm_catown__8aadca6455bdaa80ca151e7aed07d390
alert suisun city,Suisun City,Media,Suisun City,,dgm_catown,024cd90460be3425752bd6ccbe1c21a3,dgm_catown__024cd90460be3425752bd6ccbe1c21a3
alert sunnyvale,Sunnyvale,CompanyKeyword,Sunnyvale,,dgm_catown,531bba54aca3967e60a3c69509dd43a3,dgm_catown__531bba54aca3967e60a3c69509dd43a3
alert susanville,Susanville,Consulates,Susanville,,dgm_catown,ebb210d38c9d34d871f4ca44d390feef,dgm_catown__ebb210d38c9d34d871f4ca44d390feef
alert sutter creek,Sutter Creek,DiplomaticFacilities,Sutter Creek,,dgm_catown,eff60782a25cf488b708d1bf49bb8817,dgm_catown__eff60782a25cf488b708d1bf49bb8817
alert taft,Taft,Wells,Taft,,dgm_catown,6435878b39334dcad11646b9abd8e5e4,dgm_catown__6435878b39334dcad11646b9abd8e5e4
alert tehachapi,Tehachapi,Exec,Tehachapi,,dgm_catown,bc9a753e7319801f10c1f8f87407bbd3,dgm_catown__bc9a753e7319801f10c1f8f87407bbd3
alert tehama,Tehama,Legislator,Tehama,,dgm_catown,5135a88e2bc823ac297ca9606aa126c4,dgm_catown__5135a88e2bc823ac297ca9606aa126c4
alert temecula,Temecula,IndustryTerm,Temecula,,dgm_catown,c20712efdf2eff699ee9471a761eaf9f,dgm_catown__c20712efdf2eff699ee9471a761eaf9f
alert temple city,Temple City,Legislator,Temple City,,dgm_catown,334947334a70fc5f1cd0980bcd16b382,dgm_catown__334947334a70fc5f1cd0980bcd16b382
alert thousand oaks,Thousand Oaks,Pipeline,Thousand Oaks,,dgm_catown,6d6c86993e574f556f02f0198055ae99,dgm_catown__6d6c86993e574f556f02f0198055ae99
alert tiburon,Tiburon,Media,Tiburon,,dgm_catown,e2048b92f316a0ab781bf434465bd245,dgm_catown__e2048b92f316a0ab781bf434465bd245
alert torrance,Torrance,IndustryTerm,Torrance,,dgm_catown,0a955f7cebcfed68f2f11a57d9add518,dgm_catown__0a955f7cebcfed68f2f11a57d9add518
alert tracy,Tracy,ForeignMinister,Tracy,,dgm_catown,04b97f2a35d9e016a05f844ea3b94dd4,dgm_catown__04b97f2a35d9e016a05f844ea3b94dd4
alert trinidad,Trinidad,ForeignMinister,Trinidad,,dgm_catown,3a94e741ed1b61bb9d2d871495bf25cd,dgm_catown__3a94e741ed1b61bb9d2d871495bf25cd
alert truckee,Truckee,Organization,Truckee,,dgm_catown,5473375a9b1a66cd50cce9f856948d59,dgm_catown__5473375a9b1a66cd50cce9f856948d59
alert tulare,Tulare,ForeignMinistry,Tulare,,dgm_catown,945adf01bf66e639c2997f015eb36419,dgm_catown__945adf01bf66e639c2997f015eb36419
alert tulelake,Tulelake,LegislativeCommittee,Tulelake,,dgm_catown,c97d769e0722ba34622698c4f03e0639,dgm_catown__c97d769e0722ba34622698c4f03e0639
alert turlock,Turlock,Legislator,Turlock,,dgm_catown,ab2746607e8e796cf2c49d6a474036a0,dgm_catown__ab2746607e8e796cf2c49d6a474036a0
alert tustin,Tustin,Legislator,Tustin,,dgm_catown,a56934567c0b3ed078a9a0e3197525c8,dgm_catown__a56934567c0b3ed078a9a0e3197525c8
alert twentynine palms,Twentynine Palms,FTO,Twentynine Palms,,dgm_catown,3764eb3e0e3d8de2c6272f33a0214833,dgm_catown__3764eb3e0e3d8de2c6272f33a0214833
alert ukiah,Ukiah,Shipping,Ukiah,,dgm_catown,a988e7da5762dd5fe24bf747f0a06d78,dgm_catown__a988e7da5762dd5fe24bf747f0a06d78
alert union city,Union City,space,Union City,,dgm_catown,6047152e190182dcdad1b33348da03c5,dgm_catown__6047152e190182dcdad1b33348da03c5
alert upland,Upland,FTO,Upland,,dgm_catown,c45cb22974548361239701f19a5e674a,dgm_catown__c45cb22974548361239701f19a5e674a
alert vacaville,Vacaville,FTO,Vacaville,,dgm_catown,b1c0cb669364aa2791fbeaf77b039f98,dgm_catown__b1c0cb669364aa2791fbeaf77b039f98
alert vallejo,Vallejo,Media,Vallejo,,dgm_catown,027c1647b19ae3c681c2e8d620386275,dgm_catown__027c1647b19ae3c681c2e8d620386275
alert ventura,Ventura,LegislativeCommittee,Ventura,,dgm_catown,5eb743f9607b6e90abf72039f4fc63b8,dgm_catown__5eb743f9607b6e90abf72039f4fc63b8
alert vernon,Vernon,Exec,Vernon,,dgm_catown,b928a50c7e877267d29c7f20d01668fb,dgm_catown__b928a50c7e877267d29c7f20d01668fb
alert victorville,Victorville,CompanyKeyword,Victorville,,dgm_catown,5143c8c7cd2aceda23d0d3e47e286da7,dgm_catown__5143c8c7cd2aceda23d0d3e47e286da7
alert villa park,Villa Park,Wells,Villa Park,,dgm_catown,88d66a81848753fd430d5bdfc4f1227b,dgm_catown__88d66a81848753fd430d5bdfc4f1227b
alert visalia,Visalia,FTO,Visalia,,dgm_catown,80a9893a585299a90b1df70b852c4ed1,dgm_catown__80a9893a585299a90b1df70b852c4ed1
alert vista,Vista,Keyphrase,Vista,,dgm_catown,dd09ff7de20677827dc67069eba17669,dgm_catown__dd09ff7de20677827dc67069eba17669
alert walnut,Walnut,Exec,Walnut,,dgm_catown,55fa1499c985a53b443a60f24ea598b3,dgm_catown__55fa1499c985a53b443a60f24ea598b3
alert walnut creek,Walnut Creek,Consulates,Walnut Creek,,dgm_catown,21e2f157e661e88d650cce99303d22c5,dgm_catown__21e2f157e661e88d650cce99303d22c5
alert wasco,Wasco,Media,Wasco,,dgm_catown,ddd40d4d97adbe06391e4778a5bef695,dgm_catown__ddd40d4d97adbe06391e4778a5bef695
alert waterford,Waterford,Media,Waterford,,dgm_catown,9ada3a82683411344b1a0d19dfc1c615,dgm_catown__9ada3a82683411344b1a0d19dfc1c615
alert watsonville,Watsonville,AAEntity,Watsonville,,dgm_catown,f90cd806241fc16fbb20ea3f4f486d63,dgm_catown__f90cd806241fc16fbb20ea3f4f486d63
alert weed,Weed,CompanyKeyword,Weed,,dgm_catown,2b75024d4d9d992b62cd36f22f2f15ae,dgm_catown__2b75024d4d9d992b62cd36f22f2f15ae
alert west covina,West Covina,Consulates,West Covina,,dgm_catown,6bf564262c23b3c900163675748e82ed,dgm_catown__6bf564262c23b3c900163675748e82ed
alert west hollywood,West Hollywood,Diplomat,West Hollywood,,dgm_catown,c6e8e9f83ed14c5f5b6de31cff78f589,dgm_catown__c6e8e9f83ed14c5f5b6de31cff78f589
alert west sacramento,West Sacramento,ForeignMinistry,West Sacramento,,dgm_catown,ac0b6e6ecdd96aa183426be0274166a7,dgm_catown__ac0b6e6ecdd96aa183426be0274166a7
alert westlake village,Westlake Village,Wells,Westlake Village,,dgm_catown,e978913fe76b3b5d6179844e243c9ef7,dgm_catown__e978913fe76b3b5d6179844e243c9ef7
alert westminster,Westminster,Shipping,Westminster,,dgm_catown,c9281b3282be2a3cfb1d849d5b9f1ad3,dgm_catown__c9281b3282be2a3cfb1d849d5b9f1ad3
alert westmorland,Westmorland,space,Westmorland,,dgm_catown,863264cad700245f90d91b5ec8f312fb,dgm_catown__863264cad700245f90d91b5ec8f312fb
alert wheatland,Wheatland,space,Wheatland,,dgm_catown,3a986bdf05c2bd163151ede4b87fd46a,dgm_catown__3a986bdf05c2bd163151ede4b87fd46a
alert whittier,Whittier,Legislator,Whittier,,dgm_catown,762481c7eec0d94e04a614694d867260,dgm_catown__762481c7eec0d94e04a614694d867260
alert wildomar,Wildomar,Organization,Wildomar,,dgm_catown,a40c5d3f719b3048bd56201f229b086f,dgm_catown__a40c5d3f719b3048bd56201f229b086f
alert williams,Williams,Wells,Williams,,dgm_catown,d840538de0ba0c58268e54a9a49f29ab,dgm_catown__d840538de0ba0c58268e54a9a49f29ab
alert willits,Willits,Wells,Willits,,dgm_catown,19fd0c32703178ad9249959b46f3882a,dgm_catown__19fd0c32703178ad9249959b46f3882a
alert willows,Willows,Wells,Willows,,dgm_catown,be9bc903928ab5d41e58a13aa41d3344,dgm_catown__be9bc903928ab5d41e58a13aa41d3344
alert windsor,Windsor,Wells,Windsor,,dgm_catown,84600b4dc77027ff378d0e56a7de3099,dgm_catown__84600b4dc77027ff378d0e56a7de3099
alert winters,Winters,Person,Winters,,dgm_catown,3567ed6e899b2353bbef97a132c234b2,dgm_catown__3567ed6e899b2353bbef97a132c234b2
alert woodlake,Woodlake,Wells,Woodlake,,dgm_catown,a80fba7c5bfb4ad35ab9517c14309a73,dgm_catown__a80fba7c5bfb4ad35ab9517c14309a73
alert woodland,Woodland,AAEntity,Woodland,,dgm_catown,7cb415375c75a66656abe9feb58cd1f3,dgm_catown__7cb415375c75a66656abe9feb58cd1f3
alert woodside,Woodside,Organization,Woodside,,dgm_catown,c5d9c249f53c2adadbfd57fc7c66e4ae,dgm_catown__c5d9c249f53c2adadbfd57fc7c66e4ae
alert yorba linda,Yorba Linda,Refinery,Yorba Linda,,dgm_catown,70b342014dae319314e80b2b1351fcfa,dgm_catown__70b342014dae319314e80b2b1351fcfa
alert yountville,Yountville,Legislator,Yountville,,dgm_catown,763f55e5d061a36d98f5d117e3601f45,dgm_catown__763f55e5d061a36d98f5d117e3601f45
alert yreka,Yreka,ForeignMinister,Yreka,,dgm_catown,f377a4f098ba239af25f1463f5f2cd6f,dgm_catown__f377a4f098ba239af25f1463f5f2cd6f
alert yuba city,Yuba City,space,Yuba City,,dgm_catown,5fd4e070c455eb5e6c85d42a865189b8,dgm_catown__5fd4e070c455eb5e6c85d42a865189b8
alert yucaipa,Yucaipa,DiplomaticFacilities,Yucaipa,,dgm_catown,b6d30f5b387b1e123918a0898ff49ce7,dgm_catown__b6d30f5b387b1e123918a0898ff49ce7
alert yucca valley,Yucca Valley,Keyphrase,Yucca Valley,,dgm_catown,319a1e11cddf313df410c8a42508aedc,dgm_catown__319a1e11cddf313df410c8a42508aedc
alert alameda county,Alameda County,News,Alameda County,,dgm_catown,6183b33502b8826b3038519b5da19bb7,dgm_catown__6183b33502b8826b3038519b5da19bb7
alert alpine county,Alpine County,Person,Alpine County,,dgm_catown,1c22b2ce0b351f5a4a171f5c8bea47b1,dgm_catown__1c22b2ce0b351f5a4a171f5c8bea47b1
alert amador county,Amador County,AAEntity,Amador County,,dgm_catown,57fc674e6002d0f17b9297e2ab35af56,dgm_catown__57fc674e6002d0f17b9297e2ab35af56
alert butte county,Butte County,Keyphrase,Butte County,,dgm_catown,d37558c84ec6e2144c5383c60164c7db,dgm_catown__d37558c84ec6e2144c5383c60164c7db
alert calaveras county,Calaveras County,Person,Calaveras County,,dgm_catown,7a6145a76016197ac73dcd164458e6d8,dgm_catown__7a6145a76016197ac73dcd164458e6d8
alert colusa county,Colusa County,CompanyKeyword,Colusa County,,dgm_catown,4910d135921549990b6fc87cd7c28f23,dgm_catown__4910d135921549990b6fc87cd7c28f23
alert contra costa county,Contra Costa County,DiplomaticFacilities,Contra Costa County,,dgm_catown,3a9b2af2c2dcc2d96f953b81b7dca3c8,dgm_catown__3a9b2af2c2dcc2d96f953b81b7dca3c8
alert del norte county,Del Norte County,Consulates,Del Norte County,,dgm_catown,e23546cfb1c6c8c47281f4e74c270c20,dgm_catown__e23546cfb1c6c8c47281f4e74c270c20
alert el dorado county,El Dorado County,Exec,El Dorado County,,dgm_catown,1dfc12e8594c3f39bec670736c4e0120,dgm_catown__1dfc12e8594c3f39bec670736c4e0120
alert fresno county,Fresno County,Keyphrase,Fresno County,,dgm_catown,fff2c9fde25bac6e67cff645ca1779c1,dgm_catown__fff2c9fde25bac6e67cff645ca1779c1
alert glenn county,Glenn County,Wells,Glenn County,,dgm_catown,c4f06c53e9e887f370ea12868dc9ab91,dgm_catown__c4f06c53e9e887f370ea12868dc9ab91
alert humboldt county,Humboldt County,Shipping,Humboldt County,,dgm_catown,a2f31831b41293e73611f193b0370db9,dgm_catown__a2f31831b41293e73611f193b0370db9
alert imperial county,Imperial County,Shipping,Imperial County,,dgm_catown,955ea82857bac80b3c310877d3e4a5b7,dgm_catown__955ea82857bac80b3c310877d3e4a5b7
alert inyo county,Inyo County,Diplomat,Inyo County,,dgm_catown,5f07cd1b04e891735b451685dba9f9fd,dgm_catown__5f07cd1b04e891735b451685dba9f9fd
alert kern county,Kern County,ForeignMinister,Kern County,,dgm_catown,eb569c3ba786ce148ea3e12be6ef9a3a,dgm_catown__eb569c3ba786ce148ea3e12be6ef9a3a
alert kings county,Kings County,LegislativeCommittee,Kings County,,dgm_catown,a3d0124c4e188d912b0b33805929dfd2,dgm_catown__a3d0124c4e188d912b0b33805929dfd2
