org,caption_name,guid,hq_address,hq_lat,hq_lon,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
impresscms,ImpressCMS,,"ImpressCMS, Machelen, Oost-Vlaanderen, Belgium",50.958822,3.4880452,IndustryTerm,ImpressCMS,,IOC_org_copy,0351406ae997d87c8f2eff410adb111b,IOC_org_copy__0351406ae997d87c8f2eff410adb111b
amitree inc,Amitree Inc,,"Amitree Inc, San Francisco, CA, United States",37.7932977,-122.4226656,Consulates,Amitree Inc,,IOC_org_copy,7ee631239cd4a3f0b310e809255d1910,IOC_org_copy__7ee631239cd4a3f0b310e809255d1910
dropcontact,Dropcontact,,"Dropcontact, Paris, Ile-de-France, France",48.8339211,2.371345,FTO,Dropcontact,,IOC_org_copy,56c6dfeba1f5c199cc4eef562df69f3e,IOC_org_copy__56c6dfeba1f5c199cc4eef562df69f3e
koho,Koho,,"Koho, Toronto, ON, Canada",43.6374102,-79.4254012,Pipeline,Koho,,IOC_org_copy,4fd4ed13da112cb510195782485ad315,IOC_org_copy__4fd4ed13da112cb510195782485ad315
gmelius,Gmelius,,"Gmelius, Geneva, Geneve, Switzerland",46.2043907,6.1431577,space,Gmelius,,IOC_org_copy,3f96b2eb6f38702c19bc616f369f44c7,IOC_org_copy__3f96b2eb6f38702c19bc616f369f44c7
myndr,Myndr,,"Myndr, Zutphen, Gelderland, The Netherlands",52.1416309,6.1919633,Wells,Myndr,,IOC_org_copy,ee8ece3edee37e5229ab3e62d35caf44,IOC_org_copy__ee8ece3edee37e5229ab3e62d35caf44
sixt gmbh & co. autovermietung kg bbp,Sixt GmbH & Co. Autovermietung KG BBP,8ae33e6c24cc49723700b73866771bb9,"Sixt GmbH & Co. Autovermietung KG BBP, Pullach, Germany",48.0429973,11.5111172,Organization,Sixt GmbH & Co. Autovermietung KG BBP,,IOC_org_copy,5500d141931f65ae43b265018d43cc33,IOC_org_copy__5500d141931f65ae43b265018d43cc33
allegro,Allegro,,"Allegro, Poznan, Wielkopolskie, Poland",52.4556929,16.9421062,IndustryTerm,Allegro,,IOC_org_copy,4410bf250e8f7eff539d9f17263800fe,IOC_org_copy__4410bf250e8f7eff539d9f17263800fe
panther labs,Panther Labs,,"Panther Labs, San Francisco, CA, United States",37.7952421,-122.403654,AAEntity,Panther Labs,,IOC_org_copy,c3b4a7dd4be254395b5e074d0d1875fb,IOC_org_copy__c3b4a7dd4be254395b5e074d0d1875fb
parrot sec,Parrot Sec,,Parrot Sec,37.7932977,-122.4226656,CompanyKeyword,Parrot Sec,,IOC_org_copy,548d4e947d0b4ac522092cdf8216d055,IOC_org_copy__548d4e947d0b4ac522092cdf8216d055
launchdarkly,LaunchDarkly,,"LaunchDarkly, Oakland, CA, United States",37.8078667,-122.2648428,AAEntity,LaunchDarkly,,IOC_org_copy,f065657ce20b040244e0c4c8c4a2b22e,IOC_org_copy__f065657ce20b040244e0c4c8c4a2b22e
jimdo gmbh,Jimdo GmbH,,"Jimdo GmbH, Hamburg, Germany",37.7932977,-122.4226656,IndustryTerm,Jimdo GmbH,,IOC_org_copy,e2ade2b338474f2f4813e31761452b61,IOC_org_copy__e2ade2b338474f2f4813e31761452b61
enjin,Enjin,,"Enjin, Singapore, Central Region, Singapore",1.2852093,103.8447228,News,Enjin,,IOC_org_copy,f8b9cec1a90893430020d1f827702b69,IOC_org_copy__f8b9cec1a90893430020d1f827702b69
cuvva,Cuvva,,"Cuvva, London, England, United Kingdom",51.5323572,-0.1060423,Media,Cuvva,,IOC_org_copy,0e43c8be48c07a725d7733d6d4f01a0b,IOC_org_copy__0e43c8be48c07a725d7733d6d4f01a0b
paragon initiative enterprises,Paragon Initiative Enterprises,,"Paragon Initiative Enterprises, FL, United States",27.6648274,-81.5157535,ForeignMinister,Paragon Initiative Enterprises,,IOC_org_copy,27d3ab9e1e703862152fac2435600094,IOC_org_copy__27d3ab9e1e703862152fac2435600094
perl (ibb),Perl (IBB),,Perl (IBB),37.7932977,-122.4226656,Consulates,Perl (IBB),,IOC_org_copy,7d6a47dd6c9742bb7223cef665faf355,IOC_org_copy__7d6a47dd6c9742bb7223cef665faf355
codeigniter,CodeIgniter,,"CodeIgniter, Halifax, NS, Canada",44.6365812,-63.5916555,Shipping,CodeIgniter,,IOC_org_copy,8dd99c63c4d62f192784322df6fb9c7e,IOC_org_copy__8dd99c63c4d62f192784322df6fb9c7e
"maker ecosystem growth holdings, inc","Maker Ecosystem Growth Holdings, Inc",,"Maker Ecosystem Growth Holdings, Inc, Santa Cruz, CA, United States",36.9741171,-122.0307963,ForeignMinister,"Maker Ecosystem Growth Holdings, Inc",,IOC_org_copy,f2422344f691acb48557076a3f8a090d,IOC_org_copy__f2422344f691acb48557076a3f8a090d
"polymail, inc.","Polymail, Inc.",,"Polymail, Inc., Marina Del Rey, CA, United States",33.9802893,-118.4517449,LegislativeCommittee,"Polymail, Inc.",,IOC_org_copy,e5ae6ab0ed4d87d027d4948afc79e070,IOC_org_copy__e5ae6ab0ed4d87d027d4948afc79e070
hcl software inc.,HCL Software Inc.,,"HCL Software Inc., Noida, India",28.5344427,77.3530066,Exec,HCL Software Inc.,,IOC_org_copy,a4353431db2d392b82795102e40b63c6,IOC_org_copy__a4353431db2d392b82795102e40b63c6
apache httpd (ibb),Apache httpd (IBB),,"Apache httpd (IBB), Forest Hill, MD, United States",39.5850754,-76.3877289,Wells,Apache httpd (IBB),,IOC_org_copy,d184ebf99620fc8ed7023edf301f9fe8,IOC_org_copy__d184ebf99620fc8ed7023edf301f9fe8
ian dunn,Ian Dunn,,"Ian Dunn, London, England, United Kingdom",51.4605057,-0.0724629,Exec,Ian Dunn,,IOC_org_copy,e21541940eab2d7eac4337f38678249f,IOC_org_copy__e21541940eab2d7eac4337f38678249f
homebrew,Homebrew,,"Homebrew,  San Francisco, CA, United States",37.7825627,-122.3946682,Consulates,Homebrew,,IOC_org_copy,3da481d133f45d1d7590bfa6cbb66587,IOC_org_copy__3da481d133f45d1d7590bfa6cbb66587
delight.im,delight.im,,"delight.im, Brampton, ON, Canada",43.6820716,-79.7167434,LegislativeCommittee,delight.im,,IOC_org_copy,3a1e495f0ae0f518cdbf907222998989,IOC_org_copy__3a1e495f0ae0f518cdbf907222998989
u.s. general services administration,U.S. General Services Administration,,"U.S. General Services Administration, Washington, DC, United States",38.8853797,-77.0231323,Organization,U.S. General Services Administration,,IOC_org_copy,3bd33c457b57c909b44527573c448143,IOC_org_copy__3bd33c457b57c909b44527573c448143
globaleaks,GlobaLeaks,,"GlobaLeaks, Milan, Italy",45.4601435,9.1945843,AAEntity,GlobaLeaks,,IOC_org_copy,ad246c1c329d08013147eea0eef90122,IOC_org_copy__ad246c1c329d08013147eea0eef90122
phpbb,phpBB,,"phpBB, Marlow, Buckinghamshire, United Kingdom",51.5735468,-0.7753183,IndustryTerm,phpBB,,IOC_org_copy,4e7c2915b40a5b142bd642d0c1f7a815,IOC_org_copy__4e7c2915b40a5b142bd642d0c1f7a815
streak,Streak,,"Streak,  San Francisco, CA, United States",37.7949798,-122.4230416,Consulates,Streak,,IOC_org_copy,f4bb7b4d64f470dc5e5aca7aa1cfe624,IOC_org_copy__f4bb7b4d64f470dc5e5aca7aa1cfe624
rms,RMS,,"RMS, Newark, CA, United States",37.5404943,-122.0636936,Organization,RMS,,IOC_org_copy,6a04f9e9b7a0c60c00fe0daa2e12eca0,IOC_org_copy__6a04f9e9b7a0c60c00fe0daa2e12eca0
filezilla,FileZilla,,"FileZilla, Elmshorn, Schleswig-Holstein, Germany",53.7513549,9.6632521,Exec,FileZilla,,IOC_org_copy,66597f6f05e17060e5c5226f29b2a0ac,IOC_org_copy__66597f6f05e17060e5c5226f29b2a0ac
"faraday, inc.","Faraday, Inc.",,"Faraday, Inc., Tampa, FL, United States",27.948558,-82.456055,Diplomat,"Faraday, Inc.",,IOC_org_copy,df8dedae1613c5476308f3a3481974c2,IOC_org_copy__df8dedae1613c5476308f3a3481974c2
zivver,Zivver,,"Zivver, Amsterdam, Noord-Holland, The Netherlands",52.3529711,4.8402215,FTO,Zivver,,IOC_org_copy,d5a4920425770b220683ecaa4fe59776,IOC_org_copy__d5a4920425770b220683ecaa4fe59776
hud app,Hud App,,"Hud App, Auckland, Auckland, New Zealand",-36.8486811,174.7647053,Legislator,Hud App,,IOC_org_copy,f6fab249ed53b74d67746465843d6475,IOC_org_copy__f6fab249ed53b74d67746465843d6475
"coalition, inc.","Coalition, Inc.",,"Coalition, Inc., San Francisco, CA, United States",37.801777,-122.4014635,ForeignMinister,"Coalition, Inc.",,IOC_org_copy,461fea539ac74125a3e6f62496a3f4c2,IOC_org_copy__461fea539ac74125a3e6f62496a3f4c2
iovlabs,IOVLabs,,"IOVLabs, Buenos Aires, Distrito Federal, Argentina",-34.5944561,-58.4286886,Refinery,IOVLabs,,IOC_org_copy,26865b9fa7b6586944caace17a76e66a,IOC_org_copy__26865b9fa7b6586944caace17a76e66a
picsart,PicsArt,,"PicsArt, San Francisco, CA, United States",37.7933845,-122.3946151,Organization,PicsArt,,IOC_org_copy,8f4f9cca7a8318cb63c32db71a6c698a,IOC_org_copy__8f4f9cca7a8318cb63c32db71a6c698a
django,Django,,"Django, Lawrence, KS, United States",38.9685118,-95.2373394,Exec,Django,,IOC_org_copy,ef0f93c83e374876a61da0d4d16f36ab,IOC_org_copy__ef0f93c83e374876a61da0d4d16f36ab
secnews,SecNews,,SecNews,37.7932977,-122.4226656,IndustryTerm,SecNews,,IOC_org_copy,29d70873b09d0c3510d0457dcf37e99f,IOC_org_copy__29d70873b09d0c3510d0457dcf37e99f
ed,Ed,,"Ed, London, England, United Kingdom",51.5118645,-0.0816458,Pipeline,Ed,,IOC_org_copy,30db2fdfdddfb7cc359ce7a36596f3e0,IOC_org_copy__30db2fdfdddfb7cc359ce7a36596f3e0
cfp time,CFP Time,,CFP Time,38.9029179,-77.0330811,Consulates,CFP Time,,IOC_org_copy,ef9c9173959462d156ed4495228503b7,IOC_org_copy__ef9c9173959462d156ed4495228503b7
defectdojo,DefectDojo,,"DefectDojo, Austin,Tx, United States",30.267153,-97.7430608,AAEntity,DefectDojo,,IOC_org_copy,5aed9517a298abfe7bbbf58238649156,IOC_org_copy__5aed9517a298abfe7bbbf58238649156
fortmatic inc.,Fortmatic Inc.,,"Fortmatic Inc., San Francisco, CA, United States",37.7749295,-122.4194155,Organization,Fortmatic Inc.,,IOC_org_copy,429f5a7445f6fd96e2a48fbcda8d9627,IOC_org_copy__429f5a7445f6fd96e2a48fbcda8d9627
codefi,Codefi,,"Codefi, Cape Girardeau, MO, United States",37.306761,-89.52185,CompanyKeyword,Codefi,,IOC_org_copy,2cf9fad23611643e887e4def775cd3be,IOC_org_copy__2cf9fad23611643e887e4def775cd3be
rockset,Rockset,,"Rockset, San Mateo, CA, United States",37.5665509,-122.3250044,CompanyKeyword,Rockset,,IOC_org_copy,0807847376f97752e918ae02e71816a4,IOC_org_copy__0807847376f97752e918ae02e71816a4
liberapay,Liberapay,,"Liberapay,",42.8325068,-2.7398312,Shipping,Liberapay,,IOC_org_copy,2e725ed551c96457401911b04da3994a,IOC_org_copy__2e725ed551c96457401911b04da3994a
sweatco ltd,Sweatco Ltd,,"Sweatco Ltd, London, England, United Kingdom",51.5073509,-0.1277583,LegislativeCommittee,Sweatco Ltd,,IOC_org_copy,a382dfe70dd7a87df33da864fd77ff6f,IOC_org_copy__a382dfe70dd7a87df33da864fd77ff6f
curl,curl,,"San Francisco, US",37.7756852,-122.4179707,ForeignMinistry,curl,,IOC_org_copy,f6e57c9de709e45feb0d955351f53548,IOC_org_copy__f6e57c9de709e45feb0d955351f53548
nubank,Nubank,,"San Francisco, US",37.7756852,-122.4179707,ForeignMinistry,Nubank,,IOC_org_copy,0259356477e918ebb9e8cd2c4d43b11e,IOC_org_copy__0259356477e918ebb9e8cd2c4d43b11e
hyperledger,Hyperledger,,"San Francisco, US",37.7756852,-122.4179707,IndustryTerm,Hyperledger,,IOC_org_copy,268fa15637cb26dadc1040a3d6e2150d,IOC_org_copy__268fa15637cb26dadc1040a3d6e2150d
central security project,Central Security Project,,"San Francisco, US",37.7756852,-122.4179707,Organization,Central Security Project,,IOC_org_copy,7ba76bc3b11b4549670429bf3251d1ef,IOC_org_copy__7ba76bc3b11b4549670429bf3251d1ef
worklytics,Worklytics,,"San Francisco, US",37.7756852,-122.4179707,Organization,Worklytics,,IOC_org_copy,b69761c2a4cac025d404acc1b8143a61,IOC_org_copy__b69761c2a4cac025d404acc1b8143a61
simple poll,Simple Poll,,"San Francisco, US",37.7756852,-122.4179707,Diplomat,Simple Poll,,IOC_org_copy,078e0d7a36d2a83814658932fe8e0f76,IOC_org_copy__078e0d7a36d2a83814658932fe8e0f76
finra response,FINRA Response,,"San Francisco, US",37.7756852,-122.4179707,Media,FINRA Response,,IOC_org_copy,66613e818ce6ce4ed1ca0d40fbe8bbba,IOC_org_copy__66613e818ce6ce4ed1ca0d40fbe8bbba
uphabit,UpHabit,,"San Francisco, US",37.7756852,-122.4179707,Keyphrase,UpHabit,,IOC_org_copy,1097b98fd85f7be8d697baf9d2c3cca1,IOC_org_copy__1097b98fd85f7be8d697baf9d2c3cca1
oasis protocol foundation,Oasis Protocol Foundation,,"San Francisco, US",37.7756852,-122.4179707,Wells,Oasis Protocol Foundation,,IOC_org_copy,94368898876e00ae7f3a2f193a821001,IOC_org_copy__94368898876e00ae7f3a2f193a821001
hilton,Hilton,0af4c9915ef92f2bac32cf75af1acc8f,"Hilton HQ, McLean, VA, USA",38.9280922,-77.2151231,LegislativeCommittee,Hilton,,IOC_org_copy,c45d1d2d1d491ce1dec8577d17ab0a16,IOC_org_copy__c45d1d2d1d491ce1dec8577d17ab0a16
wordpoints,WordPoints,,"San Francisco, US",37.7756852,-122.4179707,Organization,WordPoints,,IOC_org_copy,a56eabfae9c44c6dfcf55a5ca7182914,IOC_org_copy__a56eabfae9c44c6dfcf55a5ca7182914
natur.com gmbh,Natur.com GmbH,,"San Francisco, US",37.7756852,-122.4179707,Exec,Natur.com GmbH,,IOC_org_copy,08195ae034b73b4ea509157ce58dcfe7,IOC_org_copy__08195ae034b73b4ea509157ce58dcfe7
solidus,Solidus,,"San Francisco, US",37.7756852,-122.4179707,Diplomat,Solidus,,IOC_org_copy,67d4e0fc93558b424c6ed45376618b86,IOC_org_copy__67d4e0fc93558b424c6ed45376618b86
earny,Earny,,"San Francisco, US",37.7756852,-122.4179707,DiplomaticFacilities,Earny,,IOC_org_copy,93001df82878c32bb0b839022ae0ede8,IOC_org_copy__93001df82878c32bb0b839022ae0ede8
rebellion defense,Rebellion Defense,,"Rebellion Defense, Washington, DC, USA",38.9071923,-77.0368707,Consulates,Rebellion Defense,,IOC_org_copy,0ce2a081b041e9bbcb072a965be3b677,IOC_org_copy__0ce2a081b041e9bbcb072a965be3b677
who covid-19 mobile app,WHO COVID-19 Mobile App,,"World HEalth Organisation, Geneva, Switzerland",46.2327489,6.1343466,FTO,WHO COVID-19 Mobile App,,IOC_org_copy,84bad5f52c582e39e28024aff4db0064,IOC_org_copy__84bad5f52c582e39e28024aff4db0064
upgrade,Upgrade,,"San Francisco, US",37.7756852,-122.4179707,LegislativeCommittee,Upgrade,,IOC_org_copy,f683581d3e75f05f9d9215f9b4696cef,IOC_org_copy__f683581d3e75f05f9d9215f9b4696cef
monolith,Monolith,0a8ed32cc458065cac44df58899b6da3,"San Francisco, US",37.7756852,-122.4179707,Legislator,Monolith,,IOC_org_copy,a06d2f108ce6fb94253dd1294d7aae8e,IOC_org_copy__a06d2f108ce6fb94253dd1294d7aae8e
matic network,Matic Network,,"San Francisco, US",37.7756852,-122.4179707,CompanyKeyword,Matic Network,,IOC_org_copy,42c6c87d372d79def9aa6495ff170c98,IOC_org_copy__42c6c87d372d79def9aa6495ff170c98
glovo,Glovo,,"San Francisco, US",37.7756852,-122.4179707,Consulates,Glovo,,IOC_org_copy,d21e9ce6b5560a750bbd2d3f234d98b2,IOC_org_copy__d21e9ce6b5560a750bbd2d3f234d98b2
nokogiri,Nokogiri,,"San Francisco, US",37.7756852,-122.4179707,LegislativeCommittee,Nokogiri,,IOC_org_copy,e2db640a856650dddb29492e4fc860ca,IOC_org_copy__e2db640a856650dddb29492e4fc860ca
eslint,ESLint,,"San Francisco, US",37.7756852,-122.4179707,AAEntity,ESLint,,IOC_org_copy,7617890f2589e6ff9ca4bbe1359a3c29,IOC_org_copy__7617890f2589e6ff9ca4bbe1359a3c29
federal reserve,Federal Reserve,,"Eccles Building, Washington, DC, USA",38.8932113,-77.0453643,Person,Federal Reserve,,IOC_org_copy,b23d8bc824cce7a45d72c4f122bae36d,IOC_org_copy__b23d8bc824cce7a45d72c4f122bae36d
ohio secretary of state,Ohio Secretary of State,,"Cleveland, OH, USA",41.49932,-81.6943605,AAEntity,Ohio Secretary of State,,IOC_org_copy,54fa2a0594efdd9306838e910ecdcdd1,IOC_org_copy__54fa2a0594efdd9306838e910ecdcdd1
loofah,Loofah,,"San Francisco, US",37.7756852,-122.4179707,ForeignMinistry,Loofah,,IOC_org_copy,349931b399059fc4fa4b08ee94c6f24f,IOC_org_copy__349931b399059fc4fa4b08ee94c6f24f
nisc-vdp,NISC-VDP,,"San Francisco, US",37.7756852,-122.4179707,Keyphrase,NISC-VDP,,IOC_org_copy,3eaf1e4e0bcab05ad77549715f17ec53,IOC_org_copy__3eaf1e4e0bcab05ad77549715f17ec53
agoric,Agoric,,"San Francisco, US",37.7756852,-122.4179707,Keyphrase,Agoric,,IOC_org_copy,f04e3d334a78443fc1c15ed40312c714,IOC_org_copy__f04e3d334a78443fc1c15ed40312c714
diem,Diem,,"San Francisco, US",37.7756852,-122.4179707,Keyphrase,Diem,,IOC_org_copy,27ca82e88987acbe8579f7e3263d6b84,IOC_org_copy__27ca82e88987acbe8579f7e3263d6b84
nginx (ibb),Nginx (IBB),,"Nginx, San Francisco, California, United States",37.7828358,-122.3925463,LegislativeCommittee,Nginx (IBB),,IOC_org_copy,e333a49e4870de810519a081eca87377,IOC_org_copy__e333a49e4870de810519a081eca87377
python cryptographic authority,Python Cryptographic Authority,,"San Francisco, US",37.7756852,-122.4179707,Organization,Python Cryptographic Authority,,IOC_org_copy,4c76640af2ee9b4898e28c64674f1037,IOC_org_copy__4c76640af2ee9b4898e28c64674f1037
mailtime technology inc.,Mailtime Technology Inc.,,"San Francisco, US",37.7756852,-122.4179707,Pipeline,Mailtime Technology Inc.,,IOC_org_copy,e50f89f989716cc47d9e018905b05baa,IOC_org_copy__e50f89f989716cc47d9e018905b05baa
aspen,Aspen,5902e88ad1cf03d3034c777e4f61ceb8,"San Francisco, US",37.7756852,-122.4179707,ForeignMinistry,Aspen,,IOC_org_copy,6e5f0111b5c61646ce61910fff6458b4,IOC_org_copy__6e5f0111b5c61646ce61910fff6458b4
xilinx bbp,Xilinx BBP,496c2ef0beb24b1019ba851edb56e75c,"San Francisco, US",37.7756852,-122.4179707,Wells,Xilinx BBP,,IOC_org_copy,75b3854e62f5e704ded1da0ebee3c991,IOC_org_copy__75b3854e62f5e704ded1da0ebee3c991
o1 labs,O1 Labs,,"O1 Labs, San Francisco, CA, USA",37.7749295,-122.4194155,DiplomaticFacilities,O1 Labs,,IOC_org_copy,d6f552512b3f615107477e68f0c321dc,IOC_org_copy__d6f552512b3f615107477e68f0c321dc
emoney advisor,eMoney Advisor,,"eMoney Advisor, Conshohocken, PA, USA",40.0489591,-75.357727,DiplomaticFacilities,eMoney Advisor,,IOC_org_copy,5343a051133f0deb34cf6b7e1739049d,IOC_org_copy__5343a051133f0deb34cf6b7e1739049d
version cake,Version Cake,,"San Francisco, US",37.7756852,-122.4179707,Diplomat,Version Cake,,IOC_org_copy,c8663fa5321b1d22a429d368f24917c4,IOC_org_copy__c8663fa5321b1d22a429d368f24917c4
aodocs,AODocs,,"AODocs, Atlanta, GA, United States",33.7489954,-84.3879824,LegislativeCommittee,AODocs,,IOC_org_copy,94762451631e854c6dd6d3d6db6f56fc,IOC_org_copy__94762451631e854c6dd6d3d6db6f56fc
skale network,SKALE Network,,"SKALE labs, San Francisco, California, United States",37.8017967,-122.4010598,Consulates,SKALE Network,,IOC_org_copy,7ea38a8def537f7b1c991c247fcba7f6,IOC_org_copy__7ea38a8def537f7b1c991c247fcba7f6
checkout,Checkout,,"San Francisco, US",37.7756852,-122.4179707,IndustryTerm,Checkout,,IOC_org_copy,6ff063fbc860a79759a7369ac32cee22,IOC_org_copy__6ff063fbc860a79759a7369ac32cee22
johnblackbourn,JohnBlackbourn,,"San Francisco, US",37.7756852,-122.4179707,Shipping,JohnBlackbourn,,IOC_org_copy,68f48d37262bd79556a8ff6debb72738,IOC_org_copy__68f48d37262bd79556a8ff6debb72738
internet freedom (ibb),Internet Freedom (IBB),,"San Francisco, US",37.7756852,-122.4179707,FTO,Internet Freedom (IBB),,IOC_org_copy,17215127a96886f6bd62556e2c5a44d0,IOC_org_copy__17215127a96886f6bd62556e2c5a44d0
passhash,passhash,,"San Francisco, US",37.7756852,-122.4179707,News,passhash,,IOC_org_copy,c6ddec05d5aaae8335c5c9b12a3c5f43,IOC_org_copy__c6ddec05d5aaae8335c5c9b12a3c5f43
arkadiyt-projects,arkadiyt-projects,,"San Francisco, US",37.7756852,-122.4179707,Person,arkadiyt-projects,,IOC_org_copy,894f4661f0c8df22b2c3ac1b25c276b6,IOC_org_copy__894f4661f0c8df22b2c3ac1b25c276b6
veracrypt,VeraCrypt,,"San Francisco, US",37.7756852,-122.4179707,ForeignMinistry,VeraCrypt,,IOC_org_copy,99aad038078c6794025f6cf3c1042d8e,IOC_org_copy__99aad038078c6794025f6cf3c1042d8e
vivy,Vivy,,"Vivy, Berlin, Berlin, Germany",52.5087481,13.3957177,FTO,Vivy,,IOC_org_copy,fb7d0d90afc011018aeffa799d6e023d,IOC_org_copy__fb7d0d90afc011018aeffa799d6e023d
squid cache (ibb),Squid Cache (IBB),,"San Francisco, US",37.7756852,-122.4179707,ForeignMinister,Squid Cache (IBB),,IOC_org_copy,4a54b14c6d7768da1870c1dcfdddf0f4,IOC_org_copy__4a54b14c6d7768da1870c1dcfdddf0f4
github security lab,GitHub Security Lab,7c377fca4f949c69f19ecb7a4d53daeb,"GitHub, San Francisco, California, United States",37.7822361,-122.3912452,Exec,GitHub Security Lab,,IOC_org_copy,79ac0e28b0d0822e0f0369e07f06b080,IOC_org_copy__79ac0e28b0d0822e0f0369e07f06b080
wordpress,WordPress,,"Automattic, San Francisco, California, United States",37.7795096,-122.3907097,Refinery,WordPress,,IOC_org_copy,fde31686817fe5029025586d51b35861,IOC_org_copy__fde31686817fe5029025586d51b35861
automattic,Automattic,,"Automattic, San Francisco, California, United States",37.7795096,-122.3907097,ForeignMinistry,Automattic,,IOC_org_copy,0dfeeb1348231610725eb05c63e6fec1,IOC_org_copy__0dfeeb1348231610725eb05c63e6fec1
"invision power services, inc.","Invision Power Services, Inc.",,"Invision Power Services, Forest, Virginia, United States",37.372459,-79.2543309,Consulates,"Invision Power Services, Inc.",,IOC_org_copy,20f7868b23acc17f254830fdc243208f,IOC_org_copy__20f7868b23acc17f254830fdc243208f
rockstar games,Rockstar Games,4f366c8166994a2b91ad3e670b1e5ab6,"Rockstar Games, New York City, NY, United States",40.7258964,-73.9960802,Shipping,Rockstar Games,,IOC_org_copy,64a419c3a9c10055e661c73d28b1cb7e,IOC_org_copy__64a419c3a9c10055e661c73d28b1cb7e
general motors,General Motors,4f3a5401356d3635af2b59a80cdd44ea,"General Motors HQ, Detroit, MI, USA",42.3288313,-83.0389582,News,General Motors,,IOC_org_copy,6d0c1e6367a2f2f0d756ba776159a685,IOC_org_copy__6d0c1e6367a2f2f0d756ba776159a685
bitaccess,bitaccess,,"San Francisco, US",37.7756852,-122.4179707,DiplomaticFacilities,bitaccess,,IOC_org_copy,53978f492f9242d5db38c7ed747e7572,IOC_org_copy__53978f492f9242d5db38c7ed747e7572
toyota,Toyota,ecc18b239b198d7a2724468baa0577da,"Toyota, Aichi, Japan",35.0825559,137.1561276,CompanyKeyword,Toyota,,IOC_org_copy,53092a17afa460689ca931f0d459e399,IOC_org_copy__53092a17afa460689ca931f0d459e399
intel corporation,Intel Corporation,79d16ab7312c744ea3cb3560c99820b7,"Intel Corporation HQ, Santa Clara, CA, USA",37.3871497,-121.9638748,Refinery,Intel Corporation,,IOC_org_copy,d01f15e44e778d65f4aef36734633ce6,IOC_org_copy__d01f15e44e778d65f4aef36734633ce6
disclosure assistance,Disclosure Assistance,,"San Francisco, US",37.7756852,-122.4179707,Consulates,Disclosure Assistance,,IOC_org_copy,1bec039e4613aaaa01eee0cf597a47b3,IOC_org_copy__1bec039e4613aaaa01eee0cf597a47b3
alvosec,Alvosec,,"San Francisco, US",37.7756852,-122.4179707,ForeignMinistry,Alvosec,,IOC_org_copy,bb63d7311ac95c925821ca0055c4ecd2,IOC_org_copy__bb63d7311ac95c925821ca0055c4ecd2
youporn,YouPorn,,"San Francisco, US",37.7756852,-122.4179707,ForeignMinistry,YouPorn,,IOC_org_copy,82b46bd63c204f659b9131fd13ac4cf8,IOC_org_copy__82b46bd63c204f659b9131fd13ac4cf8
rbkmoney,RBKmoney,,"RBKmoney, London, UK",51.5042984,-0.0178388,Person,RBKmoney,,IOC_org_copy,1fe2bb92111f0284823da61f3966d487,IOC_org_copy__1fe2bb92111f0284823da61f3966d487
redtube,Redtube,,"San Francisco, US",37.7756852,-122.4179707,News,Redtube,,IOC_org_copy,7be47fda1542f4d246b232fa4998f7ca,IOC_org_copy__7be47fda1542f4d246b232fa4998f7ca
tube8,Tube8,,"San Francisco, US",37.7756852,-122.4179707,Exec,Tube8,,IOC_org_copy,c986a10f07c2960d0eba630fbb4e4150,IOC_org_copy__c986a10f07c2960d0eba630fbb4e4150
jamieweb,JamieWeb,,"San Francisco, US",37.7756852,-122.4179707,Diplomat,JamieWeb,,IOC_org_copy,93109b097cadc63bfa27e76c81ceb84b,IOC_org_copy__93109b097cadc63bfa27e76c81ceb84b
tendermint,Tendermint,,"Tendermint, Berkeley, CA, USA",37.8715226,-122.273042,Pipeline,Tendermint,,IOC_org_copy,6697dbabbf1c1bb3c86972616055dbea,IOC_org_copy__6697dbabbf1c1bb3c86972616055dbea
crowdstrike,Crowdstrike,bf4a86f7dafcbcf775aac40e5b6d1d31,"Crowdstrike, Sunnyvale, California, United States",37.3776783,-122.0332625,Pipeline,Crowdstrike,,IOC_org_copy,ed0a2027905123263d7ea564e8bc2532,IOC_org_copy__ed0a2027905123263d7ea564e8bc2532
fanduel,FanDuel,,"San Francisco, US",37.7756852,-122.4179707,Wells,FanDuel,,IOC_org_copy,f5fe75177747eaf0597bd6e2a451bfd6,IOC_org_copy__f5fe75177747eaf0597bd6e2a451bfd6
insulet corporation,Insulet Corporation,,"Isulet Corporation, Acton, Massachusetts, United States",42.523724,-71.422163,DiplomaticFacilities,Insulet Corporation,,IOC_org_copy,490e1cd40013cff98adfabcbbc221fc9,IOC_org_copy__490e1cd40013cff98adfabcbbc221fc9
bmw group,BMW Group,b80ef0ce876c4ca2aaaebe2ec640d4fd,"BMW, Munich, Germany",48.188012,11.5740858,Wells,BMW Group,,IOC_org_copy,5227f7938f9731a2900a261883c77467,IOC_org_copy__5227f7938f9731a2900a261883c77467
curve,Curve,,"San Francisco, US",37.7756852,-122.4179707,Exec,Curve,,IOC_org_copy,2cb4d4a3f8dacd623fa045a44febd476,IOC_org_copy__2cb4d4a3f8dacd623fa045a44febd476
facebook,Facebook,5f93a33c704b55fb5824e3f7dce802d0,"Facebook HQ, Menlo Park, CA, USA",37.485073,-122.1482824,Exec,Facebook,,IOC_org_copy,d85544fce402c7a2a96a48078edaf203,IOC_org_copy__d85544fce402c7a2a96a48078edaf203
