keyword,caption_name,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
from wexford,"Lifeboat launched from station in Wexford, Ireland",FTO,"Lifeboat launched from station in Wexford, Ireland",,lifeboat_mentioner,3a44f2218553c0ec80b2c67007bc2a31,lifeboat_mentioner__3a44f2218553c0ec80b2c67007bc2a31
from weymouth,"Lifeboat launched from station in Weymouth, UK",Organization,"Lifeboat launched from station in Weymouth, UK",,lifeboat_mentioner,210232388a569feb75ba3b02ab9c2429,lifeboat_mentioner__210232388a569feb75ba3b02ab9c2429
from whitby,"Lifeboat launched from station in Whitby, UK",Consulates,"Lifeboat launched from station in Whitby, UK",,lifeboat_mentioner,c87272309e64b71c7bc03b2c156f41ca,lifeboat_mentioner__c87272309e64b71c7bc03b2c156f41ca
from whitstable,"Lifeboat launched from station in Whitstable, UK",Exec,"Lifeboat launched from station in Whitstable, UK",,lifeboat_mentioner,66162732f5b49b1326a0ce543984a3e8,lifeboat_mentioner__66162732f5b49b1326a0ce543984a3e8
from wick,"Lifeboat launched from station in Wick, UK",News,"Lifeboat launched from station in Wick, UK",,lifeboat_mentioner,df0564702a673ebc9629e7f2808efd5a,lifeboat_mentioner__df0564702a673ebc9629e7f2808efd5a
from wicklow,"Lifeboat launched from station in Wicklow, Ireland",Media,"Lifeboat launched from station in Wicklow, Ireland",,lifeboat_mentioner,766cabd395c862905f87ccb7b608926a,lifeboat_mentioner__766cabd395c862905f87ccb7b608926a
from withernsea,"Lifeboat launched from station in Withernsea, UK",Refinery,"Lifeboat launched from station in Withernsea, UK",,lifeboat_mentioner,c49c7f9a6ffdc86de7f9dff35d639d73,lifeboat_mentioner__c49c7f9a6ffdc86de7f9dff35d639d73
from workington,"Lifeboat launched from station in Workington, UK",CompanyKeyword,"Lifeboat launched from station in Workington, UK",,lifeboat_mentioner,346f1a044bf1c513ae4b1ff97930e157,lifeboat_mentioner__346f1a044bf1c513ae4b1ff97930e157
from yarmouth,"Lifeboat launched from station in Yarmouth, UK",FTO,"Lifeboat launched from station in Yarmouth, UK",,lifeboat_mentioner,055cfa023a37eb1f5331c5872af2ced2,lifeboat_mentioner__055cfa023a37eb1f5331c5872af2ced2
from youghal,"Lifeboat launched from station in Youghal, Ireland",CompanyKeyword,"Lifeboat launched from station in Youghal, Ireland",,lifeboat_mentioner,264e14f30cc840bb603e6e7d495bf145,lifeboat_mentioner__264e14f30cc840bb603e6e7d495bf145
